src,tar,src_type,tar_type,is_net,arc_delay
g234894/A,g234894/Y,pin,pin,0,2.1449466999999997e-11
g234894/B,g234894/Y,pin,pin,0,2.6845478e-11
g234895/A,g234895/Y,pin,pin,0,2.8204371999999997e-11
g234895/B,g234895/Y,pin,pin,0,2.5326225e-11
g234896/A,g234896/Y,pin,pin,0,2.3218475e-11
g234896/B,g234896/Y,pin,pin,0,2.7335552e-11
g234898/A,g234898/Y,pin,pin,0,2.9044685e-11
g234898/B,g234898/Y,pin,pin,0,2.5980551e-11
g234899/A,g234899/Y,pin,pin,0,2.4093554999999998e-11
g234899/B,g234899/Y,pin,pin,0,2.3800915e-11
g234901/A,g234901/Y,pin,pin,0,2.0827393e-11
g234901/B,g234901/Y,pin,pin,0,1.9685777999999998e-11
g234902/A,g234902/Y,pin,pin,0,2.9492701e-11
g234902/B,g234902/Y,pin,pin,0,2.5961359000000003e-11
g234903/A,g234903/Y,pin,pin,0,2.9981043e-11
g234903/B,g234903/Y,pin,pin,0,2.4840086e-11
g234905/A,g234905/Y,pin,pin,0,2.2855959e-11
g234905/B,g234905/Y,pin,pin,0,2.6253603e-11
g234906/A,g234906/Y,pin,pin,0,2.2071804e-11
g234906/B,g234906/Y,pin,pin,0,1.9910893999999998e-11
g234907/A,g234907/Y,pin,pin,0,2.6760017e-11
g234907/B,g234907/Y,pin,pin,0,2.9627707e-11
g234911/A,g234911/Y,pin,pin,0,2.9036701e-11
g234911/B,g234911/Y,pin,pin,0,2.7575235e-11
g234912/A,g234912/Y,pin,pin,0,2.9617769e-11
g234912/B,g234912/Y,pin,pin,0,2.7578085e-11
g234914/A,g234914/Y,pin,pin,0,2.1789841e-11
g234914/B,g234914/Y,pin,pin,0,2.6972122e-11
g234916/A,g234916/Y,pin,pin,0,3.1010927e-11
g234916/B,g234916/Y,pin,pin,0,2.8112848e-11
g234917/A,g234917/Y,pin,pin,0,2.3136242e-11
g234917/B,g234917/Y,pin,pin,0,2.6624629999999998e-11
g234920/A,g234920/Y,pin,pin,0,2.7971334e-11
g234920/B,g234920/Y,pin,pin,0,2.695702e-11
g234921/A,g234921/Y,pin,pin,0,2.0251550999999998e-11
g234921/B,g234921/Y,pin,pin,0,2.2475704e-11
g234922/A,g234922/Y,pin,pin,0,2.2761423e-11
g234922/B,g234922/Y,pin,pin,0,2.6488163e-11
g234923/A,g234923/Y,pin,pin,0,2.8933084e-11
g234923/B,g234923/Y,pin,pin,0,2.7232271000000002e-11
g234924/A,g234924/Y,pin,pin,0,2.3224298e-11
g234924/B,g234924/Y,pin,pin,0,2.6662703e-11
g234926/A,g234926/Y,pin,pin,0,2.1561771e-11
g234926/B,g234926/Y,pin,pin,0,2.1439491e-11
g234927/A,g234927/Y,pin,pin,0,3.0350840000000004e-11
g234927/B,g234927/Y,pin,pin,0,2.7006516999999998e-11
g234928/A,g234928/Y,pin,pin,0,2.9600492e-11
g234928/B,g234928/Y,pin,pin,0,2.6341154e-11
g234930/A,g234930/Y,pin,pin,0,2.9235995999999996e-11
g234930/B,g234930/Y,pin,pin,0,2.7025599e-11
g234931/A,g234931/Y,pin,pin,0,2.9588211e-11
g234931/B,g234931/Y,pin,pin,0,2.6173693e-11
g234932/A,g234932/Y,pin,pin,0,2.9911472e-11
g234932/B,g234932/Y,pin,pin,0,2.653377e-11
g234933/A,g234933/Y,pin,pin,0,2.993985e-11
g234933/B,g234933/Y,pin,pin,0,2.5811682e-11
g234935/A,g234935/Y,pin,pin,0,2.9221687e-11
g234935/B,g234935/Y,pin,pin,0,2.6457820999999997e-11
g234936/A,g234936/Y,pin,pin,0,2.910169e-11
g234936/B,g234936/Y,pin,pin,0,2.6421981999999998e-11
g234937/A,g234937/Y,pin,pin,0,2.7049799e-11
g234937/B,g234937/Y,pin,pin,0,2.8280553999999998e-11
g234938/A,g234938/Y,pin,pin,0,2.9161469e-11
g234938/B,g234938/Y,pin,pin,0,2.6929456999999998e-11
g234939/A,g234939/Y,pin,pin,0,2.9489574e-11
g234939/B,g234939/Y,pin,pin,0,2.5973764e-11
g234943/A,g234943/Y,pin,pin,0,2.8524318999999998e-11
g234943/B,g234943/Y,pin,pin,0,2.7054659e-11
g234945/A,g234945/Y,pin,pin,0,2.9492332e-11
g234945/B,g234945/Y,pin,pin,0,2.7232206e-11
g234946/A,g234946/Y,pin,pin,0,2.9981188e-11
g234946/B,g234946/Y,pin,pin,0,2.730617e-11
g234947/A,g234947/Y,pin,pin,0,2.9983076e-11
g234947/B,g234947/Y,pin,pin,0,2.6923523e-11
g234948/A,g234948/Y,pin,pin,0,2.8690715999999996e-11
g234948/B,g234948/Y,pin,pin,0,4.2801163e-11
g234949/A,g234949/Y,pin,pin,0,2.8652418e-11
g234949/B,g234949/Y,pin,pin,0,2.5734573e-11
g234950/A,g234950/Y,pin,pin,0,2.1445105000000002e-11
g234950/B,g234950/Y,pin,pin,0,2.1243319e-11
g234951/A,g234951/Y,pin,pin,0,3.0272333e-11
g234951/B,g234951/Y,pin,pin,0,2.6242598000000002e-11
g234952/A,g234952/Y,pin,pin,0,2.9942786999999995e-11
g234952/B,g234952/Y,pin,pin,0,2.7097619999999998e-11
g234953/A,g234953/Y,pin,pin,0,2.859034e-11
g234953/B,g234953/Y,pin,pin,0,2.9237534e-11
g234954/A,g234954/Y,pin,pin,0,2.9945747e-11
g234954/B,g234954/Y,pin,pin,0,2.6909763e-11
g234956/A,g234956/Y,pin,pin,0,2.9174309e-11
g234956/B,g234956/Y,pin,pin,0,2.9044156999999996e-11
g234957/A,g234957/Y,pin,pin,0,2.935047e-11
g234957/B,g234957/Y,pin,pin,0,2.6163614e-11
g234958/A,g234958/Y,pin,pin,0,2.9590208e-11
g234958/B,g234958/Y,pin,pin,0,2.588397e-11
g234959/A,g234959/Y,pin,pin,0,2.9578781e-11
g234959/B,g234959/Y,pin,pin,0,2.5719363999999997e-11
g234960/A,g234960/Y,pin,pin,0,3.3246559e-11
g234960/B,g234960/Y,pin,pin,0,2.7199343e-11
g234961/A,g234961/Y,pin,pin,0,2.9162645e-11
g234961/B,g234961/Y,pin,pin,0,2.5468803e-11
g234963/A,g234963/Y,pin,pin,0,2.9415244999999995e-11
g234963/B,g234963/Y,pin,pin,0,2.6096775000000002e-11
g234964/A,g234964/Y,pin,pin,0,2.8143204e-11
g234964/B,g234964/Y,pin,pin,0,3.0438538e-11
g234965/A,g234965/Y,pin,pin,0,2.2689501e-11
g234965/B,g234965/Y,pin,pin,0,2.7120914e-11
g234966/A,g234966/Y,pin,pin,0,2.204804e-11
g234966/B,g234966/Y,pin,pin,0,2.207131e-11
g234968/A1,g234968/Y,pin,pin,0,2.8463681999999997e-11
g234968/A2,g234968/Y,pin,pin,0,2.0042204000000002e-11
g234968/B,g234968/Y,pin,pin,0,2.9409552e-11
g234969/A,g234969/Y,pin,pin,0,3.0398218e-11
g234969/B,g234969/Y,pin,pin,0,2.649988e-11
g234970/A,g234970/Y,pin,pin,0,5.1949275999999995e-11
g234970/B,g234970/Y,pin,pin,0,3.8328918e-11
g234971/A,g234971/Y,pin,pin,0,2.1796555e-11
g234971/B,g234971/Y,pin,pin,0,2.8674955e-11
g234972/A,g234972/Y,pin,pin,0,1.8930241e-11
g234972/B,g234972/Y,pin,pin,0,1.7688042e-11
g234972/C,g234972/Y,pin,pin,0,1.6522618999999998e-11
g234973/A,g234973/Y,pin,pin,0,2.1147326e-11
g234973/B,g234973/Y,pin,pin,0,1.4964808e-11
g234979/A,g234979/Y,pin,pin,0,3.4224442000000004e-11
g234979/B,g234979/Y,pin,pin,0,3.3263149e-11
g234980/A,g234980/Y,pin,pin,0,3.3637970000000004e-11
g234980/B,g234980/Y,pin,pin,0,3.2512798e-11
g234981/A,g234981/Y,pin,pin,0,3.4252216e-11
g234981/B,g234981/Y,pin,pin,0,3.5583817e-11
g234981/C,g234981/Y,pin,pin,0,3.3785606000000004e-11
g234982/A,g234982/Y,pin,pin,0,2.8558125e-11
g234982/B,g234982/Y,pin,pin,0,2.9522842e-11
g234984/A,g234984/Y,pin,pin,0,2.1803671e-11
g234984/B,g234984/Y,pin,pin,0,2.1126667e-11
g234985/A,g234985/Y,pin,pin,0,2.5679621e-11
g234985/B,g234985/Y,pin,pin,0,2.5726419e-11
g234986/A,g234986/Y,pin,pin,0,2.7286182e-11
g234986/B,g234986/Y,pin,pin,0,2.810817e-11
g234987/A,g234987/Y,pin,pin,0,2.6039674999999998e-11
g234987/B,g234987/Y,pin,pin,0,2.5864695e-11
g234988/A,g234988/Y,pin,pin,0,2.6854396999999998e-11
g234988/B,g234988/Y,pin,pin,0,2.4942307e-11
g234989/A,g234989/Y,pin,pin,0,2.0514655999999998e-11
g234989/B,g234989/Y,pin,pin,0,2.0641161e-11
g234990/A,g234990/Y,pin,pin,0,7.828798e-12
g234990/B,g234990/Y,pin,pin,0,1.7325851e-11
g234991/A,g234991/Y,pin,pin,0,2.4384871e-11
g234991/B,g234991/Y,pin,pin,0,3.0575914e-11
g234992/A1,g234992/Y,pin,pin,0,1.7044481000000002e-11
g234992/A2,g234992/Y,pin,pin,0,1.3290513e-11
g234992/B,g234992/Y,pin,pin,0,1.7974094000000002e-11
g234993/A,g234993/Y,pin,pin,0,3.3538390999999997e-11
g234993/B,g234993/Y,pin,pin,0,2.9519148e-11
g234994/A,g234994/Y,pin,pin,0,2.7058327e-11
g234994/B,g234994/Y,pin,pin,0,2.7794073e-11
g234995/A,g234995/Y,pin,pin,0,2.7283886e-11
g234995/B,g234995/Y,pin,pin,0,3.045265e-11
g234995/C,g234995/Y,pin,pin,0,3.6733501e-11
g234995/D,g234995/Y,pin,pin,0,2.9760045999999997e-11
g234996/A,g234996/Y,pin,pin,0,3.241235e-11
g234996/B,g234996/Y,pin,pin,0,3.224152e-11
g234996/C,g234996/Y,pin,pin,0,2.8019875e-11
g234997/A,g234997/SN,pin,pin,0,9.5122261e-11
g234997/A,g234997/CON,pin,pin,0,2.3944252e-11
g234997/B,g234997/SN,pin,pin,0,9.978887899999999e-11
g234997/B,g234997/CON,pin,pin,0,3.1149508e-11
g234997/CI,g234997/SN,pin,pin,0,9.742338599999999e-11
g234997/CI,g234997/CON,pin,pin,0,2.9529757e-11
g234998/A1,g234998/Y,pin,pin,0,3.6791256e-11
g234998/A2,g234998/Y,pin,pin,0,2.9426735e-11
g234998/B1,g234998/Y,pin,pin,0,2.5825224e-11
g234998/B2,g234998/Y,pin,pin,0,2.7186440000000002e-11
g234998/C,g234998/Y,pin,pin,0,2.2933207e-11
g234999/A,g234999/Y,pin,pin,0,1.768272e-11
g234999/B,g234999/Y,pin,pin,0,2.7378969e-11
g234999/C,g234999/Y,pin,pin,0,2.784823e-11
g235000/A,g235000/SN,pin,pin,0,5.7780929999999994e-11
g235000/A,g235000/CON,pin,pin,0,2.3686440999999998e-11
g235000/B,g235000/SN,pin,pin,0,4.8766018e-11
