pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
fopt107/Y,58534,37269,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt107,n_13124,1.1406863301144377e-11,-4.831169908570132e-10,1.1724380355460085e-09,1.1717100623087617e-09,-1
fopt109/A,27505,41049,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt109,n_14808,2.6288766302728916e-11,-6.961506926472794e-10,1.3213603544670605e-09,1.3141514543235644e-09,3.329239970474774e-16
fopt109/Y,27646,41049,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt109,n_14810,2.2329724874703416e-11,-6.961506371361281e-10,1.3421963540594106e-09,1.3355566652606399e-09,-1
fopt113/A,17461,34299,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt113,n_5894,3.5644355522723714e-11,-5.10598896497072e-10,1.2093551715608442e-09,1.1899179419572192e-09,6.674139991957504e-16
fopt113/Y,17548,34299,0,-1,0,0,1,4.608000179345817e-14,2.2699998825093104e-10,0,fopt113,n_5895,1.43134514657417e-11,-5.105988409859208e-10,1.1995094917338633e-09,1.2162434392948285e-09,-1
fopt115/A,33283,28629,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt115,n_22519,3.0478300439007455e-11,-8.163286158158201e-10,1.400306537391316e-09,1.3997665249121383e-09,4.740920168143164e-16
fopt115/Y,33370,28629,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt115,n_11791,1.81564797918643e-11,-8.163286713269713e-10,1.4119401203771531e-09,1.4107661705509145e-09,-1
fopt116/A,33013,29169,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt116,n_22519,3.0480735990767727e-11,-8.195372713792892e-10,1.4003467274648074e-09,1.3998069370302346e-09,1.2861600263411105e-15
fopt116/Y,33100,29169,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,fopt116,n_11787,1.0936671707151291e-11,-8.195372713792892e-10,1.4071966925044421e-09,1.405936700393795e-09,-1
fopt118/A,43975,31869,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt118,u_NV_NVDLA_cmac_u_core_u_mac_0_csa_tree_ADD_TC_OP_6_groupi_n_117,1.816432247669919e-11,-5.117776202823165e-10,1.4471502884916276e-09,1.4491584598985696e-09,1.2861600263411105e-15
fopt118/Y,44062,31869,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,fopt118,n_8053,1.784056236076026e-11,-5.117776202823165e-10,1.4603490638975813e-09,1.4567360651085437e-09,-1
fopt12/A,41923,66159,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt12,u_NV_NVDLA_cmac_u_core_dat0_actv_data[36],1.7251164038945e-11,-2.615389571580806e-10,4.005026033038206e-10,4.0292630343330416e-10,1.909670084419184e-15
fopt12/Y,42082,66159,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,1,fopt12,n_22742,1.661014034648467e-11,-2.615389571580806e-10,4.1366418623844936e-10,4.088207827823709e-10,-1
fopt125/A,66817,38889,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt125,n_19386,2.956963146560909e-11,-9.090768138264593e-10,1.107234637309773e-09,1.1212487605050114e-09,6.674139991957504e-16
fopt125/Y,66904,38889,0,-1,0,0,1,4.608000179345817e-14,2.2699998825093104e-10,0,fopt125,n_19387,1.639774427353302e-11,-9.090767583153081e-10,1.13234499554693e-09,1.1161525037550746e-09,-1
fopt128/A,30421,54549,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt128,n_9138,1.4535780565316792e-11,-2.9877472718098375e-10,5.201339359217627e-10,5.126239988051395e-10,1.2861600263411105e-15
fopt128/Y,30508,54549,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,fopt128,n_11346,1.0243157884393117e-11,-2.9877472718098375e-10,5.196382213412676e-10,5.259017110681441e-10,-1
fopt1289/A,54127,30789,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt1289,n_11583,1.695812934521257e-11,-1.021440487747327e-09,1.3831217282600505e-09,1.3817933464110865e-09,6.674139991957504e-16
fopt1289/Y,54214,30789,0,-1,0,0,1,4.608000179345817e-14,2.2699998825093104e-10,0,fopt1289,n_11586,1.2897955273261097e-11,-1.021440487747327e-09,1.3905646634171376e-09,1.3905281370796274e-09,-1
fopt129/A,32041,55629,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt129,u_NV_NVDLA_cmac_u_core_u_mac_3_mul_136_55_n_80,2.945637483930952e-11,-2.93479018864673e-10,4.943713771687896e-10,4.883361492957761e-10,4.740920168143164e-16
fopt129/Y,32128,55629,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt129,n_8895,1.578687007508517e-11,-2.93479018864673e-10,4.990329260934345e-10,5.029544558610155e-10,-1
fopt1291/A,54559,30519,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt1291,u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_n_268,3.5869206910232876e-11,-9.963451175210025e-10,1.3615407690181769e-09,1.3555698785694403e-09,4.740920168143164e-16
fopt1291/Y,54646,30519,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt1291,n_11568,2.3193310119684618e-11,-9.963451175210025e-10,1.3709897661584591e-09,1.3739405169133079e-09,-1
fopt13/A,64549,34569,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13,u_NV_NVDLA_cmac_u_core_dat0_actv_data[28],1.9213457214117824e-11,-9.081574936509185e-10,1.0550661455610566e-09,1.0657121851664897e-09,1.909670084419184e-15
fopt13/Y,64708,34569,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,fopt13,n_14986,2.2073280703249765e-11,-9.081574936509185e-10,1.0795688787368363e-09,1.0649708892529475e-09,-1
fopt13271/A,63415,60759,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13271,u_NV_NVDLA_cmac_u_core_u_mac_1_csa_tree_ADD_TC_OP_6_groupi_n_342,3.281004287702949e-11,-6.003035846191551e-10,1.5317676016479709e-09,1.5337029424244975e-09,3.329239970474774e-16
fopt13271/Y,63556,60759,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt13271,n_2271,1.6349680290184132e-11,-6.003035846191551e-10,1.5503446304521162e-09,1.5533043740134644e-09,-1
fopt13273/A,58663,41589,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13273,n_13589,2.812256851003614e-11,-7.041766059145971e-10,1.585086062405594e-09,1.583834952079144e-09,3.329239970474774e-16
fopt13273/Y,58804,41589,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt13273,n_2275,1.2743099110645861e-11,-7.041766059145971e-10,1.6016518111783284e-09,1.6011295622675448e-09,-1
fopt13274/A,56557,40779,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13274,n_21974,2.7580580180819325e-11,-7.081958908194963e-10,1.624829493174218e-09,1.626734191795265e-09,3.329239970474774e-16
fopt13274/Y,56698,40779,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt13274,n_2277,1.7630251425426735e-11,-7.081958353083451e-10,1.643619129687579e-09,1.6465823149403036e-09,-1
fopt13277/A,41329,56709,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13277,n_8614,3.431395445563368e-11,-1.1260529175771694e-09,1.6213852482849234e-09,1.6200408792244048e-09,3.329239970474774e-16
fopt13277/Y,41470,56709,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt13277,n_2283,1.635605366423487e-11,-1.1260529175771694e-09,1.640075630859883e-09,1.6401280333866453e-09,-1
fopt13282/A,40249,55359,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13282,n_22247,3.18093364148897e-11,-1.1313400216650393e-09,1.5789585194880829e-09,1.5804337838432048e-09,3.329239970474774e-16
fopt13282/Y,40390,55359,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt13282,n_2312,1.6131325442092503e-11,-1.1313399106427369e-09,1.5973928846335639e-09,1.5995580415761879e-09,-1
fopt13290/A,48565,28899,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13290,n_2325,3.237306256398398e-11,8.577527577102728e-11,1.144204397895976e-09,1.1576477554342546e-09,4.740920168143164e-16
fopt13290/Y,48652,28899,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,1,fopt13290,n_2331,1.5737583111685716e-11,8.577527577102728e-11,1.1683261025297043e-09,1.1525695953196191e-09,-1
fopt13291/A,49539,28089,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13291,u_NV_NVDLA_cmac_u_core_dat0_actv_data[4],1.7766043844402724e-11,-9.891062413558416e-10,1.1212997197418417e-09,1.1324684523472683e-09,1.297109938887622e-15
fopt13291/Y,49912,28089,0,-1,0,0,1,1.8432000717383268e-13,2.2699998825093104e-10,0,fopt13291,n_2325,3.2308197783770254e-11,-9.891061303335391e-10,1.1433137769856216e-09,1.156759243947647e-09,-1
fopt13292/A,51211,27549,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13292,n_2339,1.7039918087657924e-11,-9.917906496070827e-10,1.1439772462651376e-09,1.1292167201304437e-09,1.2861600263411105e-15
fopt13292/Y,51298,27549,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,fopt13292,n_2335,3.3004675381587134e-11,-9.917906496070827e-10,1.1450825843084544e-09,1.1583756176491988e-09,-1
fopt13293/A,50995,27549,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13293,n_2339,1.7039702981946903e-11,-9.991937277575857e-10,1.1439735825291564e-09,1.129213167416765e-09,1.2861600263411105e-15
fopt13293/Y,51082,27549,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,fopt13293,n_2337,1.883238183453262e-11,-9.991937277575857e-10,1.1402687682959822e-09,1.1541716471441532e-09,-1
fopt13294/A,50401,27549,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13294,u_NV_NVDLA_cmac_u_core_dat0_actv_data[4],1.776892522009632e-11,-9.991936167352833e-10,1.1213592276959616e-09,1.1325279603013882e-09,1.2861600263411105e-15
fopt13294/Y,50488,27549,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,fopt13294,n_2339,1.703552576781675e-11,-9.991937277575857e-10,1.1438264779783935e-09,1.129066062866002e-09,-1
fopt133/A,28477,63729,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt133,n_20093,1.3702607624954677e-11,1.9735879597249095e-11,5.388254287197469e-10,5.326973862018747e-10,3.329239970474774e-16
fopt133/Y,28618,63729,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt133,n_11071,1.640297099536614e-11,1.9735879597249095e-11,5.557791449284366e-10,5.499493638261299e-10,-1
fopt13308/A,69625,49959,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13308,n_2364,4.2562883773022975e-11,6.483991121797317e-11,1.0959625429407538e-09,1.1098683083687888e-09,4.740920168143164e-16
fopt13308/Y,69712,49959,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,1,fopt13308,n_2366,1.8076587102178188e-11,6.483991121797317e-11,1.1220075979423427e-09,1.1053206128153192e-09,-1
fopt13311/A,74538,49419,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13311,n_2359,1.832901712350843e-11,-8.829127429166306e-10,1.063787835597907e-09,1.0786606052803904e-09,5.504460018995424e-16
fopt13311/Y,74715,49419,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,fopt13311,n_2364,4.2536158623152076e-11,-8.829126874054793e-10,1.0953300488836248e-09,1.1092362584008697e-09,-1
fopt13315/A,75783,49689,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13315,u_NV_NVDLA_cmac_u_core_dat0_actv_data[55],2.9600748935321164e-11,-8.887034996796217e-10,1.0445898590560887e-09,1.056326692783216e-09,1.297109938887622e-15
fopt13315/Y,76156,49689,0,-1,0,0,1,1.8432000717383268e-13,2.2699998825093104e-10,0,fopt13315,n_2359,1.81792549763804e-11,-8.887034441684705e-10,1.062843035803951e-09,1.0777161385533418e-09,-1
fopt13316/A,75564,49419,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13316,u_NV_NVDLA_cmac_u_core_dat0_actv_data[55],2.950135968848855e-11,-8.901763770552407e-10,1.0443544917748682e-09,1.0560903263012733e-09,6.771590073747927e-16
fopt13316/Y,75777,49419,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,fopt13316,n_2377,1.4461236895468854e-11,-8.901763770552407e-10,1.0621729051862872e-09,1.0771793457209355e-09,-1
fopt13318/A,62713,31599,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13318,n_2381,3.236935719463929e-11,8.320921729421116e-11,1.0905117919790541e-09,1.1057836868388904e-09,4.740920168143164e-16
fopt13318/Y,62800,31599,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,1,fopt13318,n_2384,1.5557943822130937e-11,8.320921729421116e-11,1.1163340252196008e-09,1.0988127074895715e-09,-1
fopt13322/A,68922,31599,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13322,u_NV_NVDLA_cmac_u_core_dat0_actv_data[30],3.749708182843037e-11,-9.102888443024426e-10,1.063996446504234e-09,1.0765526248235346e-09,6.771590073747927e-16
fopt13322/Y,69135,31599,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,fopt13322,n_2381,3.223574879251956e-11,-9.102888443024426e-10,1.0893212998297486e-09,1.1045979686485907e-09,-1
fopt13323/A,68706,38349,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13323,u_NV_NVDLA_cmac_u_core_dat0_actv_data[30],3.792421238157928e-11,-9.091309371989098e-10,1.0651510784498441e-09,1.0777143621965024e-09,6.771590073747927e-16
fopt13323/Y,68919,38349,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,fopt13323,n_2392,1.5460639712916446e-11,-9.091308816877586e-10,1.0841587627652416e-09,1.1002437849683133e-09,-1
fopt13325/A,73297,46449,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13325,u_NV_NVDLA_cmac_u_core_u_mac_2_mul_134_55_n_37,2.5629994654385868e-11,-5.597874941365433e-10,1.097460899934788e-09,1.0798718586002565e-09,3.329239970474774e-16
fopt13325/Y,73438,46449,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt13325,n_2400,1.8190567108167244e-11,-5.597874941365433e-10,1.1164170699018428e-09,1.0991868526488702e-09,-1
fopt13342/A,43543,58599,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13342,u_NV_NVDLA_cmac_u_core_u_mac_3_csa_tree_ADD_TC_OP_6_groupi_n_343,3.238639911806729e-11,-1.1167424762703604e-09,1.6771602995291346e-09,1.6777599309847346e-09,3.329239970474774e-16
fopt13342/Y,43684,58599,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt13342,n_2429,1.2168756453878604e-11,-1.1167424762703604e-09,1.6937665714422678e-09,1.6956892556763137e-09,-1
fopt13343/A,19945,35379,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13343,n_21511,3.166811604615738e-11,-5.144048520477895e-10,1.2095499046793634e-09,1.2293770446092367e-09,3.329239970474774e-16
fopt13343/Y,20086,35379,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt13343,n_2431,1.6251562595659408e-11,-5.144047965366383e-10,1.2280020333932384e-09,1.2493028833659992e-09,-1
fopt13345/A,67249,63729,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13345,n_22892,3.718745450465022e-11,-5.522803325774817e-10,1.5181788048934663e-09,1.516498704390301e-09,3.329239970474774e-16
fopt13345/Y,67390,63729,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt13345,n_2435,1.8242947083524363e-11,-5.522803325774817e-10,1.537972194043391e-09,1.5373061712509184e-09,-1
fopt13347/A,44299,59679,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13347,n_24201,3.4332224563282665e-11,-1.0887817314397807e-09,1.6338177477592808e-09,1.6356143106577292e-09,3.329239970474774e-16
fopt13347/Y,44440,59679,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt13347,n_2439,1.6016155415798927e-11,-1.0887816204174783e-09,1.6523529211553978e-09,1.6546690684293708e-09,-1
fopt13348/A,50671,40239,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13348,n_2442,4.1335643241602327e-11,-7.99822486019508e-10,1.5622091398270754e-09,1.5594278091057845e-09,6.674139991957504e-16
fopt13348/Y,50758,40239,0,-1,0,0,1,4.608000179345817e-14,2.2699998825093104e-10,0,fopt13348,n_2441,1.3315121574764e-11,-7.99822486019508e-10,1.5683589982273816e-09,1.5687006138520587e-09,-1
fopt13350/A,39979,52659,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13350,n_2445,2.7266171959139385e-11,-1.132647420298838e-09,1.569988028471414e-09,1.5705902134399707e-09,6.674139991957504e-16
fopt13350/Y,40066,52659,0,-1,0,0,1,4.608000179345817e-14,2.2699998825093104e-10,0,fopt13350,n_2444,1.2260748839809654e-11,-1.132647420298838e-09,1.5789690666068168e-09,1.5764557437236704e-09,-1
fopt13355/A,54397,58599,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13355,n_2466,1.500513081842403e-11,1.1828360513277403e-10,8.70623517723601e-10,8.843162868643617e-10,4.740920168143164e-16
fopt13355/Y,54484,58599,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,1,fopt13355,n_2465,1.215173101032363e-11,1.182835496216228e-10,8.926988592783403e-10,8.77625472295307e-10,-1
fopt13357/A,53373,64809,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13357,u_NV_NVDLA_cmac_u_core_dat0_actv_data[18],5.090374302629819e-11,-7.003255753090798e-10,8.509614679574895e-10,8.606340640149313e-10,1.297109938887622e-15
fopt13357/Y,53746,64809,0,-1,0,0,1,1.8432000717383268e-13,2.2699998825093104e-10,0,fopt13357,n_2466,1.459209836296438e-11,-7.003255753090798e-10,8.693297748330053e-10,8.830229325518246e-10,-1
fopt13372/A,20269,47529,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13372,n_2499,2.2034464530751308e-11,5.23174836786211e-11,1.1854986992076988e-09,1.2038220420507173e-09,4.740920168143164e-16
fopt13372/Y,20356,47529,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,1,fopt13372,n_2507,1.3676853052868587e-11,5.23174836786211e-11,1.2131959881145349e-09,1.1931673427056921e-09,-1
fopt13373/A,22968,45099,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13373,u_NV_NVDLA_cmac_u_core_dat0_actv_data[9],4.560128663566587e-11,-1.007277594666789e-09,1.1624511353502953e-09,1.1768536145595476e-09,6.771590073747927e-16
fopt13373/Y,23181,45099,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,fopt13373,n_2499,2.196686235689249e-11,-1.007277594666789e-09,1.184833342549041e-09,1.203156796414362e-09,-1
fopt13375/A,53857,57249,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13375,n_2525,5.4552442424471437e-11,8.729472700252927e-11,9.291190039562025e-10,9.407676859751746e-10,4.740920168143164e-16
fopt13375/Y,53944,57249,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,1,fopt13375,n_2524,2.0351390711548234e-11,8.729472700252927e-11,9.542444612264944e-10,9.388800847887069e-10,-1
fopt13380/A,56989,58059,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13380,n_5737,2.516725022827515e-11,-6.489533355136246e-10,8.941959950270473e-10,9.074709872436415e-10,3.329239970474774e-16
fopt13380/Y,57130,58059,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt13380,n_2525,5.451735937689328e-11,-6.489533910247758e-10,9.283078750144114e-10,9.399597766801548e-10,-1
fopt13393/A,53695,61839,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13393,n_2544,2.545126956410293e-11,1.576418440230043e-10,7.418472502962459e-10,7.51639472884591e-10,4.740920168143164e-16
fopt13393/Y,53782,61839,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,1,fopt13393,n_2552,1.3452807444414017e-11,1.576418440230043e-10,7.608707552897442e-10,7.491285924920987e-10,-1
fopt13399/A,58341,68319,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13399,u_NV_NVDLA_cmac_u_core_dat0_actv_data[23],3.361193962048148e-11,-5.509315226248646e-10,7.181943928458168e-10,7.255956391283291e-10,1.297109938887622e-15
fopt13399/Y,58714,68319,0,-1,0,0,1,1.8432000717383268e-13,2.2699998825093104e-10,0,fopt13399,n_2544,2.448634350837864e-11,-5.509314671137133e-10,7.392391698779477e-10,7.490500442131065e-10,-1
fopt13400/A,42949,55629,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13400,n_2564,1.5793623353577146e-11,-1.0710432540861348e-09,1.6882304443299745e-09,1.6922699908050731e-09,4.740920168143164e-16
fopt13400/Y,43036,55629,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt13400,n_2562,1.308064941085707e-11,-1.0710432540861348e-09,1.7011032582558983e-09,1.695814155766584e-09,-1
fopt13402/A,42733,55629,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13402,n_9494,2.029255409541353e-11,-1.0805782935108255e-09,1.6707192296294693e-09,1.6734502672477447e-09,3.329239970474774e-16
fopt13402/Y,42874,55629,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt13402,n_2564,1.5793215693560292e-11,-1.080578404533128e-09,1.6881843700744525e-09,1.6922236945049463e-09,-1
fopt13403/A,45487,37269,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13403,n_21646,3.633463321883745e-11,-5.176009620910804e-10,1.4933103642533752e-09,1.4836226691627985e-09,3.329239970474774e-16
fopt13403/Y,45628,37269,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt13403,n_2566,1.7298065757564984e-11,-5.176009620910804e-10,1.5126154773170697e-09,1.5042591616776235e-09,-1
fopt13412/A,58285,42939,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13412,u_NV_NVDLA_cmac_u_core_u_mac_2_csa_tree_ADD_TC_OP_6_groupi_n_58,3.0438356696249613e-11,-7.029065107744259e-10,1.6582216710858688e-09,1.6518756362771114e-09,3.329239970474774e-16
