src,tar,src_type,tar_type,is_net,arc_delay
drc_bufs144407/A,drc_bufs144407/Y,pin,pin,0,4.3090097462394894e-11
drc_bufs144413/A,drc_bufs144413/Y,pin,pin,0,5.282556683749995e-11
drc_bufs144414/A,drc_bufs144414/Y,pin,pin,0,5.349458723213907e-11
drc_bufs144420/A,drc_bufs144420/Y,pin,pin,0,4.8822494658207205e-11
drc_bufs144421/A,drc_bufs144421/Y,pin,pin,0,4.657113930606194e-11
drc_bufs144427/A,drc_bufs144427/Y,pin,pin,0,5.712105094479725e-11
drc_bufs144428/A,drc_bufs144428/Y,pin,pin,0,5.5042234659019584e-11
drc_bufs144429/A,drc_bufs144429/Y,pin,pin,0,1.6689130979963274e-11
drc_bufs144434/A,drc_bufs144434/Y,pin,pin,0,5.120577226125356e-11
drc_bufs144435/A,drc_bufs144435/Y,pin,pin,0,4.085332766523564e-11
drc_bufs144436/A,drc_bufs144436/Y,pin,pin,0,1.6825705759226928e-11
drc_bufs144471/A,drc_bufs144471/Y,pin,pin,0,3.562776462739947e-11
drc_bufs144472/A,drc_bufs144472/Y,pin,pin,0,3.3026626572452145e-11
drc_bufs144473/A,drc_bufs144473/Y,pin,pin,0,1.134443147060571e-11
drc_bufs144479/A,drc_bufs144479/Y,pin,pin,0,2.982569746734498e-11
drc_bufs144480/A,drc_bufs144480/Y,pin,pin,0,1.069019612415234e-11
drc_bufs144514/A,drc_bufs144514/Y,pin,pin,0,4.851795354365862e-11
drc_bufs144670/A,drc_bufs144670/Y,pin,pin,0,2.3213965472113074e-11
drc_bufs144671/A,drc_bufs144671/Y,pin,pin,0,1.3323750089333508e-11
drc_bufs144677/A,drc_bufs144677/Y,pin,pin,0,3.700833389741476e-11
drc_bufs144678/A,drc_bufs144678/Y,pin,pin,0,4.2759622231880456e-11
drc_bufs144685_dup/A,drc_bufs144685_dup/Y,pin,pin,0,2.7766346513691254e-11
drc_bufs144720/A,drc_bufs144720/Y,pin,pin,0,4.458984917410369e-11
drc_bufs144736/A,drc_bufs144736/Y,pin,pin,0,3.923167693486995e-11
drc_bufs144737/A,drc_bufs144737/Y,pin,pin,0,4.0473898538229136e-11
drc_bufs144745/A,drc_bufs144745/Y,pin,pin,0,5.026527458151797e-11
drc_bufs144769/A,drc_bufs144769/Y,pin,pin,0,4.3926747655964604e-11
drc_bufs144770/A,drc_bufs144770/Y,pin,pin,0,4.254663982239393e-11
drc_bufs144802/A,drc_bufs144802/Y,pin,pin,0,5.006081660319239e-11
drc_bufs144803/A,drc_bufs144803/Y,pin,pin,0,4.973794640039664e-11
drc_bufs144820/A,drc_bufs144820/Y,pin,pin,0,6.652273176754875e-11
drc_bufs144838/A,drc_bufs144838/Y,pin,pin,0,4.605480233288439e-11
drc_bufs144845/A,drc_bufs144845/Y,pin,pin,0,4.0639692999722143e-11
drc_bufs144852/A,drc_bufs144852/Y,pin,pin,0,2.8007840838228937e-11
drc_bufs144867/A,drc_bufs144867/Y,pin,pin,0,2.189182515821564e-11
drc_bufs144874/A,drc_bufs144874/Y,pin,pin,0,3.811354010174739e-11
drc_bufs144881/A,drc_bufs144881/Y,pin,pin,0,4.06795708229879e-11
drc_bufs144883/A,drc_bufs144883/Y,pin,pin,0,3.58941973366278e-11
drc_bufs144885/A,drc_bufs144885/Y,pin,pin,0,2.873400822833716e-11
drc_bufs144890/A,drc_bufs144890/Y,pin,pin,0,3.67664405864776e-11
drc_bufs144892/A,drc_bufs144892/Y,pin,pin,0,2.8105356583707497e-11
drc_bufs144897/A,drc_bufs144897/Y,pin,pin,0,4.125255345654999e-11
drc_bufs144899/A,drc_bufs144899/Y,pin,pin,0,2.8376660396456366e-11
drc_bufs144904/A,drc_bufs144904/Y,pin,pin,0,3.9655199263188834e-11
drc_bufs144906/A,drc_bufs144906/Y,pin,pin,0,2.8192864709453147e-11
drc_bufs144911/A,drc_bufs144911/Y,pin,pin,0,3.5489108179964646e-11
drc_bufs144913/A,drc_bufs144913/Y,pin,pin,0,2.9720319955073293e-11
drc_bufs144922/A,drc_bufs144922/Y,pin,pin,0,3.411159202326708e-11
drc_bufs144929/A,drc_bufs144929/Y,pin,pin,0,4.307225756616795e-11
drc_bufs144933/A,drc_bufs144933/Y,pin,pin,0,3.810170928764123e-11
drc_bufs144934/A,drc_bufs144934/Y,pin,pin,0,2.8459269663105857e-11
drc_bufs144940/A,drc_bufs144940/Y,pin,pin,0,2.917690394843575e-11
drc_bufs144941/A,drc_bufs144941/Y,pin,pin,0,2.2121754081338985e-11
drc_bufs144946/A,drc_bufs144946/Y,pin,pin,0,3.8457542705927494e-11
drc_bufs144948/A,drc_bufs144948/Y,pin,pin,0,2.850442624990901e-11
drc_bufs144953/A,drc_bufs144953/Y,pin,pin,0,3.818284230461266e-11
drc_bufs144955/A,drc_bufs144955/Y,pin,pin,0,3.366381479130709e-11
drc_bufs144968/A,drc_bufs144968/Y,pin,pin,0,3.728262837343621e-11
drc_bufs144969/A,drc_bufs144969/Y,pin,pin,0,2.7638781888161823e-11
drc_bufs144974/A,drc_bufs144974/Y,pin,pin,0,3.586900568230966e-11
drc_bufs144976/A,drc_bufs144976/Y,pin,pin,0,2.978259305841391e-11
drc_bufs144981/A,drc_bufs144981/Y,pin,pin,0,4.119179997097433e-11
drc_bufs144983/A,drc_bufs144983/Y,pin,pin,0,2.8668876300708135e-11
drc_bufs144988/A,drc_bufs144988/Y,pin,pin,0,3.480018356816217e-11
drc_bufs144990/A,drc_bufs144990/Y,pin,pin,0,2.7400869767602032e-11
drc_bufs144995/A,drc_bufs144995/Y,pin,pin,0,4.4331104759320894e-11
drc_bufs144997/A,drc_bufs144997/Y,pin,pin,0,3.194070702372542e-11
drc_bufs145004/A,drc_bufs145004/Y,pin,pin,0,3.1705915670698914e-11
drc_bufs145009/A,drc_bufs145009/Y,pin,pin,0,3.5277024357238673e-11
drc_bufs145011/A,drc_bufs145011/Y,pin,pin,0,2.941821092283803e-11
drc_bufs145017/A,drc_bufs145017/Y,pin,pin,0,4.49711552719112e-11
drc_bufs145018/A,drc_bufs145018/Y,pin,pin,0,2.739460568113028e-11
drc_bufs145038/A,drc_bufs145038/Y,pin,pin,0,3.6178903622952063e-11
drc_bufs145039/A,drc_bufs145039/Y,pin,pin,0,3.350409186198e-11
drc_bufs145044/A,drc_bufs145044/Y,pin,pin,0,5.069112143929466e-11
drc_bufs145046/A,drc_bufs145046/Y,pin,pin,0,2.453530781321156e-11
drc_bufs145051/A,drc_bufs145051/Y,pin,pin,0,5.90902674013627e-11
drc_bufs145052/A,drc_bufs145052/Y,pin,pin,0,6.408025499116121e-11
drc_bufs145053/A,drc_bufs145053/Y,pin,pin,0,4.736758901779936e-11
drc_bufs145059/A,drc_bufs145059/Y,pin,pin,0,3.7048270701278696e-11
drc_bufs145060/A,drc_bufs145060/Y,pin,pin,0,3.296005482433806e-11
drc_bufs145066/A,drc_bufs145066/Y,pin,pin,0,3.323891509254828e-11
drc_bufs145067/A,drc_bufs145067/Y,pin,pin,0,2.4791143096725143e-11
drc_bufs145073/A,drc_bufs145073/Y,pin,pin,0,3.8167483062956364e-11
drc_bufs145074/A,drc_bufs145074/Y,pin,pin,0,3.234501902427134e-11
drc_bufs145079/A,drc_bufs145079/Y,pin,pin,0,4.131299122245302e-11
drc_bufs145081/A,drc_bufs145081/Y,pin,pin,0,3.196297393426306e-11
drc_bufs145087/A,drc_bufs145087/Y,pin,pin,0,3.6020089688726387e-11
drc_bufs145088/A,drc_bufs145088/Y,pin,pin,0,3.0575264542420655e-11
drc_bufs145093/A,drc_bufs145093/Y,pin,pin,0,3.459685662954293e-11
drc_bufs145095/A,drc_bufs145095/Y,pin,pin,0,1.9190600497598354e-11
drc_bufs145101/A,drc_bufs145101/Y,pin,pin,0,3.7712229172814915e-11
drc_bufs145102/A,drc_bufs145102/Y,pin,pin,0,3.2179658243647324e-11
drc_bufs145108/A,drc_bufs145108/Y,pin,pin,0,4.6745780857282426e-11
drc_bufs145109/A,drc_bufs145109/Y,pin,pin,0,2.6853446549734983e-11
drc_bufs145115/A,drc_bufs145115/Y,pin,pin,0,3.747522084318611e-11
drc_bufs145116/A,drc_bufs145116/Y,pin,pin,0,2.332988142950132e-11
drc_bufs145121/A,drc_bufs145121/Y,pin,pin,0,4.419669838440221e-11
drc_bufs145123/A,drc_bufs145123/Y,pin,pin,0,2.951109842608268e-11
drc_bufs145129/A,drc_bufs145129/Y,pin,pin,0,4.0308738985528336e-11
drc_bufs145130/A,drc_bufs145130/Y,pin,pin,0,3.252638089423776e-11
drc_bufs145135/A,drc_bufs145135/Y,pin,pin,0,3.6217959187290205e-11
drc_bufs145137/A,drc_bufs145137/Y,pin,pin,0,2.3392947301470457e-11
drc_bufs147574/A,drc_bufs147574/Y,pin,pin,0,3.6706155476240454e-11
drc_bufs147580/A,drc_bufs147580/Y,pin,pin,0,5.4687410849796336e-11
drc_bufs147586/A,drc_bufs147586/Y,pin,pin,0,4.7390362467591984e-11
drc_bufs147597/A,drc_bufs147597/Y,pin,pin,0,4.746792542364986e-11
drc_bufs147603/A,drc_bufs147603/Y,pin,pin,0,2.3482991592937985e-11
drc_bufs147609/A,drc_bufs147609/Y,pin,pin,0,4.7103147771121456e-11
drc_bufs147615/A,drc_bufs147615/Y,pin,pin,0,2.3312685115683962e-11
drc_bufs147621/A,drc_bufs147621/Y,pin,pin,0,2.1796614860236652e-11
drc_bufs147627/A,drc_bufs147627/Y,pin,pin,0,4.7835711086685606e-11
drc_bufs147633/A,drc_bufs147633/Y,pin,pin,0,4.9488642350770107e-11
drc_bufs147639/A,drc_bufs147639/Y,pin,pin,0,5.162231753175206e-11
drc_bufs147645/A,drc_bufs147645/Y,pin,pin,0,2.3874211635410703e-11
drc_bufs147664/A,drc_bufs147664/Y,pin,pin,0,4.603158132443497e-11
drc_bufs147670/A,drc_bufs147670/Y,pin,pin,0,2.4115261870738536e-11
drc_bufs147676/A,drc_bufs147676/Y,pin,pin,0,5.0660725614548596e-11
drc_bufs147682/A,drc_bufs147682/Y,pin,pin,0,4.583082524600712e-11
drc_bufs147688/A,drc_bufs147688/Y,pin,pin,0,5.080161638582048e-11
drc_bufs147694/A,drc_bufs147694/Y,pin,pin,0,5.128300908929795e-11
drc_bufs147700/A,drc_bufs147700/Y,pin,pin,0,2.4066009601808602e-11
drc_bufs147706/A,drc_bufs147706/Y,pin,pin,0,2.3306861648975108e-11
drc_bufs147712/A,drc_bufs147712/Y,pin,pin,0,5.486415141642276e-11
drc_bufs147718/A,drc_bufs147718/Y,pin,pin,0,2.336754921505868e-11
drc_bufs147724/A,drc_bufs147724/Y,pin,pin,0,4.0388411365333e-11
drc_bufs147733/A,drc_bufs147733/Y,pin,pin,0,5.014647724843613e-11
drc_bufs147739/A,drc_bufs147739/Y,pin,pin,0,3.964225128716414e-11
drc_bufs147745/A,drc_bufs147745/Y,pin,pin,0,2.3409685648290157e-11
drc_bufs147756/A,drc_bufs147756/Y,pin,pin,0,3.2150091616722776e-11
drc_bufs147760/A,drc_bufs147760/Y,pin,pin,0,1.489501577633945e-11
drc_bufs147763/A,drc_bufs147763/Y,pin,pin,0,9.762888414366344e-12
drc_bufs147766/A,drc_bufs147766/Y,pin,pin,0,1.761439952230326e-11
drc_bufs147769/A,drc_bufs147769/Y,pin,pin,0,1.029216035314251e-11
drc_bufs147774/A,drc_bufs147774/Y,pin,pin,0,3.856623700948525e-11
drc_bufs147780/A,drc_bufs147780/Y,pin,pin,0,2.7945992742139936e-11
drc_bufs147786/A,drc_bufs147786/Y,pin,pin,0,2.766672828335981e-11
drc_bufs147792/A,drc_bufs147792/Y,pin,pin,0,2.0553924881538954e-11
drc_bufs147798/A,drc_bufs147798/Y,pin,pin,0,3.978287491102073e-11
drc_bufs147804/A,drc_bufs147804/Y,pin,pin,0,3.3975818686249326e-11
drc_bufs147810/A,drc_bufs147810/Y,pin,pin,0,3.134069392896066e-11
drc_bufs147816/A,drc_bufs147816/Y,pin,pin,0,4.592306049322481e-11
drc_bufs147822/A,drc_bufs147822/Y,pin,pin,0,2.5218886007261077e-11
drc_bufs147828/A,drc_bufs147828/Y,pin,pin,0,4.457640853661182e-11
drc_bufs147834/A,drc_bufs147834/Y,pin,pin,0,3.31769646477742e-11
drc_bufs147840/A,drc_bufs147840/Y,pin,pin,0,4.4159249174002824e-11
drc_bufs147846/A,drc_bufs147846/Y,pin,pin,0,5.161497965144868e-11
drc_bufs147852/A,drc_bufs147852/Y,pin,pin,0,3.432150397220113e-11
drc_bufs147858/A,drc_bufs147858/Y,pin,pin,0,2.0918320894902642e-11
drc_bufs147864/A,drc_bufs147864/Y,pin,pin,0,2.1048312398574964e-11
drc_bufs147870/A,drc_bufs147870/Y,pin,pin,0,4.458539093477043e-11
drc_bufs147876/A,drc_bufs147876/Y,pin,pin,0,4.530873592978324e-11
drc_bufs147882/A,drc_bufs147882/Y,pin,pin,0,2.0364437566811056e-11
drc_bufs147888/A,drc_bufs147888/Y,pin,pin,0,3.4066298393309324e-11
drc_bufs147894/A,drc_bufs147894/Y,pin,pin,0,4.3722397230494536e-11
drc_bufs147900/A,drc_bufs147900/Y,pin,pin,0,2.1770101346629822e-11
drc_bufs147906/A,drc_bufs147906/Y,pin,pin,0,4.565425468228135e-11
drc_bufs147912/A,drc_bufs147912/Y,pin,pin,0,4.8874654323682876e-11
drc_bufs147918/A,drc_bufs147918/Y,pin,pin,0,3.322471811562089e-11
drc_bufs147924/A,drc_bufs147924/Y,pin,pin,0,3.701401685152206e-11
drc_bufs147930/A,drc_bufs147930/Y,pin,pin,0,5.109214093468317e-11
drc_bufs147936/A,drc_bufs147936/Y,pin,pin,0,5.015136569919143e-11
drc_bufs147942/A,drc_bufs147942/Y,pin,pin,0,3.3102565827336505e-11
drc_bufs147948/A,drc_bufs147948/Y,pin,pin,0,3.413276605801485e-11
drc_bufs147954/A,drc_bufs147954/Y,pin,pin,0,2.151061793964626e-11
drc_bufs147960/A,drc_bufs147960/Y,pin,pin,0,3.815919455418815e-11
drc_bufs147966/A,drc_bufs147966/Y,pin,pin,0,4.461216812634561e-11
drc_bufs147972/A,drc_bufs147972/Y,pin,pin,0,2.0905820477534753e-11
drc_bufs147978/A,drc_bufs147978/Y,pin,pin,0,2.390934152052271e-11
drc_bufs147984/A,drc_bufs147984/Y,pin,pin,0,2.968903595190753e-11
drc_bufs147990/A,drc_bufs147990/Y,pin,pin,0,2.2183990755486604e-11
drc_bufs147996/A,drc_bufs147996/Y,pin,pin,0,3.9251699113229677e-11
drc_bufs148002/A,drc_bufs148002/Y,pin,pin,0,4.939879061360841e-11
drc_bufs148008/A,drc_bufs148008/Y,pin,pin,0,4.692521024529661e-11
drc_bufs148014/A,drc_bufs148014/Y,pin,pin,0,2.1256796670088285e-11
drc_bufs148020/A,drc_bufs148020/Y,pin,pin,0,4.8046046308147794e-11
drc_bufs148026/A,drc_bufs148026/Y,pin,pin,0,2.419984525270369e-11
drc_bufs148032/A,drc_bufs148032/Y,pin,pin,0,2.1586597093170568e-11
drc_bufs148038/A,drc_bufs148038/Y,pin,pin,0,2.890840344882406e-11
drc_bufs148044/A,drc_bufs148044/Y,pin,pin,0,3.104229026607008e-11
drc_bufs148050/A,drc_bufs148050/Y,pin,pin,0,2.974310381320677e-11
drc_bufs148056/A,drc_bufs148056/Y,pin,pin,0,2.8805327914604995e-11
drc_bufs148062/A,drc_bufs148062/Y,pin,pin,0,4.278877252517077e-11
drc_bufs148068/A,drc_bufs148068/Y,pin,pin,0,3.442978194212465e-11
drc_bufs148074/A,drc_bufs148074/Y,pin,pin,0,2.443155226738991e-11
drc_bufs148080/A,drc_bufs148080/Y,pin,pin,0,2.399356754945181e-11
drc_bufs148086/A,drc_bufs148086/Y,pin,pin,0,4.226607952517725e-11
drc_bufs148092/A,drc_bufs148092/Y,pin,pin,0,2.437216574391332e-11
drc_bufs148098/A,drc_bufs148098/Y,pin,pin,0,2.442093229026998e-11
drc_bufs148104/A,drc_bufs148104/Y,pin,pin,0,5.824732363102214e-11
drc_bufs148110/A,drc_bufs148110/Y,pin,pin,0,2.3811308827448308e-11
drc_bufs148116/A,drc_bufs148116/Y,pin,pin,0,4.482333254562931e-11
drc_bufs148122/A,drc_bufs148122/Y,pin,pin,0,4.2339187711348814e-11
drc_bufs148128/A,drc_bufs148128/Y,pin,pin,0,2.6458264398843134e-11
drc_bufs148134/A,drc_bufs148134/Y,pin,pin,0,5.988650547683605e-11
drc_bufs148140/A,drc_bufs148140/Y,pin,pin,0,2.4357599270885544e-11
drc_bufs148146/A,drc_bufs148146/Y,pin,pin,0,2.4650115282298657e-11
drc_bufs148152/A,drc_bufs148152/Y,pin,pin,0,4.418559268470901e-11
drc_bufs148158/A,drc_bufs148158/Y,pin,pin,0,3.3124086806779474e-11
drc_bufs148164/A,drc_bufs148164/Y,pin,pin,0,4.29772537002826e-11
drc_bufs148170/A,drc_bufs148170/Y,pin,pin,0,2.9498722908805064e-11
drc_bufs148176/A,drc_bufs148176/Y,pin,pin,0,5.7195581604219115e-11
drc_bufs148182/A,drc_bufs148182/Y,pin,pin,0,5.2223031454801117e-11
drc_bufs148188/A,drc_bufs148188/Y,pin,pin,0,2.3894679637703753e-11
drc_bufs148194/A,drc_bufs148194/Y,pin,pin,0,2.5537955430920967e-11
drc_bufs148200/A,drc_bufs148200/Y,pin,pin,0,3.144262628040906e-11
drc_bufs148206/A,drc_bufs148206/Y,pin,pin,0,2.4475711388194377e-11
drc_bufs148212/A,drc_bufs148212/Y,pin,pin,0,2.5600722930452235e-11
drc_bufs148218/A,drc_bufs148218/Y,pin,pin,0,2.4231413750519515e-11
drc_bufs148224/A,drc_bufs148224/Y,pin,pin,0,2.4308811907847172e-11
drc_bufs148230/A,drc_bufs148230/Y,pin,pin,0,2.4636098716612764e-11
drc_bufs148236/A,drc_bufs148236/Y,pin,pin,0,4.2322582938236764e-11
drc_bufs148242/A,drc_bufs148242/Y,pin,pin,0,2.6111909509629605e-11
drc_bufs148248/A,drc_bufs148248/Y,pin,pin,0,2.4346901231209195e-11
drc_bufs148254/A,drc_bufs148254/Y,pin,pin,0,2.4449038280027757e-11
drc_bufs148260/A,drc_bufs148260/Y,pin,pin,0,4.311863019412776e-11
drc_bufs148266/A,drc_bufs148266/Y,pin,pin,0,4.038941056605516e-11
drc_bufs148272/A,drc_bufs148272/Y,pin,pin,0,2.3943173832474685e-11
drc_bufs148278/A,drc_bufs148278/Y,pin,pin,0,2.3969286624958563e-11
drc_bufs148284/A,drc_bufs148284/Y,pin,pin,0,3.6448809248579295e-11
drc_bufs148290/A,drc_bufs148290/Y,pin,pin,0,2.4521827277079744e-11
drc_bufs148294/A,drc_bufs148294/Y,pin,pin,0,1.1934189747542234e-11
drc_bufs148295/A,drc_bufs148295/Y,pin,pin,0,1.7296802878874473e-11
drc_bufs148300/A,drc_bufs148300/Y,pin,pin,0,1.4590452110385677e-11
drc_bufs148301/A,drc_bufs148301/Y,pin,pin,0,2.8937807011741867e-11
drc_bufs148306/A,drc_bufs148306/Y,pin,pin,0,1.5656177743128552e-11
drc_bufs148307/A,drc_bufs148307/Y,pin,pin,0,2.777864917258288e-11
drc_bufs148344/A,drc_bufs148344/Y,pin,pin,0,2.079058453174909e-11
drc_bufs148350/A,drc_bufs148350/Y,pin,pin,0,2.5623739241531496e-11
drc_bufs148356/A,drc_bufs148356/Y,pin,pin,0,4.542868164980618e-11
drc_bufs148362/A,drc_bufs148362/Y,pin,pin,0,2.3242055849359566e-11
drc_bufs148368/A,drc_bufs148368/Y,pin,pin,0,2.4309767740482435e-11
drc_bufs148374/A,drc_bufs148374/Y,pin,pin,0,2.6111378684245956e-11
drc_bufs148380/A,drc_bufs148380/Y,pin,pin,0,2.999121090363488e-11
drc_bufs148386/A,drc_bufs148386/Y,pin,pin,0,2.8761751660888457e-11
drc_bufs148392/A,drc_bufs148392/Y,pin,pin,0,3.007288515433082e-11
drc_bufs148398/A,drc_bufs148398/Y,pin,pin,0,4.244660525842825e-11
drc_bufs148404/A,drc_bufs148404/Y,pin,pin,0,3.619635147167344e-11
drc_bufs148410/A,drc_bufs148410/Y,pin,pin,0,3.158099129429992e-11
drc_bufs148416/A,drc_bufs148416/Y,pin,pin,0,4.2875283184917734e-11
drc_bufs148422/A,drc_bufs148422/Y,pin,pin,0,2.8107240493402408e-11
drc_bufs148428/A,drc_bufs148428/Y,pin,pin,0,2.4519450705917656e-11
drc_bufs148434/A,drc_bufs148434/Y,pin,pin,0,3.1383288329189796e-11
drc_bufs148440/A,drc_bufs148440/Y,pin,pin,0,2.5466637479376608e-11
drc_bufs148446/A,drc_bufs148446/Y,pin,pin,0,3.1129012562081115e-11
drc_bufs148452/A,drc_bufs148452/Y,pin,pin,0,3.081734520349322e-11
drc_bufs148458/A,drc_bufs148458/Y,pin,pin,0,3.9408080965142034e-11
drc_bufs148464/A,drc_bufs148464/Y,pin,pin,0,2.822351553855018e-11
drc_bufs148476/A,drc_bufs148476/Y,pin,pin,0,3.1645769338339846e-11
drc_bufs148482/A,drc_bufs148482/Y,pin,pin,0,3.070450491082788e-11
drc_bufs148485/A,drc_bufs148485/Y,pin,pin,0,2.3234990320641913e-11
drc_bufs148488/A,drc_bufs148488/Y,pin,pin,0,2.2522086626231008e-11
drc_bufs148491/A,drc_bufs148491/Y,pin,pin,0,1.884373039551246e-11
drc_bufs148494/A,drc_bufs148494/Y,pin,pin,0,2.3525502726440273e-11
drc_bufs148497/A,drc_bufs148497/Y,pin,pin,0,1.827162206258226e-11
drc_bufs148500/A,drc_bufs148500/Y,pin,pin,0,1.9084353888865202e-11
drc_bufs148503/A,drc_bufs148503/Y,pin,pin,0,1.8948034113952517e-11
drc_bufs148506/A,drc_bufs148506/Y,pin,pin,0,1.874049179728665e-11
drc_bufs148509/A,drc_bufs148509/Y,pin,pin,0,1.7449064762531385e-11
drc_bufs148512/A,drc_bufs148512/Y,pin,pin,0,1.8209272631408702e-11
drc_bufs148515/A,drc_bufs148515/Y,pin,pin,0,1.927447090821488e-11
drc_bufs148518/A,drc_bufs148518/Y,pin,pin,0,1.7883659830797427e-11
drc_bufs148521/A,drc_bufs148521/Y,pin,pin,0,1.8637161258716617e-11
drc_bufs148524/A,drc_bufs148524/Y,pin,pin,0,1.8605689905415446e-11
drc_bufs148527/A,drc_bufs148527/Y,pin,pin,0,1.933857414482265e-11
drc_bufs148530/A,drc_bufs148530/Y,pin,pin,0,1.8573451804337893e-11
drc_bufs148533/A,drc_bufs148533/Y,pin,pin,0,1.831008782093857e-11
drc_bufs148536/A,drc_bufs148536/Y,pin,pin,0,1.8016296787770614e-11
drc_bufs148539/A,drc_bufs148539/Y,pin,pin,0,1.9190215388986687e-11
drc_bufs148542/A,drc_bufs148542/Y,pin,pin,0,1.9158381478479036e-11
drc_bufs148545/A,drc_bufs148545/Y,pin,pin,0,1.8530427192686716e-11
drc_bufs148548/A,drc_bufs148548/Y,pin,pin,0,1.773570353080789e-11
drc_bufs148551/A,drc_bufs148551/Y,pin,pin,0,1.8593749803730297e-11
drc_bufs148554/A,drc_bufs148554/Y,pin,pin,0,1.8109626645501642e-11
drc_bufs148557/A,drc_bufs148557/Y,pin,pin,0,1.79062129707086e-11
drc_bufs148560/A,drc_bufs148560/Y,pin,pin,0,1.8360351433654998e-11
drc_bufs148563/A,drc_bufs148563/Y,pin,pin,0,1.7356473897001123e-11
drc_bufs148566/A,drc_bufs148566/Y,pin,pin,0,1.7653798561889644e-11
drc_bufs148569/A,drc_bufs148569/Y,pin,pin,0,2.354164779783119e-11
drc_bufs148572/A,drc_bufs148572/Y,pin,pin,0,1.9157158498428473e-11
drc_bufs148575/A,drc_bufs148575/Y,pin,pin,0,1.813108690962295e-11
drc_bufs148578/A,drc_bufs148578/Y,pin,pin,0,1.927449692906702e-11
drc_bufs148581/A,drc_bufs148581/Y,pin,pin,0,1.7091132328839187e-11
drc_bufs148584/A,drc_bufs148584/Y,pin,pin,0,1.7962653933722983e-11
drc_bufs148587/A,drc_bufs148587/Y,pin,pin,0,1.8851446445533604e-11
drc_bufs148590/A,drc_bufs148590/Y,pin,pin,0,1.8176800342661892e-11
drc_bufs148593/A,drc_bufs148593/Y,pin,pin,0,1.7958025691489077e-11
drc_bufs148596/A,drc_bufs148596/Y,pin,pin,0,1.743473421189634e-11
drc_bufs148599/A,drc_bufs148599/Y,pin,pin,0,1.8094232709375824e-11
drc_bufs148602/A,drc_bufs148602/Y,pin,pin,0,1.798847876210985e-11
drc_bufs148605/A,drc_bufs148605/Y,pin,pin,0,1.9482103430501496e-11
drc_bufs148608/A,drc_bufs148608/Y,pin,pin,0,1.7926150147618003e-11
drc_bufs148611/A,drc_bufs148611/Y,pin,pin,0,1.8246343672090326e-11
drc_bufs148614/A,drc_bufs148614/Y,pin,pin,0,1.8567829565552252e-11
drc_bufs148618/A,drc_bufs148618/Y,pin,pin,0,8.545280802407795e-12
drc_bufs148619/A,drc_bufs148619/Y,pin,pin,0,1.459699548733706e-11
drc_bufs148621/A,drc_bufs148621/Y,pin,pin,0,1.1723153697795752e-11
drc_bufs148622/A,drc_bufs148622/Y,pin,pin,0,1.8306928889488816e-11
drc_bufs148627/A,drc_bufs148627/Y,pin,pin,0,4.9514600752864624e-11
drc_bufs148628/A,drc_bufs148628/Y,pin,pin,0,1.0867909003287046e-11
drc_bufs148633/A,drc_bufs148633/Y,pin,pin,0,4.438486730928837e-11
drc_bufs148634/A,drc_bufs148634/Y,pin,pin,0,1.1328247367936584e-11
drc_bufs148642/A,drc_bufs148642/Y,pin,pin,0,3.176614873923178e-11
drc_bufs148643/A,drc_bufs148643/Y,pin,pin,0,2.1371335257036606e-11
drc_bufs148645/A,drc_bufs148645/Y,pin,pin,0,1.1069865510360266e-11
