pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[1\]/D,29880,17343,0,-1,0,1,0,0.0,3.199999987213431e-10,1,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[1\],n_744,5.495628951912579e-11,3.8886655007175364e-10,6.301515420581438e-10,6.180454481530262e-10,5.616789822691145e-16
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[1\]/QN,30994,17343,0,-1,0,0,1,4.608000179345817e-14,3.999999886872274e-09,0,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[1\],configuration_meta_cache_lsize_to_wb_bits[3],1.525026459281431e-11,3.1319030702192663e-10,6.715793476885779e-10,6.827989840196835e-10,-1
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[1\]/SETN,30452,17299,0,-1,0,1,0,0.0,3.199999987213431e-10,1449,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[1\],pci_rst_i,1.8861370243428155e-09,1.0000000150474662e+30,6.118553996792286e-10,6.124820650654783e-10,1.0794500000140526e-15
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[2\]/CLK,30424,18196,1,-1,1,0,0,0.0,3.199999987213431e-10,0,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[2\],pci_clk_i,1.514849135020313e-09,3.123810099481261e-10,4.747270909710721e-10,7.748341968039085e-10,4.628990058119428e-16
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[2\]/D,30582,18153,0,-1,0,1,0,0.0,3.199999987213431e-10,1,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[2\],n_5760,3.842502011019988e-11,4.0786879429433043e-10,6.175688294085546e-10,6.066671609517016e-10,5.616789822691145e-16
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[2\]/QN,31696,18153,0,-1,0,0,1,4.608000179345817e-14,3.999999886872274e-09,0,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[2\],configuration_meta_cache_lsize_to_wb_bits[4],1.5596959487829132e-11,3.123810099481261e-10,6.717980061132778e-10,6.830354060127775e-10,-1
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[2\]/SETN,31154,18196,0,-1,0,1,0,0.0,3.199999987213431e-10,1449,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[2\],pci_rst_i,1.912140668025586e-09,1.0000000150474662e+30,6.20058615563579e-10,6.20693774155967e-10,1.0794500000140526e-15
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[3\]/CLK,30694,18736,1,-1,1,0,0,0.0,3.199999987213431e-10,0,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[3\],pci_clk_i,1.5145774634461873e-09,3.1153574164832776e-10,4.746413817535711e-10,7.747488206533149e-10,4.628990058119428e-16
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[3\]/D,30852,18693,0,-1,0,1,0,0.0,3.199999987213431e-10,1,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[3\],n_5662,3.8396633095238997e-11,4.023383848306139e-10,6.230015392461041e-10,6.12220829587784e-10,5.616789822691145e-16
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[3\]/QN,31966,18693,0,-1,0,0,1,4.608000179345817e-14,3.999999886872274e-09,0,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[3\],configuration_meta_cache_lsize_to_wb_bits[5],1.4742667156508737e-11,3.1153568613717653e-10,6.709862665488231e-10,6.821752052132979e-10,-1
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[3\]/SETN,31424,18736,0,-1,0,1,0,0.0,3.199999987213431e-10,1449,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[3\],pci_rst_i,1.9129451356292293e-09,1.0000000150474662e+30,6.203124125470083e-10,6.209480152286062e-10,1.0794500000140526e-15
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[4\]/CLK,29938,17839,1,-1,1,0,0,0.0,3.199999987213431e-10,0,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[4\],pci_clk_i,1.5149020926585877e-09,3.1166641489832614e-10,4.747437998275927e-10,7.748508501492779e-10,4.628990058119428e-16
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[4\]/D,30096,17883,0,-1,0,1,0,0.0,3.199999987213431e-10,1,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[4\],n_5661,3.7232984057000706e-11,4.037749579133276e-10,6.207268588021009e-10,6.100294713817789e-10,5.616789822691145e-16
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[4\]/QN,31210,17883,0,-1,0,0,1,4.608000179345817e-14,3.999999886872274e-09,0,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[4\],configuration_meta_cache_lsize_to_wb_bits[6],1.5894461094512202e-11,3.1166641489832614e-10,6.720686229755302e-10,6.833222321311894e-10,-1
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[4\]/SETN,30668,17839,0,-1,0,1,0,0.0,3.199999987213431e-10,1449,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[4\],pci_rst_i,1.911085956152192e-09,1.0000000150474662e+30,6.197258817230988e-10,6.20360596226277e-10,1.0794500000140526e-15
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[5\]/CLK,29884,17656,1,-1,1,0,0,0.0,3.199999987213431e-10,0,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[5\],pci_clk_i,1.5150052323775753e-09,3.124017711186866e-10,4.747763293622143e-10,7.74883268661597e-10,4.628990058119428e-16
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[5\]/D,30042,17613,0,-1,0,1,0,0.0,3.199999987213431e-10,1,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[5\],n_5754,3.561914999061777e-11,4.0348246965749013e-10,6.197604651703159e-10,6.091616655545806e-10,5.616789822691145e-16
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[5\]/QN,31156,17613,0,-1,0,0,1,4.608000179345817e-14,3.999999886872274e-09,0,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[5\],configuration_meta_cache_lsize_to_wb_bits[7],1.534424497184883e-11,3.124017711186866e-10,6.71651623207481e-10,6.828763110533487e-10,-1
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[5\]/SETN,30614,17656,0,-1,0,1,0,0.0,3.199999987213431e-10,1449,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[5\],pci_rst_i,1.8861185946406067e-09,1.0000000150474662e+30,6.118495710083494e-10,6.12476236394599e-10,1.0794500000140526e-15
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[6\]/CLK,30154,21079,1,-1,1,0,0,0.0,3.199999987213431e-10,0,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[6\],pci_clk_i,1.5137882058979812e-09,2.691558087519752e-10,4.743924142402989e-10,7.745002417181013e-10,4.628990058119428e-16
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[6\]/D,30312,21123,0,-1,0,1,0,0.0,3.199999987213431e-10,1,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[6\],n_6149,1.0579588420600583e-11,2.481043148705453e-10,7.639059385056157e-10,7.47598649653014e-10,5.616789822691145e-16
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[6\]/QN,31426,21123,0,-1,0,0,1,4.608000179345817e-14,3.999999886872274e-09,0,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[6\],configuration_meta_cache_lsize_to_wb_bits[8],1.6332707755695175e-11,2.691558087519752e-10,6.719734768623198e-10,6.832430177183824e-10,-1
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[6\]/SETN,30884,21079,0,-1,0,1,0,0.0,3.199999987213431e-10,1449,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[6\],pci_rst_i,2.1061423716162153e-09,1.0000000150474662e+30,6.812593822402846e-10,6.819554365655733e-10,1.0794500000140526e-15
configuration_command_bit2_0_reg\[0\]/CLK,32422,31879,1,-1,1,0,0,0.0,3.199999987213431e-10,0,configuration_command_bit2_0_reg\[0\],pci_clk_i,1.254020332019934e-09,-1.0696765695428212e-10,3.924447433689693e-10,6.92547130753951e-10,4.628990058119428e-16
configuration_command_bit2_0_reg\[0\]/D,32580,31923,0,-1,0,1,0,0.0,3.199999987213431e-10,1,configuration_command_bit2_0_reg\[0\],n_2695,4.210870194198968e-11,2.1145735162875212e-10,7.382320865723102e-10,7.366420251564421e-10,5.616789822691145e-16
configuration_command_bit2_0_reg\[0\]/QN,33694,31923,0,-1,0,0,1,4.608000179345817e-14,3.999999886872274e-09,0,configuration_command_bit2_0_reg\[0\],configuration_command_bit2_0[0],4.00657319821196e-11,-1.0696765695428212e-10,5.82676684679484e-10,5.929980395613654e-10,-1
configuration_command_bit2_0_reg\[0\]/SETN,33152,31879,0,-1,0,1,0,0.0,3.199999987213431e-10,1449,configuration_command_bit2_0_reg\[0\],pci_rst_i,3.0546922769048024e-09,1.0000000150474662e+30,9.804935752200095e-10,9.814850043809997e-10,1.0794500000140526e-15
configuration_command_bit2_0_reg\[1\]/CLK,31936,32776,1,-1,1,0,0,0.0,3.199999987213431e-10,0,configuration_command_bit2_0_reg\[1\],pci_clk_i,1.2538561300345918e-09,-1.0554521145955675e-10,3.9239297922044614e-10,6.924953943610035e-10,4.628990058119428e-16
configuration_command_bit2_0_reg\[1\]/D,32094,32733,0,-1,0,1,0,0.0,3.199999987213431e-10,1,configuration_command_bit2_0_reg\[1\],n_2692,4.443589246561075e-11,2.120437159192079e-10,7.366174337164466e-10,7.352431996565656e-10,5.616789822691145e-16
configuration_command_bit2_0_reg\[1\]/QN,33208,32733,0,-1,0,0,1,4.608000179345817e-14,3.999999886872274e-09,0,configuration_command_bit2_0_reg\[1\],configuration_command_bit2_0[1],4.0796508532503495e-11,-1.0554523921513237e-10,5.830034788267824e-10,5.932881408377e-10,-1
configuration_command_bit2_0_reg\[1\]/SETN,32666,32776,0,-1,0,1,0,0.0,3.199999987213431e-10,1449,configuration_command_bit2_0_reg\[1\],pci_rst_i,3.0910387582849808e-09,1.0000000150474662e+30,9.919596255514307e-10,9.929631561433894e-10,1.0794500000140526e-15
configuration_command_bit2_0_reg\[2\]/CLK,31342,32236,1,-1,1,0,0,0.0,3.199999987213431e-10,0,configuration_command_bit2_0_reg\[2\],pci_clk_i,1.2539307370218467e-09,2.862002579373524e-10,3.924165159485682e-10,6.925189310891255e-10,4.628990058119428e-16
configuration_command_bit2_0_reg\[2\]/D,31500,32193,0,-1,0,1,0,0.0,3.199999987213431e-10,1,configuration_command_bit2_0_reg\[2\],n_2694,4.860021413088944e-11,2.08934980427955e-10,7.379906685756055e-10,7.364205911741806e-10,5.616789822691145e-16
configuration_command_bit2_0_reg\[2\]/QN,32614,32193,0,-1,0,0,1,4.608000179345817e-14,3.999999886872274e-09,0,configuration_command_bit2_0_reg\[2\],configuration_command_bit2_0[2],4.8229302496149984e-11,2.8620023018177676e-10,5.867177299556658e-10,5.968192051675203e-10,-1
configuration_command_bit2_0_reg\[2\]/SETN,32072,32236,0,-1,0,1,0,0.0,3.199999987213431e-10,1449,configuration_command_bit2_0_reg\[2\],pci_rst_i,3.0656921445881835e-09,1.0000000150474662e+30,9.839636883057779e-10,9.84958670180447e-10,1.0794500000140526e-15
configuration_command_bit6_reg/CLK,32206,31339,1,-1,1,0,0,0.0,3.199999987213431e-10,0,configuration_command_bit6_reg,pci_clk_i,1.2540650740078263e-09,1.8810172863759078e-10,3.9245887095695764e-10,6.925611750752125e-10,4.628990058119428e-16
configuration_command_bit6_reg/D,32364,31383,0,-1,0,1,0,0.0,3.199999987213431e-10,1,configuration_command_bit6_reg,n_2693,4.198529024446174e-11,2.112832686584909e-10,7.384707845226046e-10,7.368282650688229e-10,5.616789822691145e-16
configuration_command_bit6_reg/QN,33478,31383,0,-1,0,0,1,4.608000179345817e-14,3.999999886872274e-09,0,configuration_command_bit6_reg,configuration_command_bit6,4.384524687761626e-11,1.8810170088201517e-10,5.845193773446056e-10,5.947570214104303e-10,-1
configuration_command_bit6_reg/SETN,32936,31339,0,-1,0,1,0,0.0,3.199999987213431e-10,1449,configuration_command_bit6_reg,pci_rst_i,3.0172357945446038e-09,1.0000000150474662e+30,9.686773605466215e-10,9.696564662320384e-10,1.0794500000140526e-15
configuration_command_bit8_reg/CLK,32692,30799,1,-1,1,0,0,0.0,3.199999987213431e-10,0,configuration_command_bit8_reg,pci_clk_i,1.254060189026518e-09,2.665885845409832e-10,3.924573444002988e-10,6.925596762741293e-10,4.628990058119428e-16
configuration_command_bit8_reg/D,32850,30843,0,-1,0,1,0,0.0,3.199999987213431e-10,1,configuration_command_bit8_reg,n_2814,3.5141545923211837e-11,2.089927120252355e-10,7.386417033572457e-10,7.304242766181801e-10,5.616789822691145e-16
configuration_command_bit8_reg/QN,33964,30843,0,-1,0,0,1,4.608000179345817e-14,3.999999886872274e-09,0,configuration_command_bit8_reg,configuration_command_bit8,3.29777143093235e-11,2.665885845409832e-10,5.781171652508021e-10,5.88147697211383e-10,-1
configuration_command_bit8_reg/SETN,33422,30799,0,-1,0,1,0,0.0,3.199999987213431e-10,1449,configuration_command_bit8_reg,pci_rst_i,3.005659721111442e-09,1.0000000150474662e+30,9.65025503951722e-10,9.660006128342502e-10,1.0794500000140526e-15
configuration_command_bit_sync_sync_data_out_reg\[0\]/CLK,19354,29536,1,-1,1,0,0,0.0,3.199999987213431e-10,0,configuration_command_bit_sync_sync_data_out_reg\[0\],pci_clk_i,2.0566996994375586e-09,2.480388117120924e-10,6.456619683348208e-10,9.461361694107495e-10,4.628990058119428e-16
configuration_command_bit_sync_sync_data_out_reg\[0\]/D,19512,29493,0,-1,0,1,0,0.0,3.199999987213431e-10,1,configuration_command_bit_sync_sync_data_out_reg\[0\],n_5687,2.998571183021603e-11,5.542215020248875e-10,6.240213346053736e-10,6.108240024893519e-10,5.616789822691145e-16
configuration_command_bit_sync_sync_data_out_reg\[0\]/QN,20626,29493,0,-1,0,0,1,4.608000179345817e-14,3.999999886872274e-09,0,configuration_command_bit_sync_sync_data_out_reg\[0\],configuration_meta_command_bit,1.576350855403419e-11,2.480388117120924e-10,8.904406656462527e-10,9.055221017462145e-10,-1
configuration_command_bit_sync_sync_data_out_reg\[0\]/SETN,20084,29536,0,-1,0,1,0,0.0,3.199999987213431e-10,1449,configuration_command_bit_sync_sync_data_out_reg\[0\],pci_rst_i,1.0247805937169119e-09,1.0000000150474662e+30,3.401276760239824e-10,3.40420303057698e-10,1.0794500000140526e-15
configuration_i_wb_init_complete_sync_sync_data_out_reg\[0\]/CLK,13792,29179,1,-1,1,0,0,0.0,3.199999987213431e-10,0,configuration_i_wb_init_complete_sync_sync_data_out_reg\[0\],pci_clk_i,1.9790933336594208e-09,2.571201029866188e-10,6.211798853072992e-10,9.216365448594388e-10,4.628990058119428e-16
configuration_i_wb_init_complete_sync_sync_data_out_reg\[0\]/D,13950,29223,0,-1,0,1,0,0.0,3.199999987213431e-10,1,configuration_i_wb_init_complete_sync_sync_data_out_reg\[0\],n_5720,3.6272353176602934e-11,5.29428112461261e-10,6.342653624535899e-10,6.258374374290554e-10,5.616789822691145e-16
configuration_i_wb_init_complete_sync_sync_data_out_reg\[0\]/QN,15064,29223,0,-1,0,0,1,4.608000179345817e-14,3.999999886872274e-09,0,configuration_i_wb_init_complete_sync_sync_data_out_reg\[0\],configuration_sync_init_complete,1.5282058604682014e-11,2.571201029866188e-10,8.587525135439478e-10,8.732669032340823e-10,-1
configuration_i_wb_init_complete_sync_sync_data_out_reg\[0\]/SETN,14522,29179,0,-1,0,1,0,0.0,3.199999987213431e-10,1449,configuration_i_wb_init_complete_sync_sync_data_out_reg\[0\],pci_rst_i,1.1355592022255223e-09,1.0000000150474662e+30,3.750744437258646e-10,3.7539560349131307e-10,1.0794500000140526e-15
configuration_icr_bit2_0_reg\[0\]/CLK,28588,24319,1,-1,1,0,0,0.0,3.199999987213431e-10,0,configuration_icr_bit2_0_reg\[0\],pci_clk_i,1.1261016563679505e-09,4.1579309439931933e-10,3.520908842258308e-10,6.521724271735252e-10,4.935550339972073e-16
