src,tar,src_type,tar_type
configuration_command_bit2_0_reg\[1\],configuration_command_bit2_0[1],cell,net
pci_rst_i,configuration_command_bit2_0_reg\[1\],net,cell
pci_clk_i,configuration_command_bit2_0_reg\[2\],net,cell
n_2694,configuration_command_bit2_0_reg\[2\],net,cell
configuration_command_bit2_0_reg\[2\],configuration_command_bit2_0[2],cell,net
pci_rst_i,configuration_command_bit2_0_reg\[2\],net,cell
pci_clk_i,configuration_command_bit6_reg,net,cell
n_2693,configuration_command_bit6_reg,net,cell
configuration_command_bit6_reg,configuration_command_bit6,cell,net
pci_rst_i,configuration_command_bit6_reg,net,cell
pci_clk_i,configuration_command_bit8_reg,net,cell
n_2814,configuration_command_bit8_reg,net,cell
configuration_command_bit8_reg,configuration_command_bit8,cell,net
pci_rst_i,configuration_command_bit8_reg,net,cell
pci_clk_i,configuration_command_bit_sync_sync_data_out_reg\[0\],net,cell
n_5687,configuration_command_bit_sync_sync_data_out_reg\[0\],net,cell
configuration_command_bit_sync_sync_data_out_reg\[0\],configuration_meta_command_bit,cell,net
pci_rst_i,configuration_command_bit_sync_sync_data_out_reg\[0\],net,cell
pci_clk_i,configuration_i_wb_init_complete_sync_sync_data_out_reg\[0\],net,cell
n_5720,configuration_i_wb_init_complete_sync_sync_data_out_reg\[0\],net,cell
configuration_i_wb_init_complete_sync_sync_data_out_reg\[0\],configuration_sync_init_complete,cell,net
pci_rst_i,configuration_i_wb_init_complete_sync_sync_data_out_reg\[0\],net,cell
pci_clk_i,configuration_icr_bit2_0_reg\[0\],net,cell
n_2804,configuration_icr_bit2_0_reg\[0\],net,cell
configuration_icr_bit2_0_reg\[0\],configuration_icr_bit2_0[0],cell,net
pci_rst_i,configuration_icr_bit2_0_reg\[0\],net,cell
pci_clk_i,configuration_icr_bit2_0_reg\[1\],net,cell
n_2803,configuration_icr_bit2_0_reg\[1\],net,cell
configuration_icr_bit2_0_reg\[1\],configuration_icr_bit2_0[1],cell,net
pci_rst_i,configuration_icr_bit2_0_reg\[1\],net,cell
pci_clk_i,configuration_icr_bit2_0_reg\[2\],net,cell
n_2805,configuration_icr_bit2_0_reg\[2\],net,cell
configuration_icr_bit2_0_reg\[2\],configuration_icr_bit2_0[2],cell,net
pci_rst_i,configuration_icr_bit2_0_reg\[2\],net,cell
pci_clk_i,configuration_icr_bit31_reg,net,cell
n_2771,configuration_icr_bit31_reg,net,cell
configuration_icr_bit31_reg,conf_soft_res_out,cell,net
pci_rst_i,configuration_icr_bit31_reg,net,cell
pci_clk_i,configuration_init_complete_reg,net,cell
n_7811,configuration_init_complete_reg,net,cell
configuration_init_complete_reg,conf_pci_init_complete_out,cell,net
pci_rst_i,configuration_init_complete_reg,net,cell
pci_clk_i,configuration_int_pin_sync_sync_data_out_reg\[0\],net,cell
n_6072,configuration_int_pin_sync_sync_data_out_reg\[0\],net,cell
configuration_int_pin_sync_sync_data_out_reg\[0\],configuration_int_meta,cell,net
pci_rst_i,configuration_int_pin_sync_sync_data_out_reg\[0\],net,cell
pci_clk_i,configuration_interrupt_line_reg\[0\],net,cell
n_2837,configuration_interrupt_line_reg\[0\],net,cell
configuration_interrupt_line_reg\[0\],configuration_interrupt_line[0],cell,net
pci_rst_i,configuration_interrupt_line_reg\[0\],net,cell
pci_clk_i,configuration_interrupt_line_reg\[1\],net,cell
n_2836,configuration_interrupt_line_reg\[1\],net,cell
configuration_interrupt_line_reg\[1\],configuration_interrupt_line[1],cell,net
pci_rst_i,configuration_interrupt_line_reg\[1\],net,cell
pci_clk_i,configuration_interrupt_line_reg\[2\],net,cell
n_2835,configuration_interrupt_line_reg\[2\],net,cell
configuration_interrupt_line_reg\[2\],configuration_interrupt_line[2],cell,net
pci_rst_i,configuration_interrupt_line_reg\[2\],net,cell
pci_clk_i,configuration_interrupt_line_reg\[3\],net,cell
n_2838,configuration_interrupt_line_reg\[3\],net,cell
configuration_interrupt_line_reg\[3\],configuration_interrupt_line[3],cell,net
pci_rst_i,configuration_interrupt_line_reg\[3\],net,cell
pci_clk_i,configuration_interrupt_line_reg\[4\],net,cell
n_2834,configuration_interrupt_line_reg\[4\],net,cell
configuration_interrupt_line_reg\[4\],configuration_interrupt_line[4],cell,net
pci_rst_i,configuration_interrupt_line_reg\[4\],net,cell
pci_clk_i,configuration_interrupt_line_reg\[5\],net,cell
n_2833,configuration_interrupt_line_reg\[5\],net,cell
configuration_interrupt_line_reg\[5\],configuration_interrupt_line[5],cell,net
pci_rst_i,configuration_interrupt_line_reg\[5\],net,cell
pci_clk_i,configuration_interrupt_line_reg\[6\],net,cell
n_2839,configuration_interrupt_line_reg\[6\],net,cell
configuration_interrupt_line_reg\[6\],configuration_interrupt_line[6],cell,net
pci_rst_i,configuration_interrupt_line_reg\[6\],net,cell
pci_clk_i,configuration_interrupt_line_reg\[7\],net,cell
n_2832,configuration_interrupt_line_reg\[7\],net,cell
configuration_interrupt_line_reg\[7\],configuration_interrupt_line[7],cell,net
pci_rst_i,configuration_interrupt_line_reg\[7\],net,cell
pci_clk_i,configuration_interrupt_out_reg,net,cell
n_6166,configuration_interrupt_out_reg,net,cell
configuration_interrupt_out_reg,conf_int_out,cell,net
pci_rst_i,configuration_interrupt_out_reg,net,cell
pci_clk_i,configuration_isr_bit0_sync_sync_data_out_reg\[0\],net,cell
n_5865,configuration_isr_bit0_sync_sync_data_out_reg\[0\],net,cell
configuration_isr_bit0_sync_sync_data_out_reg\[0\],configuration_meta_isr_int_prop_bit,cell,net
pci_rst_i,configuration_isr_bit0_sync_sync_data_out_reg\[0\],net,cell
pci_clk_i,configuration_isr_bit2_0_reg\[0\],net,cell
n_6020,configuration_isr_bit2_0_reg\[0\],net,cell
configuration_isr_bit2_0_reg\[0\],configuration_isr_bit2_0[0],cell,net
pci_rst_i,configuration_isr_bit2_0_reg\[0\],net,cell
pci_clk_i,configuration_isr_bit2_0_reg\[1\],net,cell
n_2799,configuration_isr_bit2_0_reg\[1\],net,cell
configuration_isr_bit2_0_reg\[1\],configuration_isr_bit2_0[1],cell,net
pci_rst_i,configuration_isr_bit2_0_reg\[1\],net,cell
pci_clk_i,configuration_isr_bit2_0_reg\[2\],net,cell
n_6021,configuration_isr_bit2_0_reg\[2\],net,cell
configuration_isr_bit2_0_reg\[2\],configuration_isr_bit2_0[2],cell,net
pci_rst_i,configuration_isr_bit2_0_reg\[2\],net,cell
pci_clk_i,configuration_isr_bit2_sync_sync_data_out_reg\[0\],net,cell
n_5857,configuration_isr_bit2_sync_sync_data_out_reg\[0\],net,cell
configuration_isr_bit2_sync_sync_data_out_reg\[0\],configuration_meta_isr_bit2,cell,net
pci_rst_i,configuration_isr_bit2_sync_sync_data_out_reg\[0\],net,cell
pci_clk_i,configuration_latency_timer_reg\[0\],net,cell
n_2969,configuration_latency_timer_reg\[0\],net,cell
configuration_latency_timer_reg\[0\],conf_latency_tim_out[0],cell,net
pci_rst_i,configuration_latency_timer_reg\[0\],net,cell
pci_clk_i,configuration_latency_timer_reg\[1\],net,cell
n_2882,configuration_latency_timer_reg\[1\],net,cell
configuration_latency_timer_reg\[1\],wbu_latency_tim_val_in[1],cell,net
pci_rst_i,configuration_latency_timer_reg\[1\],net,cell
pci_clk_i,configuration_latency_timer_reg\[2\],net,cell
n_2876,configuration_latency_timer_reg\[2\],net,cell
configuration_latency_timer_reg\[2\],wbu_latency_tim_val_in[2],cell,net
pci_rst_i,configuration_latency_timer_reg\[2\],net,cell
pci_clk_i,configuration_latency_timer_reg\[3\],net,cell
n_2915,configuration_latency_timer_reg\[3\],net,cell
configuration_latency_timer_reg\[3\],wbu_latency_tim_val_in[3],cell,net
pci_rst_i,configuration_latency_timer_reg\[3\],net,cell
pci_clk_i,configuration_latency_timer_reg\[4\],net,cell
n_2916,configuration_latency_timer_reg\[4\],net,cell
configuration_latency_timer_reg\[4\],wbu_latency_tim_val_in[4],cell,net
pci_rst_i,configuration_latency_timer_reg\[4\],net,cell
pci_clk_i,configuration_latency_timer_reg\[5\],net,cell
n_2968,configuration_latency_timer_reg\[5\],net,cell
configuration_latency_timer_reg\[5\],wbu_latency_tim_val_in[5],cell,net
pci_rst_i,configuration_latency_timer_reg\[5\],net,cell
pci_clk_i,configuration_latency_timer_reg\[6\],net,cell
n_2918,configuration_latency_timer_reg\[6\],net,cell
configuration_latency_timer_reg\[6\],wbu_latency_tim_val_in[6],cell,net
pci_rst_i,configuration_latency_timer_reg\[6\],net,cell
pci_clk_i,configuration_latency_timer_reg\[7\],net,cell
n_2917,configuration_latency_timer_reg\[7\],net,cell
configuration_latency_timer_reg\[7\],wbu_latency_tim_val_in[7],cell,net
pci_rst_i,configuration_latency_timer_reg\[7\],net,cell
pci_clk_i,configuration_pci_am1_reg\[10\],net,cell
n_2749,configuration_pci_am1_reg\[10\],net,cell
configuration_pci_am1_reg\[10\],pciu_am1_in[2],cell,net
pci_rst_i,configuration_pci_am1_reg\[10\],net,cell
pci_clk_i,configuration_pci_am1_reg\[11\],net,cell
n_2744,configuration_pci_am1_reg\[11\],net,cell
configuration_pci_am1_reg\[11\],pciu_am1_in[3],cell,net
pci_rst_i,configuration_pci_am1_reg\[11\],net,cell
pci_clk_i,configuration_pci_am1_reg\[12\],net,cell
n_2746,configuration_pci_am1_reg\[12\],net,cell
configuration_pci_am1_reg\[12\],pciu_am1_in[4],cell,net
pci_rst_i,configuration_pci_am1_reg\[12\],net,cell
pci_clk_i,configuration_pci_am1_reg\[13\],net,cell
n_2747,configuration_pci_am1_reg\[13\],net,cell
configuration_pci_am1_reg\[13\],pciu_am1_in[5],cell,net
pci_rst_i,configuration_pci_am1_reg\[13\],net,cell
pci_clk_i,configuration_pci_am1_reg\[14\],net,cell
n_2745,configuration_pci_am1_reg\[14\],net,cell
configuration_pci_am1_reg\[14\],pciu_am1_in[6],cell,net
pci_rst_i,configuration_pci_am1_reg\[14\],net,cell
pci_clk_i,configuration_pci_am1_reg\[15\],net,cell
n_2748,configuration_pci_am1_reg\[15\],net,cell
configuration_pci_am1_reg\[15\],pciu_am1_in[7],cell,net
pci_rst_i,configuration_pci_am1_reg\[15\],net,cell
pci_clk_i,configuration_pci_am1_reg\[16\],net,cell
n_18760,configuration_pci_am1_reg\[16\],net,cell
configuration_pci_am1_reg\[16\],pciu_am1_in[8],cell,net
pci_rst_i,configuration_pci_am1_reg\[16\],net,cell
pci_clk_i,configuration_pci_am1_reg\[17\],net,cell
n_2736,configuration_pci_am1_reg\[17\],net,cell
configuration_pci_am1_reg\[17\],pciu_am1_in[9],cell,net
pci_rst_i,configuration_pci_am1_reg\[17\],net,cell
pci_clk_i,configuration_pci_am1_reg\[18\],net,cell
n_2742,configuration_pci_am1_reg\[18\],net,cell
configuration_pci_am1_reg\[18\],pciu_am1_in[10],cell,net
pci_rst_i,configuration_pci_am1_reg\[18\],net,cell
pci_clk_i,configuration_pci_am1_reg\[19\],net,cell
n_2741,configuration_pci_am1_reg\[19\],net,cell
configuration_pci_am1_reg\[19\],pciu_am1_in[11],cell,net
pci_rst_i,configuration_pci_am1_reg\[19\],net,cell
pci_clk_i,configuration_pci_am1_reg\[20\],net,cell
n_2740,configuration_pci_am1_reg\[20\],net,cell
configuration_pci_am1_reg\[20\],pciu_am1_in[12],cell,net
pci_rst_i,configuration_pci_am1_reg\[20\],net,cell
pci_clk_i,configuration_pci_am1_reg\[21\],net,cell
n_2739,configuration_pci_am1_reg\[21\],net,cell
configuration_pci_am1_reg\[21\],pciu_am1_in[13],cell,net
pci_rst_i,configuration_pci_am1_reg\[21\],net,cell
pci_clk_i,configuration_pci_am1_reg\[22\],net,cell
n_2738,configuration_pci_am1_reg\[22\],net,cell
configuration_pci_am1_reg\[22\],pciu_am1_in[14],cell,net
pci_rst_i,configuration_pci_am1_reg\[22\],net,cell
pci_clk_i,configuration_pci_am1_reg\[23\],net,cell
n_2737,configuration_pci_am1_reg\[23\],net,cell
configuration_pci_am1_reg\[23\],pciu_am1_in[15],cell,net
pci_rst_i,configuration_pci_am1_reg\[23\],net,cell
pci_clk_i,configuration_pci_am1_reg\[24\],net,cell
n_18766,configuration_pci_am1_reg\[24\],net,cell
configuration_pci_am1_reg\[24\],pciu_am1_in[16],cell,net
pci_rst_i,configuration_pci_am1_reg\[24\],net,cell
pci_clk_i,configuration_pci_am1_reg\[25\],net,cell
n_18770,configuration_pci_am1_reg\[25\],net,cell
configuration_pci_am1_reg\[25\],pciu_am1_in[17],cell,net
pci_rst_i,configuration_pci_am1_reg\[25\],net,cell
pci_clk_i,configuration_pci_am1_reg\[26\],net,cell
n_2757,configuration_pci_am1_reg\[26\],net,cell
configuration_pci_am1_reg\[26\],pciu_am1_in[18],cell,net
pci_rst_i,configuration_pci_am1_reg\[26\],net,cell
pci_clk_i,configuration_pci_am1_reg\[27\],net,cell
n_2753,configuration_pci_am1_reg\[27\],net,cell
configuration_pci_am1_reg\[27\],pciu_am1_in[19],cell,net
pci_rst_i,configuration_pci_am1_reg\[27\],net,cell
pci_clk_i,configuration_pci_am1_reg\[28\],net,cell
n_2756,configuration_pci_am1_reg\[28\],net,cell
configuration_pci_am1_reg\[28\],pciu_am1_in[20],cell,net
pci_rst_i,configuration_pci_am1_reg\[28\],net,cell
pci_clk_i,configuration_pci_am1_reg\[29\],net,cell
n_2755,configuration_pci_am1_reg\[29\],net,cell
configuration_pci_am1_reg\[29\],pciu_am1_in[21],cell,net
pci_rst_i,configuration_pci_am1_reg\[29\],net,cell
pci_clk_i,configuration_pci_am1_reg\[30\],net,cell
n_2754,configuration_pci_am1_reg\[30\],net,cell
configuration_pci_am1_reg\[30\],pciu_am1_in[22],cell,net
pci_rst_i,configuration_pci_am1_reg\[30\],net,cell
pci_clk_i,configuration_pci_am1_reg\[31\],net,cell
n_2758,configuration_pci_am1_reg\[31\],net,cell
configuration_pci_am1_reg\[31\],pciu_am1_in[23],cell,net
pci_rst_i,configuration_pci_am1_reg\[31\],net,cell
pci_clk_i,configuration_pci_am1_reg\[8\],net,cell
n_18754,configuration_pci_am1_reg\[8\],net,cell
configuration_pci_am1_reg\[8\],conf_pci_am1_out[0],cell,net
pci_rst_i,configuration_pci_am1_reg\[8\],net,cell
pci_clk_i,configuration_pci_am1_reg\[9\],net,cell
n_2750,configuration_pci_am1_reg\[9\],net,cell
configuration_pci_am1_reg\[9\],pciu_am1_in[1],cell,net
pci_rst_i,configuration_pci_am1_reg\[9\],net,cell
pci_clk_i,configuration_pci_ba0_bit31_8_reg\[12\],net,cell
n_4279,configuration_pci_ba0_bit31_8_reg\[12\],net,cell
configuration_pci_ba0_bit31_8_reg\[12\],conf_pci_ba0_out[0],cell,net
pci_rst_i,configuration_pci_ba0_bit31_8_reg\[12\],net,cell
pci_clk_i,configuration_pci_ba0_bit31_8_reg\[13\],net,cell
n_4280,configuration_pci_ba0_bit31_8_reg\[13\],net,cell
configuration_pci_ba0_bit31_8_reg\[13\],pciu_bar0_in[1],cell,net
pci_rst_i,configuration_pci_ba0_bit31_8_reg\[13\],net,cell
pci_clk_i,configuration_pci_ba0_bit31_8_reg\[14\],net,cell
n_4281,configuration_pci_ba0_bit31_8_reg\[14\],net,cell
configuration_pci_ba0_bit31_8_reg\[14\],pciu_bar0_in[2],cell,net
pci_rst_i,configuration_pci_ba0_bit31_8_reg\[14\],net,cell
pci_clk_i,configuration_pci_ba0_bit31_8_reg\[15\],net,cell
n_4282,configuration_pci_ba0_bit31_8_reg\[15\],net,cell
configuration_pci_ba0_bit31_8_reg\[15\],pciu_bar0_in[3],cell,net
pci_rst_i,configuration_pci_ba0_bit31_8_reg\[15\],net,cell
pci_clk_i,configuration_pci_ba0_bit31_8_reg\[16\],net,cell
n_4275,configuration_pci_ba0_bit31_8_reg\[16\],net,cell
configuration_pci_ba0_bit31_8_reg\[16\],pciu_bar0_in[4],cell,net
pci_rst_i,configuration_pci_ba0_bit31_8_reg\[16\],net,cell
pci_clk_i,configuration_pci_ba0_bit31_8_reg\[17\],net,cell
n_4271,configuration_pci_ba0_bit31_8_reg\[17\],net,cell
configuration_pci_ba0_bit31_8_reg\[17\],pciu_bar0_in[5],cell,net
pci_rst_i,configuration_pci_ba0_bit31_8_reg\[17\],net,cell
pci_clk_i,configuration_pci_ba0_bit31_8_reg\[18\],net,cell
n_4272,configuration_pci_ba0_bit31_8_reg\[18\],net,cell
configuration_pci_ba0_bit31_8_reg\[18\],pciu_bar0_in[6],cell,net
pci_rst_i,configuration_pci_ba0_bit31_8_reg\[18\],net,cell
pci_clk_i,configuration_pci_ba0_bit31_8_reg\[19\],net,cell
n_4273,configuration_pci_ba0_bit31_8_reg\[19\],net,cell
configuration_pci_ba0_bit31_8_reg\[19\],pciu_bar0_in[7],cell,net
pci_rst_i,configuration_pci_ba0_bit31_8_reg\[19\],net,cell
pci_clk_i,configuration_pci_ba0_bit31_8_reg\[20\],net,cell
n_4274,configuration_pci_ba0_bit31_8_reg\[20\],net,cell
configuration_pci_ba0_bit31_8_reg\[20\],pciu_bar0_in[8],cell,net
pci_rst_i,configuration_pci_ba0_bit31_8_reg\[20\],net,cell
pci_clk_i,configuration_pci_ba0_bit31_8_reg\[21\],net,cell
n_4276,configuration_pci_ba0_bit31_8_reg\[21\],net,cell
configuration_pci_ba0_bit31_8_reg\[21\],pciu_bar0_in[9],cell,net
pci_rst_i,configuration_pci_ba0_bit31_8_reg\[21\],net,cell
pci_clk_i,configuration_pci_ba0_bit31_8_reg\[22\],net,cell
n_4277,configuration_pci_ba0_bit31_8_reg\[22\],net,cell
configuration_pci_ba0_bit31_8_reg\[22\],pciu_bar0_in[10],cell,net
pci_rst_i,configuration_pci_ba0_bit31_8_reg\[22\],net,cell
pci_clk_i,configuration_pci_ba0_bit31_8_reg\[23\],net,cell
n_81854,configuration_pci_ba0_bit31_8_reg\[23\],net,cell
configuration_pci_ba0_bit31_8_reg\[23\],pciu_bar0_in[11],cell,net
pci_rst_i,configuration_pci_ba0_bit31_8_reg\[23\],net,cell
pci_clk_i,configuration_pci_ba0_bit31_8_reg\[24\],net,cell
n_80910,configuration_pci_ba0_bit31_8_reg\[24\],net,cell
configuration_pci_ba0_bit31_8_reg\[24\],pciu_bar0_in[12],cell,net
pci_rst_i,configuration_pci_ba0_bit31_8_reg\[24\],net,cell
pci_clk_i,configuration_pci_ba0_bit31_8_reg\[25\],net,cell
n_80909,configuration_pci_ba0_bit31_8_reg\[25\],net,cell
configuration_pci_ba0_bit31_8_reg\[25\],pciu_bar0_in[13],cell,net
pci_rst_i,configuration_pci_ba0_bit31_8_reg\[25\],net,cell
pci_clk_i,configuration_pci_ba0_bit31_8_reg\[26\],net,cell
n_80911,configuration_pci_ba0_bit31_8_reg\[26\],net,cell
configuration_pci_ba0_bit31_8_reg\[26\],pciu_bar0_in[14],cell,net
pci_rst_i,configuration_pci_ba0_bit31_8_reg\[26\],net,cell
pci_clk_i,configuration_pci_ba0_bit31_8_reg\[27\],net,cell
n_80912,configuration_pci_ba0_bit31_8_reg\[27\],net,cell
configuration_pci_ba0_bit31_8_reg\[27\],pciu_bar0_in[15],cell,net
pci_rst_i,configuration_pci_ba0_bit31_8_reg\[27\],net,cell
pci_clk_i,configuration_pci_ba0_bit31_8_reg\[28\],net,cell
n_80913,configuration_pci_ba0_bit31_8_reg\[28\],net,cell
configuration_pci_ba0_bit31_8_reg\[28\],pciu_bar0_in[16],cell,net
pci_rst_i,configuration_pci_ba0_bit31_8_reg\[28\],net,cell
pci_clk_i,configuration_pci_ba0_bit31_8_reg\[29\],net,cell
n_80914,configuration_pci_ba0_bit31_8_reg\[29\],net,cell
configuration_pci_ba0_bit31_8_reg\[29\],pciu_bar0_in[17],cell,net
pci_rst_i,configuration_pci_ba0_bit31_8_reg\[29\],net,cell
pci_clk_i,configuration_pci_ba0_bit31_8_reg\[30\],net,cell
n_80916,configuration_pci_ba0_bit31_8_reg\[30\],net,cell
configuration_pci_ba0_bit31_8_reg\[30\],pciu_bar0_in[18],cell,net
pci_rst_i,configuration_pci_ba0_bit31_8_reg\[30\],net,cell
pci_clk_i,configuration_pci_ba0_bit31_8_reg\[31\],net,cell
n_80915,configuration_pci_ba0_bit31_8_reg\[31\],net,cell
configuration_pci_ba0_bit31_8_reg\[31\],pciu_bar0_in[19],cell,net
pci_rst_i,configuration_pci_ba0_bit31_8_reg\[31\],net,cell
pci_clk_i,configuration_pci_ba1_bit31_8_reg\[10\],net,cell
n_2711,configuration_pci_ba1_bit31_8_reg\[10\],net,cell
configuration_pci_ba1_bit31_8_reg\[10\],pciu_bar1_in[2],cell,net
pci_rst_i,configuration_pci_ba1_bit31_8_reg\[10\],net,cell
pci_clk_i,configuration_pci_ba1_bit31_8_reg\[11\],net,cell
n_2712,configuration_pci_ba1_bit31_8_reg\[11\],net,cell
configuration_pci_ba1_bit31_8_reg\[11\],pciu_bar1_in[3],cell,net
pci_rst_i,configuration_pci_ba1_bit31_8_reg\[11\],net,cell
pci_clk_i,configuration_pci_ba1_bit31_8_reg\[12\],net,cell
n_2705,configuration_pci_ba1_bit31_8_reg\[12\],net,cell
configuration_pci_ba1_bit31_8_reg\[12\],pciu_bar1_in[4],cell,net
pci_rst_i,configuration_pci_ba1_bit31_8_reg\[12\],net,cell
pci_clk_i,configuration_pci_ba1_bit31_8_reg\[13\],net,cell
n_2706,configuration_pci_ba1_bit31_8_reg\[13\],net,cell
configuration_pci_ba1_bit31_8_reg\[13\],pciu_bar1_in[5],cell,net
pci_rst_i,configuration_pci_ba1_bit31_8_reg\[13\],net,cell
pci_clk_i,configuration_pci_ba1_bit31_8_reg\[14\],net,cell
n_2707,configuration_pci_ba1_bit31_8_reg\[14\],net,cell
configuration_pci_ba1_bit31_8_reg\[14\],pciu_bar1_in[6],cell,net
pci_rst_i,configuration_pci_ba1_bit31_8_reg\[14\],net,cell
pci_clk_i,configuration_pci_ba1_bit31_8_reg\[15\],net,cell
n_2708,configuration_pci_ba1_bit31_8_reg\[15\],net,cell
configuration_pci_ba1_bit31_8_reg\[15\],pciu_bar1_in[7],cell,net
pci_rst_i,configuration_pci_ba1_bit31_8_reg\[15\],net,cell
pci_clk_i,configuration_pci_ba1_bit31_8_reg\[16\],net,cell
n_2704,configuration_pci_ba1_bit31_8_reg\[16\],net,cell
