src,tar,src_type,tar_type,is_net,arc_delay
drc_bufs164441/A,drc_bufs164441/Y,pin,pin,0,1.5390966e-11
drc_bufs164453/A,drc_bufs164453/Y,pin,pin,0,1.540269e-11
drc_bufs164456/A,drc_bufs164456/Y,pin,pin,0,1.9416719e-11
drc_bufs164459/A,drc_bufs164459/Y,pin,pin,0,1.5132255e-11
drc_bufs164462/A,drc_bufs164462/Y,pin,pin,0,1.591282e-11
drc_bufs164466/A,drc_bufs164466/Y,pin,pin,0,2.3939468e-11
drc_bufs164469/A,drc_bufs164469/Y,pin,pin,0,7.333611000000001e-12
drc_bufs164470/A,drc_bufs164470/Y,pin,pin,0,8.827159999999999e-12
drc_bufs164472/A,drc_bufs164472/Y,pin,pin,0,8.899018e-12
drc_bufs164473/A,drc_bufs164473/Y,pin,pin,0,9.080124e-12
drc_bufs164475/A,drc_bufs164475/Y,pin,pin,0,8.314687e-12
drc_bufs164476/A,drc_bufs164476/Y,pin,pin,0,8.738365e-12
drc_bufs164478/A,drc_bufs164478/Y,pin,pin,0,7.1743729999999996e-12
drc_bufs164479/A,drc_bufs164479/Y,pin,pin,0,8.707277e-12
drc_bufs164481/A,drc_bufs164481/Y,pin,pin,0,7.279847e-12
drc_bufs164482/A,drc_bufs164482/Y,pin,pin,0,8.456006e-12
drc_bufs164484/A,drc_bufs164484/Y,pin,pin,0,7.71722e-12
drc_bufs164485/A,drc_bufs164485/Y,pin,pin,0,8.853884e-12
drc_bufs164487/A,drc_bufs164487/Y,pin,pin,0,7.135633e-12
drc_bufs164488/A,drc_bufs164488/Y,pin,pin,0,8.622215e-12
drc_bufs164490/A,drc_bufs164490/Y,pin,pin,0,7.786541e-12
drc_bufs164491/A,drc_bufs164491/Y,pin,pin,0,8.848039e-12
drc_bufs164493/A,drc_bufs164493/Y,pin,pin,0,7.656777e-12
drc_bufs164494/A,drc_bufs164494/Y,pin,pin,0,9.270752999999999e-12
drc_bufs164496/A,drc_bufs164496/Y,pin,pin,0,7.070091999999999e-12
drc_bufs164497/A,drc_bufs164497/Y,pin,pin,0,8.98685e-12
drc_bufs164499/A,drc_bufs164499/Y,pin,pin,0,6.608901e-12
drc_bufs164500/A,drc_bufs164500/Y,pin,pin,0,9.013659e-12
drc_bufs164502/A,drc_bufs164502/Y,pin,pin,0,7.320609e-12
drc_bufs164503/A,drc_bufs164503/Y,pin,pin,0,9.243783e-12
drc_bufs164505/A,drc_bufs164505/Y,pin,pin,0,1.1331659e-11
drc_bufs164506/A,drc_bufs164506/Y,pin,pin,0,1.7247064999999997e-11
drc_bufs164508/A,drc_bufs164508/Y,pin,pin,0,1.092489e-11
drc_bufs164509/A,drc_bufs164509/Y,pin,pin,0,1.7829666e-11
drc_bufs164511/A,drc_bufs164511/Y,pin,pin,0,7.847121e-12
drc_bufs164512/A,drc_bufs164512/Y,pin,pin,0,8.99348e-12
drc_bufs164514/A,drc_bufs164514/Y,pin,pin,0,6.9960009999999994e-12
drc_bufs164515/A,drc_bufs164515/Y,pin,pin,0,8.874779e-12
drc_bufs164517/A,drc_bufs164517/Y,pin,pin,0,1.0698198e-11
drc_bufs164518/A,drc_bufs164518/Y,pin,pin,0,1.8265475999999998e-11
drc_bufs164520/A,drc_bufs164520/Y,pin,pin,0,7.829616999999999e-12
drc_bufs164521/A,drc_bufs164521/Y,pin,pin,0,8.579506e-12
drc_bufs164523/A,drc_bufs164523/Y,pin,pin,0,7.156703e-12
drc_bufs164524/A,drc_bufs164524/Y,pin,pin,0,9.948259999999999e-12
drc_bufs164526/A,drc_bufs164526/Y,pin,pin,0,7.720709e-12
drc_bufs164527/A,drc_bufs164527/Y,pin,pin,0,8.931554e-12
drc_bufs164529/A,drc_bufs164529/Y,pin,pin,0,1.1268311000000001e-11
drc_bufs164530/A,drc_bufs164530/Y,pin,pin,0,1.9774509e-11
drc_bufs164532/A,drc_bufs164532/Y,pin,pin,0,1.2064477999999998e-11
drc_bufs164533/A,drc_bufs164533/Y,pin,pin,0,2.1618625999999997e-11
drc_bufs164535/A,drc_bufs164535/Y,pin,pin,0,9.461642e-12
drc_bufs164536/A,drc_bufs164536/Y,pin,pin,0,1.7955020999999997e-11
drc_bufs164538/A,drc_bufs164538/Y,pin,pin,0,1.2873300999999999e-11
drc_bufs164539/A,drc_bufs164539/Y,pin,pin,0,9.61726e-12
drc_bufs164541/A,drc_bufs164541/Y,pin,pin,0,9.770431e-12
drc_bufs164542/A,drc_bufs164542/Y,pin,pin,0,9.321405999999999e-12
drc_bufs164544/A,drc_bufs164544/Y,pin,pin,0,8.870654e-12
drc_bufs164545/A,drc_bufs164545/Y,pin,pin,0,9.065877e-12
drc_bufs164547/A,drc_bufs164547/Y,pin,pin,0,7.645363e-12
drc_bufs164548/A,drc_bufs164548/Y,pin,pin,0,9.212956e-12
drc_bufs164550/A,drc_bufs164550/Y,pin,pin,0,6.992128e-12
drc_bufs164551/A,drc_bufs164551/Y,pin,pin,0,9.107896999999999e-12
drc_bufs164553/A,drc_bufs164553/Y,pin,pin,0,9.038389000000001e-12
drc_bufs164554/A,drc_bufs164554/Y,pin,pin,0,9.453263e-12
drc_bufs164556/A,drc_bufs164556/Y,pin,pin,0,6.8052650000000005e-12
drc_bufs164557/A,drc_bufs164557/Y,pin,pin,0,9.483365e-12
drc_bufs164559/A,drc_bufs164559/Y,pin,pin,0,7.076891e-12
drc_bufs164560/A,drc_bufs164560/Y,pin,pin,0,9.499211000000001e-12
drc_bufs164562/A,drc_bufs164562/Y,pin,pin,0,7.943348000000001e-12
drc_bufs164563/A,drc_bufs164563/Y,pin,pin,0,1.1663301e-11
drc_bufs164565/A,drc_bufs164565/Y,pin,pin,0,1.2065364000000001e-11
drc_bufs164566/A,drc_bufs164566/Y,pin,pin,0,8.930182999999999e-12
drc_bufs164571/A,drc_bufs164571/Y,pin,pin,0,9.930179e-12
drc_bufs164572/A,drc_bufs164572/Y,pin,pin,0,8.985716999999999e-12
drc_bufs164574/A,drc_bufs164574/Y,pin,pin,0,2.6656475e-11
drc_bufs164577/A,drc_bufs164577/Y,pin,pin,0,4.4479218000000005e-11
drc_bufs164580/A,drc_bufs164580/Y,pin,pin,0,2.3891743000000002e-11
drc_bufs164583/A,drc_bufs164583/Y,pin,pin,0,2.8735396999999998e-11
drc_bufs164586/A,drc_bufs164586/Y,pin,pin,0,3.6516617e-11
drc_bufs164589/A,drc_bufs164589/Y,pin,pin,0,8.234995e-12
drc_bufs164590/A,drc_bufs164590/Y,pin,pin,0,8.655271000000001e-12
drc_bufs164592/A,drc_bufs164592/Y,pin,pin,0,3.1007231e-11
drc_bufs164595/A,drc_bufs164595/Y,pin,pin,0,7.664229e-12
drc_bufs164596/A,drc_bufs164596/Y,pin,pin,0,9.663695000000001e-12
drc_bufs164598/A,drc_bufs164598/Y,pin,pin,0,3.0291492e-11
drc_bufs164601/A,drc_bufs164601/Y,pin,pin,0,2.6135641e-11
drc_bufs164604/A,drc_bufs164604/Y,pin,pin,0,2.7736256e-11
drc_bufs189334/A,drc_bufs189334/Y,pin,pin,0,8.367874999999999e-12
drc_bufs189335/A,drc_bufs189335/Y,pin,pin,0,1.3527697999999998e-11
drc_bufs189336/A,drc_bufs189336/Y,pin,pin,0,8.426913999999999e-12
drc_bufs189337/A,drc_bufs189337/Y,pin,pin,0,2.0557304e-11
drc_bufs189338/A,drc_bufs189338/Y,pin,pin,0,7.980132e-12
drc_bufs189339/A,drc_bufs189339/Y,pin,pin,0,1.2691164e-11
drc_bufs189340/A,drc_bufs189340/Y,pin,pin,0,1.6162472e-11
drc_bufs189341/A,drc_bufs189341/Y,pin,pin,0,1.7815952e-11
drc_bufs189342/A,drc_bufs189342/Y,pin,pin,0,8.229336e-12
drc_bufs189343/A,drc_bufs189343/Y,pin,pin,0,1.3471165999999999e-11
drc_bufs189344/A,drc_bufs189344/Y,pin,pin,0,1.2709529e-11
drc_bufs189345/A,drc_bufs189345/Y,pin,pin,0,1.601086e-11
drc_bufs190211/A,drc_bufs190211/Y,pin,pin,0,8.839237000000001e-12
drc_bufs190212/A,drc_bufs190212/Y,pin,pin,0,1.353898e-11
drc_bufs190213/A,drc_bufs190213/Y,pin,pin,0,9.413617e-12
drc_bufs190214/A,drc_bufs190214/Y,pin,pin,0,1.7829232999999998e-11
drc_bufs190215/A,drc_bufs190215/Y,pin,pin,0,1.2212995e-11
drc_bufs190216/A,drc_bufs190216/Y,pin,pin,0,1.6131993999999998e-11
drc_bufs213859/A,drc_bufs213859/Y,pin,pin,0,3.0689028e-11
drc_bufs6/A,drc_bufs6/Y,pin,pin,0,5.4362419e-11
fopt/A,fopt/Y,pin,pin,0,2.9115002e-11
fopt1/A,fopt1/Y,pin,pin,0,1.482779e-11
fopt1322/A,fopt1322/Y,pin,pin,0,9.878469e-12
fopt1377/A,fopt1377/Y,pin,pin,0,1.6769001e-11
fopt1378/A,fopt1378/Y,pin,pin,0,1.963809e-11
fopt1385/A,fopt1385/Y,pin,pin,0,1.9000036e-11
fopt162394/A,fopt162394/Y,pin,pin,0,1.3710716e-11
fopt162402/A,fopt162402/Y,pin,pin,0,7.854701999999999e-12
fopt162413/A,fopt162413/Y,pin,pin,0,8.711848e-12
fopt162431/A,fopt162431/Y,pin,pin,0,2.0416471e-11
fopt162437/A,fopt162437/Y,pin,pin,0,1.7188448e-11
fopt162699/A,fopt162699/Y,pin,pin,0,9.100711e-12
fopt162739/A,fopt162739/Y,pin,pin,0,2.1183977e-11
fopt162752/A,fopt162752/Y,pin,pin,0,9.912401e-12
fopt162754/A,fopt162754/Y,pin,pin,0,1.8462425e-11
fopt162757/A,fopt162757/Y,pin,pin,0,8.342411e-12
fopt162758/A,fopt162758/Y,pin,pin,0,1.2704656999999999e-11
fopt162760/A,fopt162760/Y,pin,pin,0,7.406026999999999e-12
fopt162854/A,fopt162854/Y,pin,pin,0,2.0771629e-11
fopt162859/A,fopt162859/Y,pin,pin,0,8.746951e-12
fopt162860/A,fopt162860/Y,pin,pin,0,5.576683e-12
fopt163534/A,fopt163534/Y,pin,pin,0,1.2405728999999999e-11
fopt163538/A,fopt163538/Y,pin,pin,0,1.6101999e-11
fopt163540/A,fopt163540/Y,pin,pin,0,7.23174e-12
fopt163741_dup/A,fopt163741_dup/Y,pin,pin,0,7.248986999999999e-12
fopt163801/A,fopt163801/Y,pin,pin,0,1.4738573e-11
fopt163956/A,fopt163956/Y,pin,pin,0,8.694317e-12
fopt163967/A,fopt163967/Y,pin,pin,0,5.8107810000000006e-12
fopt163968/A,fopt163968/Y,pin,pin,0,1.2596282e-11
fopt163976/A,fopt163976/Y,pin,pin,0,9.817328e-12
fopt163978/A,fopt163978/Y,pin,pin,0,2.1623566e-11
fopt164030/A,fopt164030/Y,pin,pin,0,5.1455e-12
fopt164034/A,fopt164034/Y,pin,pin,0,1.2291404e-11
fopt164037/A,fopt164037/Y,pin,pin,0,6.960918e-12
fopt164092/A,fopt164092/Y,pin,pin,0,2.1851955e-11
fopt167964/A,fopt167964/Y,pin,pin,0,1.2592202e-11
fopt168634/A,fopt168634/Y,pin,pin,0,1.4084405999999999e-11
fopt168635/A,fopt168635/Y,pin,pin,0,1.4402722000000001e-11
fopt168636/A,fopt168636/Y,pin,pin,0,1.4369604e-11
fopt168641/A,fopt168641/Y,pin,pin,0,1.4625816e-11
fopt168642/A,fopt168642/Y,pin,pin,0,1.4532356e-11
fopt168704/A,fopt168704/Y,pin,pin,0,2.3964033e-11
fopt168784/A,fopt168784/Y,pin,pin,0,1.4498608000000001e-11
fopt168785/A,fopt168785/Y,pin,pin,0,1.442848e-11
fopt169158/A,fopt169158/Y,pin,pin,0,1.4048647e-11
fopt169162/A,fopt169162/Y,pin,pin,0,8.468641e-12
fopt169190/A,fopt169190/Y,pin,pin,0,9.465952e-12
fopt169192/A,fopt169192/Y,pin,pin,0,5.55366e-12
fopt169193/A,fopt169193/Y,pin,pin,0,8.189951e-12
fopt170775/A,fopt170775/Y,pin,pin,0,1.3851300999999999e-11
fopt171563/A,fopt171563/Y,pin,pin,0,1.3547878e-11
fopt171564/A,fopt171564/Y,pin,pin,0,1.3715674999999998e-11
fopt172293/A,fopt172293/Y,pin,pin,0,9.929171e-12
fopt173083/A,fopt173083/Y,pin,pin,0,1.4590428e-11
fopt173087/A,fopt173087/Y,pin,pin,0,1.8784143e-11
fopt173234/A,fopt173234/Y,pin,pin,0,8.385522e-12
fopt173235/A,fopt173235/Y,pin,pin,0,1.1440683e-11
fopt173238/A,fopt173238/Y,pin,pin,0,1.5100228e-11
fopt173240/A,fopt173240/Y,pin,pin,0,2.0443634e-11
fopt173241/A,fopt173241/Y,pin,pin,0,1.8680904000000002e-11
fopt173242/A,fopt173242/Y,pin,pin,0,1.5533387e-11
fopt173278/A,fopt173278/Y,pin,pin,0,6.161821e-12
fopt173279/A,fopt173279/Y,pin,pin,0,9.991466e-12
fopt173311/A,fopt173311/Y,pin,pin,0,2.5965699999999998e-11
fopt173318/A,fopt173318/Y,pin,pin,0,7.238628e-12
fopt173319/A,fopt173319/Y,pin,pin,0,1.5674274e-11
fopt173320/A,fopt173320/Y,pin,pin,0,2.2297829e-11
fopt173873/A,fopt173873/Y,pin,pin,0,9.902131999999999e-12
fopt174830/A,fopt174830/Y,pin,pin,0,7.821127e-12
fopt174832/A,fopt174832/Y,pin,pin,0,8.473483e-12
fopt174833/A,fopt174833/Y,pin,pin,0,1.5660384e-11
fopt175575/A,fopt175575/Y,pin,pin,0,9.425821e-12
fopt176458/A,fopt176458/Y,pin,pin,0,9.914379e-12
fopt176651_dup/A,fopt176651_dup/Y,pin,pin,0,1.7391726e-11
fopt176671/A,fopt176671/Y,pin,pin,0,1.3571301e-11
fopt177154/A,fopt177154/Y,pin,pin,0,9.441682999999999e-12
fopt177156/A,fopt177156/Y,pin,pin,0,1.5212756e-11
fopt178088/A,fopt178088/Y,pin,pin,0,7.744804e-12
fopt178089/A,fopt178089/Y,pin,pin,0,9.905388999999999e-12
fopt178090/A,fopt178090/Y,pin,pin,0,1.3016361e-11
fopt178139/A,fopt178139/Y,pin,pin,0,2.5747803e-11
fopt178188/A,fopt178188/Y,pin,pin,0,1.3843011e-11
fopt178189/A,fopt178189/Y,pin,pin,0,2.0275066e-11
fopt178202/A,fopt178202/Y,pin,pin,0,1.2237844e-11
fopt178203/A,fopt178203/Y,pin,pin,0,1.3722548e-11
fopt178204/A,fopt178204/Y,pin,pin,0,1.4710133e-11
fopt178207/A,fopt178207/Y,pin,pin,0,1.9747782e-11
fopt178822/A,fopt178822/Y,pin,pin,0,3.2528183e-11
fopt179708/A,fopt179708/Y,pin,pin,0,1.6536819e-11
fopt179709/A,fopt179709/Y,pin,pin,0,1.812986e-11
fopt181935/A,fopt181935/Y,pin,pin,0,1.1438446000000001e-11
fopt181975/A,fopt181975/Y,pin,pin,0,1.3927567e-11
fopt181996/A,fopt181996/Y,pin,pin,0,2.1851038e-11
fopt182304_dup188806/A,fopt182304_dup188806/Y,pin,pin,0,1.6706827e-11
fopt182409/A,fopt182409/Y,pin,pin,0,8.357863999999999e-12
fopt182608/A,fopt182608/Y,pin,pin,0,2.040296e-11
fopt182915/A,fopt182915/Y,pin,pin,0,8.773254e-12
fopt184226/A,fopt184226/Y,pin,pin,0,8.990157999999999e-12
fopt184227/A,fopt184227/Y,pin,pin,0,9.445603999999999e-12
fopt184617/A,fopt184617/Y,pin,pin,0,1.4137150999999999e-11
fopt184619/A,fopt184619/Y,pin,pin,0,1.2753736e-11
fopt184937/A,fopt184937/Y,pin,pin,0,1.6661409e-11
fopt185166/A,fopt185166/Y,pin,pin,0,3.1605986000000004e-11
fopt185167/A,fopt185167/Y,pin,pin,0,3.6669539999999994e-11
fopt185394/A,fopt185394/Y,pin,pin,0,2.9102854e-11
fopt185483/A,fopt185483/Y,pin,pin,0,2.8228115e-11
fopt185622/A,fopt185622/Y,pin,pin,0,2.7986605e-11
fopt186117/A,fopt186117/Y,pin,pin,0,7.858969e-12
fopt187722/A,fopt187722/Y,pin,pin,0,2.4054253e-11
fopt188056/A,fopt188056/Y,pin,pin,0,1.9144745e-11
fopt188067/A,fopt188067/Y,pin,pin,0,9.528872e-12
fopt188071/A,fopt188071/Y,pin,pin,0,8.807667e-12
fopt188226/A,fopt188226/Y,pin,pin,0,9.477656e-12
fopt188811/A,fopt188811/Y,pin,pin,0,1.6199133e-11
fopt188959/A,fopt188959/Y,pin,pin,0,7.79506e-12
fopt189096/A,fopt189096/Y,pin,pin,0,7.83371e-12
fopt191528/A,fopt191528/Y,pin,pin,0,9.862980999999999e-12
fopt191529/A,fopt191529/Y,pin,pin,0,8.371111000000001e-12
fopt191858/A,fopt191858/Y,pin,pin,0,8.187782e-12
fopt192214/A,fopt192214/Y,pin,pin,0,1.6472415999999998e-11
fopt192379/A,fopt192379/Y,pin,pin,0,1.3721382e-11
fopt193817/A,fopt193817/Y,pin,pin,0,1.3941042e-11
fopt193818/A,fopt193818/Y,pin,pin,0,1.4704913e-11
fopt193864/A,fopt193864/Y,pin,pin,0,1.8100475e-11
fopt196699/A,fopt196699/Y,pin,pin,0,2.2888464e-11
fopt196702/A,fopt196702/Y,pin,pin,0,1.8564105999999997e-11
fopt198341/A,fopt198341/Y,pin,pin,0,1.6830124000000002e-11
fopt198349/A,fopt198349/Y,pin,pin,0,2.0001988999999997e-11
fopt198736/A,fopt198736/Y,pin,pin,0,1.8318072999999997e-11
fopt198745/A,fopt198745/Y,pin,pin,0,1.9684528e-11
fopt198752/A,fopt198752/Y,pin,pin,0,1.3733154e-11
fopt198759/A,fopt198759/Y,pin,pin,0,9.867323000000001e-12
fopt2/A,fopt2/Y,pin,pin,0,1.1836029999999999e-11
fopt200058/A,fopt200058/Y,pin,pin,0,1.22247e-11
fopt200240/A,fopt200240/Y,pin,pin,0,9.145432e-12
fopt200277/A,fopt200277/Y,pin,pin,0,9.956674e-12
fopt200350/A,fopt200350/Y,pin,pin,0,7.320853e-12
fopt200481/A,fopt200481/Y,pin,pin,0,7.916273e-12
fopt200647/A,fopt200647/Y,pin,pin,0,8.821452000000001e-12
fopt200648/A,fopt200648/Y,pin,pin,0,8.526291e-12
fopt200649/A,fopt200649/Y,pin,pin,0,7.762964e-12
fopt200829/A,fopt200829/Y,pin,pin,0,6.790004e-12
fopt201048/A,fopt201048/Y,pin,pin,0,1.4579291e-11
fopt201049/A,fopt201049/Y,pin,pin,0,1.421528e-11
fopt202285/A,fopt202285/Y,pin,pin,0,1.6953016e-11
fopt202291/A,fopt202291/Y,pin,pin,0,1.7388716e-11
fopt202580/A,fopt202580/Y,pin,pin,0,8.58592e-12
fopt202581/A,fopt202581/Y,pin,pin,0,5.236063e-12
fopt205429/A,fopt205429/Y,pin,pin,0,8.170944e-12
fopt205430/A,fopt205430/Y,pin,pin,0,7.655224e-12
fopt212222/A,fopt212222/Y,pin,pin,0,1.4015051e-11
fopt212236/A,fopt212236/Y,pin,pin,0,2.0718567e-11
fopt212376/A,fopt212376/Y,pin,pin,0,8.767884e-12
fopt212592/A,fopt212592/Y,pin,pin,0,1.21026e-11
fopt212932/A,fopt212932/Y,pin,pin,0,1.4646648e-11
fopt214309/A,fopt214309/Y,pin,pin,0,1.2739018e-11
fopt214310/A,fopt214310/Y,pin,pin,0,8.029292e-12
fopt218179/A,fopt218179/Y,pin,pin,0,1.5283982e-11
