pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
drc_buf_sp164982/A,27667,27603,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp164982,n_5529,8.788871713738544e-11,1.0000000150474662e+30,1.5429899025143357e-10,1.4821580074375618e-10,3.167060160250769e-16
drc_buf_sp164982/Y,27808,27603,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp164982,n_9299,1.9453524902068864e-10,1.0000000150474662e+30,2.66571487106404e-10,2.4841342871617655e-10,-1
drc_buf_sp164983/A,27883,27333,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp164983,n_5529,8.78881065147219e-11,1.0000000150474662e+30,1.5423552712778843e-10,1.4815237925347446e-10,3.167060160250769e-16
drc_buf_sp164983/Y,28024,27333,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp164983,n_9300,1.8863428874471566e-10,1.0000000150474662e+30,2.6402652286705575e-10,2.463186876688894e-10,-1
drc_buf_sp164984/A,27667,27333,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp164984,n_5529,8.78881065147219e-11,1.0000000150474662e+30,1.542365263285106e-10,1.4815336457640882e-10,3.167060160250769e-16
drc_buf_sp164984/Y,27808,27333,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp164984,n_9301,1.9259273342786543e-10,1.0000000150474662e+30,2.654137465363249e-10,2.474020988074699e-10,-1
drc_buf_sp165026/A,25993,27603,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165026,ld,4.9476082952804035e-11,1.0000000150474662e+30,9.857131083590431e-11,9.854166788114682e-11,3.167060160250769e-16
drc_buf_sp165026/Y,26134,27603,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp165026,n_9344,1.7635881643940365e-10,1.0000000150474662e+30,1.971516144783081e-10,1.8634269127737468e-10,-1
drc_buf_sp165027/A,26857,27333,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165027,ld,4.9476405611370566e-11,1.0000000150474662e+30,9.857580723915405e-11,9.854615734550265e-11,3.167060160250769e-16
drc_buf_sp165027/Y,26998,27333,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp165027,n_9345,1.828430878925147e-10,1.0000000150474662e+30,1.989232806254293e-10,1.8782164712405347e-10,-1
drc_buf_sp165028/A,27073,27333,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165028,ld,4.947782808462087e-11,1.0000000150474662e+30,9.8595090425313e-11,9.85654266538738e-11,3.167060160250769e-16
drc_buf_sp165028/Y,27214,27333,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp165028,n_9346,1.7720142020394292e-10,1.0000000150474662e+30,1.9782794846712193e-10,1.871596211344695e-10,-1
drc_buf_sp165029/A,26587,27333,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165029,ld,4.947644377528704e-11,1.0000000150474662e+30,9.857630683951513e-11,9.854665694586373e-11,3.167060160250769e-16
drc_buf_sp165029/Y,26728,27333,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp165029,n_9347,1.5952494880622226e-10,1.0000000150474662e+30,1.901488411171215e-10,1.808485722287756e-10,-1
drc_buf_sp165030/A,25669,27333,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165030,ld,4.947203063876415e-11,1.0000000150474662e+30,9.851198329302591e-11,9.848239584941965e-11,3.167060160250769e-16
drc_buf_sp165030/Y,25810,27333,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp165030,n_9348,1.6406116742917476e-10,1.0000000150474662e+30,1.9207427315315329e-10,1.8241257115914067e-10,-1
drc_buf_sp165031/A,23509,27603,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165031,ld,4.9460883305707526e-11,1.0000000150474662e+30,9.829755759360737e-11,9.82681366834548e-11,3.167060160250769e-16
drc_buf_sp165031/Y,23650,27603,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp165031,n_9349,1.7056094037126712e-10,1.0000000150474662e+30,1.9436406650807925e-10,1.8420012737330183e-10,-1
drc_buf_sp165032/A,23455,27333,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165032,ld,4.946296844332565e-11,1.0000000150474662e+30,9.834690006815805e-11,9.831745140242987e-11,3.167060160250769e-16
drc_buf_sp165032/Y,23596,27333,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp165032,n_9350,1.7080042935546658e-10,1.0000000150474662e+30,1.9482029878226115e-10,1.846389013904215e-10,-1
drc_buf_sp165033/A,27019,27063,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165033,ld,4.9478070945907504e-11,1.0000000150474662e+30,9.859835170544784e-11,9.856868099511473e-11,3.167060160250769e-16
drc_buf_sp165033/Y,27160,27063,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp165033,n_9351,1.674729660505747e-10,1.0000000150474662e+30,1.9336032774930345e-10,1.8341023144685664e-10,-1
drc_buf_sp165077/A,39925,16263,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165077,n_9394,1.550449491016792e-10,1.0000000150474662e+30,1.9145757201854963e-10,1.8253050459993148e-10,3.167060160250769e-16
drc_buf_sp165077/Y,40066,16263,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp165077,n_9396,2.1644241954277277e-10,1.0000000150474662e+30,3.2067226651832925e-10,2.9852448291123324e-10,-1
drc_buf_sp165078/A,29557,27333,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165078,n_9394,1.5485565607598062e-10,1.0000000150474662e+30,1.888748324407885e-10,1.7995473167164988e-10,3.167060160250769e-16
drc_buf_sp165078/Y,29698,27333,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp165078,n_9397,1.4327160291482954e-10,1.0000000150474662e+30,2.8718244449166264e-10,2.7071678232459817e-10,-1
drc_buf_sp165079/A,27775,15723,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165079,n_9394,1.5494643068603153e-10,1.0000000150474662e+30,1.9053147948255855e-10,1.8160774273301428e-10,3.167060160250769e-16
drc_buf_sp165079/Y,27916,15723,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp165079,n_9398,1.9282847540935677e-10,1.0000000150474662e+30,3.084719701895722e-10,2.8813967878349445e-10,-1
drc_buf_sp165082/A,39709,16263,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165082,n_9394,1.5504468542371086e-10,1.0000000150474662e+30,1.914554070836516e-10,1.8252833966503346e-10,3.167060160250769e-16
drc_buf_sp165082/Y,39850,16263,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp165082,n_9395,2.0677898282528417e-10,1.0000000150474662e+30,3.166488182770877e-10,2.9524707678696416e-10,-1
drc_buf_sp165083/A,27289,27333,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165083,ld,4.9477678898401933e-11,1.0000000150474662e+30,9.859311284055039e-11,9.856344213021728e-11,3.167060160250769e-16
drc_buf_sp165083/Y,27430,27333,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp165083,n_9394,1.5484830084844248e-10,1.0000000150474662e+30,1.882285438625786e-10,1.7930912310504254e-10,-1
drc_buf_sp165146/A,28963,28683,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165146,n_5522,3.483484889432731e-10,1.0000000150474662e+30,5.084270227051491e-10,5.159838667445626e-10,3.167060160250769e-16
drc_buf_sp165146/Y,29104,28683,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp165146,n_9466,1.579132241635861e-10,1.0000000150474662e+30,6.263396468142446e-10,6.295997612149051e-10,-1
drc_buf_sp165147/A,27343,26793,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165147,n_5522,3.4834754525370215e-10,1.0000000150474662e+30,5.08337483218213e-10,5.158941052130217e-10,3.167060160250769e-16
drc_buf_sp165147/Y,27484,26793,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp165147,n_9467,1.4975044815290772e-10,1.0000000150474662e+30,6.228875748526264e-10,6.267814045557429e-10,-1
drc_buf_sp165148/A,27559,15993,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165148,n_5522,3.483486554767268e-10,1.0000000150474662e+30,5.084425103163426e-10,5.159987437330926e-10,3.167060160250769e-16
drc_buf_sp165148/Y,27700,15993,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp165148,n_9468,1.633283369661953e-10,1.0000000150474662e+30,6.285811871009628e-10,6.314261336015647e-10,-1
drc_buf_sp165270/A,34903,15453,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165270,n_5532,4.920720081402763e-11,1.0000000150474662e+30,2.2507737340582423e-10,2.312228464251831e-10,3.167060160250769e-16
drc_buf_sp165270/Y,35044,15453,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp165270,n_9629,2.0963052127509485e-10,1.0000000150474662e+30,3.375076329525939e-10,3.3103292329528244e-10,-1
drc_buf_sp165271/A,34687,15453,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165271,n_5532,4.9207207752921533e-11,1.0000000150474662e+30,2.250783587287586e-10,2.3122384562590526e-10,3.167060160250769e-16
drc_buf_sp165271/Y,34828,15453,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp165271,n_9630,2.0689860935618754e-10,1.0000000150474662e+30,3.362055078781623e-10,3.3016275824415686e-10,-1
drc_buf_sp165370/A,18865,25713,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165370,n_66031,3.178701052375388e-11,-4.130121800116626e-10,5.386918688898845e-10,5.40403721771554e-10,6.431780042946407e-16
drc_buf_sp165370/Y,18952,25713,0,-1,0,0,1,4.608000179345817e-14,2.2699998825093104e-10,0,drc_buf_sp165370,n_9735,1.9844115933809192e-11,-4.13012152256087e-10,5.554096071946901e-10,5.505564892871462e-10,-1
drc_buf_sp165428/A,22537,4923,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165428,n_65968,2.1745527253869135e-11,-5.591360707768445e-10,6.877918790060278e-10,6.901886839827398e-10,6.674139991957504e-16
drc_buf_sp165428/Y,22624,4923,0,-1,0,0,1,4.608000179345817e-14,2.2699998825093104e-10,0,drc_buf_sp165428,n_9793,2.1819469842032646e-11,-5.591360707768445e-10,7.04361180492441e-10,6.984479661298337e-10,-1
drc_buf_sp165457/A,24751,40563,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165457,n_65999,2.1532971586357696e-11,3.4632068046658304e-11,1.114679668012819e-10,1.0959316093517302e-10,6.674139991957504e-16
drc_buf_sp165457/Y,24838,40563,0,-1,0,0,1,4.608000179345817e-14,2.2699998825093104e-10,0,drc_buf_sp165457,n_9822,2.0054482380293948e-11,3.463207498555221e-11,1.2245918168396486e-10,1.2210750466312703e-10,-1
drc_buf_sp165486/A,44461,21393,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165486,n_65962,2.0560841224037674e-11,-6.320738377141311e-10,7.719953010187908e-10,7.749053065886358e-10,6.674139991957504e-16
drc_buf_sp165486/Y,44548,21393,0,-1,0,0,1,4.608000179345817e-14,2.2699998825093104e-10,0,drc_buf_sp165486,n_9851,2.1790236282015485e-11,-6.320738377141311e-10,7.890262887499944e-10,7.823868775069798e-10,-1
drc_buf_sp165573/A,23509,4113,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165573,n_65993,2.0192427591103623e-11,-5.665648505903675e-10,6.869123603259197e-10,6.891848203238737e-10,6.431780042946407e-16
drc_buf_sp165573/Y,23596,4113,0,-1,0,0,1,4.608000179345817e-14,2.2699998825093104e-10,0,drc_buf_sp165573,n_9938,1.871287153010215e-11,-5.665648505903675e-10,7.032929238981467e-10,6.975352517812894e-10,-1
drc_buf_sp165576/A,23887,4383,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165576,n_9938,1.871680761766914e-11,-5.665648505903675e-10,7.034456905863351e-10,6.976880184694778e-10,1.2861600263411105e-15
drc_buf_sp165576/Y,23974,4383,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,drc_buf_sp165576,n_9942,6.296788784831975e-11,-5.665648505903675e-10,7.224740805611418e-10,7.248931455094976e-10,-1
drc_buf_sp165631/A,43381,23283,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165631,n_65965,2.0727633151529368e-11,-6.444005329342417e-10,7.712981919816286e-10,7.742165797353096e-10,6.674139991957504e-16
drc_buf_sp165631/Y,43468,23283,0,-1,0,0,1,4.608000179345817e-14,2.2699998825093104e-10,0,drc_buf_sp165631,n_9996,1.7371465377280515e-11,-6.444005329342417e-10,7.859293771339537e-10,7.796423506789552e-10,-1
drc_buf_sp165634/A,43165,23553,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165634,n_9996,1.7372625907285943e-11,-6.444005884453929e-10,7.86006981723375e-10,7.797199552683765e-10,1.2861600263411105e-15
drc_buf_sp165634/Y,43252,23553,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,drc_buf_sp165634,n_10000,6.916802547385359e-11,-6.444005884453929e-10,8.102121751285551e-10,8.126697093047142e-10,-1
drc_buf_sp165659/A,43543,23283,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165659,n_10025,1.8703242080087e-11,-6.802983731901691e-10,7.871034934936461e-10,7.806721380454462e-10,1.2861600263411105e-15
drc_buf_sp165659/Y,43630,23283,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,drc_buf_sp165659,n_10026,7.849577238205896e-11,-6.802983731901691e-10,8.148273167307707e-10,8.168081766513069e-10,-1
drc_buf_sp165660/A,44191,23823,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165660,n_65996,2.111841604368614e-11,-6.802983731901691e-10,7.715401650898457e-10,7.744948016252806e-10,6.674139991957504e-16
drc_buf_sp165660/Y,44278,23823,0,-1,0,0,1,4.608000179345817e-14,2.2699998825093104e-10,0,drc_buf_sp165660,n_10025,1.8697493206487614e-11,-6.802983731901691e-10,7.869224716294809e-10,7.804911716924323e-10,-1
drc_buf_sp165689/A,24589,4113,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165689,n_65959,2.056878452283417e-11,-5.68762759112218e-10,6.873101532356429e-10,6.896139215228914e-10,6.431780042946407e-16
drc_buf_sp165689/Y,24676,4113,0,-1,0,0,1,4.608000179345817e-14,2.2699998825093104e-10,0,drc_buf_sp165689,n_10054,1.8201147186647226e-11,-5.68762759112218e-10,7.034862692378852e-10,6.977640132355134e-10,-1
drc_buf_sp165692/A,25291,3843,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165692,n_10054,1.8202394452826454e-11,-5.687628146233692e-10,7.035710902769665e-10,6.978488342745948e-10,1.2861600263411105e-15
drc_buf_sp165692/Y,25378,3843,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,drc_buf_sp165692,n_10058,6.876725577864562e-11,-5.68762759112218e-10,7.250212652465393e-10,7.270209989584941e-10,-1
drc_buf_sp165718/A,16273,26253,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165718,n_65954,2.975350521516873e-11,-4.042409185167628e-10,5.375236922233739e-10,5.392463142683823e-10,6.674139991957504e-16
drc_buf_sp165718/Y,16360,26253,0,-1,0,0,1,4.608000179345817e-14,2.2699998825093104e-10,0,drc_buf_sp165718,n_10083,2.6413740986108714e-11,-4.042409185167628e-10,5.561507365747786e-10,5.509870337760958e-10,-1
drc_buf_sp165747/A,43759,23013,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165747,n_65948,2.3564842785428475e-11,-6.441362998543809e-10,7.736287166437705e-10,7.768046761391645e-10,6.674139991957504e-16
drc_buf_sp165747/Y,43846,23013,0,-1,0,0,1,4.608000179345817e-14,2.2699998825093104e-10,0,drc_buf_sp165747,n_10112,1.7862412937663663e-11,-6.441362998543809e-10,7.888298902969382e-10,7.822621994613144e-10,-1
drc_buf_sp165775/A,23941,43263,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165775,n_65951,2.2558926948690328e-11,2.811312987960335e-11,1.119547371475349e-10,1.1011058037579957e-10,6.674139991957504e-16
drc_buf_sp165775/Y,24028,43263,0,-1,0,0,1,4.608000179345817e-14,2.2699998825093104e-10,0,drc_buf_sp165775,n_10140,1.5752437548810505e-11,2.8113122940709445e-11,1.2075387911814062e-10,1.2046959263489754e-10,-1
drc_buf_sp165777/A,23941,42723,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165777,n_10140,1.5756024956958825e-11,2.8113122940709445e-11,1.2088488543504639e-10,1.206005989518033e-10,1.2861600263411105e-15
drc_buf_sp165777/Y,24028,42723,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,drc_buf_sp165777,n_10143,5.659762589149686e-11,2.8113122940709445e-11,1.4515351420829603e-10,1.418875433811806e-10,-1
drc_buf_sp165826/A,33499,27873,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165826,n_10195,3.266472856089386e-11,-5.67913494009531e-10,7.360821396851236e-10,7.307712213133755e-10,1.2861600263411105e-15
drc_buf_sp165826/Y,33586,27873,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,drc_buf_sp165826,n_10196,6.505017358104936e-11,-5.67913494009531e-10,7.63400231917899e-10,7.64511398632095e-10,-1
drc_buf_sp165827/A,33391,27603,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165827,n_65932,5.831887056606533e-11,-5.67913494009531e-10,7.147445413302478e-10,7.147000213869603e-10,6.674139991957504e-16
drc_buf_sp165827/Y,33478,27603,0,-1,0,0,1,4.608000179345817e-14,2.2699998825093104e-10,0,drc_buf_sp165827,n_10195,3.2663611398975334e-11,-5.67913494009531e-10,7.359751141855497e-10,7.306641958138016e-10,-1
drc_buf_sp165829/A,33283,27873,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165829,n_10195,3.266495754439269e-11,-5.592289964440056e-10,7.360924647592526e-10,7.307816018986557e-10,1.2861600263411105e-15
drc_buf_sp165829/Y,33370,27873,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,drc_buf_sp165829,n_10198,5.411734949056779e-11,-5.592289964440056e-10,7.584797234727603e-10,7.602152796160055e-10,-1
drc_buf_sp165935/A,44137,25173,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165935,n_65929,2.5018400545695485e-11,-6.391165374708407e-10,7.737716023470398e-10,7.770664112172199e-10,6.674139991957504e-16
drc_buf_sp165935/Y,44224,25173,0,-1,0,0,1,4.608000179345817e-14,2.2699998825093104e-10,0,drc_buf_sp165935,n_10303,1.7682681707764658e-11,-6.391165374708407e-10,7.889698894203434e-10,7.823094394510122e-10,-1
drc_buf_sp165962/A,25183,7893,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165962,n_65899,2.9740817447665435e-11,-5.30132160392327e-10,6.924667506069682e-10,6.954534725878148e-10,1.2861600263411105e-15
drc_buf_sp165962/Y,25270,7893,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,drc_buf_sp165962,n_10330,2.2460613230412818e-11,-5.30132160392327e-10,7.09625025407945e-10,7.031915050248472e-10,-1
drc_buf_sp165988/A,20647,26793,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp165988,n_65919,4.095862538022743e-11,-6.360006965522302e-10,7.774364485513274e-10,7.811251090394933e-10,6.674139991957504e-16
drc_buf_sp165988/Y,20734,26793,0,-1,0,0,1,4.608000179345817e-14,2.2699998825093104e-10,0,drc_buf_sp165988,n_10356,2.5036445139292596e-11,-6.360006965522302e-10,7.974296223345334e-10,7.895684661640701e-10,-1
drc_buf_sp166284/A,26587,35973,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp166284,wb_din[29],4.2498098790089145e-11,4.223033728267822e-11,1.1156121165756261e-10,1.0942235312283444e-10,4.740920168143164e-16
drc_buf_sp166284/Y,26674,35973,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp166284,n_10661,3.6097357741793346e-11,4.223033034378432e-11,1.3262055342799783e-10,1.3091804029752296e-10,-1
drc_buf_sp166329/A,7687,17883,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp166329,out_le[4],7.474170587995488e-11,1.0000000150474662e+30,1.1561041707297548e-10,1.148215827972976e-10,3.167060160250769e-16
drc_buf_sp166329/Y,7828,17883,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp166329,n_10709,8.215101515718359e-11,1.0000000150474662e+30,1.7927659357042103e-10,1.7563536736098229e-10,-1
drc_buf_sp166354/A,11413,13023,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp166354,out_le[3],8.286341751650994e-11,1.0000000150474662e+30,1.1561841761764668e-10,1.1419393902700747e-10,3.167060160250769e-16
drc_buf_sp166354/Y,11554,13023,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp166354,n_10735,7.306879407087408e-11,1.0000000150474662e+30,1.7674912922149844e-10,1.734733745539785e-10,-1
drc_buf_sp166379/A,10711,12483,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp166379,n_5338,1.6955044312982892e-10,1.0000000150474662e+30,2.1620052970128256e-10,2.0722615290402757e-10,3.167060160250769e-16
drc_buf_sp166379/Y,10852,12483,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp166379,n_10761,7.776723015551212e-11,1.0000000150474662e+30,2.88322116182016e-10,2.775050467196394e-10,-1
drc_buf_sp166404/A,7741,17343,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp166404,n_5341,1.757973766558507e-10,1.0000000150474662e+30,2.147642619299006e-10,2.0429763436524695e-10,3.167060160250769e-16
drc_buf_sp166404/Y,7882,17343,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp166404,n_10787,8.614476493251644e-11,1.0000000150474662e+30,2.9100993836905786e-10,2.7826757564852755e-10,-1
drc_buf_sp166429/A,6931,27333,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp166429,n_5333,1.7080131753388628e-10,1.0000000150474662e+30,2.0780220599814214e-10,1.9701083819878562e-10,3.167060160250769e-16
drc_buf_sp166429/Y,7072,27333,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp166429,n_10813,8.029708842283156e-11,1.0000000150474662e+30,2.8104030214137765e-10,2.681473099119813e-10,-1
drc_buf_sp166454/A,6337,27063,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp166454,out_le[5],6.756602916047072e-11,1.0000000150474662e+30,1.1126204124689565e-10,1.1080308892630342e-10,3.167060160250769e-16
drc_buf_sp166454/Y,6478,27063,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp166454,n_10839,7.467854112874761e-11,1.0000000150474662e+30,1.705152546938038e-10,1.676967176234001e-10,-1
drc_buf_sp166649/A,13249,15453,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp166649,out_le[2],6.32931554389593e-11,1.0000000150474662e+30,1.0736452005222219e-10,1.0699155450488718e-10,3.167060160250769e-16
drc_buf_sp166649/Y,13390,15453,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp166649,n_11046,6.379614891915963e-11,1.0000000150474662e+30,1.6124541979412044e-10,1.5941852005152413e-10,-1
drc_buf_sp170772/A,26857,36243,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp170772,n_10661,3.6099415123835854e-11,4.223033034378432e-11,1.3277724753013587e-10,1.310747482774488e-10,1.2861600263411105e-15
