src,tar,src_type,tar_type,is_net,arc_delay
fopt13451/A,fopt13451/Y,pin,pin,0,1.7962230999999997e-11
fopt13458/A,fopt13458/Y,pin,pin,0,1.9691179e-11
fopt13464/A,fopt13464/Y,pin,pin,0,5.850688e-12
fopt13468/A,fopt13468/Y,pin,pin,0,1.5750345e-11
fopt13469/A,fopt13469/Y,pin,pin,0,1.740136e-11
fopt13471/A,fopt13471/Y,pin,pin,0,1.7861678999999997e-11
fopt13474/A,fopt13474/Y,pin,pin,0,1.7832537e-11
fopt13476/A,fopt13476/Y,pin,pin,0,7.956707e-12
fopt13480/A,fopt13480/Y,pin,pin,0,2.1338553999999996e-11
fopt13481/A,fopt13481/Y,pin,pin,0,1.6724819e-11
fopt13488/A,fopt13488/Y,pin,pin,0,1.8587036000000002e-11
fopt13492/A,fopt13492/Y,pin,pin,0,1.5859668e-11
fopt13496/A,fopt13496/Y,pin,pin,0,8.46013e-12
fopt13498/A,fopt13498/Y,pin,pin,0,1.8964378e-11
fopt135/A,fopt135/Y,pin,pin,0,6.383953e-12
fopt13501/A,fopt13501/Y,pin,pin,0,1.4342442999999999e-11
fopt13503/A,fopt13503/Y,pin,pin,0,1.999522e-11
fopt13504/A,fopt13504/Y,pin,pin,0,1.7707315e-11
fopt13505/A,fopt13505/Y,pin,pin,0,7.586007999999999e-12
fopt13511/A,fopt13511/Y,pin,pin,0,1.7655638e-11
fopt13513/A,fopt13513/Y,pin,pin,0,1.7327311000000002e-11
fopt13515/A,fopt13515/Y,pin,pin,0,1.742712e-11
fopt13517/A,fopt13517/Y,pin,pin,0,1.7384563e-11
fopt13521/A,fopt13521/Y,pin,pin,0,1.8605779999999998e-11
fopt13523/A,fopt13523/Y,pin,pin,0,1.8633856e-11
fopt13527/A,fopt13527/Y,pin,pin,0,1.9308018e-11
fopt13528/A,fopt13528/Y,pin,pin,0,1.901214e-11
fopt13529/A,fopt13529/Y,pin,pin,0,1.4694948e-11
fopt13535/A,fopt13535/Y,pin,pin,0,7.960326e-12
fopt13537/A,fopt13537/Y,pin,pin,0,7.0691379999999996e-12
fopt13539/A,fopt13539/Y,pin,pin,0,1.7822303999999998e-11
fopt13540/A,fopt13540/Y,pin,pin,0,1.5949077999999998e-11
fopt13541/A,fopt13541/Y,pin,pin,0,9.421396e-12
fopt13545/A,fopt13545/Y,pin,pin,0,9.555942e-12
fopt13548/A,fopt13548/Y,pin,pin,0,7.206583e-12
fopt13549/A,fopt13549/Y,pin,pin,0,9.117801e-12
fopt13554/A,fopt13554/Y,pin,pin,0,1.8217894000000002e-11
fopt13556/A,fopt13556/Y,pin,pin,0,1.6893202e-11
fopt13559/A,fopt13559/Y,pin,pin,0,1.7919388e-11
fopt13561/A,fopt13561/Y,pin,pin,0,1.7955919e-11
fopt13563/A,fopt13563/Y,pin,pin,0,1.8262835e-11
fopt13564/A,fopt13564/Y,pin,pin,0,1.7659857e-11
fopt13566/A,fopt13566/Y,pin,pin,0,1.8257110999999996e-11
fopt13568/A,fopt13568/Y,pin,pin,0,1.6403981999999998e-11
fopt13569/A,fopt13569/Y,pin,pin,0,1.5920701e-11
fopt13573/A,fopt13573/Y,pin,pin,0,1.5977282999999998e-11
fopt13574/A,fopt13574/Y,pin,pin,0,1.7469513e-11
fopt13575/A,fopt13575/Y,pin,pin,0,9.048495000000001e-12
fopt13577/A,fopt13577/Y,pin,pin,0,7.486765e-12
fopt13580/A,fopt13580/Y,pin,pin,0,1.6505642e-11
fopt13581/A,fopt13581/Y,pin,pin,0,6.455864e-12
fopt13585/A,fopt13585/Y,pin,pin,0,8.971159e-12
fopt13586/A,fopt13586/Y,pin,pin,0,9.030079e-12
fopt13588/A,fopt13588/Y,pin,pin,0,1.8899426e-11
fopt13589/A,fopt13589/Y,pin,pin,0,1.9354244e-11
fopt13590/A,fopt13590/Y,pin,pin,0,1.2697889999999999e-11
fopt13592/A,fopt13592/Y,pin,pin,0,9.830282e-12
fopt13593/A,fopt13593/Y,pin,pin,0,6.731164e-12
fopt13600/A,fopt13600/Y,pin,pin,0,7.0776009999999994e-12
fopt13602/A,fopt13602/Y,pin,pin,0,6.160816e-12
fopt13613/A,fopt13613/Y,pin,pin,0,1.841864e-11
fopt13620/A,fopt13620/Y,pin,pin,0,1.8418764e-11
fopt13621/A,fopt13621/Y,pin,pin,0,1.8610294e-11
fopt13640/A,fopt13640/Y,pin,pin,0,1.5750345e-11
fopt13644/A,fopt13644/Y,pin,pin,0,9.316432e-12
fopt13660/A,fopt13660/Y,pin,pin,0,8.957899e-12
fopt13662/A,fopt13662/Y,pin,pin,0,2.2953289e-11
fopt13672/A,fopt13672/Y,pin,pin,0,1.8743898000000003e-11
fopt13674/A,fopt13674/Y,pin,pin,0,7.454362999999999e-12
fopt13677/A,fopt13677/Y,pin,pin,0,1.9998122999999998e-11
fopt13678/A,fopt13678/Y,pin,pin,0,1.6844778000000002e-11
fopt13681/A,fopt13681/Y,pin,pin,0,1.2642869e-11
fopt13687/A,fopt13687/Y,pin,pin,0,1.9033873e-11
fopt13689/A,fopt13689/Y,pin,pin,0,1.837858e-11
fopt13690/A,fopt13690/Y,pin,pin,0,9.001898e-12
fopt13691/A,fopt13691/Y,pin,pin,0,1.9345147999999997e-11
fopt13692/A,fopt13692/Y,pin,pin,0,1.4857376e-11
fopt13693/A,fopt13693/Y,pin,pin,0,7.976905e-12
fopt13694/A,fopt13694/Y,pin,pin,0,1.8671134999999998e-11
fopt13695/A,fopt13695/Y,pin,pin,0,9.08544e-12
fopt13696/A,fopt13696/Y,pin,pin,0,1.9325699e-11
fopt13697/A,fopt13697/Y,pin,pin,0,9.897968000000001e-12
fopt13699/A,fopt13699/Y,pin,pin,0,1.8430302e-11
fopt13700/A,fopt13700/Y,pin,pin,0,1.2053587000000001e-11
fopt13702/A,fopt13702/Y,pin,pin,0,1.2891216e-11
fopt13704/A,fopt13704/Y,pin,pin,0,9.238198e-12
fopt13711/A,fopt13711/Y,pin,pin,0,1.7222235e-11
fopt13712/A,fopt13712/Y,pin,pin,0,7.915851e-12
fopt13718/A,fopt13718/Y,pin,pin,0,1.8458898999999998e-11
fopt13719/A,fopt13719/Y,pin,pin,0,1.564966e-11
fopt13733/A,fopt13733/Y,pin,pin,0,7.811677e-12
fopt13734/A,fopt13734/Y,pin,pin,0,1.8190035e-11
fopt13735/A,fopt13735/Y,pin,pin,0,1.5844292e-11
fopt13736/A,fopt13736/Y,pin,pin,0,7.444391e-12
fopt13737/A,fopt13737/Y,pin,pin,0,2.0409092e-11
fopt13750/A,fopt13750/Y,pin,pin,0,1.8369987e-11
fopt13751/A,fopt13751/Y,pin,pin,0,1.8353943e-11
fopt13753/A,fopt13753/Y,pin,pin,0,1.8499127999999998e-11
fopt13754/A,fopt13754/Y,pin,pin,0,9.198848999999999e-12
fopt13756/A,fopt13756/Y,pin,pin,0,6.580492999999999e-12
fopt13757/A,fopt13757/Y,pin,pin,0,1.4217237999999999e-11
fopt13758/A,fopt13758/Y,pin,pin,0,1.8318521e-11
fopt13761/A,fopt13761/Y,pin,pin,0,7.516306e-12
fopt13764/A,fopt13764/Y,pin,pin,0,2.0664993e-11
fopt13765/A,fopt13765/Y,pin,pin,0,7.444434e-12
fopt13766/A,fopt13766/Y,pin,pin,0,2.0409935000000002e-11
fopt13769/A,fopt13769/Y,pin,pin,0,8.609987e-12
fopt13771/A,fopt13771/Y,pin,pin,0,1.8327567999999998e-11
fopt13775/A,fopt13775/Y,pin,pin,0,1.928038e-11
fopt13776/A,fopt13776/Y,pin,pin,0,1.8807200999999997e-11
fopt13781/A,fopt13781/Y,pin,pin,0,1.8687021e-11
fopt13782/A,fopt13782/Y,pin,pin,0,1.5874687e-11
fopt13783/A,fopt13783/Y,pin,pin,0,8.803860999999999e-12
fopt13784/A,fopt13784/Y,pin,pin,0,1.8450055999999998e-11
fopt13786/A,fopt13786/Y,pin,pin,0,1.8634578999999998e-11
fopt13789/A,fopt13789/Y,pin,pin,0,1.5288916e-11
fopt13790/A,fopt13790/Y,pin,pin,0,1.969899e-11
fopt13792/A,fopt13792/Y,pin,pin,0,1.4199757e-11
fopt13794/A,fopt13794/Y,pin,pin,0,1.5814952e-11
fopt13798/A,fopt13798/Y,pin,pin,0,7.442842e-12
fopt138/A,fopt138/Y,pin,pin,0,1.6283875e-11
fopt13800/A,fopt13800/Y,pin,pin,0,2.0378566999999998e-11
fopt13801/A,fopt13801/Y,pin,pin,0,1.7612768e-11
fopt13803/A,fopt13803/Y,pin,pin,0,9.165868e-12
fopt13806/A,fopt13806/Y,pin,pin,0,9.039927999999999e-12
fopt13809/A,fopt13809/Y,pin,pin,0,1.3172468e-11
fopt13810/A,fopt13810/Y,pin,pin,0,8.211814999999999e-12
fopt13813/A,fopt13813/Y,pin,pin,0,7.220471e-12
fopt13814/A,fopt13814/Y,pin,pin,0,1.7212584e-11
fopt13821/A,fopt13821/Y,pin,pin,0,1.613851e-11
fopt13822/A,fopt13822/Y,pin,pin,0,8.957361e-12
fopt13824/A,fopt13824/Y,pin,pin,0,1.4089684e-11
fopt13825/A,fopt13825/Y,pin,pin,0,9.67015e-12
fopt13827/A,fopt13827/Y,pin,pin,0,1.6087286e-11
fopt13828/A,fopt13828/Y,pin,pin,0,8.429327000000001e-12
fopt13829/A,fopt13829/Y,pin,pin,0,1.9231562e-11
fopt13830/A,fopt13830/Y,pin,pin,0,1.8966724e-11
fopt13844/A,fopt13844/Y,pin,pin,0,6.580018e-12
fopt13845/A,fopt13845/Y,pin,pin,0,1.4209775e-11
fopt13846/A,fopt13846/Y,pin,pin,0,1.7764763e-11
fopt13853/A,fopt13853/Y,pin,pin,0,1.7771221e-11
fopt13858/A,fopt13858/Y,pin,pin,0,7.934199e-12
fopt13864/A,fopt13864/Y,pin,pin,0,1.9378095999999998e-11
fopt13866/A,fopt13866/Y,pin,pin,0,1.6991449e-11
fopt13867/A,fopt13867/Y,pin,pin,0,6.261151e-12
fopt13868/A,fopt13868/Y,pin,pin,0,1.7813026e-11
fopt13869/A,fopt13869/Y,pin,pin,0,1.7200485e-11
fopt13870/A,fopt13870/Y,pin,pin,0,6.179038e-12
fopt13871/A,fopt13871/Y,pin,pin,0,1.7773437999999998e-11
fopt13872/A,fopt13872/Y,pin,pin,0,1.7438959e-11
fopt13873/A,fopt13873/Y,pin,pin,0,6.282197e-12
fopt13874/A,fopt13874/Y,pin,pin,0,1.7538073e-11
fopt13876/A,fopt13876/Y,pin,pin,0,1.7750979999999997e-11
fopt13877/A,fopt13877/Y,pin,pin,0,1.8520483e-11
fopt13881/A,fopt13881/Y,pin,pin,0,6.177961e-12
fopt13882/A,fopt13882/Y,pin,pin,0,1.7742190999999996e-11
fopt13888/A,fopt13888/Y,pin,pin,0,8.771501e-12
fopt13892/A,fopt13892/Y,pin,pin,0,7.136921e-12
fopt13893/A,fopt13893/Y,pin,pin,0,6.751848e-12
fopt13894/A,fopt13894/Y,pin,pin,0,1.7800707e-11
fopt13905/A,fopt13905/Y,pin,pin,0,1.6945810000000002e-11
fopt13907/A,fopt13907/Y,pin,pin,0,1.1836427999999999e-11
fopt13908/A,fopt13908/Y,pin,pin,0,8.001187e-12
fopt13909/A,fopt13909/Y,pin,pin,0,6.977216999999999e-12
fopt13912/A,fopt13912/Y,pin,pin,0,1.7069964999999998e-11
fopt13920/A,fopt13920/Y,pin,pin,0,7.143703e-12
fopt13921/A,fopt13921/Y,pin,pin,0,6.758349e-12
fopt13922/A,fopt13922/Y,pin,pin,0,1.7949215e-11
fopt13926/A,fopt13926/Y,pin,pin,0,8.905718e-12
fopt13929/A,fopt13929/Y,pin,pin,0,8.450794999999999e-12
fopt13930/A,fopt13930/Y,pin,pin,0,8.805449e-12
fopt13931/A,fopt13931/Y,pin,pin,0,1.8333232999999998e-11
fopt13932/A,fopt13932/Y,pin,pin,0,1.8835460999999997e-11
fopt13934/A,fopt13934/Y,pin,pin,0,8.228694000000001e-12
fopt13940/A,fopt13940/Y,pin,pin,0,1.6700636e-11
fopt13947/A,fopt13947/Y,pin,pin,0,6.185419999999999e-12
fopt13948/A,fopt13948/Y,pin,pin,0,1.7958773e-11
fopt13959/A,fopt13959/Y,pin,pin,0,1.7052237e-11
fopt13960/A,fopt13960/Y,pin,pin,0,1.6678598e-11
fopt13961/A,fopt13961/Y,pin,pin,0,1.7066444e-11
fopt13963/A,fopt13963/Y,pin,pin,0,1.7052237e-11
fopt13965/A,fopt13965/Y,pin,pin,0,1.8142643e-11
fopt13968/A,fopt13968/Y,pin,pin,0,1.6410315e-11
fopt13978/A,fopt13978/Y,pin,pin,0,1.7066444e-11
fopt13982/A,fopt13982/Y,pin,pin,0,1.7645184e-11
fopt13983/A,fopt13983/Y,pin,pin,0,1.8875477e-11
fopt13984/A,fopt13984/Y,pin,pin,0,7.220741e-12
fopt13985/A,fopt13985/Y,pin,pin,0,1.7609231999999997e-11
fopt13986/A,fopt13986/Y,pin,pin,0,9.08544e-12
fopt13993/A,fopt13993/Y,pin,pin,0,1.7175900999999998e-11
fopt13998/A,fopt13998/Y,pin,pin,0,1.7195826e-11
fopt14/A,fopt14/Y,pin,pin,0,2.1562521e-11
fopt140/A,fopt140/Y,pin,pin,0,8.836915e-12
fopt14000/A,fopt14000/Y,pin,pin,0,1.9214232999999998e-11
fopt14001/A,fopt14001/Y,pin,pin,0,1.8904581e-11
fopt14005/A,fopt14005/Y,pin,pin,0,1.8931875000000003e-11
fopt14006/A,fopt14006/Y,pin,pin,0,1.6101418e-11
fopt14007/A,fopt14007/Y,pin,pin,0,8.656447999999999e-12
fopt14009/A,fopt14009/Y,pin,pin,0,1.6207062000000002e-11
fopt14010/A,fopt14010/Y,pin,pin,0,9.054335e-12
fopt14018/A,fopt14018/Y,pin,pin,0,1.9432425e-11
fopt14020/A,fopt14020/Y,pin,pin,0,1.5616177e-11
fopt14021/A,fopt14021/Y,pin,pin,0,1.7932787e-11
fopt14022/A,fopt14022/Y,pin,pin,0,1.8134215999999997e-11
fopt14024/A,fopt14024/Y,pin,pin,0,9.242136e-12
fopt14026/A,fopt14026/Y,pin,pin,0,1.8405995999999997e-11
fopt14027/A,fopt14027/Y,pin,pin,0,1.8375809e-11
fopt14028/A,fopt14028/Y,pin,pin,0,7.949948e-12
fopt14032/A,fopt14032/Y,pin,pin,0,1.6614794e-11
fopt14033/A,fopt14033/Y,pin,pin,0,7.807107e-12
fopt14037/A,fopt14037/Y,pin,pin,0,1.8090195000000002e-11
fopt14038/A,fopt14038/Y,pin,pin,0,1.6695524e-11
fopt14039/A,fopt14039/Y,pin,pin,0,7.955482e-12
fopt14044/A,fopt14044/Y,pin,pin,0,1.8400867000000002e-11
fopt14046/A,fopt14046/Y,pin,pin,0,1.9704247e-11
fopt14047/A,fopt14047/Y,pin,pin,0,8.995754e-12
fopt14048/A,fopt14048/Y,pin,pin,0,1.8109997e-11
fopt14052/A,fopt14052/Y,pin,pin,0,1.8343302e-11
fopt14056/A,fopt14056/Y,pin,pin,0,9.615043e-12
fopt14058/A,fopt14058/Y,pin,pin,0,1.5776491e-11
fopt14059/A,fopt14059/Y,pin,pin,0,1.5553881000000002e-11
fopt14060/A,fopt14060/Y,pin,pin,0,1.3995026e-11
fopt14062/A,fopt14062/Y,pin,pin,0,1.7828818999999998e-11
fopt14064/A,fopt14064/Y,pin,pin,0,9.707990000000001e-12
fopt14068/A,fopt14068/Y,pin,pin,0,9.61449e-12
fopt14069/A,fopt14069/Y,pin,pin,0,1.785067e-11
fopt14073/A,fopt14073/Y,pin,pin,0,7.947231e-12
fopt14081/A,fopt14081/Y,pin,pin,0,7.2372649999999995e-12
fopt14082/A,fopt14082/Y,pin,pin,0,9.362422e-12
fopt14085/A,fopt14085/Y,pin,pin,0,1.8582747e-11
fopt14086/A,fopt14086/Y,pin,pin,0,1.856391e-11
fopt14088/A,fopt14088/Y,pin,pin,0,6.179636000000001e-12
fopt14089/A,fopt14089/Y,pin,pin,0,1.7790819e-11
fopt14093/A,fopt14093/Y,pin,pin,0,8.932114e-12
fopt14094/A,fopt14094/Y,pin,pin,0,6.1829559999999994e-12
fopt14095/A,fopt14095/Y,pin,pin,0,1.7887232e-11
fopt14096/A,fopt14096/Y,pin,pin,0,1.2180255e-11
fopt14097/A,fopt14097/Y,pin,pin,0,1.6865165999999997e-11
fopt14101/A,fopt14101/Y,pin,pin,0,1.8450382000000002e-11
fopt14105/A,fopt14105/Y,pin,pin,0,1.5831166e-11
fopt14106/A,fopt14106/Y,pin,pin,0,6.987344e-12
fopt14109/A,fopt14109/Y,pin,pin,0,1.5023303999999998e-11
fopt1411/A,fopt1411/Y,pin,pin,0,9.149418e-12
fopt14121/A,fopt14121/Y,pin,pin,0,6.517016e-12
fopt14126/A,fopt14126/Y,pin,pin,0,2.1223246e-11
fopt14127/A,fopt14127/Y,pin,pin,0,8.880958e-12
fopt14128/A,fopt14128/Y,pin,pin,0,7.957625e-12
fopt14148/A,fopt14148/Y,pin,pin,0,9.474702e-12
fopt14150/A,fopt14150/Y,pin,pin,0,7.2705539999999994e-12
fopt14151/A,fopt14151/Y,pin,pin,0,7.275032999999999e-12
fopt14163/A,fopt14163/Y,pin,pin,0,9.755852999999999e-12
fopt14166/A,fopt14166/Y,pin,pin,0,8.946881e-12
fopt14168/A,fopt14168/Y,pin,pin,0,7.251766e-12
fopt14169/A,fopt14169/Y,pin,pin,0,9.394975e-12
fopt14172/A,fopt14172/Y,pin,pin,0,8.0748e-12
fopt14176/A,fopt14176/Y,pin,pin,0,1.520347e-11
fopt14177/A,fopt14177/Y,pin,pin,0,5.8170719999999995e-12
fopt14178/A,fopt14178/Y,pin,pin,0,1.8825144000000003e-11
fopt14179/A,fopt14179/Y,pin,pin,0,6.76446e-12
fopt14180/A,fopt14180/Y,pin,pin,0,9.177414000000001e-12
fopt14181/A,fopt14181/Y,pin,pin,0,7.942269999999999e-12
fopt14187/A,fopt14187/Y,pin,pin,0,7.812102999999999e-12
fopt14189/A,fopt14189/Y,pin,pin,0,1.899754e-11
fopt14191/A,fopt14191/Y,pin,pin,0,7.107194e-12
fopt14195/A,fopt14195/Y,pin,pin,0,1.5153753e-11
fopt14197/A,fopt14197/Y,pin,pin,0,6.394134e-12
fopt14207/A,fopt14207/Y,pin,pin,0,6.7811649999999994e-12
fopt14208/A,fopt14208/Y,pin,pin,0,1.7363938999999998e-11
fopt14212/A,fopt14212/Y,pin,pin,0,1.7945833e-11
fopt14217/A,fopt14217/Y,pin,pin,0,1.8453724e-11
fopt14226/A,fopt14226/Y,pin,pin,0,8.067325e-12
fopt14233/A,fopt14233/Y,pin,pin,0,1.576244e-11
fopt14234/A,fopt14234/Y,pin,pin,0,9.363590999999999e-12
fopt14241/A,fopt14241/Y,pin,pin,0,6.982738e-12
fopt14246/A,fopt14246/Y,pin,pin,0,6.365821e-12
fopt14247/A,fopt14247/Y,pin,pin,0,1.414887e-11
fopt14250/A,fopt14250/Y,pin,pin,0,1.8829647e-11
fopt14251/A,fopt14251/Y,pin,pin,0,7.189316e-12
fopt14253/A,fopt14253/Y,pin,pin,0,1.7793598e-11
fopt14254/A,fopt14254/Y,pin,pin,0,1.6407153999999997e-11
fopt14297/A,fopt14297/Y,pin,pin,0,6.111148e-12
fopt14301/A,fopt14301/Y,pin,pin,0,9.375211e-12
fopt14302/A,fopt14302/Y,pin,pin,0,1.2984917e-11
fopt14306/A,fopt14306/Y,pin,pin,0,9.751303e-12
fopt14309/A,fopt14309/Y,pin,pin,0,1.8453033e-11
fopt14331/A,fopt14331/Y,pin,pin,0,9.692548e-12
fopt14335/A,fopt14335/Y,pin,pin,0,1.3340524999999999e-11
fopt14337/A,fopt14337/Y,pin,pin,0,1.690023e-11
fopt14338/A,fopt14338/Y,pin,pin,0,1.9508171e-11
fopt14339/A,fopt14339/Y,pin,pin,0,1.9067856e-11
fopt14341/A,fopt14341/Y,pin,pin,0,8.583367000000001e-12
fopt14342/A,fopt14342/Y,pin,pin,0,9.5163e-12
fopt14348/A,fopt14348/Y,pin,pin,0,7.082788e-12
fopt14350/A,fopt14350/Y,pin,pin,0,2.1899934999999998e-11
fopt14351/A,fopt14351/Y,pin,pin,0,1.6023589999999998e-11
fopt14443/A,fopt14443/Y,pin,pin,0,9.757337e-12
fopt14448/A,fopt14448/Y,pin,pin,0,9.150779999999998e-12
fopt14544/A,fopt14544/Y,pin,pin,0,7.378207999999999e-12
fopt14574/A,fopt14574/Y,pin,pin,0,1.9861202e-11
fopt14577/A,fopt14577/Y,pin,pin,0,1.5105433e-11
fopt14586/A,fopt14586/Y,pin,pin,0,9.26647e-12
fopt14587/A,fopt14587/Y,pin,pin,0,8.092978e-12
fopt14589/A,fopt14589/Y,pin,pin,0,8.665043e-12
fopt14594/A,fopt14594/Y,pin,pin,0,1.7438002e-11
fopt14595/A,fopt14595/Y,pin,pin,0,9.550076e-12
fopt146/A,fopt146/Y,pin,pin,0,9.91596e-12
fopt14609/A,fopt14609/Y,pin,pin,0,7.524592e-12
fopt14615/A,fopt14615/Y,pin,pin,0,9.210689e-12
fopt14656/A,fopt14656/Y,pin,pin,0,9.078942e-12
fopt14705/A,fopt14705/Y,pin,pin,0,1.6936993e-11
fopt14792/A,fopt14792/Y,pin,pin,0,1.8606266e-11
fopt14793/A,fopt14793/Y,pin,pin,0,6.960979e-12
fopt14794/A,fopt14794/Y,pin,pin,0,1.6437508e-11
fopt14804/A,fopt14804/Y,pin,pin,0,7.157091e-12
fopt14869/A,fopt14869/Y,pin,pin,0,1.8786507e-11
fopt14870/A,fopt14870/Y,pin,pin,0,1.8189857e-11
fopt14872/A,fopt14872/Y,pin,pin,0,1.2866328e-11
fopt14990/A,fopt14990/Y,pin,pin,0,1.6180685e-11
fopt15036/A,fopt15036/Y,pin,pin,0,1.5752656e-11
fopt15051/A,fopt15051/Y,pin,pin,0,1.8426818999999997e-11
fopt15052/A,fopt15052/Y,pin,pin,0,9.133567e-12
fopt15060/A,fopt15060/Y,pin,pin,0,1.8003695e-11
fopt15072/A,fopt15072/Y,pin,pin,0,6.887323e-12
fopt15083/A,fopt15083/Y,pin,pin,0,1.6967102e-11
fopt15154/A,fopt15154/Y,pin,pin,0,1.6707113e-11
fopt15158/A,fopt15158/Y,pin,pin,0,1.9763671999999998e-11
fopt15206/A,fopt15206/Y,pin,pin,0,1.8126118e-11
fopt15257/A,fopt15257/Y,pin,pin,0,1.9242546e-11
fopt15324/A,fopt15324/Y,pin,pin,0,8.672672e-12
fopt15378/A,fopt15378/Y,pin,pin,0,1.6135003999999997e-11
fopt15380/A,fopt15380/Y,pin,pin,0,5.395919e-12
fopt15426/A,fopt15426/Y,pin,pin,0,8.793343e-12
fopt15460/A,fopt15460/Y,pin,pin,0,6.867943999999999e-12
fopt15462/A,fopt15462/Y,pin,pin,0,1.7068035e-11
fopt15596/A,fopt15596/Y,pin,pin,0,1.9868424999999997e-11
fopt15750/A,fopt15750/Y,pin,pin,0,1.6670602999999998e-11
fopt15885/A,fopt15885/Y,pin,pin,0,1.6588341e-11
fopt15973/A,fopt15973/Y,pin,pin,0,8.305385e-12
fopt160/A,fopt160/Y,pin,pin,0,9.721911e-12
fopt16005/A,fopt16005/Y,pin,pin,0,9.60854e-12
fopt16088/A,fopt16088/Y,pin,pin,0,1.7699176999999998e-11
fopt16467/A,fopt16467/Y,pin,pin,0,1.5527437e-11
