pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
fopt13273/A,37,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13273,n_13589,2.4633031725507237e-11,-3.2787911274922976e-11,2.79401390912426e-10,2.7993338203025075e-10,3.329239970474774e-16
fopt13273/Y,178,135,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt13273,n_2275,1.0831947318268309e-11,-3.2787911274922976e-11,2.946522470459456e-10,2.958550626708245e-10,-1
fopt13274/A,37,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13274,n_21974,2.483227512506403e-11,-3.2484986922654e-11,3.1915636800050606e-10,3.140886994934533e-10,3.329239970474774e-16
fopt13274/Y,178,135,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt13274,n_2277,1.4700718073412666e-11,-3.2484986922654e-11,3.363930523025971e-10,3.323572805857822e-10,-1
fopt13277/A,37,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13277,n_8614,2.738119973810793e-11,-3.0659197403082317e-11,3.144678406563628e-10,3.1302380132380847e-10,3.329239970474774e-16
fopt13277/Y,178,135,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt13277,n_2283,1.4796070618716683e-11,-3.0659197403082317e-11,3.3192623649647146e-10,3.3142383282225296e-10,-1
fopt13282/A,37,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13282,n_22247,2.754629510604012e-11,-2.6322916069076996e-11,2.7340882335913363e-10,2.712581270714054e-10,3.329239970474774e-16
fopt13282/Y,178,135,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt13282,n_2312,1.480224623429116e-11,-2.6322916069076996e-11,2.908815688318356e-10,2.893680017823641e-10,-1
fopt13290/A,37,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13290,n_2325,2.0688362481480205e-11,3.2241553871159567e-10,4.905408024225011e-11,4.732814140595565e-11,4.740920168143164e-16
fopt13290/Y,124,135,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,1,fopt13290,n_2331,1.1932630231137331e-11,3.2241553871159567e-10,5.544990855366194e-11,5.575673256430491e-11,-1
fopt13291/A,39,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13291,u_NV_NVDLA_cmac_u_core_dat0_actv_data[4],1.414608881422641e-11,-3.4458706721363086e-11,3.022339323255352e-11,2.8238255483925556e-11,1.297109938887622e-15
fopt13291/Y,412,135,0,-1,0,0,1,1.8432000717383268e-13,2.2699998825093104e-10,0,fopt13291,n_2325,2.0688362481480205e-11,-3.4458706721363086e-11,4.905408024225011e-11,4.732814140595565e-11,-1
fopt13292/A,37,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13292,n_2339,1.2289599025938625e-11,-3.435804071805215e-11,3.652494973138687e-11,3.715106694501813e-11,1.2861600263411105e-15
fopt13292/Y,124,135,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,fopt13292,n_2335,2.170097088138867e-11,-3.43580372486052e-11,4.97430326096282e-11,4.7679804549005667e-11,-1
fopt13293/A,37,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13293,n_2339,1.2289599025938625e-11,-3.248305097125481e-11,3.652494973138687e-11,3.715106694501813e-11,1.2861600263411105e-15
fopt13293/Y,124,135,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,fopt13293,n_2337,1.0517462768755426e-11,-3.2483054440701764e-11,4.433024086702986e-11,4.274893980471539e-11,-1
fopt13294/A,37,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13294,u_NV_NVDLA_cmac_u_core_dat0_actv_data[4],1.414608881422641e-11,-3.435804071805215e-11,3.022339323255352e-11,2.8238255483925556e-11,1.2861600263411105e-15
fopt13294/Y,124,135,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,fopt13294,n_2339,1.2289599025938625e-11,-3.435804071805215e-11,3.652494973138687e-11,3.715106694501813e-11,-1
fopt133/A,37,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt133,n_20093,1.1944742937808339e-11,-3.0664151773329706e-11,9.452977289825526e-11,9.030627634576405e-11,3.329239970474774e-16
fopt133/Y,178,135,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt133,n_11071,1.55677311319824e-11,-3.0664151773329706e-11,1.1090291185400503e-10,1.069569571798823e-10,-1
fopt13308/A,37,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13308,n_2364,2.191438003285029e-11,2.984525127036619e-10,7.302491944471967e-11,7.209259578200289e-11,4.740920168143164e-16
fopt13308/Y,124,135,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,1,fopt13308,n_2366,1.2086452498560885e-11,2.984525127036619e-10,8.03053248898955e-11,7.97863997092918e-11,-1
fopt13311/A,36,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13311,n_2359,1.2367516732947337e-11,-7.050603156866231e-12,5.062585420323451e-11,4.9626434905913897e-11,5.504460018995424e-16
fopt13311/Y,213,135,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,fopt13311,n_2364,2.191438003285029e-11,-7.050603156866231e-12,7.302491944471967e-11,7.209259578200289e-11,-1
fopt13315/A,39,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13315,u_NV_NVDLA_cmac_u_core_dat0_actv_data[55],2.1179958828443368e-11,-2.8933501428074493e-11,3.48080522738492e-11,3.2839266028705794e-11,1.297109938887622e-15
fopt13315/Y,412,135,0,-1,0,0,1,1.8432000717383268e-13,2.2699998825093104e-10,0,fopt13315,n_2359,1.2367516732947337e-11,-2.8933501428074493e-11,5.062585420323451e-11,4.9626434905913897e-11,-1
fopt13316/A,36,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13316,u_NV_NVDLA_cmac_u_core_dat0_actv_data[55],2.1179958828443368e-11,-2.6648797751827047e-11,3.48080522738492e-11,3.2839266028705794e-11,6.771590073747927e-16
fopt13316/Y,249,135,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,fopt13316,n_2377,9.40759276035763e-12,-2.6648797751827047e-11,4.953005713903558e-11,4.861377619902463e-11,-1
fopt13318/A,37,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13318,n_2381,1.9619117094804572e-11,3.128627634740866e-10,5.861208740576274e-11,5.757008064710689e-11,4.740920168143164e-16
fopt13318/Y,124,135,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,1,fopt13318,n_2384,1.1649946632386055e-11,3.128627634740866e-10,6.552467596288025e-11,6.524819573527907e-11,-1
fopt13322/A,36,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13322,u_NV_NVDLA_cmac_u_core_dat0_actv_data[30],2.7064444435564994e-11,-2.5326055488883448e-11,3.8263649193570615e-11,3.627679059925448e-11,6.771590073747927e-16
fopt13322/Y,249,135,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,fopt13322,n_2381,1.9619117094804572e-11,-2.5326053754159972e-11,5.861208740576274e-11,5.757008064710689e-11,-1
fopt13323/A,36,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13323,u_NV_NVDLA_cmac_u_core_dat0_actv_data[30],2.7064444435564994e-11,-3.124572128809788e-11,3.8263649193570615e-11,3.627679059925448e-11,6.771590073747927e-16
fopt13323/Y,249,135,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,fopt13323,n_2392,1.0677435498263055e-11,-3.124572128809788e-11,5.4187362930058214e-11,5.35171074123042e-11,-1
fopt13325/A,37,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13325,u_NV_NVDLA_cmac_u_core_u_mac_2_mul_134_55_n_37,2.0027425898239137e-11,-9.353722657534647e-12,6.559698617625287e-11,6.526605644818773e-11,3.329239970474774e-16
fopt13325/Y,178,135,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt13325,n_2400,1.5882762119390215e-11,-9.353726126981599e-12,8.30966961906654e-11,8.314064714465275e-11,-1
fopt13342/A,37,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13342,u_NV_NVDLA_cmac_u_core_u_mac_3_csa_tree_ADD_TC_OP_6_groupi_n_343,2.7399483723544726e-11,-2.181693714575772e-11,3.328526620993699e-10,3.3187419479219216e-10,3.329239970474774e-16
fopt13342/Y,178,135,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt13342,n_2429,1.0949122684900114e-11,-2.181693714575772e-11,3.4835681561595777e-10,3.4851627139786956e-10,-1
fopt13343/A,37,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13343,n_21511,2.8347386937799257e-11,-2.929109038651845e-11,7.762233911190464e-11,7.610691243886691e-11,3.329239970474774e-16
fopt13343/Y,178,135,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt13343,n_2431,1.4832215317062136e-11,-2.929109038651845e-11,9.516476495718962e-11,9.479636520204338e-11,-1
fopt13345/A,37,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13345,n_22892,3.288929198430601e-11,-4.687361609967411e-12,2.995257097904158e-10,3.0181226962078256e-10,3.329239970474774e-16
fopt13345/Y,178,135,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt13345,n_2435,1.6378582518017382e-11,-4.687361609967411e-12,3.181411800667888e-10,3.213179167183e-10,-1
fopt13347/A,37,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13347,n_24201,2.8746406297019966e-11,3.871625242624077e-12,2.9242813726071404e-10,2.9230706743987867e-10,3.329239970474774e-16
fopt13347/Y,178,135,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt13347,n_2439,1.484714087784944e-11,3.871625242624077e-12,3.1000527145330636e-10,3.102125500920039e-10,-1
fopt13348/A,37,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13348,n_2442,3.743493362518002e-11,-2.2322366177718322e-11,2.6741447944900187e-10,2.677097155068253e-10,6.674139991957504e-16
fopt13348/Y,124,135,0,-1,0,0,1,4.608000179345817e-14,2.2699998825093104e-10,0,fopt13348,n_2441,1.2285700234926367e-11,-2.2322366177718322e-11,2.757962747068632e-10,2.7327226592710474e-10,-1
fopt13350/A,37,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13350,n_2445,2.4608771617695702e-11,-3.1971147951281864e-11,2.6626137406005057e-10,2.6719862433743913e-10,6.674139991957504e-16
fopt13350/Y,124,135,0,-1,0,0,1,4.608000179345817e-14,2.2699998825093104e-10,0,fopt13350,n_2444,1.0645093313776943e-11,-3.1971147951281864e-11,2.743817950623395e-10,2.717386871076144e-10,-1
fopt13355/A,37,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13355,n_2466,1.034366949731469e-11,3.157694106192821e-10,5.784321632784639e-11,5.733908486904582e-11,4.740920168143164e-16
fopt13355/Y,124,135,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,1,fopt13355,n_2465,9.673508521990115e-12,3.157693828637065e-10,6.410523500921528e-11,6.366315807859735e-11,-1
fopt13357/A,39,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13357,u_NV_NVDLA_cmac_u_core_dat0_actv_data[18],3.436306794668553e-11,-3.352879779372486e-11,4.209673928889934e-11,3.9920986655284096e-11,1.297109938887622e-15
fopt13357/Y,412,135,0,-1,0,0,1,1.8432000717383268e-13,2.2699998825093104e-10,0,fopt13357,n_2466,1.034366949731469e-11,-3.352879779372486e-11,5.784321632784639e-11,5.733908486904582e-11,-1
fopt13372/A,37,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13372,n_2499,1.547852297723029e-11,3.1191044191913875e-10,6.006484892795427e-11,5.940184455432984e-11,4.740920168143164e-16
fopt13372/Y,124,135,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,1,fopt13372,n_2507,1.0775313800948094e-11,3.1191044191913875e-10,6.683920084071815e-11,6.633661675525815e-11,-1
fopt13373/A,36,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13373,u_NV_NVDLA_cmac_u_core_dat0_actv_data[9],3.268111475884794e-11,-2.930995376959622e-11,4.123923078025449e-11,3.9131271140080415e-11,6.771590073747927e-16
fopt13373/Y,249,135,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,fopt13373,n_2499,1.547852297723029e-11,-2.930995376959622e-11,6.006484892795427e-11,5.940184455432984e-11,-1
fopt13375/A,37,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13375,n_2525,3.1577695319695565e-11,2.892063810655543e-10,8.233262682733056e-11,8.084132668839672e-11,4.740920168143164e-16
fopt13375/Y,124,135,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,1,fopt13375,n_2524,1.3876872741180879e-11,2.892063810655543e-10,9.009536866555479e-11,8.955779173813738e-11,-1
fopt13380/A,37,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13380,n_5737,1.3764163420137976e-11,2.8335948171198666e-11,5.836149619131703e-11,5.766317631716866e-11,3.329239970474774e-16
fopt13380/Y,178,135,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt13380,n_2525,3.1577695319695565e-11,2.8335944701751714e-11,8.233262682733056e-11,8.084132668839672e-11,-1
fopt13393/A,37,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13393,n_2544,1.692573858846913e-11,3.169760010024447e-10,5.456692042660194e-11,5.3481847422931494e-11,4.740920168143164e-16
fopt13393/Y,124,135,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,1,fopt13393,n_2552,1.1113049716571233e-11,3.169759732468691e-10,6.111892936200292e-11,6.096603083483032e-11,-1
fopt13399/A,39,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13399,u_NV_NVDLA_cmac_u_core_dat0_actv_data[23],2.3678330129950353e-11,-3.052888497556694e-11,3.627519118420963e-11,3.429710682123499e-11,1.297109938887622e-15
fopt13399/Y,412,135,0,-1,0,0,1,1.8432000717383268e-13,2.2699998825093104e-10,0,fopt13399,n_2544,1.692573858846913e-11,-3.052888497556694e-11,5.456692042660194e-11,5.3481847422931494e-11,-1
fopt13400/A,37,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13400,n_2564,1.3966560546974094e-11,-1.7924023376636455e-11,3.752970711978776e-10,3.774074108786607e-10,4.740920168143164e-16
fopt13400/Y,124,135,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt13400,n_2562,1.0370306176288313e-11,-1.7924023376636455e-11,3.8460459816924697e-10,3.8138675551024903e-10,-1
fopt13402/A,37,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13402,n_9494,1.7638468810532437e-11,-2.500460949406147e-11,3.5903482964450006e-10,3.599076037197335e-10,3.329239970474774e-16
fopt13402/Y,178,135,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt13402,n_2564,1.3966560546974094e-11,-2.500460949406147e-11,3.752970711978776e-10,3.774074108786607e-10,-1
fopt13403/A,37,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13403,n_21646,2.5953567420189394e-11,-3.2722768938953095e-11,3.0732377753750484e-10,3.034407169977271e-10,3.329239970474774e-16
fopt13403/Y,178,135,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt13403,n_2566,1.6111213058112028e-11,-3.2722768938953095e-11,3.2533759020125785e-10,3.224125966205804e-10,-1
fopt13412/A,37,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13412,u_NV_NVDLA_cmac_u_core_u_mac_2_csa_tree_ADD_TC_OP_6_groupi_n_58,2.684726919943703e-11,-2.5403984471594754e-11,3.33050947931568e-10,3.29619942451842e-10,3.329239970474774e-16
fopt13412/Y,178,135,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt13412,n_2578,1.0929479543619891e-11,-2.5403984471594754e-11,3.4850666796870655e-10,3.464407927200597e-10,-1
fopt13417/A,37,135,0,-1,0,0,0,0.0,3.199999987213431e-10,0,fopt13417,n_2580,2.054926541428248e-11,-1.1710077352233839e-13,2.7176208505785837e-10,2.7725438611625464e-10,4.740920168143164e-16
fopt13417/Y,124,135,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,fopt13417,n_2582,1.7451901035414608e-11,-1.1710077352233839e-13,2.888588257476954e-10,2.8145655250888524e-10,-1
