src,tar,src_type,tar_type
g18873,u_NV_NVDLA_cmac_u_core_u_mac_2_mul_126_55_g30082,cell,cell
g18873,g30081,cell,cell
g12245,u_NV_NVDLA_cmac_u_core_u_rt_out_out_rt_data2_d1_reg\[4\],cell,cell
g18880,g18879,cell,cell
g18879,g18884,cell,cell
g18879,g18881,cell,cell
g18879,g18878,cell,cell
g18882,g18881,cell,cell
g18881,g18878,cell,cell
g18878,u_NV_NVDLA_cmac_u_core_u_mac_3_mul_128_55_g2071,cell,cell
g18884,g29376,cell,cell
g12244,u_NV_NVDLA_cmac_u_core_u_rt_out_out_rt_data0_d1_reg\[4\],cell,cell
g18885,u_NV_NVDLA_cmac_u_core_u_mac_3_csa_tree_ADD_TC_OP_6_groupi_g6101,cell,cell
g18885,g18437,cell,cell
g18888,u_NV_NVDLA_cmac_u_core_u_mac_3_csa_tree_ADD_TC_OP_6_groupi_g6096,cell,cell
g18888,g18784,cell,cell
g18891,g33084,cell,cell
g18891,g18890,cell,cell
g18890,g18889,cell,cell
g18889,u_NV_NVDLA_cmac_u_core_u_mac_0_mul_134_55_g14555,cell,cell
g18889,g15146,cell,cell
g18895,g18897,cell,cell
g18895,g18896,cell,cell
g18895,g18894,cell,cell
g18896,g18894,cell,cell
g18894,u_NV_NVDLA_cmac_u_core_u_mac_0_mul_130_55_g3127,cell,cell
g13166,u_NV_NVDLA_cmac_u_core_u_active_wt3_actv_data_reg\[25\],cell,cell
g12243,u_NV_NVDLA_cmac_u_core_u_rt_out_out_rt_data0_d2_reg\[0\],cell,cell
g18897,g26715,cell,cell
g18897,g23041,cell,cell
g18898,u_NV_NVDLA_cmac_u_core_u_mac_0_mul_130_55_g3025,cell,cell
g18900,g149,cell,cell
g149,g16365,cell,cell
g149,g16357,cell,cell
g18901,g22791,cell,cell
g12242,u_NV_NVDLA_cmac_u_core_u_rt_out_out_rt_data2_d1_reg\[2\],cell,cell
g18911,g18910,cell,cell
g18913,g18912,cell,cell
g18912,g18910,cell,cell
g18910,g26588,cell,cell
g18910,g15512,cell,cell
g12241,u_NV_NVDLA_cmac_u_core_u_rt_out_out_rt_data0_d1_reg\[3\],cell,cell
g18919,g26933,cell,cell
g18919,g18923,cell,cell
g18923,g26938,cell,cell
g18925,g18927,cell,cell
g18925,g18926,cell,cell
g18925,g18924,cell,cell
g18924,u_NV_NVDLA_cmac_u_core_u_mac_2_mul_124_55_g1806,cell,cell
g12240,u_NV_NVDLA_cmac_u_core_u_mac_3_sum_out_d0_d3_reg\[18\],cell,cell
g18926,u_NV_NVDLA_cmac_u_core_u_mac_2_mul_124_55_g1824,cell,cell
g18927,u_NV_NVDLA_cmac_u_core_u_mac_2_mul_124_55_g1824,cell,cell
g18937,g27110,cell,cell
g18937,g18936,cell,cell
g18937,g18932,cell,cell
g18934,g18932,cell,cell
g18935,g18932,cell,cell
g18932,g10410__2802,cell,cell
g12239,u_NV_NVDLA_cmac_u_core_u_mac_3_sum_out_d0_d3_reg\[17\],cell,cell
g18936,g29307,cell,cell
g18939,g18940,cell,cell
g18939,g18938,cell,cell
g18938,u_NV_NVDLA_cmac_u_core_u_mac_0_csa_tree_ADD_TC_OP_6_groupi_g6246,cell,cell
g18940,g15457,cell,cell
g18940,fopt20512,cell,cell
g12238,u_NV_NVDLA_cmac_u_core_u_mac_3_sum_out_d0_d3_reg\[16\],cell,cell
g18947,u_NV_NVDLA_cmac_u_core_u_mac_1_mul_130_55_g3146,cell,cell
g18947,u_NV_NVDLA_cmac_u_core_u_mac_1_mul_130_55_g3110,cell,cell
g26719,g27712,cell,cell
g26719,g18955,cell,cell
g18955,u_NV_NVDLA_cmac_u_core_u_mac_1_mul_124_55_g1834,cell,cell
g18955,fopt13613,cell,cell
g12237,u_NV_NVDLA_cmac_u_core_u_mac_3_sum_out_d0_d3_reg\[15\],cell,cell
g18956,g17913,cell,cell
g18956,g15516,cell,cell
g18958,u_NV_NVDLA_cmac_u_core_u_mac_1_mul_136_55_g1769,cell,cell
g18958,g15519,cell,cell
g18960,g27612,cell,cell
g18960,g26720,cell,cell
g18966,g20121,cell,cell
g12236,u_NV_NVDLA_cmac_u_core_u_mac_3_sum_out_d0_d3_reg\[14\],cell,cell
g18964,g24675,cell,cell
g18968,g18967,cell,cell
g21232,g21223,cell,cell
g21232,g20121,cell,cell
g21232,g18969,cell,cell
g21232,fopt92,cell,cell
fopt92,g20121,cell,cell
fopt92,g18969,cell,cell
g18970,g18969,cell,cell
g18969,g18967,cell,cell
g18967,g633,cell,cell
g18967,g15886,cell,cell
g12235,u_NV_NVDLA_cmac_u_core_u_mac_3_sum_out_d0_d3_reg\[13\],cell,cell
g18974,g481,cell,cell
g18974,g18973,cell,cell
g18976,g4235,cell,cell
g18976,g18975,cell,cell
g18975,g18973,cell,cell
g18973,u_NV_NVDLA_cmac_u_core_u_mac_2_mul_130_55_g2959,cell,cell
g18981,g906,cell,cell
g18981,g892,cell,cell
g18981,g18980,cell,cell
g18980,g26746,cell,cell
g12234,u_NV_NVDLA_cmac_u_core_u_mac_3_sum_out_d0_d3_reg\[12\],cell,cell
g18989,g18995,cell,cell
g18989,g18988,cell,cell
g13165,u_NV_NVDLA_cmac_u_core_u_active_wt2_actv_data_reg\[21\],cell,cell
g12233,u_NV_NVDLA_cmac_u_core_u_mac_3_sum_out_d0_d3_reg\[11\],cell,cell
g18988,u_NV_NVDLA_cmac_u_core_u_mac_3_csa_tree_ADD_TC_OP_6_groupi_g6074,cell,cell
g18988,u_NV_NVDLA_cmac_u_core_u_mac_3_csa_tree_ADD_TC_OP_6_groupi_g24386,cell,cell
g18988,fopt18994,cell,cell
fopt18994,u_NV_NVDLA_cmac_u_core_u_mac_3_csa_tree_ADD_TC_OP_6_groupi_g6061,cell,cell
g18995,u_NV_NVDLA_cmac_u_core_u_mac_3_csa_tree_ADD_TC_OP_6_groupi_g6083,cell,cell
g18995,u_NV_NVDLA_cmac_u_core_u_mac_3_csa_tree_ADD_TC_OP_6_groupi_g24386,cell,cell
g18996,u_NV_NVDLA_cmac_u_core_u_mac_0_csa_tree_ADD_TC_OP_6_groupi_g6075,cell,cell
g18996,u_NV_NVDLA_cmac_u_core_u_mac_0_csa_tree_ADD_TC_OP_6_groupi_g24095,cell,cell
g18996,g765,cell,cell
g19001,u_NV_NVDLA_cmac_u_core_u_mac_0_mul_134_55_g1889,cell,cell
g12232,u_NV_NVDLA_cmac_u_core_u_mac_3_sum_out_d0_d3_reg\[9\],cell,cell
g19002,u_NV_NVDLA_cmac_u_core_u_mac_0_mul_134_55_g1855,cell,cell
g19002,g29321,cell,cell
g12231,u_NV_NVDLA_cmac_u_core_u_mac_3_sum_out_d0_d3_reg\[8\],cell,cell
g19010,g32096,cell,cell
g19010,g311,cell,cell
g19010,g26448,cell,cell
g19018,g26725,cell,cell
g19018,g19015,cell,cell
g19015,g27537,cell,cell
g19015,fopt27539,cell,cell
g12230,u_NV_NVDLA_cmac_u_core_u_mac_3_sum_out_d0_d3_reg\[7\],cell,cell
g19028,g19029,cell,cell
g19028,g19027,cell,cell
g19027,u_NV_NVDLA_cmac_u_core_u_mac_1_csa_tree_ADD_TC_OP_6_groupi_g6245,cell,cell
g19027,fopt21949,cell,cell
g19027,fopt21948,cell,cell
g19029,g33082,cell,cell
g19029,fopt13932,cell,cell
g160,g19033,cell,cell
g19033,g19036,cell,cell
g19033,g19032,cell,cell
g19032,g19034,cell,cell
g19032,g19031,cell,cell
g12229,u_NV_NVDLA_cmac_u_core_u_mac_3_sum_out_d0_d3_reg\[6\],cell,cell
g19031,g27031,cell,cell
g19035,g19034,cell,cell
g19036,g19034,cell,cell
g19034,g27031,cell,cell
fopt19039,u_NV_NVDLA_cmac_u_core_u_mac_2_mul_126_55_g1706,cell,cell
g19040,u_NV_NVDLA_cmac_u_core_u_mac_2_mul_126_55_g1722,cell,cell
fopt19041,g19939,cell,cell
g12228,u_NV_NVDLA_cmac_u_core_u_rt_out_out_rt_data2_d1_reg\[9\],cell,cell
g19048,g19047,cell,cell
g19047,g256,cell,cell
g19047,g19046,cell,cell
g19050,g19049,cell,cell
g19051,g19049,cell,cell
g12227,u_NV_NVDLA_cmac_u_core_u_mac_3_sum_out_d0_d3_reg\[5\],cell,cell
g19049,g19046,cell,cell
g256,g19046,cell,cell
g19046,u_NV_NVDLA_cmac_u_core_u_mac_2_csa_tree_ADD_TC_OP_6_groupi_g6645,cell,cell
g19046,u_NV_NVDLA_cmac_u_core_u_mac_2_csa_tree_ADD_TC_OP_6_groupi_g6588,cell,cell
g19053,g19054,cell,cell
g19053,g19052,cell,cell
g19052,g29282,cell,cell
g19052,g29281,cell,cell
g19052,g280,cell,cell
g19055,g19054,cell,cell
g19056,g19054,cell,cell
g19054,g29403,cell,cell
g19054,g27631,cell,cell
g12226,u_NV_NVDLA_cmac_u_core_u_mac_3_sum_out_d0_d3_reg\[4\],cell,cell
g19057,u_NV_NVDLA_cmac_u_core_u_mac_3_csa_tree_ADD_TC_OP_6_groupi_g6264,cell,cell
g19062,g19061,cell,cell
g19061,u_NV_NVDLA_cmac_u_core_u_mac_3_csa_tree_ADD_TC_OP_6_groupi_g6233,cell,cell
g19061,g16748,cell,cell
g19066,g19068,cell,cell
g19066,g19064,cell,cell
g19064,u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g14547,cell,cell
g19064,u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g14546,cell,cell
g19069,g19068,cell,cell
g12225,u_NV_NVDLA_cmac_u_core_u_mac_3_sum_out_d0_d3_reg\[3\],cell,cell
g19068,u_NV_NVDLA_cmac_u_core_u_mac_0_mul_128_55_g1787,cell,cell
g19071,g22633,cell,cell
g19071,g19072,cell,cell
g19072,u_NV_NVDLA_cmac_u_core_u_mac_0_mul_136_55_g14657,cell,cell
g19072,u_NV_NVDLA_cmac_u_core_u_mac_0_mul_136_55_g14653,cell,cell
g19074,g19080,cell,cell
g19074,g19076,cell,cell
g19076,g19077,cell,cell
g12224,u_NV_NVDLA_cmac_u_core_u_mac_3_sum_out_d0_d3_reg\[2\],cell,cell
g19077,u_NV_NVDLA_cmac_u_core_u_mac_0_csa_tree_ADD_TC_OP_6_groupi_g6089,cell,cell
g19077,u_NV_NVDLA_cmac_u_core_u_mac_0_csa_tree_ADD_TC_OP_6_groupi_g6077,cell,cell
g19077,u_NV_NVDLA_cmac_u_core_u_mac_0_csa_tree_ADD_TC_OP_6_groupi_g30160,cell,cell
g19080,fopt14047,cell,cell
g19080,fopt14046,cell,cell
g19083,g21457,cell,cell
g19083,fopt13968,cell,cell
g19084,g26582,cell,cell
g19084,g19086,cell,cell
g19086,g134,cell,cell
g134,u_NV_NVDLA_cmac_u_core_u_mac_0_mul_134_55_g21633,cell,cell
g134,g21632,cell,cell
g13164,u_NV_NVDLA_cmac_u_core_u_active_wt0_actv_data_reg\[17\],cell,cell
g12223,u_NV_NVDLA_cmac_u_core_u_mac_3_sum_out_d0_d3_reg\[1\],cell,cell
g19090,g19089,cell,cell
fopt19091,g19089,cell,cell
g19089,g27552,cell,cell
g19094,g27206,cell,cell
g19094,g19092,cell,cell
g19092,g16905,cell,cell
g19092,g16901,cell,cell
g19092,g16900,cell,cell
g28228,g29813,cell,cell
g28228,g28713,cell,cell
g28228,g19096,cell,cell
g12222,u_NV_NVDLA_cmac_u_core_u_mac_3_sum_out_d0_d3_reg\[0\],cell,cell
g19096,g28751,cell,cell
g19096,g17387,cell,cell
fopt580,u_NV_NVDLA_cmac_u_core_u_mac_1_mul_122_55_g2963,cell,cell
fopt580,g575,cell,cell
g575,g10276__6161,cell,cell
g12221,u_NV_NVDLA_cmac_u_core_u_mac_3_sum_out_d0_d2_reg\[18\],cell,cell
g578,g573,cell,cell
g579,g573,cell,cell
g573,g10269__8246,cell,cell
g19106,g19105,cell,cell
g19106,g19104,cell,cell
g19105,g19107,cell,cell
g19105,g19104,cell,cell
g19104,g27722,cell,cell
g19107,g27205,cell,cell
g19107,fopt14022,cell,cell
g19109,g19108,cell,cell
g19108,u_NV_NVDLA_cmac_u_core_u_mac_2_sum_out_d0_d1_reg\[16\],cell,cell
g12220,u_NV_NVDLA_cmac_u_core_u_rt_out_out_rt_data2_d1_reg\[12\],cell,cell
g19114,g19113,cell,cell
g19113,g16411,cell,cell
g19113,g16402,cell,cell
g19119,g30813,cell,cell
g19119,g19122,cell,cell
g12219,u_NV_NVDLA_cmac_u_core_u_mac_3_sum_out_d0_d2_reg\[17\],cell,cell
g19122,u_NV_NVDLA_cmac_u_core_u_mac_3_csa_tree_ADD_TC_OP_6_groupi_g6017,cell,cell
g19122,g26601,cell,cell
g19125,g26726,cell,cell
g19125,g19126,cell,cell
g19126,u_NV_NVDLA_cmac_u_core_u_mac_3_mul_126_55_g1839,cell,cell
g19126,g15258,cell,cell
g19127,u_NV_NVDLA_cmac_u_core_u_mac_3_mul_130_55_g2990,cell,cell
g19127,u_NV_NVDLA_cmac_u_core_u_mac_3_mul_130_55_g2971,cell,cell
g19127,g23530,cell,cell
g12218,u_NV_NVDLA_cmac_u_core_u_mac_3_sum_out_d0_d2_reg\[16\],cell,cell
g19131,g26941,cell,cell
g19131,g19133,cell,cell
g19133,u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g3065,cell,cell
g19133,g29028,cell,cell
g19136,u_NV_NVDLA_cmac_u_core_u_mac_0_mul_130_55_g3060,cell,cell
g19136,g29661,cell,cell
g19139,g19138,cell,cell
g12217,u_NV_NVDLA_cmac_u_core_u_mac_3_sum_out_d0_d2_reg\[15\],cell,cell
g19138,u_NV_NVDLA_cmac_u_core_u_mac_0_mul_130_55_g3120,cell,cell
g19138,g18023,cell,cell
g19148,g19147,cell,cell
g19147,g10315__6260,cell,cell
g12216,u_NV_NVDLA_cmac_u_core_u_mac_3_sum_out_d0_d2_reg\[14\],cell,cell
g19150,g19251,cell,cell
g19154,g19153,cell,cell
g19155,g19153,cell,cell
g19153,g17179,cell,cell
g19156,u_NV_NVDLA_cmac_u_core_u_mac_2_mul_134_55_g1784,cell,cell
g19156,u_NV_NVDLA_cmac_u_core_u_mac_2_mul_134_55_g1782,cell,cell
g19158,u_NV_NVDLA_cmac_u_core_u_mac_2_mul_134_55_g2074,cell,cell
g19158,u_NV_NVDLA_cmac_u_core_u_mac_2_mul_134_55_g1810,cell,cell
g12215,u_NV_NVDLA_cmac_u_core_u_mac_3_sum_out_d0_d2_reg\[13\],cell,cell
fopt19168,g27914,cell,cell
g19169,g27077,cell,cell
g12214,u_NV_NVDLA_cmac_u_core_u_mac_3_sum_out_d0_d2_reg\[12\],cell,cell
g19170,g16437,cell,cell
g19170,g16435,cell,cell
