src,tar,src_type,tar_type,is_net,arc_delay
drc_bufs221304/A,drc_bufs221304/Y,pin,pin,0,1.7494392e-11
drc_bufs221307/A,drc_bufs221307/Y,pin,pin,0,1.7239201e-11
drc_bufs221310/A,drc_bufs221310/Y,pin,pin,0,1.4748651e-11
drc_bufs221313/A,drc_bufs221313/Y,pin,pin,0,1.9650057e-11
drc_bufs221316/A,drc_bufs221316/Y,pin,pin,0,1.9165785e-11
drc_bufs221319/A,drc_bufs221319/Y,pin,pin,0,1.8107512e-11
drc_bufs221322/A,drc_bufs221322/Y,pin,pin,0,1.6736374000000002e-11
drc_bufs221325/A,drc_bufs221325/Y,pin,pin,0,1.9090236999999997e-11
drc_bufs221328/A,drc_bufs221328/Y,pin,pin,0,2.0494834999999998e-11
drc_bufs221331/A,drc_bufs221331/Y,pin,pin,0,2.1052336e-11
drc_bufs221334/A,drc_bufs221334/Y,pin,pin,0,1.7964179999999998e-11
drc_bufs221337/A,drc_bufs221337/Y,pin,pin,0,2.9547892e-11
drc_bufs221340/A,drc_bufs221340/Y,pin,pin,0,1.7586979e-11
drc_bufs221343/A,drc_bufs221343/Y,pin,pin,0,1.9134869e-11
drc_bufs221346/A,drc_bufs221346/Y,pin,pin,0,2.0516804e-11
drc_bufs221349/A,drc_bufs221349/Y,pin,pin,0,1.8925175e-11
drc_bufs221352/A,drc_bufs221352/Y,pin,pin,0,2.0098478e-11
drc_bufs221355/A,drc_bufs221355/Y,pin,pin,0,1.5081436e-11
drc_bufs221358/A,drc_bufs221358/Y,pin,pin,0,1.558917e-11
drc_bufs221361/A,drc_bufs221361/Y,pin,pin,0,2.5153927e-11
drc_bufs221364/A,drc_bufs221364/Y,pin,pin,0,1.9937822e-11
drc_bufs221367/A,drc_bufs221367/Y,pin,pin,0,2.0325754e-11
drc_bufs221370/A,drc_bufs221370/Y,pin,pin,0,1.8641375e-11
drc_bufs221373/A,drc_bufs221373/Y,pin,pin,0,1.5180062e-11
drc_bufs221376/A,drc_bufs221376/Y,pin,pin,0,1.9191233e-11
drc_bufs221379/A,drc_bufs221379/Y,pin,pin,0,1.9770771e-11
drc_bufs221382/A,drc_bufs221382/Y,pin,pin,0,1.5056779e-11
drc_bufs221385/A,drc_bufs221385/Y,pin,pin,0,1.8386524e-11
drc_bufs221388/A,drc_bufs221388/Y,pin,pin,0,1.5110524e-11
drc_bufs221391/A,drc_bufs221391/Y,pin,pin,0,2.0625603000000002e-11
drc_bufs221394/A,drc_bufs221394/Y,pin,pin,0,2.2432159e-11
drc_bufs221397/A,drc_bufs221397/Y,pin,pin,0,1.9001881e-11
drc_bufs221400/A,drc_bufs221400/Y,pin,pin,0,1.5166708e-11
drc_bufs221403/A,drc_bufs221403/Y,pin,pin,0,1.7982358999999997e-11
drc_bufs221406/A,drc_bufs221406/Y,pin,pin,0,2.0397905e-11
drc_bufs221409/A,drc_bufs221409/Y,pin,pin,0,1.9196966e-11
drc_bufs221412/A,drc_bufs221412/Y,pin,pin,0,1.5311264e-11
drc_bufs221415/A,drc_bufs221415/Y,pin,pin,0,1.6634708e-11
drc_bufs221418/A,drc_bufs221418/Y,pin,pin,0,2.29216e-11
drc_bufs221421/A,drc_bufs221421/Y,pin,pin,0,1.8997953e-11
drc_bufs221424/A,drc_bufs221424/Y,pin,pin,0,1.5861121e-11
drc_bufs221427/A,drc_bufs221427/Y,pin,pin,0,1.9744319999999997e-11
drc_bufs221430/A,drc_bufs221430/Y,pin,pin,0,1.5045297e-11
drc_bufs221433/A,drc_bufs221433/Y,pin,pin,0,1.5786867000000002e-11
drc_bufs221436/A,drc_bufs221436/Y,pin,pin,0,1.5031280999999998e-11
drc_bufs221439/A,drc_bufs221439/Y,pin,pin,0,2.0553045e-11
drc_bufs221442/A,drc_bufs221442/Y,pin,pin,0,1.8177e-11
drc_bufs221445/A,drc_bufs221445/Y,pin,pin,0,2.2428098999999998e-11
drc_bufs221448/A,drc_bufs221448/Y,pin,pin,0,1.5399513e-11
drc_bufs221451/A,drc_bufs221451/Y,pin,pin,0,1.8789053e-11
drc_bufs221454/A,drc_bufs221454/Y,pin,pin,0,1.8762201e-11
drc_bufs221457/A,drc_bufs221457/Y,pin,pin,0,1.9129380999999998e-11
drc_bufs221460/A,drc_bufs221460/Y,pin,pin,0,1.9255468e-11
drc_bufs221463/A,drc_bufs221463/Y,pin,pin,0,1.5457887e-11
drc_bufs221466/A,drc_bufs221466/Y,pin,pin,0,2.0608418e-11
drc_bufs221469/A,drc_bufs221469/Y,pin,pin,0,1.918177e-11
drc_bufs221472/A,drc_bufs221472/Y,pin,pin,0,1.4846182e-11
drc_bufs221475/A,drc_bufs221475/Y,pin,pin,0,1.8336437e-11
drc_bufs221478/A,drc_bufs221478/Y,pin,pin,0,1.7206012999999997e-11
drc_bufs221481/A,drc_bufs221481/Y,pin,pin,0,2.3576111e-11
drc_bufs221484/A,drc_bufs221484/Y,pin,pin,0,1.7151444999999998e-11
drc_bufs221487/A,drc_bufs221487/Y,pin,pin,0,2.1276381e-11
drc_bufs221490/A,drc_bufs221490/Y,pin,pin,0,1.9337675e-11
drc_bufs221493/A,drc_bufs221493/Y,pin,pin,0,1.9344223e-11
drc_bufs221496/A,drc_bufs221496/Y,pin,pin,0,1.9292637e-11
drc_bufs221499/A,drc_bufs221499/Y,pin,pin,0,2.3113554e-11
drc_bufs221502/A,drc_bufs221502/Y,pin,pin,0,1.9096468e-11
drc_bufs221505/A,drc_bufs221505/Y,pin,pin,0,1.7126532e-11
drc_bufs221508/A,drc_bufs221508/Y,pin,pin,0,1.7341143e-11
drc_bufs221511/A,drc_bufs221511/Y,pin,pin,0,1.9385788000000002e-11
drc_bufs221514/A,drc_bufs221514/Y,pin,pin,0,1.5629654e-11
drc_bufs221517/A,drc_bufs221517/Y,pin,pin,0,1.9544743e-11
drc_bufs221520/A,drc_bufs221520/Y,pin,pin,0,1.9335460999999998e-11
drc_bufs221523/A,drc_bufs221523/Y,pin,pin,0,2.0218653e-11
drc_bufs221526/A,drc_bufs221526/Y,pin,pin,0,1.9069890999999997e-11
drc_bufs221529/A,drc_bufs221529/Y,pin,pin,0,2.0882092e-11
drc_bufs221532/A,drc_bufs221532/Y,pin,pin,0,1.5345919e-11
drc_bufs221535/A,drc_bufs221535/Y,pin,pin,0,2.3623816999999998e-11
drc_bufs221538/A,drc_bufs221538/Y,pin,pin,0,1.9966516e-11
drc_bufs221541/A,drc_bufs221541/Y,pin,pin,0,1.5399569e-11
drc_bufs221544/A,drc_bufs221544/Y,pin,pin,0,1.89543e-11
drc_bufs221547/A,drc_bufs221547/Y,pin,pin,0,1.6550766e-11
drc_bufs221550/A,drc_bufs221550/Y,pin,pin,0,1.8949158000000002e-11
drc_bufs221553/A,drc_bufs221553/Y,pin,pin,0,1.7400785e-11
drc_bufs221556/A,drc_bufs221556/Y,pin,pin,0,2.0334803e-11
drc_bufs221559/A,drc_bufs221559/Y,pin,pin,0,1.6864045999999997e-11
drc_bufs221562/A,drc_bufs221562/Y,pin,pin,0,1.8775076e-11
drc_bufs221565/A,drc_bufs221565/Y,pin,pin,0,1.7542461e-11
drc_bufs221568/A,drc_bufs221568/Y,pin,pin,0,2.4887426e-11
drc_bufs221571/A,drc_bufs221571/Y,pin,pin,0,2.2515268e-11
drc_bufs221574/A,drc_bufs221574/Y,pin,pin,0,2.4241987000000002e-11
drc_bufs221577/A,drc_bufs221577/Y,pin,pin,0,1.5387304e-11
drc_bufs221580/A,drc_bufs221580/Y,pin,pin,0,1.6890813999999997e-11
drc_bufs221583/A,drc_bufs221583/Y,pin,pin,0,1.9008265e-11
drc_bufs221586/A,drc_bufs221586/Y,pin,pin,0,2.1564374999999997e-11
drc_bufs221589/A,drc_bufs221589/Y,pin,pin,0,1.9937803e-11
drc_bufs221592/A,drc_bufs221592/Y,pin,pin,0,1.7478559e-11
drc_bufs221595/A,drc_bufs221595/Y,pin,pin,0,2.0267475e-11
drc_bufs221598/A,drc_bufs221598/Y,pin,pin,0,1.7473831e-11
drc_bufs221601/A,drc_bufs221601/Y,pin,pin,0,1.8952669e-11
drc_bufs221604/A,drc_bufs221604/Y,pin,pin,0,1.9663033e-11
drc_bufs221607/A,drc_bufs221607/Y,pin,pin,0,2.3192091e-11
drc_bufs221610/A,drc_bufs221610/Y,pin,pin,0,1.8939035e-11
drc_bufs221613/A,drc_bufs221613/Y,pin,pin,0,1.7211519e-11
drc_bufs221616/A,drc_bufs221616/Y,pin,pin,0,1.6231033e-11
drc_bufs221619/A,drc_bufs221619/Y,pin,pin,0,2.6167845e-11
drc_bufs221622/A,drc_bufs221622/Y,pin,pin,0,1.8117887e-11
drc_bufs221625/A,drc_bufs221625/Y,pin,pin,0,1.9891109e-11
drc_bufs221628/A,drc_bufs221628/Y,pin,pin,0,2.3410706999999998e-11
drc_bufs221631/A,drc_bufs221631/Y,pin,pin,0,1.8147102e-11
drc_bufs221634/A,drc_bufs221634/Y,pin,pin,0,2.3736462e-11
drc_bufs221637/A,drc_bufs221637/Y,pin,pin,0,1.9299451999999998e-11
drc_bufs221640/A,drc_bufs221640/Y,pin,pin,0,1.5550532999999998e-11
drc_bufs221643/A,drc_bufs221643/Y,pin,pin,0,1.4702477e-11
drc_bufs221646/A,drc_bufs221646/Y,pin,pin,0,1.9816782e-11
drc_bufs221649/A,drc_bufs221649/Y,pin,pin,0,1.9342648e-11
drc_bufs221652/A,drc_bufs221652/Y,pin,pin,0,2.0824988999999997e-11
drc_bufs221655/A,drc_bufs221655/Y,pin,pin,0,1.491118e-11
drc_bufs221659/A,drc_bufs221659/Y,pin,pin,0,8.008074e-12
drc_bufs221660/A,drc_bufs221660/Y,pin,pin,0,1.2709310999999999e-11
drc_bufs221662/A,drc_bufs221662/Y,pin,pin,0,1.1836830999999999e-11
drc_bufs221663/A,drc_bufs221663/Y,pin,pin,0,2.0044573e-11
drc_bufs221665/A,drc_bufs221665/Y,pin,pin,0,7.550855999999999e-12
drc_bufs221666/A,drc_bufs221666/Y,pin,pin,0,9.803104e-12
drc_bufs221668/A,drc_bufs221668/Y,pin,pin,0,6.847431e-12
drc_bufs221669/A,drc_bufs221669/Y,pin,pin,0,9.710249e-12
drc_bufs221671/A,drc_bufs221671/Y,pin,pin,0,7.227442e-12
drc_bufs221672/A,drc_bufs221672/Y,pin,pin,0,9.685203e-12
drc_bufs221674/A,drc_bufs221674/Y,pin,pin,0,9.631171e-12
drc_bufs221675/A,drc_bufs221675/Y,pin,pin,0,1.6253504e-11
drc_bufs221677/A,drc_bufs221677/Y,pin,pin,0,9.906837e-12
drc_bufs221678/A,drc_bufs221678/Y,pin,pin,0,1.7480579e-11
drc_bufs221680/A,drc_bufs221680/Y,pin,pin,0,9.833672999999999e-12
drc_bufs221681/A,drc_bufs221681/Y,pin,pin,0,9.705499e-12
drc_bufs221683/A,drc_bufs221683/Y,pin,pin,0,9.805068e-12
drc_bufs221684/A,drc_bufs221684/Y,pin,pin,0,1.3106585e-11
drc_bufs221686/A,drc_bufs221686/Y,pin,pin,0,7.192078000000001e-12
drc_bufs221687/A,drc_bufs221687/Y,pin,pin,0,9.899331e-12
drc_bufs221689/A,drc_bufs221689/Y,pin,pin,0,8.365204e-12
drc_bufs221690/A,drc_bufs221690/Y,pin,pin,0,1.5257855e-11
drc_bufs221692/A,drc_bufs221692/Y,pin,pin,0,8.398604999999999e-12
drc_bufs221693/A,drc_bufs221693/Y,pin,pin,0,1.1663344999999999e-11
drc_bufs221695/A,drc_bufs221695/Y,pin,pin,0,7.598466e-12
drc_bufs221696/A,drc_bufs221696/Y,pin,pin,0,9.655001e-12
drc_bufs221698/A,drc_bufs221698/Y,pin,pin,0,8.299434e-12
drc_bufs221699/A,drc_bufs221699/Y,pin,pin,0,1.2695009e-11
drc_bufs221701/A,drc_bufs221701/Y,pin,pin,0,1.2310546e-11
drc_bufs221702/A,drc_bufs221702/Y,pin,pin,0,1.7122377e-11
drc_bufs221704/A,drc_bufs221704/Y,pin,pin,0,9.528524000000001e-12
drc_bufs221705/A,drc_bufs221705/Y,pin,pin,0,9.393724e-12
drc_bufs221707/A,drc_bufs221707/Y,pin,pin,0,7.156227e-12
drc_bufs221708/A,drc_bufs221708/Y,pin,pin,0,1.1969969e-11
drc_bufs221710/A,drc_bufs221710/Y,pin,pin,0,9.152834e-12
drc_bufs221711/A,drc_bufs221711/Y,pin,pin,0,1.4274924999999999e-11
drc_bufs221713/A,drc_bufs221713/Y,pin,pin,0,6.832314e-12
drc_bufs221714/A,drc_bufs221714/Y,pin,pin,0,9.293357999999999e-12
drc_bufs221716/A,drc_bufs221716/Y,pin,pin,0,8.656304e-12
drc_bufs221717/A,drc_bufs221717/Y,pin,pin,0,1.3161521e-11
drc_bufs221719/A,drc_bufs221719/Y,pin,pin,0,6.986918e-12
drc_bufs221720/A,drc_bufs221720/Y,pin,pin,0,9.576649e-12
drc_bufs221722/A,drc_bufs221722/Y,pin,pin,0,9.863338e-12
drc_bufs221723/A,drc_bufs221723/Y,pin,pin,0,1.8076151e-11
drc_bufs221725/A,drc_bufs221725/Y,pin,pin,0,1.8132696e-11
drc_bufs221726/A,drc_bufs221726/Y,pin,pin,0,9.287845000000001e-12
drc_bufs221728/A,drc_bufs221728/Y,pin,pin,0,8.043385000000001e-12
drc_bufs221729/A,drc_bufs221729/Y,pin,pin,0,1.2164855e-11
drc_bufs221731/A,drc_bufs221731/Y,pin,pin,0,1.0729649e-11
drc_bufs221732/A,drc_bufs221732/Y,pin,pin,0,1.5719935e-11
drc_bufs221734/A,drc_bufs221734/Y,pin,pin,0,7.236943e-12
drc_bufs221735/A,drc_bufs221735/Y,pin,pin,0,9.126722e-12
drc_bufs221737/A,drc_bufs221737/Y,pin,pin,0,1.0729236999999999e-11
drc_bufs221738/A,drc_bufs221738/Y,pin,pin,0,9.216233e-12
drc_bufs221740/A,drc_bufs221740/Y,pin,pin,0,9.511377e-12
drc_bufs221741/A,drc_bufs221741/Y,pin,pin,0,1.5639893e-11
drc_bufs221743/A,drc_bufs221743/Y,pin,pin,0,9.463298e-12
drc_bufs221744/A,drc_bufs221744/Y,pin,pin,0,1.2214655e-11
drc_bufs221746/A,drc_bufs221746/Y,pin,pin,0,8.278176999999999e-12
drc_bufs221747/A,drc_bufs221747/Y,pin,pin,0,1.3585760999999999e-11
drc_bufs221749/A,drc_bufs221749/Y,pin,pin,0,8.306034e-12
drc_bufs221750/A,drc_bufs221750/Y,pin,pin,0,1.2762422e-11
drc_bufs221752/A,drc_bufs221752/Y,pin,pin,0,1.1085157999999999e-11
drc_bufs221753/A,drc_bufs221753/Y,pin,pin,0,9.715875999999999e-12
drc_bufs221755/A,drc_bufs221755/Y,pin,pin,0,8.658031e-12
drc_bufs221756/A,drc_bufs221756/Y,pin,pin,0,9.743959e-12
drc_bufs221758/A,drc_bufs221758/Y,pin,pin,0,7.173234e-12
drc_bufs221759/A,drc_bufs221759/Y,pin,pin,0,8.986931999999999e-12
drc_bufs221761/A,drc_bufs221761/Y,pin,pin,0,8.316121e-12
drc_bufs221762/A,drc_bufs221762/Y,pin,pin,0,1.3119601e-11
drc_bufs221764/A,drc_bufs221764/Y,pin,pin,0,9.536804999999999e-12
drc_bufs221765/A,drc_bufs221765/Y,pin,pin,0,9.892635999999999e-12
drc_bufs221767/A,drc_bufs221767/Y,pin,pin,0,7.168327e-12
drc_bufs221768/A,drc_bufs221768/Y,pin,pin,0,1.110798e-11
drc_bufs221770/A,drc_bufs221770/Y,pin,pin,0,8.990838e-12
drc_bufs221771/A,drc_bufs221771/Y,pin,pin,0,9.782778e-12
drc_bufs221773/A,drc_bufs221773/Y,pin,pin,0,7.63118e-12
drc_bufs221774/A,drc_bufs221774/Y,pin,pin,0,1.1035125e-11
drc_bufs221776/A,drc_bufs221776/Y,pin,pin,0,8.940023e-12
drc_bufs221777/A,drc_bufs221777/Y,pin,pin,0,1.3800095999999999e-11
drc_bufs221779/A,drc_bufs221779/Y,pin,pin,0,7.597000999999999e-12
drc_bufs221780/A,drc_bufs221780/Y,pin,pin,0,9.245684e-12
drc_bufs221782/A,drc_bufs221782/Y,pin,pin,0,7.5627e-12
drc_bufs221783/A,drc_bufs221783/Y,pin,pin,0,1.2682255e-11
drc_bufs221785/A,drc_bufs221785/Y,pin,pin,0,2.1251286e-11
drc_bufs221786/A,drc_bufs221786/Y,pin,pin,0,2.0459246e-11
drc_bufs221788/A,drc_bufs221788/Y,pin,pin,0,7.367233999999999e-12
drc_bufs221789/A,drc_bufs221789/Y,pin,pin,0,9.774177e-12
drc_bufs221791/A,drc_bufs221791/Y,pin,pin,0,1.5550618e-11
drc_bufs221792/A,drc_bufs221792/Y,pin,pin,0,1.1557796e-11
drc_bufs221794/A,drc_bufs221794/Y,pin,pin,0,7.1003319999999994e-12
drc_bufs221795/A,drc_bufs221795/Y,pin,pin,0,9.741963e-12
drc_bufs221797/A,drc_bufs221797/Y,pin,pin,0,1.0740361e-11
drc_bufs221798/A,drc_bufs221798/Y,pin,pin,0,1.8366198e-11
drc_bufs221800/A,drc_bufs221800/Y,pin,pin,0,9.882944e-12
drc_bufs221801/A,drc_bufs221801/Y,pin,pin,0,9.534235e-12
drc_bufs221803/A,drc_bufs221803/Y,pin,pin,0,1.1553408e-11
drc_bufs221804/A,drc_bufs221804/Y,pin,pin,0,2.0475124e-11
drc_bufs221806/A,drc_bufs221806/Y,pin,pin,0,8.873292e-12
drc_bufs221807/A,drc_bufs221807/Y,pin,pin,0,9.843363999999998e-12
drc_bufs221809/A,drc_bufs221809/Y,pin,pin,0,9.593382e-12
drc_bufs221810/A,drc_bufs221810/Y,pin,pin,0,9.087654e-12
drc_bufs221812/A,drc_bufs221812/Y,pin,pin,0,9.674391e-12
drc_bufs221813/A,drc_bufs221813/Y,pin,pin,0,9.654536999999999e-12
drc_bufs221815/A,drc_bufs221815/Y,pin,pin,0,7.199039e-12
drc_bufs221816/A,drc_bufs221816/Y,pin,pin,0,1.1008489000000001e-11
drc_bufs221818/A,drc_bufs221818/Y,pin,pin,0,7.610845e-12
drc_bufs221819/A,drc_bufs221819/Y,pin,pin,0,1.1111418e-11
drc_bufs221821/A,drc_bufs221821/Y,pin,pin,0,8.579192e-12
drc_bufs221822/A,drc_bufs221822/Y,pin,pin,0,9.909493e-12
drc_bufs221824/A,drc_bufs221824/Y,pin,pin,0,6.386985e-12
drc_bufs221825/A,drc_bufs221825/Y,pin,pin,0,8.843147999999998e-12
drc_bufs221827/A,drc_bufs221827/Y,pin,pin,0,8.416853e-12
drc_bufs221828/A,drc_bufs221828/Y,pin,pin,0,1.3756427e-11
drc_bufs221830/A,drc_bufs221830/Y,pin,pin,0,9.058482e-12
drc_bufs221831/A,drc_bufs221831/Y,pin,pin,0,1.3813128e-11
drc_bufs221833/A,drc_bufs221833/Y,pin,pin,0,9.992361999999999e-12
drc_bufs221834/A,drc_bufs221834/Y,pin,pin,0,9.807207e-12
drc_bufs221836/A,drc_bufs221836/Y,pin,pin,0,7.95851e-12
drc_bufs221837/A,drc_bufs221837/Y,pin,pin,0,1.3227133999999999e-11
drc_bufs221839/A,drc_bufs221839/Y,pin,pin,0,1.1695026999999999e-11
drc_bufs221840/A,drc_bufs221840/Y,pin,pin,0,2.1746016999999997e-11
drc_bufs221842/A,drc_bufs221842/Y,pin,pin,0,7.517013999999999e-12
drc_bufs221843/A,drc_bufs221843/Y,pin,pin,0,9.977097e-12
drc_bufs221845/A,drc_bufs221845/Y,pin,pin,0,1.3678001999999998e-11
drc_bufs221846/A,drc_bufs221846/Y,pin,pin,0,1.8702013e-11
drc_bufs221848/A,drc_bufs221848/Y,pin,pin,0,1.2345674e-11
drc_bufs221849/A,drc_bufs221849/Y,pin,pin,0,1.9534945e-11
drc_bufs221851/A,drc_bufs221851/Y,pin,pin,0,1.4836075e-11
drc_bufs221852/A,drc_bufs221852/Y,pin,pin,0,1.1921295e-11
drc_bufs221854/A,drc_bufs221854/Y,pin,pin,0,8.759827e-12
drc_bufs221855/A,drc_bufs221855/Y,pin,pin,0,1.3343913e-11
drc_bufs221857/A,drc_bufs221857/Y,pin,pin,0,9.141742000000001e-12
drc_bufs221858/A,drc_bufs221858/Y,pin,pin,0,1.2426312e-11
drc_bufs221860/A,drc_bufs221860/Y,pin,pin,0,7.943471e-12
drc_bufs221861/A,drc_bufs221861/Y,pin,pin,0,1.1640751e-11
drc_bufs221863/A,drc_bufs221863/Y,pin,pin,0,9.452646e-12
drc_bufs221864/A,drc_bufs221864/Y,pin,pin,0,9.351508e-12
drc_bufs221866/A,drc_bufs221866/Y,pin,pin,0,7.367745e-12
drc_bufs221867/A,drc_bufs221867/Y,pin,pin,0,1.1538394999999999e-11
drc_bufs221869/A,drc_bufs221869/Y,pin,pin,0,1.1719662e-11
drc_bufs221870/A,drc_bufs221870/Y,pin,pin,0,2.3121701999999997e-11
drc_bufs221872/A,drc_bufs221872/Y,pin,pin,0,8.256758e-12
drc_bufs221873/A,drc_bufs221873/Y,pin,pin,0,1.2695798999999999e-11
drc_bufs221875/A,drc_bufs221875/Y,pin,pin,0,7.743615e-12
drc_bufs221876/A,drc_bufs221876/Y,pin,pin,0,9.122324e-12
drc_bufs221878/A,drc_bufs221878/Y,pin,pin,0,8.941397e-12
drc_bufs221879/A,drc_bufs221879/Y,pin,pin,0,9.652348999999999e-12
drc_bufs221881/A,drc_bufs221881/Y,pin,pin,0,1.7120716e-11
drc_bufs221882/A,drc_bufs221882/Y,pin,pin,0,2.0272574999999998e-11
drc_bufs221884/A,drc_bufs221884/Y,pin,pin,0,1.3139595999999999e-11
drc_bufs221885/A,drc_bufs221885/Y,pin,pin,0,2.8586369e-11
drc_bufs221887/A,drc_bufs221887/Y,pin,pin,0,1.1734322999999999e-11
drc_bufs221888/A,drc_bufs221888/Y,pin,pin,0,1.2829046999999998e-11
drc_bufs221890/A,drc_bufs221890/Y,pin,pin,0,6.511155e-12
drc_bufs221891/A,drc_bufs221891/Y,pin,pin,0,9.329663999999998e-12
drc_bufs221893/A,drc_bufs221893/Y,pin,pin,0,8.617274e-12
drc_bufs221894/A,drc_bufs221894/Y,pin,pin,0,1.3311873000000001e-11
drc_bufs221896/A,drc_bufs221896/Y,pin,pin,0,8.357962e-12
drc_bufs221897/A,drc_bufs221897/Y,pin,pin,0,9.915986e-12
drc_bufs221899/A,drc_bufs221899/Y,pin,pin,0,8.055249e-12
drc_bufs221900/A,drc_bufs221900/Y,pin,pin,0,1.3388444e-11
drc_bufs221902/A,drc_bufs221902/Y,pin,pin,0,1.6091734e-11
drc_bufs221903/A,drc_bufs221903/Y,pin,pin,0,2.0333313e-11
drc_bufs221905/A,drc_bufs221905/Y,pin,pin,0,9.808698e-12
drc_bufs221906/A,drc_bufs221906/Y,pin,pin,0,1.4696877000000002e-11
drc_bufs221908/A,drc_bufs221908/Y,pin,pin,0,6.884668e-12
drc_bufs221909/A,drc_bufs221909/Y,pin,pin,0,9.621570999999999e-12
drc_bufs221911/A,drc_bufs221911/Y,pin,pin,0,8.38584e-12
drc_bufs221912/A,drc_bufs221912/Y,pin,pin,0,9.495170999999999e-12
drc_bufs221914/A,drc_bufs221914/Y,pin,pin,0,7.345551e-12
drc_bufs221915/A,drc_bufs221915/Y,pin,pin,0,9.710025e-12
drc_bufs221917/A,drc_bufs221917/Y,pin,pin,0,1.1971372e-11
drc_bufs221918/A,drc_bufs221918/Y,pin,pin,0,2.4333107e-11
drc_bufs221920/A,drc_bufs221920/Y,pin,pin,0,7.676339e-12
drc_bufs221921/A,drc_bufs221921/Y,pin,pin,0,9.488921e-12
drc_bufs221923/A,drc_bufs221923/Y,pin,pin,0,7.611773000000001e-12
drc_bufs221924/A,drc_bufs221924/Y,pin,pin,0,1.2394485e-11
drc_bufs221926/A,drc_bufs221926/Y,pin,pin,0,9.234590999999999e-12
drc_bufs221927/A,drc_bufs221927/Y,pin,pin,0,9.393718e-12
drc_bufs221929/A,drc_bufs221929/Y,pin,pin,0,1.5856421e-11
drc_bufs221930/A,drc_bufs221930/Y,pin,pin,0,2.0140195999999998e-11
