pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
dcnt_reg\[3\]/D,33336,12753,0,-1,0,1,0,0.0,3.199999987213431e-10,1,dcnt_reg\[3\],n_1271,3.387895519679773e-11,-6.117417683526583e-11,5.567570848796777e-10,5.51224232925307e-10,5.588219930775849e-16
dcnt_reg\[3\]/QN,34126,12753,0,-1,0,0,1,4.608000179345817e-14,2.2699998825093104e-10,0,dcnt_reg\[3\],dcnt[3],2.791774797450408e-11,5.129854874219575e-11,3.403769488485864e-10,3.4367686474467973e-10,-1
done_reg/CLK,27673,8703,1,-1,1,0,0,0.0,3.199999987213431e-10,0,done_reg,clk,8.567843656770435e-10,-8.544877305727283e-11,1.9861301492341e-10,3.587269370441959e-10,4.747360265520257e-16
done_reg/D,27828,8703,0,-1,0,1,0,0.0,3.199999987213431e-10,1,done_reg,n_3832,2.189003492358843e-11,9.35058419582191e-11,3.9643585636461864e-10,4.090277005985854e-10,5.588219930775849e-16
done_reg/QN,28618,8703,0,-1,0,0,1,4.608000179345817e-14,2.2699998825093104e-10,0,done_reg,done_3039,1.596159315830903e-11,-8.544875917948502e-11,3.296298789479124e-10,3.3258951148695814e-10,-1
drc_bufs/A,17623,18693,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs,n_95,1.0885915779912381e-10,1.061663257306833e-11,2.109964564178668e-10,2.2246775255307938e-10,2.7572301508644724e-16
drc_bufs/Y,17710,18693,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs,n_36,3.1569441505396867e-10,1.0616646450856138e-11,3.9590947187306824e-10,3.607044662956582e-10,-1
drc_bufs111232/A,18325,18153,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs111232,n_95,1.0885697204754408e-10,3.959488292792912e-11,2.108185015448072e-10,2.2228992258011004e-10,2.7572301508644724e-16
drc_bufs111232/Y,18412,18153,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs111232,n_35,2.3710952645750183e-10,3.959488292792912e-11,3.6149516713379626e-10,3.325063557824137e-10,-1
drc_bufs111233/A,17785,18693,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs111233,n_95,1.0885917861580552e-10,-4.2514616827027396e-11,2.1099781644107196e-10,2.2246911257628454e-10,2.7572301508644724e-16
drc_bufs111233/Y,17872,18693,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs111233,n_34,3.3198746529627954e-10,-4.2514630704815204e-11,4.0287748137579626e-10,3.6640807055121627e-10,-1
drc_bufs111234/A,18541,18423,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs111234,n_95,1.0885921331027504e-10,3.940706094773816e-11,2.1099963443127479e-10,2.2247091668869956e-10,2.7572301508644724e-16
drc_bufs111234/Y,18628,18423,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs111234,n_33,2.363209350431106e-10,3.940706094773816e-11,3.6065350705882793e-10,3.317570385075186e-10,-1
drc_bufs111235/A,18379,18423,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs111235,n_95,1.0885923412695675e-10,5.9987459444244e-11,2.1100116098793364e-10,2.2247244324535842e-10,2.7572301508644724e-16
drc_bufs111235/Y,18466,18423,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs111235,n_32,2.3480600797043394e-10,5.9987459444244e-11,3.5993502622844176e-10,3.311594332089385e-10,-1
drc_bufs111236/A,18001,17883,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs111236,n_95,1.0885698592533188e-10,3.359945655034835e-11,2.108199448347392e-10,2.2229136587004206e-10,2.7572301508644724e-16
drc_bufs111236/Y,18088,17883,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs111236,n_31,2.881525296150045e-10,3.359945655034835e-11,3.836762019204798e-10,3.5065406134293653e-10,-1
drc_bufs111237/A,18163,18693,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs111237,n_95,1.0885893575451888e-10,1.7254433992697216e-11,2.109831614971469e-10,2.224544576323595e-10,2.7572301508644724e-16
drc_bufs111237/Y,18250,18693,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs111237,n_30,2.487944572582279e-10,1.7254420114909408e-11,3.659504366204658e-10,3.3606928351304077e-10,-1
drc_bufs111238/A,18703,18423,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs111238,n_95,1.0885919943248723e-10,-1.4012777049821068e-11,2.109991487087015e-10,2.2247043096612629e-10,2.7572301508644724e-16
drc_bufs111238/Y,18790,18423,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs111238,n_29,2.453763581211632e-10,-1.4012790927608876e-11,3.644416990411514e-10,3.348313848405837e-10,-1
drc_bufs111251/A,17623,18153,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs111251,n_95,1.0885702755869531e-10,3.6469771647063e-11,2.108254404387111e-10,2.2229684759622614e-10,2.7572301508644724e-16
drc_bufs111251/Y,17710,18153,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs111251,n_28,2.936619558635556e-10,3.6469771647063e-11,3.8502701027454123e-10,3.515724933400577e-10,-1
drc_bufs111259/A,18217,18423,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs111259,n_95,1.088589773878823e-10,-1.734540289177744e-11,2.109859648102841e-10,2.2245726094549667e-10,2.7572301508644724e-16
drc_bufs111259/Y,18304,18423,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs111259,n_27,3.49962975265683e-10,-1.734540289177744e-11,4.1025285946183487e-10,3.7239342165484857e-10,-1
drc_bufs220670/A,21457,4113,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs220670,n_2061,2.9368712323174506e-11,-1.204552985134555e-10,3.0590044386435977e-10,2.9833627235298366e-10,3.2466201121017935e-16
drc_bufs220670/Y,21598,4113,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs220670,n_1380,3.228798478582817e-11,-1.204552985134555e-10,3.3455388459557867e-10,3.269407522488166e-10,-1
drc_bufs220676/A,28261,33543,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs220676,n_2395,2.0765281855128492e-11,-1.1499441676665612e-10,2.984667235583771e-10,2.978190472013864e-10,3.167060160250769e-16
drc_bufs220676/Y,28402,33543,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs220676,n_1379,4.360933489322427e-11,-1.1499443064444392e-10,3.350779931299286e-10,3.3330269100240173e-10,-1
drc_bufs220682/A,5418,36783,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs220682,n_2047,2.980989066703188e-11,-5.848213580073036e-11,2.3548724081834393e-10,2.3528587411725255e-10,5.66126011121318e-16
drc_bufs220682/Y,5595,36783,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,drc_bufs220682,n_1378,1.2706715020460724e-11,-5.848213580073036e-11,2.53167292685319e-10,2.5411359128035826e-10,-1
drc_bufs220688/A,40627,33543,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs220688,sa11[6],3.766336201249665e-11,-4.2748735107345226e-11,2.0991869353892412e-10,2.0994168903332167e-10,3.167060160250769e-16
drc_bufs220688/Y,40768,33543,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs220688,n_1377,3.674360468663984e-11,-4.2748748985133034e-11,2.4760576922133737e-10,2.4796625863743316e-10,-1
drc_bufs220729/A,26263,36783,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs220729,n_2084,2.8465608342687077e-11,-1.212255434923648e-10,2.804778076459513e-10,2.7666038904250456e-10,3.167060160250769e-16
drc_bufs220729/Y,26404,36783,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs220729,n_1372,3.767094969298057e-11,-1.2122555737015261e-10,3.163909412240429e-10,3.113599933435296e-10,-1
drc_bufs220735/A,27774,28683,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs220735,n_8180,2.8341641533646822e-11,-2.9849164806527995e-11,1.86020032710843e-10,1.839718932750145e-10,5.66126011121318e-16
drc_bufs220735/Y,27951,28683,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,drc_bufs220735,n_1371,1.3646559576807604e-11,-2.9849164806527995e-11,2.0410798051706536e-10,2.0316404114595343e-10,-1
drc_bufs220752/A,40303,14373,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs220752,n_2064,3.0770368891763766e-11,-9.068004680479191e-11,3.08406633564573e-10,3.126017500409972e-10,3.167060160250769e-16
drc_bufs220752/Y,40444,14373,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs220752,n_1370,3.517255930951535e-11,-9.068004680479191e-11,3.437052031873833e-10,3.467243159249733e-10,-1
drc_bufs220758/A,7957,10863,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs220758,n_2059,4.193474734126568e-11,-1.6301880678692982e-10,2.965853396208473e-10,2.969448853473722e-10,3.329239970474774e-16
drc_bufs220758/Y,8098,10863,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs220758,n_1369,1.7371323129955485e-11,-1.63018792909142e-10,3.162826944791419e-10,3.182673846691131e-10,-1
drc_bufs220764/A,17515,2763,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs220764,n_8189,3.0854811761127365e-11,-5.780098621954721e-12,1.952562139750924e-10,1.927564080572708e-10,3.167060160250769e-16
drc_bufs220764/Y,17656,2763,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs220764,n_1368,2.229323670110972e-11,-5.780098621954721e-12,2.2485169282049355e-10,2.2249359299397753e-10,-1
drc_bufs220777/A,5094,33273,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs220777,n_2089,2.5991101632039104e-11,-3.914259194548464e-11,2.3225511791569176e-10,2.3118083836148884e-10,5.504460018995424e-16
drc_bufs220777/Y,5271,33273,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,drc_bufs220777,n_1366,1.500287567790526e-11,-3.914259194548464e-11,2.536865439939362e-10,2.532175302771833e-10,-1
drc_bufs220788/A,29071,6543,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs220788,sa02[0],3.48827251805961e-11,-1.8429111015016986e-10,2.8994864842424306e-10,2.9267127610310695e-10,3.2466201121017935e-16
drc_bufs220788/Y,29212,6543,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs220788,n_1365,1.7023736587074012e-11,-1.8429109627238205e-10,3.1246769061077373e-10,3.168448836632365e-10,-1
drc_bufs220794/A,6121,32463,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs220794,n_2066,1.9265979436799974e-11,-3.3709909863510745e-11,2.3006802019054362e-10,2.3292306972066967e-10,3.329239970474774e-16
drc_bufs220794/Y,6262,32463,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs220794,n_1364,1.2042230927711284e-11,-3.370992374129855e-11,2.4563659439813534e-10,2.494495721094836e-10,-1
drc_bufs220814/A,8389,4383,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs220814,n_8200,2.8426712372908725e-11,-9.575706894082714e-11,2.677781885118691e-10,2.643799901225208e-10,3.167060160250769e-16
drc_bufs220814/Y,8530,4383,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs220814,n_1361,1.7016492381838333e-11,-9.575705506303933e-11,2.942224797131132e-10,2.913344565591558e-10,-1
drc_bufs220820/A,30367,5463,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs220820,sa20[4],4.323514116166827e-11,-1.7174997535285286e-10,2.685480726682954e-10,2.6936633479301975e-10,3.167060160250769e-16
drc_bufs220820/Y,30508,5463,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs220820,n_1360,1.5916011564254262e-11,-1.7174998923064067e-10,2.976386359598848e-10,3.007560311907298e-10,-1
drc_bufs220826/A,26695,1413,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs220826,n_8212,2.8755827580217996e-11,-1.4464834885430378e-10,2.6752702830812325e-10,2.640750673688075e-10,3.167060160250769e-16
drc_bufs220826/Y,26836,1413,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs220826,n_1359,1.5073350553840292e-11,-1.4464834885430378e-10,2.93116086957923e-10,2.9021890446401244e-10,-1
drc_bufs220832/A,35767,20043,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs220832,n_2057,4.431873271149023e-11,-1.5441976863872497e-10,3.144101090590823e-10,3.0542460227600543e-10,3.2466201121017935e-16
drc_bufs220832/Y,35908,20043,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs220832,n_1358,1.4501306405678704e-11,-1.5441976863872497e-10,3.3663791199067816e-10,3.2903732516409434e-10,-1
drc_bufs220838/A,21781,3033,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs220838,n_2415,4.2956849882758164e-11,-6.579400912976041e-11,3.190253616836003e-10,3.1173016945551524e-10,3.329239970474774e-16
drc_bufs220838/Y,21922,3033,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs220838,n_1357,1.461183257722709e-11,-6.579400912976041e-11,3.374595047844764e-10,3.3249203390539606e-10,-1
drc_bufs220882/A,12709,6003,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs220882,n_2411,2.329279130686146e-11,-8.862538480869375e-11,2.8058191881008554e-10,2.84418710805312e-10,4.431639851738649e-16
drc_bufs220882/Y,12796,6003,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs220882,n_1406,4.356305247088521e-11,-8.862538480869375e-11,3.1193780891669576e-10,3.051583152835491e-10,-1
drc_bufs220892/A,29395,30573,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs220892,n_2092,2.7598742735612802e-11,-1.2130928206399716e-10,3.2556363160907154e-10,3.190990804924354e-10,3.329239970474774e-16
drc_bufs220892/Y,29536,30573,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs220892,n_1374,2.901759214857247e-11,-1.2130926818620935e-10,3.4933125836467127e-10,3.4297473194833117e-10,-1
drc_bufs220899/A,28045,3843,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs220899,n_2399,2.46197333353404e-11,-1.6477494368949408e-10,3.167505702172946e-10,3.1405414380181185e-10,3.2466201121017935e-16
drc_bufs220899/Y,28186,3843,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs220899,n_1389,5.1732503697499155e-11,-1.6477494368949408e-10,3.531420988966971e-10,3.4883004818020424e-10,-1
drc_bufs220943/A,4339,13833,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs220943,sa30[6],3.750670607427509e-11,-1.1624191886827617e-10,2.58809668141069e-10,2.595914594394344e-10,3.167060160250769e-16
drc_bufs220943/Y,4480,13833,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs220943,n_1367,4.0147392355027733e-11,-1.1624190499048837e-10,2.9803062795430435e-10,2.9908159282499014e-10,-1
drc_bufs220950/A,1639,18153,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs220950,n_1938,3.436206874596337e-11,-3.8751224451516464e-11,2.8099372828549463e-10,2.7638846766819825e-10,3.167060160250769e-16
drc_bufs220950/Y,1780,18153,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs220950,n_1353,2.0594843538890295e-11,-3.8751224451516464e-11,3.105855017615511e-10,3.064504761063347e-10,-1
drc_bufs220957/A,5580,37863,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs220957,n_2065,2.4056307293407464e-11,-4.4570305779423336e-11,2.4786539487564596e-10,2.42827924434863e-10,5.504460018995424e-16
drc_bufs220957/Y,5757,37863,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,drc_bufs220957,n_1432,3.573804099876732e-11,-4.4570305779423336e-11,2.772880536294764e-10,2.717178704259027e-10,-1
drc_bufs221271/A,9523,25983,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs221271,text_out\[0\]_3160,1.5418595220029196e-11,4.05181443952074e-12,2.478336702527173e-10,2.5004179282639427e-10,3.329239970474774e-16
drc_bufs221271/Y,9664,25983,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs221271,n_9002,2.004159338486744e-11,4.05181443952074e-12,2.665404563728657e-10,2.69445243894495e-10,-1
drc_bufs221274/A,33553,17343,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs221274,text_out\[127\]_3047,3.374407350764663e-11,-8.919417981978484e-11,3.343543220069023e-10,3.384375280024443e-10,3.329239970474774e-16
drc_bufs221274/Y,33694,17343,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs221274,n_9005,1.8080512781404323e-11,-8.919417981978484e-11,3.5377903384592457e-10,3.597300235469447e-10,-1
drc_bufs221277/A,15139,2223,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs221277,text_out\[2\]_3162,4.440448356235471e-11,-1.4009376991808153e-11,2.679322042009602e-10,2.706555812803657e-10,3.329239970474774e-16
drc_bufs221277/Y,15280,2223,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs221277,n_9008,1.0578207580713705e-11,-1.4009376991808153e-11,2.843459356860478e-10,2.897520834377332e-10,-1
drc_bufs221280/A,41113,15723,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs221280,text_out\[125\]_3045,3.941960299846947e-11,-7.943520841102725e-11,3.3114230801878364e-10,3.3518926523257164e-10,3.329239970474774e-16
drc_bufs221280/Y,41254,15723,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs221280,n_9011,9.748142397458803e-12,-7.943520841102725e-11,3.469022291646695e-10,3.532866499345033e-10,-1
drc_bufs221283/A,19081,40563,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs221283,text_out\[124\]_3044,4.7711161410557423e-11,-8.162859277405232e-11,3.353925748239561e-10,3.391572855893088e-10,3.329239970474774e-16
drc_bufs221283/Y,19222,40563,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs221283,n_9014,1.0765180413763176e-11,-8.162859277405232e-11,3.5202585291216337e-10,3.5866243308646517e-10,-1
drc_bufs221286/A,20053,40563,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs221286,text_out\[123\]_3043,5.157640980968381e-11,-8.47255599012442e-11,3.3693217660335506e-10,3.405791204613706e-10,3.329239970474774e-16
drc_bufs221286/Y,20194,40563,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs221286,n_9017,1.0197290928326552e-11,-8.47255599012442e-11,3.5334407622045205e-10,3.6007072323762657e-10,-1
drc_bufs221289/A,18703,7893,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs221289,text_out\[122\]_3042,1.5184882865004745e-11,-8.046180388632251e-11,3.3382735464826396e-10,3.3757791007005267e-10,3.329239970474774e-16
drc_bufs221289/Y,18844,7893,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs221289,n_9020,1.7439416230558002e-11,-8.046180388632251e-11,3.513869195614916e-10,3.5600281056424876e-10,-1
drc_bufs221292/A,22051,8163,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs221292,text_out\[121\]_3041,2.048304061086359e-11,-8.650372085305946e-11,3.3760558237894145e-10,3.415423499575354e-10,3.329239970474774e-16
drc_bufs221292/Y,22192,8163,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs221292,n_9023,1.8464544129792593e-11,-8.650372085305946e-11,3.562788397637462e-10,3.612481702663928e-10,-1
drc_bufs221295/A,14707,11673,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs221295,text_out\[120\]_3040,1.548002871720744e-11,-9.031203562770429e-11,3.3119829101480036e-10,3.3490882289655133e-10,3.329239970474774e-16
drc_bufs221295/Y,14848,11673,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs221295,n_9026,3.840914392094774e-11,-9.031203562770429e-11,3.574357199109812e-10,3.6081068688353923e-10,-1
drc_bufs221298/A,15949,15183,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs221298,text_out\[119\]_3079,1.615654658670973e-11,-8.224973480075448e-11,3.2743277533775483e-10,3.3109170960443635e-10,3.329239970474774e-16
drc_bufs221298/Y,16090,15183,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs221298,n_9029,3.1157281615845633e-11,-8.224973480075448e-11,3.5089472993909965e-10,3.546979376878312e-10,-1
drc_bufs221301/A,33607,17883,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs221301,text_out\[118\]_3078,3.312113777687031e-11,-8.361344949747718e-11,3.3391719944653175e-10,3.37984862319729e-10,3.329239970474774e-16
drc_bufs221301/Y,33748,17883,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs221301,n_9032,1.8058650061436587e-11,-8.361344949747718e-11,3.532876491352255e-10,3.591943964487143e-10,-1
drc_bufs221304/A,33175,15993,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs221304,text_out\[117\]_3077,2.922513966940876e-11,-7.803543922157985e-11,3.247763169511586e-10,3.2863331500543325e-10,3.329239970474774e-16
drc_bufs221304/Y,33316,15993,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs221304,n_9035,1.07091939482995e-11,-7.803543922157985e-11,3.403842763205489e-10,3.461444741947872e-10,-1
drc_bufs221307/A,19675,38403,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs221307,text_out\[116\]_3076,3.2378169589897254e-11,1.0952738715985788e-11,2.456828906982622e-10,2.4820295818628324e-10,3.329239970474774e-16
drc_bufs221307/Y,19816,38403,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs221307,n_9038,9.601644999912562e-12,1.0952738715985788e-11,2.608868399089914e-10,2.6545343700945523e-10,-1
drc_bufs221310/A,19729,8973,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs221310,text_out\[115\]_3075,1.5895193147819064e-11,-9.067074868696068e-11,3.345030086254752e-10,3.3828276291281156e-10,3.329239970474774e-16
drc_bufs221310/Y,19870,8973,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs221310,n_9041,8.922406216638201e-12,-9.067074868696068e-11,3.480372101627438e-10,3.5306704782023246e-10,-1
drc_bufs221313/A,20269,40563,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs221313,text_out\[114\]_3074,5.177586137605772e-11,-1.072322231010503e-10,3.5972383405358244e-10,3.637444512261112e-10,3.329239970474774e-16
drc_bufs221313/Y,20410,40563,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs221313,n_9044,1.0431614773376285e-11,-1.072322231010503e-10,3.7628297699932034e-10,3.834082495934865e-10,-1
drc_bufs221316/A,22591,34893,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs221316,text_out\[113\]_3073,4.3565193119654566e-11,-1.113750758285903e-10,3.5521058316945187e-10,3.5949426768766557e-10,3.329239970474774e-16
drc_bufs221316/Y,22732,34893,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs221316,n_9047,1.0833515508290592e-11,-1.113750758285903e-10,3.7174574529785787e-10,3.786740365718799e-10,-1
drc_bufs221319/A,16813,7893,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs221319,text_out\[112\]_3072,1.8243045962762494e-11,-8.638079140865784e-11,3.339688248171768e-10,3.3780001018612893e-10,3.329239970474774e-16
drc_bufs221319/Y,16954,7893,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs221319,n_9050,1.534283464166286e-11,-8.638079140865784e-11,3.5094305239624646e-10,3.559394445851183e-10,-1
