src,tar,src_type,tar_type
g135598,g135598/Y,cell,pin
g135599/A1,g135599,pin,cell
g135599/A2,g135599,pin,cell
g135599/B1,g135599,pin,cell
g135599/B2,g135599,pin,cell
g135599,g135599/Y,cell,pin
g135600/A1,g135600,pin,cell
g135600/A2,g135600,pin,cell
g135600/B1,g135600,pin,cell
g135600/B2,g135600,pin,cell
g135600,g135600/Y,cell,pin
g135601/A1,g135601,pin,cell
g135601/A2,g135601,pin,cell
g135601/B1,g135601,pin,cell
g135601/B2,g135601,pin,cell
g135601,g135601/Y,cell,pin
g135602/A1,g135602,pin,cell
g135602/A2,g135602,pin,cell
g135602/B1,g135602,pin,cell
g135602/B2,g135602,pin,cell
g135602,g135602/Y,cell,pin
g135603/A1,g135603,pin,cell
g135603/A2,g135603,pin,cell
g135603/B1,g135603,pin,cell
g135603/B2,g135603,pin,cell
g135603,g135603/Y,cell,pin
g135604/A1,g135604,pin,cell
g135604/A2,g135604,pin,cell
g135604/B1,g135604,pin,cell
g135604/B2,g135604,pin,cell
g135604/C,g135604,pin,cell
g135604,g135604/Y,cell,pin
g135605/A1,g135605,pin,cell
g135605/A2,g135605,pin,cell
g135605/B,g135605,pin,cell
g135605/C,g135605,pin,cell
g135605,g135605/Y,cell,pin
g135606/A1,g135606,pin,cell
g135606/A2,g135606,pin,cell
g135606/B,g135606,pin,cell
g135606/C,g135606,pin,cell
g135606,g135606/Y,cell,pin
g135607/A1,g135607,pin,cell
g135607/A2,g135607,pin,cell
g135607/B1,g135607,pin,cell
g135607/B2,g135607,pin,cell
g135607/C,g135607,pin,cell
g135607,g135607/Y,cell,pin
g135608/A,g135608,pin,cell
g135608/B,g135608,pin,cell
g135608/C,g135608,pin,cell
g135608,g135608/Y,cell,pin
g135609/A1,g135609,pin,cell
g135609/A2,g135609,pin,cell
g135609/B1,g135609,pin,cell
g135609/B2,g135609,pin,cell
g135609/C,g135609,pin,cell
g135609,g135609/Y,cell,pin
g135610/A1,g135610,pin,cell
g135610/A2,g135610,pin,cell
g135610/B1,g135610,pin,cell
g135610/B2,g135610,pin,cell
g135610/C,g135610,pin,cell
g135610,g135610/Y,cell,pin
g135611/A1,g135611,pin,cell
g135611/A2,g135611,pin,cell
g135611/B1,g135611,pin,cell
g135611/B2,g135611,pin,cell
g135611/C,g135611,pin,cell
g135611,g135611/Y,cell,pin
g135612/A1,g135612,pin,cell
g135612/A2,g135612,pin,cell
g135612/B1,g135612,pin,cell
g135612/B2,g135612,pin,cell
g135612,g135612/Y,cell,pin
g135613/A1,g135613,pin,cell
g135613/A2,g135613,pin,cell
g135613/B1,g135613,pin,cell
g135613/B2,g135613,pin,cell
g135613,g135613/Y,cell,pin
g135614/A1,g135614,pin,cell
g135614/A2,g135614,pin,cell
g135614/B1,g135614,pin,cell
g135614/B2,g135614,pin,cell
g135614,g135614/Y,cell,pin
g135615/A1,g135615,pin,cell
g135615/A2,g135615,pin,cell
g135615/B1,g135615,pin,cell
g135615/B2,g135615,pin,cell
g135615,g135615/Y,cell,pin
g135616/A1,g135616,pin,cell
g135616/A2,g135616,pin,cell
g135616/B1,g135616,pin,cell
g135616/B2,g135616,pin,cell
g135616,g135616/Y,cell,pin
g135617/A1,g135617,pin,cell
g135617/A2,g135617,pin,cell
g135617/B1,g135617,pin,cell
g135617/B2,g135617,pin,cell
g135617,g135617/Y,cell,pin
g135618/A1,g135618,pin,cell
g135618/A2,g135618,pin,cell
g135618/B1,g135618,pin,cell
g135618/B2,g135618,pin,cell
g135618,g135618/Y,cell,pin
g135619/A1,g135619,pin,cell
g135619/A2,g135619,pin,cell
g135619/B1,g135619,pin,cell
g135619/B2,g135619,pin,cell
g135619,g135619/Y,cell,pin
g135620/A1,g135620,pin,cell
g135620/A2,g135620,pin,cell
g135620/B1,g135620,pin,cell
g135620/B2,g135620,pin,cell
g135620,g135620/Y,cell,pin
g135621/A1,g135621,pin,cell
g135621/A2,g135621,pin,cell
g135621/B1,g135621,pin,cell
g135621/B2,g135621,pin,cell
g135621,g135621/Y,cell,pin
g135622/A1,g135622,pin,cell
g135622/A2,g135622,pin,cell
g135622/B1,g135622,pin,cell
g135622/B2,g135622,pin,cell
g135622,g135622/Y,cell,pin
g135623/A1,g135623,pin,cell
g135623/A2,g135623,pin,cell
g135623/B1,g135623,pin,cell
g135623/B2,g135623,pin,cell
g135623,g135623/Y,cell,pin
g135624/A1,g135624,pin,cell
g135624/A2,g135624,pin,cell
g135624/B1,g135624,pin,cell
g135624/B2,g135624,pin,cell
g135624,g135624/Y,cell,pin
g135625/A1,g135625,pin,cell
g135625/A2,g135625,pin,cell
g135625/B1,g135625,pin,cell
g135625/B2,g135625,pin,cell
g135625,g135625/Y,cell,pin
g135626/A1,g135626,pin,cell
g135626/A2,g135626,pin,cell
g135626/B1,g135626,pin,cell
g135626/B2,g135626,pin,cell
g135626,g135626/Y,cell,pin
g135627/A1,g135627,pin,cell
g135627/A2,g135627,pin,cell
g135627/B1,g135627,pin,cell
g135627/B2,g135627,pin,cell
g135627,g135627/Y,cell,pin
g135628/A1,g135628,pin,cell
g135628/A2,g135628,pin,cell
g135628/B1,g135628,pin,cell
g135628/B2,g135628,pin,cell
g135628,g135628/Y,cell,pin
g135629/A1,g135629,pin,cell
g135629/A2,g135629,pin,cell
g135629/B1,g135629,pin,cell
g135629/B2,g135629,pin,cell
g135629,g135629/Y,cell,pin
g135630/A1,g135630,pin,cell
g135630/A2,g135630,pin,cell
g135630/B1,g135630,pin,cell
g135630/B2,g135630,pin,cell
g135630,g135630/Y,cell,pin
g135631/A1,g135631,pin,cell
g135631/A2,g135631,pin,cell
g135631/B1,g135631,pin,cell
g135631/B2,g135631,pin,cell
g135631,g135631/Y,cell,pin
g135632/A1,g135632,pin,cell
g135632/A2,g135632,pin,cell
g135632/B1,g135632,pin,cell
g135632/B2,g135632,pin,cell
g135632,g135632/Y,cell,pin
g135633/A1,g135633,pin,cell
g135633/A2,g135633,pin,cell
g135633/B1,g135633,pin,cell
g135633/B2,g135633,pin,cell
g135633,g135633/Y,cell,pin
g135634/A1,g135634,pin,cell
g135634/A2,g135634,pin,cell
g135634/B1,g135634,pin,cell
g135634/B2,g135634,pin,cell
g135634,g135634/Y,cell,pin
g135635/A1,g135635,pin,cell
g135635/A2,g135635,pin,cell
g135635/B1,g135635,pin,cell
g135635/B2,g135635,pin,cell
g135635,g135635/Y,cell,pin
g135636/A1,g135636,pin,cell
g135636/A2,g135636,pin,cell
g135636/B1,g135636,pin,cell
g135636/B2,g135636,pin,cell
g135636,g135636/Y,cell,pin
g135637/A1,g135637,pin,cell
g135637/A2,g135637,pin,cell
g135637/B1,g135637,pin,cell
g135637/B2,g135637,pin,cell
g135637,g135637/Y,cell,pin
g135638/A1,g135638,pin,cell
g135638/A2,g135638,pin,cell
g135638/B1,g135638,pin,cell
g135638/B2,g135638,pin,cell
g135638,g135638/Y,cell,pin
g135639/A1,g135639,pin,cell
g135639/A2,g135639,pin,cell
g135639/B1,g135639,pin,cell
g135639/B2,g135639,pin,cell
g135639,g135639/Y,cell,pin
g135640/A1,g135640,pin,cell
g135640/A2,g135640,pin,cell
g135640/B1,g135640,pin,cell
g135640/B2,g135640,pin,cell
g135640,g135640/Y,cell,pin
g135641/A1,g135641,pin,cell
g135641/A2,g135641,pin,cell
g135641/B1,g135641,pin,cell
g135641/B2,g135641,pin,cell
g135641,g135641/Y,cell,pin
g135642/A1,g135642,pin,cell
g135642/A2,g135642,pin,cell
g135642/B1,g135642,pin,cell
g135642/B2,g135642,pin,cell
g135642,g135642/Y,cell,pin
g135643/A1,g135643,pin,cell
g135643/A2,g135643,pin,cell
g135643/B1,g135643,pin,cell
g135643/B2,g135643,pin,cell
g135643,g135643/Y,cell,pin
g135644/A1,g135644,pin,cell
g135644/A2,g135644,pin,cell
g135644/B1,g135644,pin,cell
g135644/B2,g135644,pin,cell
g135644,g135644/Y,cell,pin
g135645/A1,g135645,pin,cell
g135645/A2,g135645,pin,cell
g135645/B1,g135645,pin,cell
g135645/B2,g135645,pin,cell
g135645,g135645/Y,cell,pin
g135646/A1,g135646,pin,cell
g135646/A2,g135646,pin,cell
g135646/B1,g135646,pin,cell
g135646/B2,g135646,pin,cell
g135646,g135646/Y,cell,pin
g135647/A1,g135647,pin,cell
g135647/A2,g135647,pin,cell
g135647/B1,g135647,pin,cell
g135647/B2,g135647,pin,cell
g135647,g135647/Y,cell,pin
g135648/A1,g135648,pin,cell
g135648/A2,g135648,pin,cell
g135648/B1,g135648,pin,cell
g135648/B2,g135648,pin,cell
g135648,g135648/Y,cell,pin
g135649/A1,g135649,pin,cell
g135649/A2,g135649,pin,cell
g135649/B1,g135649,pin,cell
g135649/B2,g135649,pin,cell
g135649,g135649/Y,cell,pin
g135650/A1,g135650,pin,cell
g135650/A2,g135650,pin,cell
g135650/B1,g135650,pin,cell
g135650/B2,g135650,pin,cell
g135650,g135650/Y,cell,pin
g135651/A1,g135651,pin,cell
g135651/A2,g135651,pin,cell
g135651/B1,g135651,pin,cell
g135651/B2,g135651,pin,cell
g135651,g135651/Y,cell,pin
g135652/A1,g135652,pin,cell
g135652/A2,g135652,pin,cell
g135652/B1,g135652,pin,cell
g135652/B2,g135652,pin,cell
g135652,g135652/Y,cell,pin
g135653/A1,g135653,pin,cell
g135653/A2,g135653,pin,cell
g135653/B1,g135653,pin,cell
g135653/B2,g135653,pin,cell
g135653,g135653/Y,cell,pin
g135654/A1,g135654,pin,cell
g135654/A2,g135654,pin,cell
g135654/B1,g135654,pin,cell
g135654/B2,g135654,pin,cell
g135654,g135654/Y,cell,pin
g135655/A1,g135655,pin,cell
g135655/A2,g135655,pin,cell
g135655/B1,g135655,pin,cell
g135655/B2,g135655,pin,cell
g135655,g135655/Y,cell,pin
g135656/A1,g135656,pin,cell
g135656/A2,g135656,pin,cell
g135656/B1,g135656,pin,cell
g135656/B2,g135656,pin,cell
g135656,g135656/Y,cell,pin
g135657/A1,g135657,pin,cell
g135657/A2,g135657,pin,cell
g135657/B1,g135657,pin,cell
g135657/B2,g135657,pin,cell
g135657,g135657/Y,cell,pin
g135658/A1,g135658,pin,cell
g135658/A2,g135658,pin,cell
g135658/B1,g135658,pin,cell
g135658/B2,g135658,pin,cell
g135658,g135658/Y,cell,pin
g135659/A1,g135659,pin,cell
g135659/A2,g135659,pin,cell
g135659/B1,g135659,pin,cell
g135659/B2,g135659,pin,cell
g135659,g135659/Y,cell,pin
g135660/A1,g135660,pin,cell
g135660/A2,g135660,pin,cell
g135660/B1,g135660,pin,cell
g135660/B2,g135660,pin,cell
g135660,g135660/Y,cell,pin
g135661/A1,g135661,pin,cell
g135661/A2,g135661,pin,cell
g135661/B1,g135661,pin,cell
g135661/B2,g135661,pin,cell
g135661,g135661/Y,cell,pin
g135662/A1,g135662,pin,cell
g135662/A2,g135662,pin,cell
g135662/B1,g135662,pin,cell
g135662/B2,g135662,pin,cell
g135662,g135662/Y,cell,pin
g135663/A1,g135663,pin,cell
g135663/A2,g135663,pin,cell
g135663/B1,g135663,pin,cell
g135663/B2,g135663,pin,cell
g135663,g135663/Y,cell,pin
g135664/A1,g135664,pin,cell
g135664/A2,g135664,pin,cell
g135664/B1,g135664,pin,cell
g135664/B2,g135664,pin,cell
g135664,g135664/Y,cell,pin
g135665/A1,g135665,pin,cell
g135665/A2,g135665,pin,cell
g135665/B1,g135665,pin,cell
g135665/B2,g135665,pin,cell
g135665,g135665/Y,cell,pin
g135666/A1,g135666,pin,cell
g135666/A2,g135666,pin,cell
g135666/B1,g135666,pin,cell
g135666/B2,g135666,pin,cell
g135666,g135666/Y,cell,pin
g135667/A1,g135667,pin,cell
g135667/A2,g135667,pin,cell
g135667/B1,g135667,pin,cell
g135667/B2,g135667,pin,cell
g135667,g135667/Y,cell,pin
g135668/A1,g135668,pin,cell
g135668/A2,g135668,pin,cell
g135668/B1,g135668,pin,cell
g135668/B2,g135668,pin,cell
g135668,g135668/Y,cell,pin
g135669/A1,g135669,pin,cell
g135669/A2,g135669,pin,cell
g135669/B1,g135669,pin,cell
g135669/B2,g135669,pin,cell
g135669,g135669/Y,cell,pin
g135670/A1,g135670,pin,cell
g135670/A2,g135670,pin,cell
g135670/B1,g135670,pin,cell
g135670/B2,g135670,pin,cell
g135670,g135670/Y,cell,pin
g135671/A1,g135671,pin,cell
g135671/A2,g135671,pin,cell
g135671/B1,g135671,pin,cell
g135671/B2,g135671,pin,cell
g135671,g135671/Y,cell,pin
g135672/A1,g135672,pin,cell
g135672/A2,g135672,pin,cell
g135672/B1,g135672,pin,cell
g135672/B2,g135672,pin,cell
g135672,g135672/Y,cell,pin
g135673/A1,g135673,pin,cell
g135673/A2,g135673,pin,cell
g135673/B1,g135673,pin,cell
g135673/B2,g135673,pin,cell
g135673,g135673/Y,cell,pin
g135674/A1,g135674,pin,cell
g135674/A2,g135674,pin,cell
g135674/B1,g135674,pin,cell
g135674/B2,g135674,pin,cell
g135674,g135674/Y,cell,pin
g135675/A1,g135675,pin,cell
g135675/A2,g135675,pin,cell
g135675/B1,g135675,pin,cell
g135675/B2,g135675,pin,cell
g135675,g135675/Y,cell,pin
g135676/A1,g135676,pin,cell
g135676/A2,g135676,pin,cell
g135676/B1,g135676,pin,cell
g135676/B2,g135676,pin,cell
g135676,g135676/Y,cell,pin
g135677/A1,g135677,pin,cell
g135677/A2,g135677,pin,cell
g135677/B1,g135677,pin,cell
g135677/B2,g135677,pin,cell
g135677,g135677/Y,cell,pin
g135678/A1,g135678,pin,cell
g135678/A2,g135678,pin,cell
g135678/B1,g135678,pin,cell
g135678/B2,g135678,pin,cell
g135678,g135678/Y,cell,pin
g135679/A1,g135679,pin,cell
g135679/A2,g135679,pin,cell
g135679/B1,g135679,pin,cell
g135679/B2,g135679,pin,cell
g135679,g135679/Y,cell,pin
g135680/A1,g135680,pin,cell
g135680/A2,g135680,pin,cell
g135680/B1,g135680,pin,cell
g135680/B2,g135680,pin,cell
g135680,g135680/Y,cell,pin
g135681/A1,g135681,pin,cell
g135681/A2,g135681,pin,cell
g135681/B1,g135681,pin,cell
g135681/B2,g135681,pin,cell
g135681,g135681/Y,cell,pin
g135682/A1,g135682,pin,cell
g135682/A2,g135682,pin,cell
g135682/B1,g135682,pin,cell
g135682/B2,g135682,pin,cell
g135682,g135682/Y,cell,pin
g135683/A1,g135683,pin,cell
g135683/A2,g135683,pin,cell
g135683/B1,g135683,pin,cell
g135683/B2,g135683,pin,cell
g135683,g135683/Y,cell,pin
g135684/A1,g135684,pin,cell
g135684/A2,g135684,pin,cell
g135684/B1,g135684,pin,cell
g135684/B2,g135684,pin,cell
g135684,g135684/Y,cell,pin
g135685/A1,g135685,pin,cell
g135685/A2,g135685,pin,cell
g135685/B1,g135685,pin,cell
g135685/B2,g135685,pin,cell
g135685,g135685/Y,cell,pin
g135686/A1,g135686,pin,cell
g135686/A2,g135686,pin,cell
g135686/B1,g135686,pin,cell
g135686/B2,g135686,pin,cell
g135686,g135686/Y,cell,pin
g135687/A1,g135687,pin,cell
g135687/A2,g135687,pin,cell
g135687/B1,g135687,pin,cell
g135687/B2,g135687,pin,cell
g135687,g135687/Y,cell,pin
g135688/A1,g135688,pin,cell
g135688/A2,g135688,pin,cell
g135688/B1,g135688,pin,cell
g135688/B2,g135688,pin,cell
g135688,g135688/Y,cell,pin
g135689/A1,g135689,pin,cell
g135689/A2,g135689,pin,cell
g135689/B1,g135689,pin,cell
g135689/B2,g135689,pin,cell
g135689,g135689/Y,cell,pin
g135690/A1,g135690,pin,cell
g135690/A2,g135690,pin,cell
g135690/B1,g135690,pin,cell
g135690/B2,g135690,pin,cell
g135690,g135690/Y,cell,pin
g135691/A1,g135691,pin,cell
g135691/A2,g135691,pin,cell
g135691/B1,g135691,pin,cell
g135691/B2,g135691,pin,cell
g135691,g135691/Y,cell,pin
g135692/A1,g135692,pin,cell
g135692/A2,g135692,pin,cell
g135692/B1,g135692,pin,cell
g135692/B2,g135692,pin,cell
g135692,g135692/Y,cell,pin
g135693/A1,g135693,pin,cell
g135693/A2,g135693,pin,cell
g135693/B1,g135693,pin,cell
g135693/B2,g135693,pin,cell
g135693,g135693/Y,cell,pin
g135694/A1,g135694,pin,cell
g135694/A2,g135694,pin,cell
g135694/B1,g135694,pin,cell
g135694/B2,g135694,pin,cell
g135694,g135694/Y,cell,pin
g135695/A1,g135695,pin,cell
g135695/A2,g135695,pin,cell
g135695/B1,g135695,pin,cell
g135695/B2,g135695,pin,cell
g135695,g135695/Y,cell,pin
g135696/A1,g135696,pin,cell
g135696/A2,g135696,pin,cell
g135696/B1,g135696,pin,cell
g135696/B2,g135696,pin,cell
g135696,g135696/Y,cell,pin
g135697/A1,g135697,pin,cell
g135697/A2,g135697,pin,cell
g135697/B1,g135697,pin,cell
g135697/B2,g135697,pin,cell
g135697,g135697/Y,cell,pin
g135698/A1,g135698,pin,cell
g135698/A2,g135698,pin,cell
g135698/B1,g135698,pin,cell
g135698/B2,g135698,pin,cell
g135698,g135698/Y,cell,pin
g135699/A1,g135699,pin,cell
g135699/A2,g135699,pin,cell
g135699/B1,g135699,pin,cell
g135699/B2,g135699,pin,cell
g135699,g135699/Y,cell,pin
g135700/A1,g135700,pin,cell
g135700/A2,g135700,pin,cell
g135700/B1,g135700,pin,cell
g135700/B2,g135700,pin,cell
g135700,g135700/Y,cell,pin
g135701/A1,g135701,pin,cell
g135701/A2,g135701,pin,cell
g135701/B1,g135701,pin,cell
g135701/B2,g135701,pin,cell
g135701,g135701/Y,cell,pin
g135702/A1,g135702,pin,cell
g135702/A2,g135702,pin,cell
g135702/B1,g135702,pin,cell
g135702/B2,g135702,pin,cell
g135702,g135702/Y,cell,pin
g135703/A1,g135703,pin,cell
g135703/A2,g135703,pin,cell
g135703/B1,g135703,pin,cell
g135703/B2,g135703,pin,cell
g135703,g135703/Y,cell,pin
g135704/A1,g135704,pin,cell
g135704/A2,g135704,pin,cell
g135704/B1,g135704,pin,cell
g135704/B2,g135704,pin,cell
g135704,g135704/Y,cell,pin
g135705/A1,g135705,pin,cell
g135705/A2,g135705,pin,cell
g135705/B1,g135705,pin,cell
g135705/B2,g135705,pin,cell
g135705,g135705/Y,cell,pin
g135706/A1,g135706,pin,cell
g135706/A2,g135706,pin,cell
g135706/B1,g135706,pin,cell
g135706/B2,g135706,pin,cell
g135706,g135706/Y,cell,pin
g135707/A1,g135707,pin,cell
g135707/A2,g135707,pin,cell
g135707/B1,g135707,pin,cell
g135707/B2,g135707,pin,cell
g135707,g135707/Y,cell,pin
g135708/A1,g135708,pin,cell
g135708/A2,g135708,pin,cell
g135708/B1,g135708,pin,cell
g135708/B2,g135708,pin,cell
g135708,g135708/Y,cell,pin
g135709/A1,g135709,pin,cell
g135709/A2,g135709,pin,cell
g135709/B1,g135709,pin,cell
g135709/B2,g135709,pin,cell
g135709,g135709/Y,cell,pin
g135710/A1,g135710,pin,cell
g135710/A2,g135710,pin,cell
g135710/B1,g135710,pin,cell
