src,tar,src_type,tar_type
u_NV_NVDLA_cacc_u_regfile_cacc2csb_resp_pd_reg\[23\]/QN,cacc2csb_resp_pd[23],pin,net
cacc2csb_resp_pd[23],g136351/B2,net,pin
cacc2csb_resp_pd[23],cacc2csb_resp_pd[23],net,port
u_NV_NVDLA_cacc_u_regfile_cacc2csb_resp_pd_reg\[24\]/QN,cacc2csb_resp_pd[24],pin,net
cacc2csb_resp_pd[24],g136367/B2,net,pin
cacc2csb_resp_pd[24],cacc2csb_resp_pd[24],net,port
u_NV_NVDLA_cacc_u_regfile_cacc2csb_resp_pd_reg\[25\]/QN,cacc2csb_resp_pd[25],pin,net
cacc2csb_resp_pd[25],g136368/B2,net,pin
cacc2csb_resp_pd[25],cacc2csb_resp_pd[25],net,port
u_NV_NVDLA_cacc_u_regfile_cacc2csb_resp_pd_reg\[26\]/QN,cacc2csb_resp_pd[26],pin,net
cacc2csb_resp_pd[26],g136369/B2,net,pin
cacc2csb_resp_pd[26],cacc2csb_resp_pd[26],net,port
u_NV_NVDLA_cacc_u_regfile_cacc2csb_resp_pd_reg\[27\]/QN,cacc2csb_resp_pd[27],pin,net
cacc2csb_resp_pd[27],g136356/C2,net,pin
cacc2csb_resp_pd[27],cacc2csb_resp_pd[27],net,port
u_NV_NVDLA_cacc_u_regfile_cacc2csb_resp_pd_reg\[28\]/QN,cacc2csb_resp_pd[28],pin,net
cacc2csb_resp_pd[28],g136370/B2,net,pin
cacc2csb_resp_pd[28],cacc2csb_resp_pd[28],net,port
u_NV_NVDLA_cacc_u_regfile_cacc2csb_resp_pd_reg\[29\]/QN,cacc2csb_resp_pd[29],pin,net
cacc2csb_resp_pd[29],g136358/C2,net,pin
cacc2csb_resp_pd[29],cacc2csb_resp_pd[29],net,port
u_NV_NVDLA_cacc_u_regfile_cacc2csb_resp_pd_reg\[2\]/QN,cacc2csb_resp_pd[2],pin,net
cacc2csb_resp_pd[2],g136331/C2,net,pin
cacc2csb_resp_pd[2],cacc2csb_resp_pd[2],net,port
u_NV_NVDLA_cacc_u_regfile_cacc2csb_resp_pd_reg\[30\]/QN,cacc2csb_resp_pd[30],pin,net
cacc2csb_resp_pd[30],g136359/C2,net,pin
cacc2csb_resp_pd[30],cacc2csb_resp_pd[30],net,port
u_NV_NVDLA_cacc_u_regfile_cacc2csb_resp_pd_reg\[31\]/QN,cacc2csb_resp_pd[31],pin,net
cacc2csb_resp_pd[31],g136360/B2,net,pin
cacc2csb_resp_pd[31],cacc2csb_resp_pd[31],net,port
u_NV_NVDLA_cacc_u_regfile_cacc2csb_resp_pd_reg\[33\]/QN,cacc2csb_resp_pd[33],pin,net
cacc2csb_resp_pd[33],g148334/A2,net,pin
cacc2csb_resp_pd[33],cacc2csb_resp_pd[33],net,port
u_NV_NVDLA_cacc_u_regfile_cacc2csb_resp_pd_reg\[3\]/QN,cacc2csb_resp_pd[3],pin,net
cacc2csb_resp_pd[3],g136333/C2,net,pin
cacc2csb_resp_pd[3],cacc2csb_resp_pd[3],net,port
u_NV_NVDLA_cacc_u_regfile_cacc2csb_resp_pd_reg\[4\]/QN,cacc2csb_resp_pd[4],pin,net
cacc2csb_resp_pd[4],g136335/C2,net,pin
cacc2csb_resp_pd[4],cacc2csb_resp_pd[4],net,port
u_NV_NVDLA_cacc_u_regfile_cacc2csb_resp_pd_reg\[5\]/QN,cacc2csb_resp_pd[5],pin,net
cacc2csb_resp_pd[5],g136337/B2,net,pin
cacc2csb_resp_pd[5],cacc2csb_resp_pd[5],net,port
u_NV_NVDLA_cacc_u_regfile_cacc2csb_resp_pd_reg\[6\]/QN,cacc2csb_resp_pd[6],pin,net
cacc2csb_resp_pd[6],g136338/B2,net,pin
cacc2csb_resp_pd[6],cacc2csb_resp_pd[6],net,port
u_NV_NVDLA_cacc_u_regfile_cacc2csb_resp_pd_reg\[7\]/QN,cacc2csb_resp_pd[7],pin,net
cacc2csb_resp_pd[7],g136780/B1,net,pin
cacc2csb_resp_pd[7],cacc2csb_resp_pd[7],net,port
u_NV_NVDLA_cacc_u_regfile_cacc2csb_resp_pd_reg\[8\]/QN,cacc2csb_resp_pd[8],pin,net
cacc2csb_resp_pd[8],g136339/C2,net,pin
cacc2csb_resp_pd[8],cacc2csb_resp_pd[8],net,port
u_NV_NVDLA_cacc_u_regfile_cacc2csb_resp_pd_reg\[9\]/QN,cacc2csb_resp_pd[9],pin,net
cacc2csb_resp_pd[9],g136340/B2,net,pin
cacc2csb_resp_pd[9],cacc2csb_resp_pd[9],net,port
u_NV_NVDLA_cacc_u_regfile_cacc2csb_resp_valid_reg/QN,cacc2csb_resp_valid,pin,net
cacc2csb_resp_valid,cacc2csb_resp_valid,net,port
u_NV_NVDLA_cacc_u_delivery_buffer/cacc_done_intr_reg\[0\]/QN,cacc2glb_done_intr_pd[0],pin,net
cacc2glb_done_intr_pd[0],cacc2glb_done_intr_pd[0],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/cacc_done_intr_reg\[1\]/QN,cacc2glb_done_intr_pd[1],pin,net
cacc2glb_done_intr_pd[1],cacc2glb_done_intr_pd[1],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g164010/Y,cacc2sdp_pd[0],pin,net
cacc2sdp_pd[0],cacc2sdp_pd[0],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g163991/Y,cacc2sdp_pd[10],pin,net
cacc2sdp_pd[10],cacc2sdp_pd[10],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g164013/Y,cacc2sdp_pd[11],pin,net
cacc2sdp_pd[11],cacc2sdp_pd[11],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g164002/Y,cacc2sdp_pd[12],pin,net
cacc2sdp_pd[12],cacc2sdp_pd[12],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g164012/Y,cacc2sdp_pd[13],pin,net
cacc2sdp_pd[13],cacc2sdp_pd[13],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g164001/Y,cacc2sdp_pd[14],pin,net
cacc2sdp_pd[14],cacc2sdp_pd[14],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g163988/Y,cacc2sdp_pd[15],pin,net
cacc2sdp_pd[15],cacc2sdp_pd[15],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g164000/Y,cacc2sdp_pd[16],pin,net
cacc2sdp_pd[16],cacc2sdp_pd[16],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g163985/Y,cacc2sdp_pd[17],pin,net
cacc2sdp_pd[17],cacc2sdp_pd[17],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g164005/Y,cacc2sdp_pd[18],pin,net
cacc2sdp_pd[18],cacc2sdp_pd[18],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g163995/Y,cacc2sdp_pd[19],pin,net
cacc2sdp_pd[19],cacc2sdp_pd[19],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g164009/Y,cacc2sdp_pd[1],pin,net
cacc2sdp_pd[1],cacc2sdp_pd[1],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g164004/Y,cacc2sdp_pd[20],pin,net
cacc2sdp_pd[20],cacc2sdp_pd[20],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g163994/Y,cacc2sdp_pd[21],pin,net
cacc2sdp_pd[21],cacc2sdp_pd[21],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g163992/Y,cacc2sdp_pd[22],pin,net
cacc2sdp_pd[22],cacc2sdp_pd[22],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g163987/Y,cacc2sdp_pd[23],pin,net
cacc2sdp_pd[23],cacc2sdp_pd[23],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g163998/Y,cacc2sdp_pd[24],pin,net
cacc2sdp_pd[24],cacc2sdp_pd[24],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g163996/Y,cacc2sdp_pd[25],pin,net
cacc2sdp_pd[25],cacc2sdp_pd[25],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g164003/Y,cacc2sdp_pd[26],pin,net
cacc2sdp_pd[26],cacc2sdp_pd[26],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g163986/Y,cacc2sdp_pd[27],pin,net
cacc2sdp_pd[27],cacc2sdp_pd[27],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g164024/Y,cacc2sdp_pd[28],pin,net
cacc2sdp_pd[28],cacc2sdp_pd[28],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g164011/Y,cacc2sdp_pd[29],pin,net
cacc2sdp_pd[29],cacc2sdp_pd[29],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g164008/Y,cacc2sdp_pd[2],pin,net
cacc2sdp_pd[2],cacc2sdp_pd[2],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g163999/Y,cacc2sdp_pd[30],pin,net
cacc2sdp_pd[30],cacc2sdp_pd[30],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g164014/Y,cacc2sdp_pd[31],pin,net
cacc2sdp_pd[31],cacc2sdp_pd[31],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g164716/Y,cacc2sdp_pd[33],pin,net
cacc2sdp_pd[33],u_NV_NVDLA_cacc_u_delivery_buffer/g164706/B,net,pin
cacc2sdp_pd[33],cacc2sdp_pd[33],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g164007/Y,cacc2sdp_pd[3],pin,net
cacc2sdp_pd[3],cacc2sdp_pd[3],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g163997/Y,cacc2sdp_pd[4],pin,net
cacc2sdp_pd[4],cacc2sdp_pd[4],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g163984/Y,cacc2sdp_pd[5],pin,net
cacc2sdp_pd[5],cacc2sdp_pd[5],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g164006/Y,cacc2sdp_pd[6],pin,net
cacc2sdp_pd[6],cacc2sdp_pd[6],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g163989/Y,cacc2sdp_pd[7],pin,net
cacc2sdp_pd[7],cacc2sdp_pd[7],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g163993/Y,cacc2sdp_pd[8],pin,net
cacc2sdp_pd[8],cacc2sdp_pd[8],net,port
u_NV_NVDLA_cacc_u_delivery_buffer/g163990/Y,cacc2sdp_pd[9],pin,net
cacc2sdp_pd[9],cacc2sdp_pd[9],net,port
cacc2sdp_ready,u_NV_NVDLA_cacc_u_delivery_buffer/g165121/A,net,pin
cacc2sdp_ready,u_NV_NVDLA_cacc_u_delivery_buffer/g164986/D,net,pin
cacc2sdp_ready,cacc2sdp_ready,port,net
cacc2sdp_valid,u_NV_NVDLA_cacc_u_delivery_buffer/g82756/A,net,pin
cacc2sdp_valid,u_NV_NVDLA_cacc_u_delivery_buffer/g167082/A2,net,pin
u_NV_NVDLA_cacc_u_delivery_buffer/g165660/Y,cacc2sdp_valid,pin,net
cacc2sdp_valid,u_NV_NVDLA_cacc_u_delivery_buffer/g165121/B,net,pin
cacc2sdp_valid,u_NV_NVDLA_cacc_u_delivery_buffer/g164986/A,net,pin
cacc2sdp_valid,g62586/B,net,pin
cacc2sdp_valid,cacc2sdp_valid,net,port
csb2cacc_req_pd[0],g149423/B1,net,pin
csb2cacc_req_pd[0],csb2cacc_req_pd[0],port,net
csb2cacc_req_pd[10],csb2cacc_req_pd[10],port,net
csb2cacc_req_pd[11],csb2cacc_req_pd[11],port,net
csb2cacc_req_pd[12],csb2cacc_req_pd[12],port,net
csb2cacc_req_pd[13],csb2cacc_req_pd[13],port,net
csb2cacc_req_pd[14],csb2cacc_req_pd[14],port,net
csb2cacc_req_pd[15],csb2cacc_req_pd[15],port,net
csb2cacc_req_pd[16],csb2cacc_req_pd[16],port,net
csb2cacc_req_pd[17],csb2cacc_req_pd[17],port,net
csb2cacc_req_pd[18],csb2cacc_req_pd[18],port,net
csb2cacc_req_pd[19],csb2cacc_req_pd[19],port,net
csb2cacc_req_pd[1],g149424/B1,net,pin
csb2cacc_req_pd[1],csb2cacc_req_pd[1],port,net
csb2cacc_req_pd[20],csb2cacc_req_pd[20],port,net
csb2cacc_req_pd[21],csb2cacc_req_pd[21],port,net
csb2cacc_req_pd[22],g149462/B1,net,pin
csb2cacc_req_pd[22],csb2cacc_req_pd[22],port,net
csb2cacc_req_pd[23],g149459/B1,net,pin
csb2cacc_req_pd[23],csb2cacc_req_pd[23],port,net
csb2cacc_req_pd[24],g149460/B1,net,pin
csb2cacc_req_pd[24],csb2cacc_req_pd[24],port,net
csb2cacc_req_pd[25],g149367/B1,net,pin
csb2cacc_req_pd[25],csb2cacc_req_pd[25],port,net
csb2cacc_req_pd[26],g149461/B1,net,pin
csb2cacc_req_pd[26],csb2cacc_req_pd[26],port,net
csb2cacc_req_pd[27],g149419/B1,net,pin
csb2cacc_req_pd[27],csb2cacc_req_pd[27],port,net
csb2cacc_req_pd[28],g149453/B1,net,pin
csb2cacc_req_pd[28],csb2cacc_req_pd[28],port,net
csb2cacc_req_pd[29],g149449/B1,net,pin
csb2cacc_req_pd[29],csb2cacc_req_pd[29],port,net
csb2cacc_req_pd[2],g149421/B1,net,pin
csb2cacc_req_pd[2],csb2cacc_req_pd[2],port,net
csb2cacc_req_pd[30],g149454/B1,net,pin
csb2cacc_req_pd[30],csb2cacc_req_pd[30],port,net
csb2cacc_req_pd[31],g149458/B1,net,pin
csb2cacc_req_pd[31],csb2cacc_req_pd[31],port,net
csb2cacc_req_pd[32],g149441/B1,net,pin
csb2cacc_req_pd[32],csb2cacc_req_pd[32],port,net
csb2cacc_req_pd[33],g149455/B1,net,pin
csb2cacc_req_pd[33],csb2cacc_req_pd[33],port,net
csb2cacc_req_pd[34],g149427/B1,net,pin
csb2cacc_req_pd[34],csb2cacc_req_pd[34],port,net
csb2cacc_req_pd[35],g149430/B1,net,pin
csb2cacc_req_pd[35],csb2cacc_req_pd[35],port,net
csb2cacc_req_pd[36],g149440/B1,net,pin
csb2cacc_req_pd[36],csb2cacc_req_pd[36],port,net
csb2cacc_req_pd[37],g149445/B1,net,pin
csb2cacc_req_pd[37],csb2cacc_req_pd[37],port,net
csb2cacc_req_pd[38],g149444/B1,net,pin
csb2cacc_req_pd[38],csb2cacc_req_pd[38],port,net
csb2cacc_req_pd[39],g149452/B1,net,pin
csb2cacc_req_pd[39],csb2cacc_req_pd[39],port,net
csb2cacc_req_pd[3],g149456/B1,net,pin
csb2cacc_req_pd[3],csb2cacc_req_pd[3],port,net
csb2cacc_req_pd[40],g149439/B1,net,pin
csb2cacc_req_pd[40],csb2cacc_req_pd[40],port,net
csb2cacc_req_pd[41],g149442/B1,net,pin
csb2cacc_req_pd[41],csb2cacc_req_pd[41],port,net
csb2cacc_req_pd[42],g149431/B1,net,pin
csb2cacc_req_pd[42],csb2cacc_req_pd[42],port,net
csb2cacc_req_pd[43],g149429/B1,net,pin
csb2cacc_req_pd[43],csb2cacc_req_pd[43],port,net
csb2cacc_req_pd[44],g149425/B1,net,pin
csb2cacc_req_pd[44],csb2cacc_req_pd[44],port,net
csb2cacc_req_pd[45],g149438/B1,net,pin
csb2cacc_req_pd[45],csb2cacc_req_pd[45],port,net
csb2cacc_req_pd[46],g149447/B1,net,pin
csb2cacc_req_pd[46],csb2cacc_req_pd[46],port,net
csb2cacc_req_pd[47],g149437/B1,net,pin
csb2cacc_req_pd[47],csb2cacc_req_pd[47],port,net
csb2cacc_req_pd[48],g149426/B1,net,pin
csb2cacc_req_pd[48],csb2cacc_req_pd[48],port,net
csb2cacc_req_pd[49],g149436/B1,net,pin
csb2cacc_req_pd[49],csb2cacc_req_pd[49],port,net
csb2cacc_req_pd[4],g149422/B1,net,pin
csb2cacc_req_pd[4],csb2cacc_req_pd[4],port,net
csb2cacc_req_pd[50],g149435/B1,net,pin
csb2cacc_req_pd[50],csb2cacc_req_pd[50],port,net
csb2cacc_req_pd[51],g149432/B1,net,pin
csb2cacc_req_pd[51],csb2cacc_req_pd[51],port,net
csb2cacc_req_pd[52],g149450/B1,net,pin
csb2cacc_req_pd[52],csb2cacc_req_pd[52],port,net
csb2cacc_req_pd[53],g149433/B1,net,pin
csb2cacc_req_pd[53],csb2cacc_req_pd[53],port,net
csb2cacc_req_pd[54],g149434/B1,net,pin
csb2cacc_req_pd[54],csb2cacc_req_pd[54],port,net
csb2cacc_req_pd[55],g149451/B1,net,pin
csb2cacc_req_pd[55],csb2cacc_req_pd[55],port,net
csb2cacc_req_pd[56],csb2cacc_req_pd[56],port,net
csb2cacc_req_pd[57],csb2cacc_req_pd[57],port,net
csb2cacc_req_pd[58],csb2cacc_req_pd[58],port,net
csb2cacc_req_pd[59],csb2cacc_req_pd[59],port,net
csb2cacc_req_pd[5],g149448/B1,net,pin
csb2cacc_req_pd[5],csb2cacc_req_pd[5],port,net
csb2cacc_req_pd[60],csb2cacc_req_pd[60],port,net
csb2cacc_req_pd[61],csb2cacc_req_pd[61],port,net
csb2cacc_req_pd[62],csb2cacc_req_pd[62],port,net
csb2cacc_req_pd[6],g149428/B1,net,pin
csb2cacc_req_pd[6],csb2cacc_req_pd[6],port,net
csb2cacc_req_pd[7],g149446/B1,net,pin
csb2cacc_req_pd[7],csb2cacc_req_pd[7],port,net
csb2cacc_req_pd[8],g149443/B1,net,pin
csb2cacc_req_pd[8],csb2cacc_req_pd[8],port,net
csb2cacc_req_pd[9],g149420/B1,net,pin
csb2cacc_req_pd[9],csb2cacc_req_pd[9],port,net
csb2cacc_req_pvld,g150037/A,net,pin
csb2cacc_req_pvld,g149462/B2,net,pin
csb2cacc_req_pvld,g149461/B2,net,pin
csb2cacc_req_pvld,g149460/B2,net,pin
csb2cacc_req_pvld,g149459/B2,net,pin
csb2cacc_req_pvld,g149458/B2,net,pin
csb2cacc_req_pvld,g149456/B2,net,pin
csb2cacc_req_pvld,g149455/B2,net,pin
csb2cacc_req_pvld,g149454/B2,net,pin
csb2cacc_req_pvld,g149453/B2,net,pin
csb2cacc_req_pvld,g149452/B2,net,pin
csb2cacc_req_pvld,g149451/B2,net,pin
csb2cacc_req_pvld,g149450/B2,net,pin
csb2cacc_req_pvld,g149449/B2,net,pin
csb2cacc_req_pvld,g149448/B2,net,pin
csb2cacc_req_pvld,g149447/B2,net,pin
csb2cacc_req_pvld,g149446/B2,net,pin
csb2cacc_req_pvld,g149445/B2,net,pin
csb2cacc_req_pvld,g149444/B2,net,pin
csb2cacc_req_pvld,g149443/B2,net,pin
csb2cacc_req_pvld,g149442/B2,net,pin
csb2cacc_req_pvld,g149441/B2,net,pin
csb2cacc_req_pvld,g149440/B2,net,pin
csb2cacc_req_pvld,g149439/B2,net,pin
csb2cacc_req_pvld,g149438/B2,net,pin
csb2cacc_req_pvld,g149437/B2,net,pin
csb2cacc_req_pvld,g149436/B2,net,pin
csb2cacc_req_pvld,g149435/B2,net,pin
csb2cacc_req_pvld,g149434/B2,net,pin
csb2cacc_req_pvld,g149433/B2,net,pin
csb2cacc_req_pvld,g149432/B2,net,pin
csb2cacc_req_pvld,g149431/B2,net,pin
csb2cacc_req_pvld,g149430/B2,net,pin
csb2cacc_req_pvld,g149429/B2,net,pin
csb2cacc_req_pvld,g149428/B2,net,pin
csb2cacc_req_pvld,g149427/B2,net,pin
csb2cacc_req_pvld,g149426/B2,net,pin
csb2cacc_req_pvld,g149425/B2,net,pin
csb2cacc_req_pvld,g149424/B2,net,pin
csb2cacc_req_pvld,g149423/B2,net,pin
csb2cacc_req_pvld,g149422/B2,net,pin
csb2cacc_req_pvld,g149421/B2,net,pin
csb2cacc_req_pvld,g149420/B2,net,pin
csb2cacc_req_pvld,g149419/B2,net,pin
csb2cacc_req_pvld,g149367/B2,net,pin
csb2cacc_req_pvld,csb2cacc_req_pvld,port,net
direct_reset_,g62357/A,net,pin
direct_reset_,g62352/B2,net,pin
direct_reset_,direct_reset_,port,net
dla_reset_rstn,g62359/A,net,pin
dla_reset_rstn,dla_reset_rstn,port,net
global_clk_ovr_on,global_clk_ovr_on,port,net
mac_a2accu_data0[0],u_NV_NVDLA_cacc_u_calculator/u_cell_int8_0_add_99_44_g983/A,net,pin
mac_a2accu_data0[0],u_NV_NVDLA_cacc_u_calculator/u_cell_int8_0_add_99_44_g919/A1,net,pin
mac_a2accu_data0[0],mac_a2accu_data0[0],port,net
mac_a2accu_data0[10],u_NV_NVDLA_cacc_u_calculator/u_cell_int8_0_add_99_44_g892/B,net,pin
mac_a2accu_data0[10],u_NV_NVDLA_cacc_u_calculator/g69659/A,net,pin
mac_a2accu_data0[10],mac_a2accu_data0[10],port,net
mac_a2accu_data0[11],u_NV_NVDLA_cacc_u_calculator/u_cell_int8_0_add_99_44_g974/A,net,pin
mac_a2accu_data0[11],u_NV_NVDLA_cacc_u_calculator/u_cell_int8_0_add_99_44_g964/A,net,pin
mac_a2accu_data0[11],u_NV_NVDLA_cacc_u_calculator/g69658/A,net,pin
mac_a2accu_data0[11],mac_a2accu_data0[11],port,net
mac_a2accu_data0[12],u_NV_NVDLA_cacc_u_calculator/u_cell_int8_0_add_99_44_g886/B,net,pin
mac_a2accu_data0[12],u_NV_NVDLA_cacc_u_calculator/g69657/A,net,pin
mac_a2accu_data0[12],mac_a2accu_data0[12],port,net
mac_a2accu_data0[13],u_NV_NVDLA_cacc_u_calculator/u_cell_int8_0_add_99_44_g973/A,net,pin
mac_a2accu_data0[13],u_NV_NVDLA_cacc_u_calculator/u_cell_int8_0_add_99_44_g957/A,net,pin
mac_a2accu_data0[13],u_NV_NVDLA_cacc_u_calculator/u_cell_int8_0_add_99_44_g936/A,net,pin
mac_a2accu_data0[13],mac_a2accu_data0[13],port,net
mac_a2accu_data0[14],u_NV_NVDLA_cacc_u_calculator/u_cell_int8_0_add_99_44_g880/B,net,pin
mac_a2accu_data0[14],u_NV_NVDLA_cacc_u_calculator/g69656/A,net,pin
mac_a2accu_data0[14],mac_a2accu_data0[14],port,net
mac_a2accu_data0[15],u_NV_NVDLA_cacc_u_calculator/u_cell_int8_0_add_99_44_g976/A,net,pin
mac_a2accu_data0[15],u_NV_NVDLA_cacc_u_calculator/u_cell_int8_0_add_99_44_g966/A,net,pin
mac_a2accu_data0[15],u_NV_NVDLA_cacc_u_calculator/u_cell_int8_0_add_99_44_g940/A,net,pin
mac_a2accu_data0[15],mac_a2accu_data0[15],port,net
mac_a2accu_data0[16],u_NV_NVDLA_cacc_u_calculator/u_cell_int8_0_add_99_44_g874/B,net,pin
mac_a2accu_data0[16],u_NV_NVDLA_cacc_u_calculator/g69655/A,net,pin
mac_a2accu_data0[16],mac_a2accu_data0[16],port,net
mac_a2accu_data0[17],u_NV_NVDLA_cacc_u_calculator/u_cell_int8_0_add_99_44_g979/A,net,pin
mac_a2accu_data0[17],u_NV_NVDLA_cacc_u_calculator/u_cell_int8_0_add_99_44_g969/A,net,pin
mac_a2accu_data0[17],u_NV_NVDLA_cacc_u_calculator/u_cell_int8_0_add_99_44_g938/A,net,pin
mac_a2accu_data0[17],mac_a2accu_data0[17],port,net
mac_a2accu_data0[18],u_NV_NVDLA_cacc_u_calculator/u_cell_int8_0_add_99_44_g982/A,net,pin
mac_a2accu_data0[18],u_NV_NVDLA_cacc_u_calculator/u_cell_int8_0_add_99_44_g981/A,net,pin
mac_a2accu_data0[18],u_NV_NVDLA_cacc_u_calculator/u_cell_int8_0_add_99_44_g978/A,net,pin
mac_a2accu_data0[18],u_NV_NVDLA_cacc_u_calculator/u_cell_int8_0_add_99_44_g977/A,net,pin
mac_a2accu_data0[18],u_NV_NVDLA_cacc_u_calculator/u_cell_int8_0_add_99_44_g975/A,net,pin
mac_a2accu_data0[18],u_NV_NVDLA_cacc_u_calculator/u_cell_int8_0_add_99_44_g972/A,net,pin
