pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
g10004__6417/B,40467,26739,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10004__6417,u_NV_NVDLA_cmac_u_core_u_mac_0_n_636,2.7743812455738315e-11,-3.596256070714787e-10,1.2014634842572036e-09,1.1723843007516166e-09,5.657799981623646e-16
g10004__6417/Y,40676,26739,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10004__6417,u_NV_NVDLA_cmac_u_core_u_mac_0_n_637,1.6527692409118444e-11,-3.5962566258262996e-10,1.2205818578081562e-09,1.192153376017302e-09,-1
g10006__2398/A,27117,50229,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10006__2398,n_2192,8.495464748348169e-11,-8.732398137922814e-11,8.68136451614987e-10,8.671942608451388e-10,5.242360496544158e-16
g10006__2398/B,27021,50229,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10006__2398,u_NV_NVDLA_cmac_u_core_u_mac_3_n_562,2.172797185229225e-11,-3.1056041072119456e-10,1.1020103718450969e-09,1.1007479372437956e-09,5.657799981623646e-16
g10006__2398/Y,27230,50229,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10006__2398,u_NV_NVDLA_cmac_u_core_u_mac_3_n_563,1.9489476005274398e-11,-3.105604662323458e-10,1.121574610962739e-09,1.1204849270640693e-09,-1
g10007__5107/A,59301,43479,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10007__5107,n_2188,8.668378514986586e-11,-7.528283552105108e-10,1.1131315869050695e-09,1.1151837231437867e-09,5.242360496544158e-16
g10007__5107/B,59205,43479,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10007__5107,u_NV_NVDLA_cmac_u_core_u_mac_2_n_632,2.1085036494561393e-11,-8.151025410185753e-10,1.1843837022240677e-09,1.1885490369678564e-09,5.657799981623646e-16
g10007__5107/Y,59414,43479,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10007__5107,u_NV_NVDLA_cmac_u_core_u_mac_2_n_633,2.1011459933051313e-11,-8.151024299962728e-10,1.2046220687622622e-09,1.2086411871337077e-09,-1
g10008__6260/A,27549,49149,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10008__6260,n_2192,8.501032516816664e-11,-9.370493270211e-11,8.683664343145381e-10,8.674210238979185e-10,5.242360496544158e-16
g10008__6260/B,27453,49149,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10008__6260,u_NV_NVDLA_cmac_u_core_u_mac_3_n_564,2.187249860396978e-11,-3.04616165625049e-10,1.0871752387231481e-09,1.0890026658216811e-09,5.657799981623646e-16
g10008__6260/Y,27662,49149,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10008__6260,u_NV_NVDLA_cmac_u_core_u_mac_3_n_565,1.9515493387967098e-11,-3.0461622113620024e-10,1.1068668204217147e-09,1.1084959616880496e-09,-1
g10009__4319/A,43479,42939,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10009__4319,n_2190,8.118703626047719e-11,-3.173681317747423e-10,1.1110563580274402e-09,1.1139141831151278e-09,5.242360496544158e-16
g10009__4319/B,43383,42939,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10009__4319,u_NV_NVDLA_cmac_u_core_u_mac_3_n_628,2.248275350613671e-11,-4.589233992824404e-10,1.268113836161433e-09,1.2653049719091314e-09,5.657799981623646e-16
g10009__4319/Y,43592,42939,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10009__4319,u_NV_NVDLA_cmac_u_core_u_mac_3_n_629,1.561634155322622e-11,-4.589233992824404e-10,1.2863506926308332e-09,1.2837588769798458e-09,-1
g10010__8428/A,47583,59409,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10010__8428,n_2175,8.442110899231636e-11,-7.971834303788228e-11,8.66542115840474e-10,8.656445560362158e-10,5.242360496544158e-16
g10010__8428/B,47487,59409,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10010__8428,u_NV_NVDLA_cmac_u_core_u_mac_3_n_724,2.470547724731098e-11,-2.1513252290716878e-10,1.0089378221778134e-09,1.0119857174473168e-09,5.657799981623646e-16
g10010__8428/Y,47696,59409,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10010__8428,u_NV_NVDLA_cmac_u_core_u_mac_3_n_725,2.372115177895484e-11,-2.1513257841832e-10,1.0304350706036303e-09,1.0326309807240364e-09,-1
g10011__5526/A,28629,48879,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10011__5526,n_2192,8.505138260339606e-11,-1.1444212244526852e-10,8.685246410955472e-10,8.675768992105759e-10,5.242360496544158e-16
g10011__5526/B,28533,48879,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10011__5526,u_NV_NVDLA_cmac_u_core_u_mac_3_n_566,2.3274191601752037e-11,-3.009414384358422e-10,1.0612980494428825e-09,1.0646864501140385e-09,5.657799981623646e-16
g10011__5526/Y,28742,48879,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10011__5526,u_NV_NVDLA_cmac_u_core_u_mac_3_n_567,2.019377373652098e-11,-3.009414384358422e-10,1.0813918649432708e-09,1.0846505915651505e-09,-1
g10012__6783/A,43155,42939,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10012__6783,n_2190,8.120752681417542e-11,-3.3447089542448794e-10,1.111181369140013e-09,1.1140376399154661e-09,5.242360496544158e-16
g10012__6783/B,43059,42939,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10012__6783,u_NV_NVDLA_cmac_u_core_u_mac_3_n_630,2.1831134122685114e-11,-4.3679770911353444e-10,1.2230580992422802e-09,1.226510559781957e-09,5.657799981623646e-16
g10012__6783/Y,43268,42939,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10012__6783,u_NV_NVDLA_cmac_u_core_u_mac_3_n_631,1.5166845210301538e-11,-4.3679770911353444e-10,1.2410776850657612e-09,1.2445267039140617e-09,-1
g10013__3680/A,57357,43209,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10013__3680,n_2188,8.65233301672319e-11,-8.118880012730756e-10,1.112148040327554e-09,1.1142123890195421e-09,5.242360496544158e-16
g10013__3680/B,57261,43209,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10013__3680,u_NV_NVDLA_cmac_u_core_u_mac_2_n_636,2.8622942557787745e-11,-8.134889428745851e-10,1.1320544501813856e-09,1.106723823696143e-09,5.657799981623646e-16
g10013__3680/Y,57470,43209,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10013__3680,u_NV_NVDLA_cmac_u_core_u_mac_2_n_637,1.9004764775787386e-11,-8.134889428745851e-10,1.1521039677830913e-09,1.1445295822198887e-09,-1
g10014__1617/A,49797,58869,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10014__1617,n_2175,8.433800186002927e-11,-9.650108490077969e-11,8.659450378978306e-10,8.65053861875964e-10,5.242360496544158e-16
g10014__1617/B,49701,58869,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10014__1617,u_NV_NVDLA_cmac_u_core_u_mac_3_n_726,2.403964007025028e-11,-1.952034645036349e-10,9.703658987447739e-10,9.74279323884275e-10,5.657799981623646e-16
g10014__1617/Y,49910,58869,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10014__1617,u_NV_NVDLA_cmac_u_core_u_mac_3_n_727,2.440612989484947e-11,-1.952034645036349e-10,9.920614330027888e-10,9.955536395267472e-10,-1
g10016__1705/A,39483,44019,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10016__1705,n_2165,9.908689146964633e-11,-2.808377419505348e-10,1.0600195166077242e-09,1.059559329164017e-09,5.242360496544158e-16
g10016__1705/B,39387,44019,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10016__1705,u_NV_NVDLA_cmac_u_core_u_mac_3_n_758,2.428324381853475e-11,-3.8467379281925673e-10,1.1757324003269787e-09,1.1753686912641115e-09,5.657799981623646e-16
g10016__1705/Y,39596,44019,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10016__1705,u_NV_NVDLA_cmac_u_core_u_mac_3_n_759,1.427157957784031e-11,-3.8467379281925673e-10,1.193164678170433e-09,1.1932513865886563e-09,-1
g10017__5122/A,42345,43209,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10017__5122,n_2190,8.123848815877466e-11,-3.744455301379901e-10,1.1113564513109964e-09,1.1142105016404003e-09,5.242360496544158e-16
g10017__5122/B,42249,43209,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10017__5122,u_NV_NVDLA_cmac_u_core_u_mac_3_n_632,2.218734744541262e-11,-4.606957038078008e-10,1.2065259902271919e-09,1.2103273938635084e-09,5.657799981623646e-16
g10017__5122/Y,42458,43209,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10017__5122,u_NV_NVDLA_cmac_u_core_u_mac_3_n_633,1.656191329912904e-11,-4.606957038078008e-10,1.2253192904765342e-09,1.229324531060172e-09,-1
g10018__8246/A,38781,35109,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10018__8246,n_2186,8.962933867318057e-11,-2.2609725203182052e-10,1.0546713502534999e-09,1.0549802142989506e-09,5.242360496544158e-16
g10018__8246/B,38685,35109,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10018__8246,u_NV_NVDLA_cmac_u_core_u_mac_1_n_736,2.7382606598846948e-11,-4.4751463645908984e-10,1.282653538936529e-09,1.2874494803583048e-09,5.657799981623646e-16
g10018__8246/Y,38894,35109,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10018__8246,u_NV_NVDLA_cmac_u_core_u_mac_1_n_737,4.1824300966997185e-11,-4.475146919702411e-10,1.3098628848240423e-09,1.3129685116908263e-09,-1
g10019__7098/A,27063,52659,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10019__7098,n_2192,8.484873220693245e-11,-2.7869928587165305e-12,8.676317997391436e-10,8.666961037739895e-10,5.242360496544158e-16
g10019__7098/B,26967,52659,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10019__7098,u_NV_NVDLA_cmac_u_core_u_mac_3_n_548,2.402052515226849e-11,-3.0172597753619357e-10,1.1761271956345354e-09,1.176132857771961e-09,5.657799981623646e-16
g10019__7098/Y,27176,52659,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10019__7098,u_NV_NVDLA_cmac_u_core_u_mac_3_n_549,1.7311835992517288e-11,-3.017260330473448e-10,1.1950870293375715e-09,1.194903287426996e-09,-1
g10020__6131/A,39807,44019,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10020__6131,n_2165,9.908640574707306e-11,-3.0806152073736826e-10,1.0600179622954897e-09,1.059557885874085e-09,5.242360496544158e-16
g10020__6131/B,39711,44019,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10020__6131,u_NV_NVDLA_cmac_u_core_u_mac_3_n_760,2.5597080011152684e-11,-3.801826631288918e-10,1.145480710285085e-09,1.1435222768696462e-09,5.657799981623646e-16
g10020__6131/Y,39920,44019,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10020__6131,u_NV_NVDLA_cmac_u_core_u_mac_3_n_761,1.7532428633892927e-11,-3.801826631288918e-10,1.1645853170705323e-09,1.1628737972557701e-09,-1
g10021__1881/A,41697,43209,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10021__1881,n_2190,8.124028533229577e-11,-4.01232547186936e-10,1.1113661102513106e-09,1.1142201605807145e-09,5.242360496544158e-16
g10021__1881/B,41601,43209,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10021__1881,u_NV_NVDLA_cmac_u_core_u_mac_3_n_634,2.6234131186853027e-11,-4.514298934665817e-10,1.170127772454066e-09,1.1737902871900019e-09,5.657799981623646e-16
g10021__1881/Y,41810,43209,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10021__1881,u_NV_NVDLA_cmac_u_core_u_mac_3_n_635,1.8193986248138394e-11,-4.514299489777329e-10,1.1900548324561555e-09,1.1939845778741187e-09,-1
g10022__5115/A,39321,35919,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10022__5115,n_2186,8.965143211137061e-11,-2.693650302809658e-10,1.0548979467728259e-09,1.0552047013945298e-09,5.242360496544158e-16
g10022__5115/B,39225,35919,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10022__5115,u_NV_NVDLA_cmac_u_core_u_mac_1_n_738,2.4284685373743287e-11,-4.980564849432767e-10,1.2939410654055905e-09,1.2878632604795826e-09,5.657799981623646e-16
g10022__5115/Y,39434,35919,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10022__5115,u_NV_NVDLA_cmac_u_core_u_mac_1_n_739,2.4475668020107477e-11,-4.980564849432767e-10,1.3158117928568913e-09,1.3098849782622324e-09,-1
g10023__7482/A,41913,42939,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10023__7482,n_2190,8.124292211197925e-11,-4.088303584559583e-10,1.1113803211060258e-09,1.1142341493908248e-09,5.242360496544158e-16
g10023__7482/B,41817,42939,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10023__7482,u_NV_NVDLA_cmac_u_core_u_mac_3_n_636,2.7834200222454086e-11,-4.34805025317786e-10,1.155450513046219e-09,1.1260592458484098e-09,5.657799981623646e-16
g10023__7482/Y,42026,42939,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10023__7482,u_NV_NVDLA_cmac_u_core_u_mac_3_n_637,1.3699184148174837e-11,-4.348050808289372e-10,1.173193098225056e-09,1.1437017999327281e-09,-1
g10024__4733/A,39375,35379,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10024__4733,n_2186,8.963037950726616e-11,-2.4422119881961635e-10,1.0546830075952585e-09,1.0549916495961043e-09,5.242360496544158e-16
g10024__4733/B,39279,35379,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10024__4733,u_NV_NVDLA_cmac_u_core_u_mac_1_n_740,2.5684614157750474e-11,-4.5341563836842624e-10,1.2713193831004332e-09,1.274908179027534e-09,5.657799981623646e-16
g10024__4733/Y,39488,35379,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10024__4733,u_NV_NVDLA_cmac_u_core_u_mac_1_n_741,2.467686818774517e-11,-4.53415582857275e-10,1.2932888093786232e-09,1.296495466540648e-09,-1
g10025__6161/A,38565,37809,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10025__6161,n_2186,8.968846498813576e-11,-2.4856205982359825e-10,1.0552141382902391e-09,1.0555178953097766e-09,5.242360496544158e-16
g10025__6161/B,38469,37809,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10025__6161,u_NV_NVDLA_cmac_u_core_u_mac_1_n_742,3.258759928570498e-11,-4.403222786386607e-10,1.2555855244400504e-09,1.2571865770638624e-09,5.657799981623646e-16
g10025__6161/Y,38678,37809,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10025__6161,u_NV_NVDLA_cmac_u_core_u_mac_1_n_743,2.55460479159364e-11,-4.403223341498119e-10,1.2783712977082473e-09,1.2798259119151112e-09,-1
g10026__9315/A,39645,44559,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10026__9315,n_2165,9.908158321580984e-11,-3.474419085769398e-10,1.06000264121775e-09,1.0595428978632526e-09,5.242360496544158e-16
g10026__9315/B,39549,44559,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10026__9315,u_NV_NVDLA_cmac_u_core_u_mac_3_n_762,2.4977063819986434e-11,-3.942540738322009e-10,1.114027536885942e-09,1.1181541248461713e-09,5.657799981623646e-16
g10026__9315/Y,39758,44559,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10026__9315,u_NV_NVDLA_cmac_u_core_u_mac_3_n_763,1.5860186428073852e-11,-3.942540738322009e-10,1.1324413629054675e-09,1.136937433088292e-09,-1
g10028__2883/A,38781,34839,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10028__2883,n_2186,8.964676223577328e-11,-2.6262392260889555e-10,1.054853093762631e-09,1.0551600704289399e-09,5.242360496544158e-16
g10028__2883/B,38685,34839,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10028__2883,u_NV_NVDLA_cmac_u_core_u_mac_1_n_744,1.7676278843414828e-11,-4.687972787742467e-10,1.26977417469476e-09,1.273677496804737e-09,5.657799981623646e-16
g10028__2883/Y,38894,34839,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10028__2883,u_NV_NVDLA_cmac_u_core_u_mac_1_n_745,2.2947728786637533e-11,-4.687972787742467e-10,1.2901597568060197e-09,1.2930314596815151e-09,-1
g10029__2346/A,38835,34569,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10029__2346,n_2186,8.964726183613436e-11,-2.563966261526218e-10,1.054857867721637e-09,1.0551649554102482e-09,5.242360496544158e-16
g10029__2346/B,38739,34569,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10029__2346,u_NV_NVDLA_cmac_u_core_u_mac_1_n_746,2.587158438871473e-11,-4.4935499765585973e-10,1.256183379538811e-09,1.2589651543493119e-09,5.657799981623646e-16
g10029__2346/Y,38948,34569,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10029__2346,u_NV_NVDLA_cmac_u_core_u_mac_1_n_747,2.03886681843235e-11,-4.4935499765585973e-10,1.2766139256825682e-09,1.2790053460776107e-09,-1
g10030__1666/A,38835,39429,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10030__1666,n_2185,9.173883874780131e-11,-5.625199195335995e-10,1.055645681979911e-09,1.0557744678507675e-09,5.242360496544158e-16
g10030__1666/B,38739,39429,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10030__1666,u_NV_NVDLA_cmac_u_core_u_mac_2_n_736,2.3275537747169395e-11,-7.810224134097155e-10,1.2872770627225805e-09,1.2862405585067904e-09,5.657799981623646e-16
g10030__1666/Y,38948,39429,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10030__1666,u_NV_NVDLA_cmac_u_core_u_mac_2_n_737,4.568104228219738e-11,-7.810224134097155e-10,1.3153567124390975e-09,1.3120974307057054e-09,-1
g10031__7410/A,38457,35109,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10031__7410,n_2186,8.962933867318057e-11,-2.6853519408120974e-10,1.0546713502534999e-09,1.0549802142989506e-09,5.242360496544158e-16
g10031__7410/B,38361,35109,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10031__7410,u_NV_NVDLA_cmac_u_core_u_mac_1_n_748,1.9554999980408994e-11,-4.5195464037917077e-10,1.2489224099354601e-09,1.246972081148101e-09,5.657799981623646e-16
g10031__7410/Y,38570,35109,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10031__7410,u_NV_NVDLA_cmac_u_core_u_mac_1_n_749,2.4300615339423182e-11,-4.5195458486801954e-10,1.2702118246110672e-09,1.2680763106232007e-09,-1
g10032__6417/A,38457,34839,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10032__6417,n_2186,8.964676223577328e-11,-2.826995859628312e-10,1.054853093762631e-09,1.0551600704289399e-09,5.242360496544158e-16
g10032__6417/B,38361,34839,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10032__6417,u_NV_NVDLA_cmac_u_core_u_mac_1_n_750,2.1498653551832447e-11,-4.485076199323146e-10,1.2314964603632461e-09,1.2251218928227559e-09,5.657799981623646e-16
g10032__6417/Y,38570,34839,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10032__6417,u_NV_NVDLA_cmac_u_core_u_mac_1_n_751,2.4259349737376645e-11,-4.485076199323146e-10,1.2528584836246637e-09,1.246267311572069e-09,-1
g10033__5477/A,38349,36729,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10033__5477,n_2186,8.966637154994572e-11,-2.646320385046863e-10,1.0550331719372252e-09,1.0553385942912996e-09,5.242360496544158e-16
g10033__5477/B,38253,36729,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10033__5477,u_NV_NVDLA_cmac_u_core_u_mac_1_n_752,2.1170181926932763e-11,-4.246439866406604e-10,1.2245771063845723e-09,1.2211444078147338e-09,5.657799981623646e-16
g10033__5477/Y,38462,36729,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10033__5477,u_NV_NVDLA_cmac_u_core_u_mac_1_n_753,2.0751886320447e-11,-4.246440421518116e-10,1.2446185193581982e-09,1.2414438366192826e-09,-1
g10034__2398/A,39051,35379,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10034__2398,n_2186,8.963024072938808e-11,-3.1665214894616156e-10,1.054681453283024e-09,1.0549902063061722e-09,5.242360496544158e-16
g10034__2398/B,38955,35379,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10034__2398,u_NV_NVDLA_cmac_u_core_u_mac_1_n_754,2.179466676577313e-11,-4.4903109008842534e-10,1.197604682090514e-09,1.1976964975346505e-09,5.657799981623646e-16
g10034__2398/Y,39164,35379,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10034__2398,u_NV_NVDLA_cmac_u_core_u_mac_1_n_755,2.4894484043636034e-11,-4.490311455995766e-10,1.2194266707510337e-09,1.218854461804142e-09,-1
g10035__5107/A,50985,58869,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10035__5107,n_2175,8.43302372377508e-11,-1.1230960605956852e-10,8.658761485591526e-10,8.649856386711008e-10,5.242360496544158e-16
g10035__5107/B,50889,58869,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10035__5107,u_NV_NVDLA_cmac_u_core_u_mac_3_n_728,2.1355524987276553e-11,-1.9265439243909555e-10,9.526395228220963e-10,9.560272573594375e-10,5.657799981623646e-16
g10035__5107/Y,51098,58869,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10035__5107,u_NV_NVDLA_cmac_u_core_u_mac_3_n_729,2.4574335621974086e-11,-1.9265444795024678e-10,9.739274942077714e-10,9.76962954979399e-10,-1
g10036__6260/A,39321,45909,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10036__6260,n_2165,9.905241904473172e-11,-3.571438700333829e-10,1.0598223409985508e-09,1.059365817290825e-09,5.242360496544158e-16
g10036__6260/B,39225,45909,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10036__6260,u_NV_NVDLA_cmac_u_core_u_mac_3_n_764,2.843280645647983e-11,-3.7052105827939386e-10,1.0905903957691976e-09,1.0763533397906144e-09,5.657799981623646e-16
g10036__6260/Y,39434,45909,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10036__6260,u_NV_NVDLA_cmac_u_core_u_mac_3_n_765,1.591253344368493e-11,-3.705210027682426e-10,1.1093337359824318e-09,1.0958336460475948e-09,-1
g10037__4319/A,39483,36189,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10037__4319,n_2186,8.97116061993053e-11,-3.032757378562678e-10,1.0553854457029388e-09,1.0556873153433344e-09,5.242360496544158e-16
g10037__4319/B,39387,36189,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10037__4319,u_NV_NVDLA_cmac_u_core_u_mac_1_n_756,2.149507308257803e-11,-4.178571932911268e-10,1.1852792081157304e-09,1.1805572075473947e-09,5.657799981623646e-16
g10037__4319/Y,39596,36189,0,-1,0,0,1,9.216000358691634e-14,3.999999886872274e-09,0,g10037__4319,u_NV_NVDLA_cmac_u_core_u_mac_1_n_757,2.140716943987986e-11,-4.1785724880227804e-10,1.2054870435207476e-09,1.2006086125282422e-09,-1
g10038__8428/A,39645,36729,0,-1,0,0,0,0.0,3.199999987213431e-10,0,g10038__8428,n_2186,8.971005188707082e-11,-3.2398861371518706e-10,1.0553743434726925e-09,1.0556763241353906e-09,5.242360496544158e-16
