src,tar,src_type,tar_type
configuration_cache_line_size_reg_reg\[5\],configuration_cache_line_size_reg_reg\[5\]/QN,cell,pin
configuration_cache_line_size_reg_reg\[5\]/SETN,configuration_cache_line_size_reg_reg\[5\],pin,cell
configuration_cache_line_size_reg_reg\[6\]/CLK,configuration_cache_line_size_reg_reg\[6\],pin,cell
configuration_cache_line_size_reg_reg\[6\]/D,configuration_cache_line_size_reg_reg\[6\],pin,cell
configuration_cache_line_size_reg_reg\[6\],configuration_cache_line_size_reg_reg\[6\]/QN,cell,pin
configuration_cache_line_size_reg_reg\[6\]/SETN,configuration_cache_line_size_reg_reg\[6\],pin,cell
configuration_cache_line_size_reg_reg\[7\]/CLK,configuration_cache_line_size_reg_reg\[7\],pin,cell
configuration_cache_line_size_reg_reg\[7\]/D,configuration_cache_line_size_reg_reg\[7\],pin,cell
configuration_cache_line_size_reg_reg\[7\],configuration_cache_line_size_reg_reg\[7\]/QN,cell,pin
configuration_cache_line_size_reg_reg\[7\]/SETN,configuration_cache_line_size_reg_reg\[7\],pin,cell
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[0\]/CLK,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[0\],pin,cell
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[0\]/D,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[0\],pin,cell
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[0\],configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[0\]/QN,cell,pin
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[0\]/SETN,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[0\],pin,cell
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[1\]/CLK,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[1\],pin,cell
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[1\]/D,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[1\],pin,cell
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[1\],configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[1\]/QN,cell,pin
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[1\]/SETN,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[1\],pin,cell
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[2\]/CLK,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[2\],pin,cell
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[2\]/D,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[2\],pin,cell
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[2\],configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[2\]/QN,cell,pin
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[2\]/SETN,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[2\],pin,cell
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[3\]/CLK,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[3\],pin,cell
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[3\]/D,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[3\],pin,cell
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[3\],configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[3\]/QN,cell,pin
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[3\]/SETN,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[3\],pin,cell
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[4\]/CLK,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[4\],pin,cell
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[4\]/D,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[4\],pin,cell
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[4\],configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[4\]/QN,cell,pin
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[4\]/SETN,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[4\],pin,cell
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[5\]/CLK,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[5\],pin,cell
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[5\]/D,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[5\],pin,cell
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[5\],configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[5\]/QN,cell,pin
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[5\]/SETN,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[5\],pin,cell
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[6\]/CLK,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[6\],pin,cell
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[6\]/D,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[6\],pin,cell
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[6\],configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[6\]/QN,cell,pin
configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[6\]/SETN,configuration_cache_lsize_to_wb_bits_sync_sync_data_out_reg\[6\],pin,cell
configuration_command_bit2_0_reg\[0\]/CLK,configuration_command_bit2_0_reg\[0\],pin,cell
configuration_command_bit2_0_reg\[0\]/D,configuration_command_bit2_0_reg\[0\],pin,cell
configuration_command_bit2_0_reg\[0\],configuration_command_bit2_0_reg\[0\]/QN,cell,pin
configuration_command_bit2_0_reg\[0\]/SETN,configuration_command_bit2_0_reg\[0\],pin,cell
configuration_command_bit2_0_reg\[1\]/CLK,configuration_command_bit2_0_reg\[1\],pin,cell
configuration_command_bit2_0_reg\[1\]/D,configuration_command_bit2_0_reg\[1\],pin,cell
configuration_command_bit2_0_reg\[1\],configuration_command_bit2_0_reg\[1\]/QN,cell,pin
configuration_command_bit2_0_reg\[1\]/SETN,configuration_command_bit2_0_reg\[1\],pin,cell
configuration_command_bit2_0_reg\[2\]/CLK,configuration_command_bit2_0_reg\[2\],pin,cell
configuration_command_bit2_0_reg\[2\]/D,configuration_command_bit2_0_reg\[2\],pin,cell
configuration_command_bit2_0_reg\[2\],configuration_command_bit2_0_reg\[2\]/QN,cell,pin
configuration_command_bit2_0_reg\[2\]/SETN,configuration_command_bit2_0_reg\[2\],pin,cell
configuration_command_bit6_reg/CLK,configuration_command_bit6_reg,pin,cell
configuration_command_bit6_reg/D,configuration_command_bit6_reg,pin,cell
configuration_command_bit6_reg,configuration_command_bit6_reg/QN,cell,pin
configuration_command_bit6_reg/SETN,configuration_command_bit6_reg,pin,cell
configuration_command_bit8_reg/CLK,configuration_command_bit8_reg,pin,cell
configuration_command_bit8_reg/D,configuration_command_bit8_reg,pin,cell
configuration_command_bit8_reg,configuration_command_bit8_reg/QN,cell,pin
configuration_command_bit8_reg/SETN,configuration_command_bit8_reg,pin,cell
configuration_command_bit_sync_sync_data_out_reg\[0\]/CLK,configuration_command_bit_sync_sync_data_out_reg\[0\],pin,cell
configuration_command_bit_sync_sync_data_out_reg\[0\]/D,configuration_command_bit_sync_sync_data_out_reg\[0\],pin,cell
configuration_command_bit_sync_sync_data_out_reg\[0\],configuration_command_bit_sync_sync_data_out_reg\[0\]/QN,cell,pin
configuration_command_bit_sync_sync_data_out_reg\[0\]/SETN,configuration_command_bit_sync_sync_data_out_reg\[0\],pin,cell
configuration_i_wb_init_complete_sync_sync_data_out_reg\[0\]/CLK,configuration_i_wb_init_complete_sync_sync_data_out_reg\[0\],pin,cell
configuration_i_wb_init_complete_sync_sync_data_out_reg\[0\]/D,configuration_i_wb_init_complete_sync_sync_data_out_reg\[0\],pin,cell
configuration_i_wb_init_complete_sync_sync_data_out_reg\[0\],configuration_i_wb_init_complete_sync_sync_data_out_reg\[0\]/QN,cell,pin
configuration_i_wb_init_complete_sync_sync_data_out_reg\[0\]/SETN,configuration_i_wb_init_complete_sync_sync_data_out_reg\[0\],pin,cell
configuration_icr_bit2_0_reg\[0\]/CLK,configuration_icr_bit2_0_reg\[0\],pin,cell
configuration_icr_bit2_0_reg\[0\]/D,configuration_icr_bit2_0_reg\[0\],pin,cell
configuration_icr_bit2_0_reg\[0\],configuration_icr_bit2_0_reg\[0\]/QN,cell,pin
configuration_icr_bit2_0_reg\[0\]/SETN,configuration_icr_bit2_0_reg\[0\],pin,cell
configuration_icr_bit2_0_reg\[1\]/CLK,configuration_icr_bit2_0_reg\[1\],pin,cell
configuration_icr_bit2_0_reg\[1\]/D,configuration_icr_bit2_0_reg\[1\],pin,cell
configuration_icr_bit2_0_reg\[1\],configuration_icr_bit2_0_reg\[1\]/QN,cell,pin
configuration_icr_bit2_0_reg\[1\]/SETN,configuration_icr_bit2_0_reg\[1\],pin,cell
configuration_icr_bit2_0_reg\[2\]/CLK,configuration_icr_bit2_0_reg\[2\],pin,cell
configuration_icr_bit2_0_reg\[2\]/D,configuration_icr_bit2_0_reg\[2\],pin,cell
configuration_icr_bit2_0_reg\[2\],configuration_icr_bit2_0_reg\[2\]/QN,cell,pin
configuration_icr_bit2_0_reg\[2\]/SETN,configuration_icr_bit2_0_reg\[2\],pin,cell
configuration_icr_bit31_reg/CLK,configuration_icr_bit31_reg,pin,cell
configuration_icr_bit31_reg/D,configuration_icr_bit31_reg,pin,cell
configuration_icr_bit31_reg,configuration_icr_bit31_reg/QN,cell,pin
configuration_icr_bit31_reg/SETN,configuration_icr_bit31_reg,pin,cell
configuration_init_complete_reg/CLK,configuration_init_complete_reg,pin,cell
configuration_init_complete_reg/D,configuration_init_complete_reg,pin,cell
configuration_init_complete_reg,configuration_init_complete_reg/QN,cell,pin
configuration_init_complete_reg/SETN,configuration_init_complete_reg,pin,cell
configuration_int_pin_sync_sync_data_out_reg\[0\]/CLK,configuration_int_pin_sync_sync_data_out_reg\[0\],pin,cell
configuration_int_pin_sync_sync_data_out_reg\[0\]/D,configuration_int_pin_sync_sync_data_out_reg\[0\],pin,cell
configuration_int_pin_sync_sync_data_out_reg\[0\],configuration_int_pin_sync_sync_data_out_reg\[0\]/QN,cell,pin
configuration_int_pin_sync_sync_data_out_reg\[0\]/SETN,configuration_int_pin_sync_sync_data_out_reg\[0\],pin,cell
configuration_interrupt_line_reg\[0\]/CLK,configuration_interrupt_line_reg\[0\],pin,cell
configuration_interrupt_line_reg\[0\]/D,configuration_interrupt_line_reg\[0\],pin,cell
configuration_interrupt_line_reg\[0\],configuration_interrupt_line_reg\[0\]/QN,cell,pin
configuration_interrupt_line_reg\[0\]/SETN,configuration_interrupt_line_reg\[0\],pin,cell
configuration_interrupt_line_reg\[1\]/CLK,configuration_interrupt_line_reg\[1\],pin,cell
configuration_interrupt_line_reg\[1\]/D,configuration_interrupt_line_reg\[1\],pin,cell
configuration_interrupt_line_reg\[1\],configuration_interrupt_line_reg\[1\]/QN,cell,pin
configuration_interrupt_line_reg\[1\]/SETN,configuration_interrupt_line_reg\[1\],pin,cell
configuration_interrupt_line_reg\[2\]/CLK,configuration_interrupt_line_reg\[2\],pin,cell
configuration_interrupt_line_reg\[2\]/D,configuration_interrupt_line_reg\[2\],pin,cell
configuration_interrupt_line_reg\[2\],configuration_interrupt_line_reg\[2\]/QN,cell,pin
configuration_interrupt_line_reg\[2\]/SETN,configuration_interrupt_line_reg\[2\],pin,cell
configuration_interrupt_line_reg\[3\]/CLK,configuration_interrupt_line_reg\[3\],pin,cell
configuration_interrupt_line_reg\[3\]/D,configuration_interrupt_line_reg\[3\],pin,cell
configuration_interrupt_line_reg\[3\],configuration_interrupt_line_reg\[3\]/QN,cell,pin
configuration_interrupt_line_reg\[3\]/SETN,configuration_interrupt_line_reg\[3\],pin,cell
configuration_interrupt_line_reg\[4\]/CLK,configuration_interrupt_line_reg\[4\],pin,cell
configuration_interrupt_line_reg\[4\]/D,configuration_interrupt_line_reg\[4\],pin,cell
configuration_interrupt_line_reg\[4\],configuration_interrupt_line_reg\[4\]/QN,cell,pin
configuration_interrupt_line_reg\[4\]/SETN,configuration_interrupt_line_reg\[4\],pin,cell
configuration_interrupt_line_reg\[5\]/CLK,configuration_interrupt_line_reg\[5\],pin,cell
configuration_interrupt_line_reg\[5\]/D,configuration_interrupt_line_reg\[5\],pin,cell
configuration_interrupt_line_reg\[5\],configuration_interrupt_line_reg\[5\]/QN,cell,pin
configuration_interrupt_line_reg\[5\]/SETN,configuration_interrupt_line_reg\[5\],pin,cell
configuration_interrupt_line_reg\[6\]/CLK,configuration_interrupt_line_reg\[6\],pin,cell
configuration_interrupt_line_reg\[6\]/D,configuration_interrupt_line_reg\[6\],pin,cell
configuration_interrupt_line_reg\[6\],configuration_interrupt_line_reg\[6\]/QN,cell,pin
configuration_interrupt_line_reg\[6\]/SETN,configuration_interrupt_line_reg\[6\],pin,cell
configuration_interrupt_line_reg\[7\]/CLK,configuration_interrupt_line_reg\[7\],pin,cell
configuration_interrupt_line_reg\[7\]/D,configuration_interrupt_line_reg\[7\],pin,cell
configuration_interrupt_line_reg\[7\],configuration_interrupt_line_reg\[7\]/QN,cell,pin
configuration_interrupt_line_reg\[7\]/SETN,configuration_interrupt_line_reg\[7\],pin,cell
configuration_interrupt_out_reg/CLK,configuration_interrupt_out_reg,pin,cell
configuration_interrupt_out_reg/D,configuration_interrupt_out_reg,pin,cell
configuration_interrupt_out_reg,configuration_interrupt_out_reg/QN,cell,pin
configuration_interrupt_out_reg/SETN,configuration_interrupt_out_reg,pin,cell
configuration_isr_bit0_sync_sync_data_out_reg\[0\]/CLK,configuration_isr_bit0_sync_sync_data_out_reg\[0\],pin,cell
configuration_isr_bit0_sync_sync_data_out_reg\[0\]/D,configuration_isr_bit0_sync_sync_data_out_reg\[0\],pin,cell
configuration_isr_bit0_sync_sync_data_out_reg\[0\],configuration_isr_bit0_sync_sync_data_out_reg\[0\]/QN,cell,pin
configuration_isr_bit0_sync_sync_data_out_reg\[0\]/SETN,configuration_isr_bit0_sync_sync_data_out_reg\[0\],pin,cell
configuration_isr_bit2_0_reg\[0\]/CLK,configuration_isr_bit2_0_reg\[0\],pin,cell
configuration_isr_bit2_0_reg\[0\]/D,configuration_isr_bit2_0_reg\[0\],pin,cell
configuration_isr_bit2_0_reg\[0\],configuration_isr_bit2_0_reg\[0\]/QN,cell,pin
configuration_isr_bit2_0_reg\[0\]/SETN,configuration_isr_bit2_0_reg\[0\],pin,cell
configuration_isr_bit2_0_reg\[1\]/CLK,configuration_isr_bit2_0_reg\[1\],pin,cell
configuration_isr_bit2_0_reg\[1\]/D,configuration_isr_bit2_0_reg\[1\],pin,cell
configuration_isr_bit2_0_reg\[1\],configuration_isr_bit2_0_reg\[1\]/QN,cell,pin
configuration_isr_bit2_0_reg\[1\]/SETN,configuration_isr_bit2_0_reg\[1\],pin,cell
configuration_isr_bit2_0_reg\[2\]/CLK,configuration_isr_bit2_0_reg\[2\],pin,cell
configuration_isr_bit2_0_reg\[2\]/D,configuration_isr_bit2_0_reg\[2\],pin,cell
configuration_isr_bit2_0_reg\[2\],configuration_isr_bit2_0_reg\[2\]/QN,cell,pin
configuration_isr_bit2_0_reg\[2\]/SETN,configuration_isr_bit2_0_reg\[2\],pin,cell
configuration_isr_bit2_sync_sync_data_out_reg\[0\]/CLK,configuration_isr_bit2_sync_sync_data_out_reg\[0\],pin,cell
configuration_isr_bit2_sync_sync_data_out_reg\[0\]/D,configuration_isr_bit2_sync_sync_data_out_reg\[0\],pin,cell
configuration_isr_bit2_sync_sync_data_out_reg\[0\],configuration_isr_bit2_sync_sync_data_out_reg\[0\]/QN,cell,pin
configuration_isr_bit2_sync_sync_data_out_reg\[0\]/SETN,configuration_isr_bit2_sync_sync_data_out_reg\[0\],pin,cell
configuration_latency_timer_reg\[0\]/CLK,configuration_latency_timer_reg\[0\],pin,cell
configuration_latency_timer_reg\[0\]/D,configuration_latency_timer_reg\[0\],pin,cell
configuration_latency_timer_reg\[0\],configuration_latency_timer_reg\[0\]/QN,cell,pin
configuration_latency_timer_reg\[0\]/SETN,configuration_latency_timer_reg\[0\],pin,cell
configuration_latency_timer_reg\[1\]/CLK,configuration_latency_timer_reg\[1\],pin,cell
configuration_latency_timer_reg\[1\]/D,configuration_latency_timer_reg\[1\],pin,cell
configuration_latency_timer_reg\[1\],configuration_latency_timer_reg\[1\]/QN,cell,pin
configuration_latency_timer_reg\[1\]/SETN,configuration_latency_timer_reg\[1\],pin,cell
configuration_latency_timer_reg\[2\]/CLK,configuration_latency_timer_reg\[2\],pin,cell
configuration_latency_timer_reg\[2\]/D,configuration_latency_timer_reg\[2\],pin,cell
configuration_latency_timer_reg\[2\],configuration_latency_timer_reg\[2\]/QN,cell,pin
configuration_latency_timer_reg\[2\]/SETN,configuration_latency_timer_reg\[2\],pin,cell
configuration_latency_timer_reg\[3\]/CLK,configuration_latency_timer_reg\[3\],pin,cell
configuration_latency_timer_reg\[3\]/D,configuration_latency_timer_reg\[3\],pin,cell
configuration_latency_timer_reg\[3\],configuration_latency_timer_reg\[3\]/QN,cell,pin
configuration_latency_timer_reg\[3\]/SETN,configuration_latency_timer_reg\[3\],pin,cell
configuration_latency_timer_reg\[4\]/CLK,configuration_latency_timer_reg\[4\],pin,cell
configuration_latency_timer_reg\[4\]/D,configuration_latency_timer_reg\[4\],pin,cell
configuration_latency_timer_reg\[4\],configuration_latency_timer_reg\[4\]/QN,cell,pin
configuration_latency_timer_reg\[4\]/SETN,configuration_latency_timer_reg\[4\],pin,cell
configuration_latency_timer_reg\[5\]/CLK,configuration_latency_timer_reg\[5\],pin,cell
configuration_latency_timer_reg\[5\]/D,configuration_latency_timer_reg\[5\],pin,cell
configuration_latency_timer_reg\[5\],configuration_latency_timer_reg\[5\]/QN,cell,pin
configuration_latency_timer_reg\[5\]/SETN,configuration_latency_timer_reg\[5\],pin,cell
configuration_latency_timer_reg\[6\]/CLK,configuration_latency_timer_reg\[6\],pin,cell
configuration_latency_timer_reg\[6\]/D,configuration_latency_timer_reg\[6\],pin,cell
configuration_latency_timer_reg\[6\],configuration_latency_timer_reg\[6\]/QN,cell,pin
configuration_latency_timer_reg\[6\]/SETN,configuration_latency_timer_reg\[6\],pin,cell
configuration_latency_timer_reg\[7\]/CLK,configuration_latency_timer_reg\[7\],pin,cell
configuration_latency_timer_reg\[7\]/D,configuration_latency_timer_reg\[7\],pin,cell
configuration_latency_timer_reg\[7\],configuration_latency_timer_reg\[7\]/QN,cell,pin
configuration_latency_timer_reg\[7\]/SETN,configuration_latency_timer_reg\[7\],pin,cell
configuration_pci_am1_reg\[10\]/CLK,configuration_pci_am1_reg\[10\],pin,cell
configuration_pci_am1_reg\[10\]/D,configuration_pci_am1_reg\[10\],pin,cell
configuration_pci_am1_reg\[10\],configuration_pci_am1_reg\[10\]/QN,cell,pin
configuration_pci_am1_reg\[10\]/RESETN,configuration_pci_am1_reg\[10\],pin,cell
configuration_pci_am1_reg\[11\]/CLK,configuration_pci_am1_reg\[11\],pin,cell
configuration_pci_am1_reg\[11\]/D,configuration_pci_am1_reg\[11\],pin,cell
configuration_pci_am1_reg\[11\],configuration_pci_am1_reg\[11\]/QN,cell,pin
configuration_pci_am1_reg\[11\]/RESETN,configuration_pci_am1_reg\[11\],pin,cell
configuration_pci_am1_reg\[12\]/CLK,configuration_pci_am1_reg\[12\],pin,cell
configuration_pci_am1_reg\[12\]/D,configuration_pci_am1_reg\[12\],pin,cell
configuration_pci_am1_reg\[12\],configuration_pci_am1_reg\[12\]/QN,cell,pin
configuration_pci_am1_reg\[12\]/RESETN,configuration_pci_am1_reg\[12\],pin,cell
configuration_pci_am1_reg\[13\]/CLK,configuration_pci_am1_reg\[13\],pin,cell
configuration_pci_am1_reg\[13\]/D,configuration_pci_am1_reg\[13\],pin,cell
configuration_pci_am1_reg\[13\],configuration_pci_am1_reg\[13\]/QN,cell,pin
configuration_pci_am1_reg\[13\]/RESETN,configuration_pci_am1_reg\[13\],pin,cell
configuration_pci_am1_reg\[14\]/CLK,configuration_pci_am1_reg\[14\],pin,cell
configuration_pci_am1_reg\[14\]/D,configuration_pci_am1_reg\[14\],pin,cell
configuration_pci_am1_reg\[14\],configuration_pci_am1_reg\[14\]/QN,cell,pin
configuration_pci_am1_reg\[14\]/RESETN,configuration_pci_am1_reg\[14\],pin,cell
configuration_pci_am1_reg\[15\]/CLK,configuration_pci_am1_reg\[15\],pin,cell
configuration_pci_am1_reg\[15\]/D,configuration_pci_am1_reg\[15\],pin,cell
configuration_pci_am1_reg\[15\],configuration_pci_am1_reg\[15\]/QN,cell,pin
configuration_pci_am1_reg\[15\]/RESETN,configuration_pci_am1_reg\[15\],pin,cell
configuration_pci_am1_reg\[16\]/CLK,configuration_pci_am1_reg\[16\],pin,cell
configuration_pci_am1_reg\[16\]/D,configuration_pci_am1_reg\[16\],pin,cell
configuration_pci_am1_reg\[16\],configuration_pci_am1_reg\[16\]/QN,cell,pin
configuration_pci_am1_reg\[16\]/RESETN,configuration_pci_am1_reg\[16\],pin,cell
configuration_pci_am1_reg\[17\]/CLK,configuration_pci_am1_reg\[17\],pin,cell
configuration_pci_am1_reg\[17\]/D,configuration_pci_am1_reg\[17\],pin,cell
configuration_pci_am1_reg\[17\],configuration_pci_am1_reg\[17\]/QN,cell,pin
configuration_pci_am1_reg\[17\]/RESETN,configuration_pci_am1_reg\[17\],pin,cell
configuration_pci_am1_reg\[18\]/CLK,configuration_pci_am1_reg\[18\],pin,cell
configuration_pci_am1_reg\[18\]/D,configuration_pci_am1_reg\[18\],pin,cell
configuration_pci_am1_reg\[18\],configuration_pci_am1_reg\[18\]/QN,cell,pin
configuration_pci_am1_reg\[18\]/RESETN,configuration_pci_am1_reg\[18\],pin,cell
configuration_pci_am1_reg\[19\]/CLK,configuration_pci_am1_reg\[19\],pin,cell
configuration_pci_am1_reg\[19\]/D,configuration_pci_am1_reg\[19\],pin,cell
configuration_pci_am1_reg\[19\],configuration_pci_am1_reg\[19\]/QN,cell,pin
configuration_pci_am1_reg\[19\]/RESETN,configuration_pci_am1_reg\[19\],pin,cell
configuration_pci_am1_reg\[20\]/CLK,configuration_pci_am1_reg\[20\],pin,cell
configuration_pci_am1_reg\[20\]/D,configuration_pci_am1_reg\[20\],pin,cell
configuration_pci_am1_reg\[20\],configuration_pci_am1_reg\[20\]/QN,cell,pin
configuration_pci_am1_reg\[20\]/RESETN,configuration_pci_am1_reg\[20\],pin,cell
configuration_pci_am1_reg\[21\]/CLK,configuration_pci_am1_reg\[21\],pin,cell
configuration_pci_am1_reg\[21\]/D,configuration_pci_am1_reg\[21\],pin,cell
configuration_pci_am1_reg\[21\],configuration_pci_am1_reg\[21\]/QN,cell,pin
configuration_pci_am1_reg\[21\]/RESETN,configuration_pci_am1_reg\[21\],pin,cell
configuration_pci_am1_reg\[22\]/CLK,configuration_pci_am1_reg\[22\],pin,cell
configuration_pci_am1_reg\[22\]/D,configuration_pci_am1_reg\[22\],pin,cell
configuration_pci_am1_reg\[22\],configuration_pci_am1_reg\[22\]/QN,cell,pin
configuration_pci_am1_reg\[22\]/RESETN,configuration_pci_am1_reg\[22\],pin,cell
configuration_pci_am1_reg\[23\]/CLK,configuration_pci_am1_reg\[23\],pin,cell
configuration_pci_am1_reg\[23\]/D,configuration_pci_am1_reg\[23\],pin,cell
configuration_pci_am1_reg\[23\],configuration_pci_am1_reg\[23\]/QN,cell,pin
configuration_pci_am1_reg\[23\]/RESETN,configuration_pci_am1_reg\[23\],pin,cell
configuration_pci_am1_reg\[24\]/CLK,configuration_pci_am1_reg\[24\],pin,cell
configuration_pci_am1_reg\[24\]/D,configuration_pci_am1_reg\[24\],pin,cell
configuration_pci_am1_reg\[24\],configuration_pci_am1_reg\[24\]/QN,cell,pin
configuration_pci_am1_reg\[24\]/RESETN,configuration_pci_am1_reg\[24\],pin,cell
configuration_pci_am1_reg\[25\]/CLK,configuration_pci_am1_reg\[25\],pin,cell
configuration_pci_am1_reg\[25\]/D,configuration_pci_am1_reg\[25\],pin,cell
configuration_pci_am1_reg\[25\],configuration_pci_am1_reg\[25\]/QN,cell,pin
configuration_pci_am1_reg\[25\]/RESETN,configuration_pci_am1_reg\[25\],pin,cell
configuration_pci_am1_reg\[26\]/CLK,configuration_pci_am1_reg\[26\],pin,cell
configuration_pci_am1_reg\[26\]/D,configuration_pci_am1_reg\[26\],pin,cell
configuration_pci_am1_reg\[26\],configuration_pci_am1_reg\[26\]/QN,cell,pin
configuration_pci_am1_reg\[26\]/RESETN,configuration_pci_am1_reg\[26\],pin,cell
configuration_pci_am1_reg\[27\]/CLK,configuration_pci_am1_reg\[27\],pin,cell
configuration_pci_am1_reg\[27\]/D,configuration_pci_am1_reg\[27\],pin,cell
configuration_pci_am1_reg\[27\],configuration_pci_am1_reg\[27\]/QN,cell,pin
configuration_pci_am1_reg\[27\]/RESETN,configuration_pci_am1_reg\[27\],pin,cell
configuration_pci_am1_reg\[28\]/CLK,configuration_pci_am1_reg\[28\],pin,cell
