src,tar,src_type,tar_type
div_opa_ldz_r2_reg\[3\],div_opa_ldz_r2_reg\[3\]/QN,cell,pin
div_opa_ldz_r2_reg\[4\]/CLK,div_opa_ldz_r2_reg\[4\],pin,cell
div_opa_ldz_r2_reg\[4\]/D,div_opa_ldz_r2_reg\[4\],pin,cell
div_opa_ldz_r2_reg\[4\],div_opa_ldz_r2_reg\[4\]/QN,cell,pin
drc_buf_sp234637/A,drc_buf_sp234637,pin,cell
drc_buf_sp234637,drc_buf_sp234637/Y,cell,pin
drc_buf_sp234638/A,drc_buf_sp234638,pin,cell
drc_buf_sp234638,drc_buf_sp234638/Y,cell,pin
drc_buf_sp234673/A,drc_buf_sp234673,pin,cell
drc_buf_sp234673,drc_buf_sp234673/Y,cell,pin
drc_buf_sp234674/A,drc_buf_sp234674,pin,cell
drc_buf_sp234674,drc_buf_sp234674/Y,cell,pin
drc_buf_sp234698/A,drc_buf_sp234698,pin,cell
drc_buf_sp234698,drc_buf_sp234698/Y,cell,pin
drc_buf_sp234723/A,drc_buf_sp234723,pin,cell
drc_buf_sp234723,drc_buf_sp234723/Y,cell,pin
drc_buf_sp234731/A,drc_buf_sp234731,pin,cell
drc_buf_sp234731,drc_buf_sp234731/Y,cell,pin
drc_bufs36417/A,drc_bufs36417,pin,cell
drc_bufs36417,drc_bufs36417/Y,cell,pin
drc_bufs36418/A,drc_bufs36418,pin,cell
drc_bufs36418,drc_bufs36418/Y,cell,pin
drc_bufs37394/A,drc_bufs37394,pin,cell
drc_bufs37394,drc_bufs37394/Y,cell,pin
drc_bufs37395/A,drc_bufs37395,pin,cell
drc_bufs37395,drc_bufs37395/Y,cell,pin
drc_bufs37396/A,drc_bufs37396,pin,cell
drc_bufs37396,drc_bufs37396/Y,cell,pin
drc_bufs37407/A,drc_bufs37407,pin,cell
drc_bufs37407,drc_bufs37407/Y,cell,pin
drc_bufs37415/A,drc_bufs37415,pin,cell
drc_bufs37415,drc_bufs37415/Y,cell,pin
drc_bufs37423/A,drc_bufs37423,pin,cell
drc_bufs37423,drc_bufs37423/Y,cell,pin
drc_bufs37424/A,drc_bufs37424,pin,cell
drc_bufs37424,drc_bufs37424/Y,cell,pin
drc_bufs37431/A,drc_bufs37431,pin,cell
drc_bufs37431,drc_bufs37431/Y,cell,pin
drc_bufs37432/A,drc_bufs37432,pin,cell
drc_bufs37432,drc_bufs37432/Y,cell,pin
drc_bufs37439/A,drc_bufs37439,pin,cell
drc_bufs37439,drc_bufs37439/Y,cell,pin
drc_bufs37440/A,drc_bufs37440,pin,cell
drc_bufs37440,drc_bufs37440/Y,cell,pin
drc_bufs37447/A,drc_bufs37447,pin,cell
drc_bufs37447,drc_bufs37447/Y,cell,pin
drc_bufs44686/A,drc_bufs44686,pin,cell
drc_bufs44686,drc_bufs44686/Y,cell,pin
drc_bufs44687/A,drc_bufs44687,pin,cell
drc_bufs44687,drc_bufs44687/Y,cell,pin
drc_bufs44688/A,drc_bufs44688,pin,cell
drc_bufs44688,drc_bufs44688/Y,cell,pin
drc_bufs44689/A,drc_bufs44689,pin,cell
drc_bufs44689,drc_bufs44689/Y,cell,pin
drc_bufs44699/A,drc_bufs44699,pin,cell
drc_bufs44699,drc_bufs44699/Y,cell,pin
drc_bufs44700/A,drc_bufs44700,pin,cell
drc_bufs44700,drc_bufs44700/Y,cell,pin
drc_bufs44701/A,drc_bufs44701,pin,cell
drc_bufs44701,drc_bufs44701/Y,cell,pin
drc_bufs44702/A,drc_bufs44702,pin,cell
drc_bufs44702,drc_bufs44702/Y,cell,pin
drc_bufs44711/A,drc_bufs44711,pin,cell
drc_bufs44711,drc_bufs44711/Y,cell,pin
drc_bufs44712/A,drc_bufs44712,pin,cell
drc_bufs44712,drc_bufs44712/Y,cell,pin
drc_bufs44713/A,drc_bufs44713,pin,cell
drc_bufs44713,drc_bufs44713/Y,cell,pin
drc_bufs44714/A,drc_bufs44714,pin,cell
drc_bufs44714,drc_bufs44714/Y,cell,pin
drc_bufs44721/A,drc_bufs44721,pin,cell
drc_bufs44721,drc_bufs44721/Y,cell,pin
drc_bufs44722/A,drc_bufs44722,pin,cell
drc_bufs44722,drc_bufs44722/Y,cell,pin
drc_bufs44728/A,drc_bufs44728,pin,cell
drc_bufs44728,drc_bufs44728/Y,cell,pin
drc_bufs44729/A,drc_bufs44729,pin,cell
drc_bufs44729,drc_bufs44729/Y,cell,pin
drc_bufs44735/A,drc_bufs44735,pin,cell
drc_bufs44735,drc_bufs44735/Y,cell,pin
drc_bufs44736/A,drc_bufs44736,pin,cell
drc_bufs44736,drc_bufs44736/Y,cell,pin
drc_bufs44743/A,drc_bufs44743,pin,cell
drc_bufs44743,drc_bufs44743/Y,cell,pin
drc_bufs44750/A,drc_bufs44750,pin,cell
drc_bufs44750,drc_bufs44750/Y,cell,pin
drc_bufs44755/A,drc_bufs44755,pin,cell
drc_bufs44755,drc_bufs44755/Y,cell,pin
drc_bufs44756/A,drc_bufs44756,pin,cell
drc_bufs44756,drc_bufs44756/Y,cell,pin
drc_bufs44763/A,drc_bufs44763,pin,cell
drc_bufs44763,drc_bufs44763/Y,cell,pin
drc_bufs44764/A,drc_bufs44764,pin,cell
drc_bufs44764,drc_bufs44764/Y,cell,pin
drc_bufs44769/A,drc_bufs44769,pin,cell
drc_bufs44769,drc_bufs44769/Y,cell,pin
drc_bufs44770/A,drc_bufs44770,pin,cell
drc_bufs44770,drc_bufs44770/Y,cell,pin
drc_bufs44771/A,drc_bufs44771,pin,cell
drc_bufs44771,drc_bufs44771/Y,cell,pin
drc_bufs44777/A,drc_bufs44777,pin,cell
drc_bufs44777,drc_bufs44777/Y,cell,pin
drc_bufs44778/A,drc_bufs44778,pin,cell
drc_bufs44778,drc_bufs44778/Y,cell,pin
drc_bufs44784/A,drc_bufs44784,pin,cell
drc_bufs44784,drc_bufs44784/Y,cell,pin
drc_bufs44785/A,drc_bufs44785,pin,cell
drc_bufs44785,drc_bufs44785/Y,cell,pin
drc_bufs44791/A,drc_bufs44791,pin,cell
drc_bufs44791,drc_bufs44791/Y,cell,pin
drc_bufs44792/A,drc_bufs44792,pin,cell
drc_bufs44792,drc_bufs44792/Y,cell,pin
drc_bufs44798/A,drc_bufs44798,pin,cell
drc_bufs44798,drc_bufs44798/Y,cell,pin
drc_bufs44799/A,drc_bufs44799,pin,cell
drc_bufs44799,drc_bufs44799/Y,cell,pin
drc_bufs44805/A,drc_bufs44805,pin,cell
drc_bufs44805,drc_bufs44805/Y,cell,pin
drc_bufs44811/A,drc_bufs44811,pin,cell
drc_bufs44811,drc_bufs44811/Y,cell,pin
drc_bufs44813/A,drc_bufs44813,pin,cell
drc_bufs44813,drc_bufs44813/Y,cell,pin
drc_bufs44829/A,drc_bufs44829,pin,cell
drc_bufs44829,drc_bufs44829/Y,cell,pin
drc_bufs44835/A,drc_bufs44835,pin,cell
drc_bufs44835,drc_bufs44835/Y,cell,pin
drc_bufs53377/A,drc_bufs53377,pin,cell
drc_bufs53377,drc_bufs53377/Y,cell,pin
drc_bufs53378/A,drc_bufs53378,pin,cell
drc_bufs53378,drc_bufs53378/Y,cell,pin
drc_bufs53383/A,drc_bufs53383,pin,cell
drc_bufs53383,drc_bufs53383/Y,cell,pin
drc_bufs53384/A,drc_bufs53384,pin,cell
drc_bufs53384,drc_bufs53384/Y,cell,pin
drc_bufs53391/A,drc_bufs53391,pin,cell
drc_bufs53391,drc_bufs53391/Y,cell,pin
drc_bufs53392/A,drc_bufs53392,pin,cell
drc_bufs53392,drc_bufs53392/Y,cell,pin
drc_bufs53398/A,drc_bufs53398,pin,cell
drc_bufs53398,drc_bufs53398/Y,cell,pin
drc_bufs53399/A,drc_bufs53399,pin,cell
drc_bufs53399,drc_bufs53399/Y,cell,pin
drc_bufs53405/A,drc_bufs53405,pin,cell
drc_bufs53405,drc_bufs53405/Y,cell,pin
drc_bufs53418/A,drc_bufs53418,pin,cell
drc_bufs53418,drc_bufs53418/Y,cell,pin
drc_bufs53470/A,drc_bufs53470,pin,cell
drc_bufs53470,drc_bufs53470/Y,cell,pin
exp_ovf_r_reg\[0\]/CLK,exp_ovf_r_reg\[0\],pin,cell
exp_ovf_r_reg\[0\]/D,exp_ovf_r_reg\[0\],pin,cell
exp_ovf_r_reg\[0\],exp_ovf_r_reg\[0\]/QN,cell,pin
exp_ovf_r_reg\[1\]/CLK,exp_ovf_r_reg\[1\],pin,cell
exp_ovf_r_reg\[1\]/D,exp_ovf_r_reg\[1\],pin,cell
exp_ovf_r_reg\[1\],exp_ovf_r_reg\[1\]/QN,cell,pin
exp_r_reg\[0\]/CLK,exp_r_reg\[0\],pin,cell
exp_r_reg\[0\]/D,exp_r_reg\[0\],pin,cell
exp_r_reg\[0\],exp_r_reg\[0\]/QN,cell,pin
exp_r_reg\[1\]/CLK,exp_r_reg\[1\],pin,cell
exp_r_reg\[1\]/D,exp_r_reg\[1\],pin,cell
exp_r_reg\[1\],exp_r_reg\[1\]/QN,cell,pin
exp_r_reg\[2\]/CLK,exp_r_reg\[2\],pin,cell
exp_r_reg\[2\]/D,exp_r_reg\[2\],pin,cell
exp_r_reg\[2\],exp_r_reg\[2\]/QN,cell,pin
exp_r_reg\[3\]/CLK,exp_r_reg\[3\],pin,cell
exp_r_reg\[3\]/D,exp_r_reg\[3\],pin,cell
exp_r_reg\[3\],exp_r_reg\[3\]/QN,cell,pin
exp_r_reg\[4\]/CLK,exp_r_reg\[4\],pin,cell
exp_r_reg\[4\]/D,exp_r_reg\[4\],pin,cell
exp_r_reg\[4\],exp_r_reg\[4\]/QN,cell,pin
exp_r_reg\[5\]/CLK,exp_r_reg\[5\],pin,cell
exp_r_reg\[5\]/D,exp_r_reg\[5\],pin,cell
exp_r_reg\[5\],exp_r_reg\[5\]/QN,cell,pin
exp_r_reg\[6\]/CLK,exp_r_reg\[6\],pin,cell
exp_r_reg\[6\]/D,exp_r_reg\[6\],pin,cell
exp_r_reg\[6\],exp_r_reg\[6\]/QN,cell,pin
exp_r_reg\[7\]/CLK,exp_r_reg\[7\],pin,cell
exp_r_reg\[7\]/D,exp_r_reg\[7\],pin,cell
exp_r_reg\[7\],exp_r_reg\[7\]/QN,cell,pin
fasu_op_r1_reg/CLK,fasu_op_r1_reg,pin,cell
fasu_op_r1_reg/D,fasu_op_r1_reg,pin,cell
fasu_op_r1_reg,fasu_op_r1_reg/QN,cell,pin
fasu_op_r2_reg/CLK,fasu_op_r2_reg,pin,cell
fasu_op_r2_reg/D,fasu_op_r2_reg,pin,cell
fasu_op_r2_reg,fasu_op_r2_reg/QN,cell,pin
fpu_op_r1_reg\[0\]/CLK,fpu_op_r1_reg\[0\],pin,cell
fpu_op_r1_reg\[0\]/D,fpu_op_r1_reg\[0\],pin,cell
fpu_op_r1_reg\[0\],fpu_op_r1_reg\[0\]/QN,cell,pin
fpu_op_r1_reg\[1\]/CLK,fpu_op_r1_reg\[1\],pin,cell
fpu_op_r1_reg\[1\]/D,fpu_op_r1_reg\[1\],pin,cell
fpu_op_r1_reg\[1\],fpu_op_r1_reg\[1\]/QN,cell,pin
fpu_op_r1_reg\[2\]/CLK,fpu_op_r1_reg\[2\],pin,cell
fpu_op_r1_reg\[2\]/D,fpu_op_r1_reg\[2\],pin,cell
fpu_op_r1_reg\[2\],fpu_op_r1_reg\[2\]/QN,cell,pin
fpu_op_r2_reg\[0\]/CLK,fpu_op_r2_reg\[0\],pin,cell
fpu_op_r2_reg\[0\]/D,fpu_op_r2_reg\[0\],pin,cell
fpu_op_r2_reg\[0\],fpu_op_r2_reg\[0\]/QN,cell,pin
fpu_op_r2_reg\[1\]/CLK,fpu_op_r2_reg\[1\],pin,cell
fpu_op_r2_reg\[1\]/D,fpu_op_r2_reg\[1\],pin,cell
fpu_op_r2_reg\[1\],fpu_op_r2_reg\[1\]/QN,cell,pin
fpu_op_r2_reg\[2\]/CLK,fpu_op_r2_reg\[2\],pin,cell
fpu_op_r2_reg\[2\]/D,fpu_op_r2_reg\[2\],pin,cell
fpu_op_r2_reg\[2\],fpu_op_r2_reg\[2\]/QN,cell,pin
fpu_op_r3_reg\[0\]/CLK,fpu_op_r3_reg\[0\],pin,cell
fpu_op_r3_reg\[0\]/D,fpu_op_r3_reg\[0\],pin,cell
fpu_op_r3_reg\[0\],fpu_op_r3_reg\[0\]/QN,cell,pin
fpu_op_r3_reg\[1\]/CLK,fpu_op_r3_reg\[1\],pin,cell
fpu_op_r3_reg\[1\]/D,fpu_op_r3_reg\[1\],pin,cell
fpu_op_r3_reg\[1\],fpu_op_r3_reg\[1\]/QN,cell,pin
fpu_op_r3_reg\[2\]/CLK,fpu_op_r3_reg\[2\],pin,cell
fpu_op_r3_reg\[2\]/D,fpu_op_r3_reg\[2\],pin,cell
fpu_op_r3_reg\[2\],fpu_op_r3_reg\[2\]/QN,cell,pin
fract_denorm_reg\[0\]/CLK,fract_denorm_reg\[0\],pin,cell
fract_denorm_reg\[0\]/D,fract_denorm_reg\[0\],pin,cell
fract_denorm_reg\[0\],fract_denorm_reg\[0\]/Q,cell,pin
fract_denorm_reg\[10\]/CLK,fract_denorm_reg\[10\],pin,cell
fract_denorm_reg\[10\]/D,fract_denorm_reg\[10\],pin,cell
fract_denorm_reg\[10\],fract_denorm_reg\[10\]/Q,cell,pin
fract_denorm_reg\[11\]/CLK,fract_denorm_reg\[11\],pin,cell
fract_denorm_reg\[11\]/D,fract_denorm_reg\[11\],pin,cell
fract_denorm_reg\[11\],fract_denorm_reg\[11\]/Q,cell,pin
fract_denorm_reg\[12\]/CLK,fract_denorm_reg\[12\],pin,cell
fract_denorm_reg\[12\]/D,fract_denorm_reg\[12\],pin,cell
fract_denorm_reg\[12\],fract_denorm_reg\[12\]/Q,cell,pin
fract_denorm_reg\[13\]/CLK,fract_denorm_reg\[13\],pin,cell
fract_denorm_reg\[13\]/D,fract_denorm_reg\[13\],pin,cell
fract_denorm_reg\[13\],fract_denorm_reg\[13\]/Q,cell,pin
fract_denorm_reg\[14\]/CLK,fract_denorm_reg\[14\],pin,cell
fract_denorm_reg\[14\]/D,fract_denorm_reg\[14\],pin,cell
fract_denorm_reg\[14\],fract_denorm_reg\[14\]/Q,cell,pin
fract_denorm_reg\[15\]/CLK,fract_denorm_reg\[15\],pin,cell
fract_denorm_reg\[15\]/D,fract_denorm_reg\[15\],pin,cell
fract_denorm_reg\[15\],fract_denorm_reg\[15\]/Q,cell,pin
fract_denorm_reg\[16\]/CLK,fract_denorm_reg\[16\],pin,cell
fract_denorm_reg\[16\]/D,fract_denorm_reg\[16\],pin,cell
fract_denorm_reg\[16\],fract_denorm_reg\[16\]/Q,cell,pin
fract_denorm_reg\[17\]/CLK,fract_denorm_reg\[17\],pin,cell
fract_denorm_reg\[17\]/D,fract_denorm_reg\[17\],pin,cell
fract_denorm_reg\[17\],fract_denorm_reg\[17\]/Q,cell,pin
fract_denorm_reg\[18\]/CLK,fract_denorm_reg\[18\],pin,cell
fract_denorm_reg\[18\]/D,fract_denorm_reg\[18\],pin,cell
fract_denorm_reg\[18\],fract_denorm_reg\[18\]/Q,cell,pin
fract_denorm_reg\[19\]/CLK,fract_denorm_reg\[19\],pin,cell
fract_denorm_reg\[19\]/D,fract_denorm_reg\[19\],pin,cell
fract_denorm_reg\[19\],fract_denorm_reg\[19\]/Q,cell,pin
fract_denorm_reg\[1\]/CLK,fract_denorm_reg\[1\],pin,cell
fract_denorm_reg\[1\]/D,fract_denorm_reg\[1\],pin,cell
fract_denorm_reg\[1\],fract_denorm_reg\[1\]/Q,cell,pin
fract_denorm_reg\[20\]/CLK,fract_denorm_reg\[20\],pin,cell
fract_denorm_reg\[20\]/D,fract_denorm_reg\[20\],pin,cell
fract_denorm_reg\[20\],fract_denorm_reg\[20\]/Q,cell,pin
fract_denorm_reg\[21\]/CLK,fract_denorm_reg\[21\],pin,cell
fract_denorm_reg\[21\]/D,fract_denorm_reg\[21\],pin,cell
fract_denorm_reg\[21\],fract_denorm_reg\[21\]/Q,cell,pin
fract_denorm_reg\[22\]/CLK,fract_denorm_reg\[22\],pin,cell
fract_denorm_reg\[22\]/D,fract_denorm_reg\[22\],pin,cell
fract_denorm_reg\[22\],fract_denorm_reg\[22\]/Q,cell,pin
fract_denorm_reg\[23\]/CLK,fract_denorm_reg\[23\],pin,cell
fract_denorm_reg\[23\]/D,fract_denorm_reg\[23\],pin,cell
fract_denorm_reg\[23\],fract_denorm_reg\[23\]/Q,cell,pin
fract_denorm_reg\[24\]/CLK,fract_denorm_reg\[24\],pin,cell
fract_denorm_reg\[24\]/D,fract_denorm_reg\[24\],pin,cell
fract_denorm_reg\[24\],fract_denorm_reg\[24\]/Q,cell,pin
fract_denorm_reg\[25\]/CLK,fract_denorm_reg\[25\],pin,cell
fract_denorm_reg\[25\]/D,fract_denorm_reg\[25\],pin,cell
fract_denorm_reg\[25\],fract_denorm_reg\[25\]/Q,cell,pin
fract_denorm_reg\[26\]/CLK,fract_denorm_reg\[26\],pin,cell
fract_denorm_reg\[26\]/D,fract_denorm_reg\[26\],pin,cell
fract_denorm_reg\[26\],fract_denorm_reg\[26\]/Q,cell,pin
fract_denorm_reg\[27\]/CLK,fract_denorm_reg\[27\],pin,cell
fract_denorm_reg\[27\]/D,fract_denorm_reg\[27\],pin,cell
fract_denorm_reg\[27\],fract_denorm_reg\[27\]/Q,cell,pin
fract_denorm_reg\[28\]/CLK,fract_denorm_reg\[28\],pin,cell
fract_denorm_reg\[28\]/D,fract_denorm_reg\[28\],pin,cell
fract_denorm_reg\[28\],fract_denorm_reg\[28\]/Q,cell,pin
fract_denorm_reg\[29\]/CLK,fract_denorm_reg\[29\],pin,cell
fract_denorm_reg\[29\]/D,fract_denorm_reg\[29\],pin,cell
fract_denorm_reg\[29\],fract_denorm_reg\[29\]/Q,cell,pin
fract_denorm_reg\[2\]/CLK,fract_denorm_reg\[2\],pin,cell
fract_denorm_reg\[2\]/D,fract_denorm_reg\[2\],pin,cell
fract_denorm_reg\[2\],fract_denorm_reg\[2\]/Q,cell,pin
fract_denorm_reg\[30\]/CLK,fract_denorm_reg\[30\],pin,cell
fract_denorm_reg\[30\]/D,fract_denorm_reg\[30\],pin,cell
fract_denorm_reg\[30\],fract_denorm_reg\[30\]/Q,cell,pin
fract_denorm_reg\[31\]/CLK,fract_denorm_reg\[31\],pin,cell
fract_denorm_reg\[31\]/D,fract_denorm_reg\[31\],pin,cell
fract_denorm_reg\[31\],fract_denorm_reg\[31\]/Q,cell,pin
fract_denorm_reg\[32\]/CLK,fract_denorm_reg\[32\],pin,cell
fract_denorm_reg\[32\]/D,fract_denorm_reg\[32\],pin,cell
fract_denorm_reg\[32\],fract_denorm_reg\[32\]/Q,cell,pin
fract_denorm_reg\[33\]/CLK,fract_denorm_reg\[33\],pin,cell
fract_denorm_reg\[33\]/D,fract_denorm_reg\[33\],pin,cell
fract_denorm_reg\[33\],fract_denorm_reg\[33\]/Q,cell,pin
fract_denorm_reg\[34\]/CLK,fract_denorm_reg\[34\],pin,cell
fract_denorm_reg\[34\]/D,fract_denorm_reg\[34\],pin,cell
fract_denorm_reg\[34\],fract_denorm_reg\[34\]/Q,cell,pin
fract_denorm_reg\[35\]/CLK,fract_denorm_reg\[35\],pin,cell
fract_denorm_reg\[35\]/D,fract_denorm_reg\[35\],pin,cell
fract_denorm_reg\[35\],fract_denorm_reg\[35\]/Q,cell,pin
fract_denorm_reg\[36\]/CLK,fract_denorm_reg\[36\],pin,cell
fract_denorm_reg\[36\]/D,fract_denorm_reg\[36\],pin,cell
fract_denorm_reg\[36\],fract_denorm_reg\[36\]/Q,cell,pin
fract_denorm_reg\[37\]/CLK,fract_denorm_reg\[37\],pin,cell
fract_denorm_reg\[37\]/D,fract_denorm_reg\[37\],pin,cell
fract_denorm_reg\[37\],fract_denorm_reg\[37\]/Q,cell,pin
fract_denorm_reg\[38\]/CLK,fract_denorm_reg\[38\],pin,cell
fract_denorm_reg\[38\]/D,fract_denorm_reg\[38\],pin,cell
fract_denorm_reg\[38\],fract_denorm_reg\[38\]/Q,cell,pin
fract_denorm_reg\[39\]/CLK,fract_denorm_reg\[39\],pin,cell
fract_denorm_reg\[39\]/D,fract_denorm_reg\[39\],pin,cell
fract_denorm_reg\[39\],fract_denorm_reg\[39\]/Q,cell,pin
fract_denorm_reg\[3\]/CLK,fract_denorm_reg\[3\],pin,cell
fract_denorm_reg\[3\]/D,fract_denorm_reg\[3\],pin,cell
fract_denorm_reg\[3\],fract_denorm_reg\[3\]/Q,cell,pin
fract_denorm_reg\[40\]/CLK,fract_denorm_reg\[40\],pin,cell
fract_denorm_reg\[40\]/D,fract_denorm_reg\[40\],pin,cell
fract_denorm_reg\[40\],fract_denorm_reg\[40\]/Q,cell,pin
fract_denorm_reg\[41\]/CLK,fract_denorm_reg\[41\],pin,cell
fract_denorm_reg\[41\]/D,fract_denorm_reg\[41\],pin,cell
fract_denorm_reg\[41\],fract_denorm_reg\[41\]/Q,cell,pin
fract_denorm_reg\[42\]/CLK,fract_denorm_reg\[42\],pin,cell
fract_denorm_reg\[42\]/D,fract_denorm_reg\[42\],pin,cell
fract_denorm_reg\[42\],fract_denorm_reg\[42\]/Q,cell,pin
fract_denorm_reg\[43\]/CLK,fract_denorm_reg\[43\],pin,cell
fract_denorm_reg\[43\]/D,fract_denorm_reg\[43\],pin,cell
fract_denorm_reg\[43\],fract_denorm_reg\[43\]/Q,cell,pin
fract_denorm_reg\[44\]/CLK,fract_denorm_reg\[44\],pin,cell
fract_denorm_reg\[44\]/D,fract_denorm_reg\[44\],pin,cell
fract_denorm_reg\[44\],fract_denorm_reg\[44\]/Q,cell,pin
fract_denorm_reg\[45\]/CLK,fract_denorm_reg\[45\],pin,cell
fract_denorm_reg\[45\]/D,fract_denorm_reg\[45\],pin,cell
fract_denorm_reg\[45\],fract_denorm_reg\[45\]/Q,cell,pin
fract_denorm_reg\[46\]/CLK,fract_denorm_reg\[46\],pin,cell
fract_denorm_reg\[46\]/D,fract_denorm_reg\[46\],pin,cell
fract_denorm_reg\[46\],fract_denorm_reg\[46\]/Q,cell,pin
fract_denorm_reg\[47\]/CLK,fract_denorm_reg\[47\],pin,cell
fract_denorm_reg\[47\]/D,fract_denorm_reg\[47\],pin,cell
fract_denorm_reg\[47\],fract_denorm_reg\[47\]/Q,cell,pin
fract_denorm_reg\[4\]/CLK,fract_denorm_reg\[4\],pin,cell
fract_denorm_reg\[4\]/D,fract_denorm_reg\[4\],pin,cell
fract_denorm_reg\[4\],fract_denorm_reg\[4\]/Q,cell,pin
fract_denorm_reg\[5\]/CLK,fract_denorm_reg\[5\],pin,cell
fract_denorm_reg\[5\]/D,fract_denorm_reg\[5\],pin,cell
fract_denorm_reg\[5\],fract_denorm_reg\[5\]/Q,cell,pin
fract_denorm_reg\[6\]/CLK,fract_denorm_reg\[6\],pin,cell
fract_denorm_reg\[6\]/D,fract_denorm_reg\[6\],pin,cell
fract_denorm_reg\[6\],fract_denorm_reg\[6\]/Q,cell,pin
fract_denorm_reg\[7\]/CLK,fract_denorm_reg\[7\],pin,cell
fract_denorm_reg\[7\]/D,fract_denorm_reg\[7\],pin,cell
fract_denorm_reg\[7\],fract_denorm_reg\[7\]/Q,cell,pin
fract_denorm_reg\[8\]/CLK,fract_denorm_reg\[8\],pin,cell
fract_denorm_reg\[8\]/D,fract_denorm_reg\[8\],pin,cell
fract_denorm_reg\[8\],fract_denorm_reg\[8\]/Q,cell,pin
fract_denorm_reg\[9\]/CLK,fract_denorm_reg\[9\],pin,cell
fract_denorm_reg\[9\]/D,fract_denorm_reg\[9\],pin,cell
fract_denorm_reg\[9\],fract_denorm_reg\[9\]/Q,cell,pin
fract_i2f_reg\[0\]/CLK,fract_i2f_reg\[0\],pin,cell
fract_i2f_reg\[0\]/D,fract_i2f_reg\[0\],pin,cell
fract_i2f_reg\[0\],fract_i2f_reg\[0\]/QN,cell,pin
fract_i2f_reg\[10\]/CLK,fract_i2f_reg\[10\],pin,cell
fract_i2f_reg\[10\]/D,fract_i2f_reg\[10\],pin,cell
fract_i2f_reg\[10\],fract_i2f_reg\[10\]/QN,cell,pin
fract_i2f_reg\[11\]/CLK,fract_i2f_reg\[11\],pin,cell
fract_i2f_reg\[11\]/D,fract_i2f_reg\[11\],pin,cell
fract_i2f_reg\[11\],fract_i2f_reg\[11\]/QN,cell,pin
fract_i2f_reg\[12\]/CLK,fract_i2f_reg\[12\],pin,cell
fract_i2f_reg\[12\]/D,fract_i2f_reg\[12\],pin,cell
fract_i2f_reg\[12\],fract_i2f_reg\[12\]/QN,cell,pin
fract_i2f_reg\[13\]/CLK,fract_i2f_reg\[13\],pin,cell
fract_i2f_reg\[13\]/D,fract_i2f_reg\[13\],pin,cell
fract_i2f_reg\[13\],fract_i2f_reg\[13\]/QN,cell,pin
fract_i2f_reg\[14\]/CLK,fract_i2f_reg\[14\],pin,cell
fract_i2f_reg\[14\]/D,fract_i2f_reg\[14\],pin,cell
fract_i2f_reg\[14\],fract_i2f_reg\[14\]/QN,cell,pin
