pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
div_opa_ldz_r2_reg\[1\]/QN,42604,20043,0,-1,0,0,1,4.608000179345817e-14,2.2699998825093104e-10,0,div_opa_ldz_r2_reg\[1\],div_opa_ldz_r2[1],6.555893328208384e-11,-1.0350647006163172e-09,4.2986741943806805e-10,4.3437375918387033e-10,-1
div_opa_ldz_r2_reg\[2\]/CLK,42469,20313,1,-1,1,0,0,0.0,3.199999987213431e-10,0,div_opa_ldz_r2_reg\[2\],clk,1.2527160420106043e-09,-1.0238718761712562e-09,2.3834545448409017e-10,2.0784702847720382e-09,4.747360265520257e-16
div_opa_ldz_r2_reg\[2\]/D,42624,20313,0,-1,0,1,0,0.0,3.199999987213431e-10,1,div_opa_ldz_r2_reg\[2\],n_1120,2.2675764044244318e-11,3.4601110865395412e-09,4.228100369818577e-10,4.149239563044915e-10,5.588219930775849e-16
div_opa_ldz_r2_reg\[2\]/QN,43414,20313,0,-1,0,0,1,4.608000179345817e-14,2.2699998825093104e-10,0,div_opa_ldz_r2_reg\[2\],div_opa_ldz_r2[2],5.0416195523927954e-11,-1.0238718761712562e-09,4.221387683855937e-10,4.270706566167348e-10,-1
div_opa_ldz_r2_reg\[3\]/CLK,42847,20043,1,-1,1,0,0,0.0,3.199999987213431e-10,0,div_opa_ldz_r2_reg\[3\],clk,1.2527502368797627e-09,-9.63338742110409e-10,2.383535313565943e-10,2.0784785004224204e-09,4.747360265520257e-16
div_opa_ldz_r2_reg\[3\]/D,43002,20043,0,-1,0,1,0,0.0,3.199999987213431e-10,1,div_opa_ldz_r2_reg\[3\],n_1121,2.3703039531142167e-11,3.4591682851470296e-09,4.242489137773475e-10,4.1629411029475705e-10,5.588219930775849e-16
div_opa_ldz_r2_reg\[3\]/QN,43792,20043,0,-1,0,0,1,4.608000179345817e-14,2.2699998825093104e-10,0,div_opa_ldz_r2_reg\[3\],div_opa_ldz_r2[3],5.852638512715558e-11,-9.63338742110409e-10,4.260148067647407e-10,4.3072448385750306e-10,-1
div_opa_ldz_r2_reg\[4\]/CLK,41767,19773,1,-1,1,0,0,0.0,3.199999987213431e-10,0,div_opa_ldz_r2_reg\[4\],clk,1.2526347736852017e-09,-9.151225333070556e-10,2.3832621987018854e-10,2.0784511889360147e-09,4.747360265520257e-16
div_opa_ldz_r2_reg\[4\]/D,41922,19773,0,-1,0,1,0,0.0,3.199999987213431e-10,1,div_opa_ldz_r2_reg\[4\],n_1074,2.4787625077515862e-11,3.459916131376417e-09,4.2399359023725935e-10,4.1596695532497563e-10,5.588219930775849e-16
div_opa_ldz_r2_reg\[4\]/QN,42712,19773,0,-1,0,0,1,4.608000179345817e-14,2.2699998825093104e-10,0,div_opa_ldz_r2_reg\[4\],div_opa_ldz_r2[4],6.553411285858957e-11,-9.151225333070556e-10,4.3055489729049157e-10,4.352687932307475e-10,-1
drc_buf_sp234637/A,28531,30033,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp234637,fracta_mul[23],1.5134099529134915e-10,-1.1662144583368672e-09,6.27609797465567e-10,6.615299974477296e-10,3.167060160250769e-16
drc_buf_sp234637/Y,28672,30033,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,1,drc_buf_sp234637,n_13883,2.1052057319614903e-10,-1.1662144583368672e-09,7.534511903273255e-10,7.753430120160942e-10,-1
drc_buf_sp234638/A,18163,27603,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp234638,fracta_mul[23],1.5130874331248378e-10,-7.859406458976537e-10,6.268382479746037e-10,6.607589475571274e-10,3.167060160250769e-16
drc_buf_sp234638/Y,18304,27603,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp234638,n_13884,1.3569589896178513e-10,-7.859406458976537e-10,7.203445617776083e-10,7.482402475389449e-10,-1
drc_buf_sp234673/A,43705,17343,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp234673,n_13919,1.2588245723588187e-10,-5.237090205945094e-10,5.709892003658013e-10,5.859807639119197e-10,3.167060160250769e-16
drc_buf_sp234673/Y,43846,17343,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp234673,n_13920,1.1073430367103398e-10,-5.237090205945094e-10,6.52840892456652e-10,6.627529636205054e-10,-1
drc_buf_sp234674/A,38521,16263,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp234674,u4_n_1362,4.88990237190734e-11,-6.165989385742421e-10,4.916874130067583e-10,5.086733811943134e-10,3.167060160250769e-16
drc_buf_sp234674/Y,38662,16263,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp234674,n_13919,1.258352866351231e-10,-6.165989385742421e-10,5.695462990118472e-10,5.845398609594099e-10,-1
drc_buf_sp234698/A,45217,15183,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp234698,exp_r[5],8.364072628941344e-11,-1.0408780504178594e-09,4.300448885885544e-10,4.3322870291184756e-10,3.167060160250769e-16
drc_buf_sp234698/Y,45358,15183,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp234698,n_13946,7.890806758004132e-11,-1.0408780504178594e-09,4.937746322930536e-10,4.943501163978681e-10,-1
drc_buf_sp234723/A,47701,11673,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp234723,exp_r[0],8.986648925013441e-11,-1.067093191586821e-09,4.363200634127651e-10,4.3920447834189247e-10,3.167060160250769e-16
drc_buf_sp234723/Y,47842,11673,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp234723,n_13972,9.605116008115644e-11,-1.067093191586821e-09,5.077782638807093e-10,5.07040298636241e-10,-1
drc_buf_sp234731/A,31987,28683,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_buf_sp234731,u2_n_606,2.4633917128369376e-10,2.3099155921357806e-09,6.718482992162933e-10,6.912668770731045e-10,3.167060160250769e-16
drc_buf_sp234731/Y,32128,28683,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_buf_sp234731,n_13981,8.33309532488613e-11,2.3099153700911756e-09,7.517448885607791e-10,7.714425764859811e-10,-1
drc_bufs36417/A,26587,28413,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs36417,n_2944,3.691950911655084e-11,-1.2370899860059126e-09,4.3265474536369197e-10,4.6284481802771893e-10,1.2861600263411105e-15
drc_bufs36417/Y,26674,28413,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,drc_bufs36417,n_2940,4.008088305695878e-11,-1.2370899860059126e-09,4.869063485735126e-10,4.515506302205097e-10,-1
drc_bufs36418/A,26641,27603,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs36418,n_2943,8.886456154266753e-11,-1.2370899860059126e-09,4.3550810180370547e-10,4.0674127954609673e-10,1.2397199627002357e-15
drc_bufs36418/Y,26728,27603,0,-1,0,0,1,9.216000358691634e-14,2.2699998825093104e-10,0,drc_bufs36418,n_2944,3.6912271850209066e-11,-1.2370899860059126e-09,4.3235337532365747e-10,4.6254292063174773e-10,-1
drc_bufs37394/A,25669,18963,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs37394,n_9,2.536947318887428e-10,1.3294487732906646e-09,2.330214909918027e-09,2.3620152500569702e-09,2.7572301508644724e-16
drc_bufs37394/Y,25756,18963,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs37394,n_12,1.9325463451735914e-10,1.3294489953352695e-09,2.5122441904557036e-09,2.4676038989923654e-09,-1
drc_bufs37395/A,26263,17613,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs37395,n_9,2.5370103240440756e-10,1.3393557374286047e-09,2.3303992069401147e-09,2.3622008793466875e-09,2.7572301508644724e-16
drc_bufs37395/Y,26350,17613,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs37395,n_11,1.7956149067632765e-10,1.3393557374286047e-09,2.499269680100724e-09,2.4553976629704266e-09,-1
drc_bufs37396/A,26425,20583,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs37396,n_9,2.5370158751591987e-10,1.324524934176452e-09,2.3304143059732496e-09,2.3622159783798224e-09,2.7572301508644724e-16
drc_bufs37396/Y,26512,20583,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs37396,n_10,2.116223168924236e-10,1.324524934176452e-09,2.5222164357074917e-09,2.4766704243006643e-09,-1
drc_bufs37407/A,39061,17073,0,-1,0,0,0,0.0,3.199999987213431e-10,1,drc_bufs37407,n_13,9.117682997494825e-11,2.492851702839971e-09,9.128258149360136e-10,9.090130315136946e-10,2.7572301508644724e-16
drc_bufs37407/Y,39148,17073,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs37407,n_8,2.466758186603357e-10,2.492851702839971e-09,1.0431548957967607e-09,1.034324847992707e-09,-1
drc_bufs37415/A,26317,17883,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs37415,u1_n_1066,2.379184349532437e-10,1.4604024656250658e-09,2.194174619774003e-09,2.160905010484271e-09,2.7572301508644724e-16
drc_bufs37415/Y,26404,17883,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs37415,n_7,1.9981684362679886e-10,1.4604024656250658e-09,2.3046136110593807e-09,2.3381541147671214e-09,-1
drc_bufs37423/A,39493,14103,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs37423,n_4,2.18329763990166e-11,-1.3895982142742014e-09,4.569836509205061e-09,4.5439008111713974e-09,2.7572301508644724e-16
drc_bufs37423/Y,39580,14103,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs37423,n_5,1.572518643078169e-10,-1.3895982142742014e-09,4.620388072140713e-09,4.635105632644354e-09,-1
drc_bufs37424/A,40033,14103,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs37424,n_541,4.264660499742057e-11,-1.3895982142742014e-09,4.525342767180973e-09,4.55020199296996e-09,2.7572301508644724e-16
drc_bufs37424/Y,40120,14103,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs37424,n_4,2.1832884458672375e-11,-1.3895982142742014e-09,4.569812084298519e-09,4.543876386264856e-09,-1
drc_bufs37431/A,37603,15453,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs37431,n_15,6.543828673377661e-11,-1.335359378629164e-09,4.481908622011588e-09,4.494863592441334e-09,2.7572301508644724e-16
drc_bufs37431/Y,37690,15453,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs37431,n_3,1.7111637107269928e-10,-1.335359378629164e-09,4.5930046432829386e-09,4.567134226363123e-09,-1
drc_bufs37432/A,37603,15723,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs37432,n_539,2.2183888059856827e-10,-1.335359600673769e-09,4.442819889760585e-09,4.4259573783733686e-09,2.7572301508644724e-16
drc_bufs37432/Y,37690,15723,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs37432,n_15,6.543828673377661e-11,-1.335359378629164e-09,4.481864657179813e-09,4.494819627609559e-09,-1
drc_bufs37439/A,39385,15453,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs37439,n_14,5.5133994592004854e-11,-1.3573149271195462e-09,4.478512671823864e-09,4.500748662650267e-09,2.7572301508644724e-16
drc_bufs37439/Y,39472,15453,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs37439,n_2,1.83411938414757e-10,-1.3573149271195462e-09,4.604220116277702e-09,4.563366129417545e-09,-1
drc_bufs37440/A,39547,15453,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs37440,n_538,2.4406582310732006e-10,-1.3895982142742014e-09,4.4488226436101286e-09,4.430926292542381e-09,2.7572301508644724e-16
drc_bufs37440/Y,39634,15453,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs37440,n_14,5.5133994592004854e-11,-1.3895982142742014e-09,4.4784824737575946e-09,4.500718464583997e-09,-1
drc_bufs37447/A,25291,19503,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs37447,u1_n_1066,2.37923181156674e-10,1.4745611398581104e-09,2.1943662442680534e-09,2.1610961908891113e-09,2.7572301508644724e-16
drc_bufs37447/Y,25378,19503,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs37447,n_1,1.788370007638207e-10,1.4745611398581104e-09,2.2942217015042843e-09,2.3283261985085346e-09,-1
drc_bufs44686/A,34795,16533,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs44686,n_3497,1.4373227608110994e-10,1.0000000150474662e+30,7.135668722568766e-10,7.122742395893056e-10,2.7572301508644724e-16
drc_bufs44686/Y,34882,16533,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs44686,n_681,2.415057875904125e-10,1.0000000150474662e+30,8.636199533285094e-10,8.481768065671247e-10,-1
drc_bufs44687/A,34957,15453,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs44687,n_3497,1.4373227608110994e-10,1.0000000150474662e+30,7.135675383906914e-10,7.122749057231204e-10,2.7572301508644724e-16
drc_bufs44687/Y,35044,15453,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs44687,n_680,2.406154997469656e-10,1.0000000150474662e+30,8.636653614502166e-10,8.484185576307368e-10,-1
drc_bufs44688/A,34741,15723,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs44688,n_3497,1.4373209566986844e-10,1.0000000150474662e+30,7.135480539766093e-10,7.122554213090382e-10,2.7572301508644724e-16
drc_bufs44688/Y,34828,15723,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs44688,n_679,2.674953591963458e-10,1.0000000150474662e+30,8.75248595821887e-10,8.580118282530691e-10,-1
drc_bufs44689/A,38629,15993,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs44689,n_682,3.0003491358066015e-10,-8.924835870338654e-10,6.012267905752822e-10,5.957415671886679e-10,2.7572301508644724e-16
drc_bufs44689/Y,38716,15993,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs44689,n_3497,1.4373119361366093e-10,-8.924835870338654e-10,7.133297286188167e-10,7.120380951519678e-10,-1
drc_bufs44699/A,32257,19233,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs44699,n_675,3.9674593471650255e-11,1.0000000150474662e+30,8.45827852202774e-10,8.58145998705595e-10,2.7572301508644724e-16
drc_bufs44699/Y,32344,19233,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs44699,n_678,2.6650462392474594e-10,1.0000000150474662e+30,9.862952676797931e-10,9.543446033433156e-10,-1
drc_bufs44700/A,32635,19503,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs44700,n_675,3.967490919132288e-11,1.0000000150474662e+30,8.458582168024975e-10,8.581763077941673e-10,2.7572301508644724e-16
drc_bufs44700/Y,32722,19503,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs44700,n_677,2.4541654819465464e-10,1.0000000150474662e+30,9.772596065715788e-10,9.468126282996536e-10,-1
drc_bufs44701/A,32797,19503,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs44701,n_675,3.9674916130216786e-11,1.0000000150474662e+30,8.458586608917074e-10,8.581768073945284e-10,2.7572301508644724e-16
drc_bufs44701/Y,32884,19503,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs44701,n_676,2.4721377722691784e-10,1.0000000150474662e+30,9.781291332444653e-10,9.47492528879934e-10,-1
drc_bufs44702/A,32419,19233,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs44702,n_1059,5.291077298519298e-11,1.0000000150474662e+30,8.280492957979391e-10,8.138180684902352e-10,2.7572301508644724e-16
drc_bufs44702/Y,32506,19233,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs44702,n_675,3.9674593471650255e-11,1.0000000150474662e+30,8.457921030213811e-10,8.581102495242021e-10,-1
drc_bufs44711/A,35119,15993,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs44711,n_3850,7.746538133179826e-11,1.0000000150474662e+30,4.869521452732783e-10,4.88523610453484e-10,2.7572301508644724e-16
drc_bufs44711/Y,35206,15993,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs44711,n_674,2.434386581207093e-10,1.0000000150474662e+30,6.17605411257216e-10,6.009380770777284e-10,-1
drc_bufs44712/A,39817,14913,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs44712,n_3850,7.746967650712477e-11,-3.051457142522196e-10,4.870459036077079e-10,4.886172577656112e-10,2.7572301508644724e-16
drc_bufs44712/Y,39904,14913,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs44712,n_23,3.1673472178361806e-10,-3.051457142522196e-10,6.479899949951573e-10,6.254334827815455e-10,-1
drc_bufs44713/A,34687,14913,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs44713,n_3850,7.746731728319745e-11,1.0000000150474662e+30,4.869962766385072e-10,4.885676863075616e-10,2.7572301508644724e-16
drc_bufs44713/Y,34774,14913,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs44713,n_672,2.345953431515113e-10,1.0000000150474662e+30,6.136974262105355e-10,5.978033623676993e-10,-1
drc_bufs44714/A,34579,15183,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs44714,n_3850,7.746675523279123e-11,1.0000000150474662e+30,4.869837311183289e-10,4.885551407873834e-10,2.7572301508644724e-16
drc_bufs44714/Y,34666,15183,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs44714,n_671,2.355373951434814e-10,1.0000000150474662e+30,6.141035457929434e-10,5.982775386215167e-10,-1
drc_bufs44721/A,19675,21393,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs44721,n_691,1.4111171953157253e-10,1.5707963818556436e-09,9.562906022608786e-10,9.145924018127971e-10,2.7572301508644724e-16
drc_bufs44721/Y,19762,21393,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs44721,n_670,1.3854645208866145e-10,1.5707963818556436e-09,1.0150319473822833e-09,1.04734776407156e-09,-1
drc_bufs44722/A,20107,21933,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs44722,n_690,2.393341358430945e-10,1.5707963818556436e-09,8.109452553917151e-10,8.439396403936428e-10,4.431639851738649e-16
drc_bufs44722/Y,20194,21933,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs44722,n_691,1.4110877744055728e-10,1.5707963818556436e-09,9.559051328267287e-10,9.142077650459157e-10,-1
drc_bufs44728/A,31069,16803,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs44728,n_668,5.238953368347232e-11,2.85310219894086e-09,8.154168451568466e-10,7.651658195939604e-10,2.7572301508644724e-16
drc_bufs44728/Y,31156,16803,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs44728,n_669,2.9405439194718497e-10,2.85310219894086e-09,9.10529707187635e-10,9.370828557564437e-10,-1
drc_bufs44729/A,30907,16803,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs44729,n_1432,3.052375296963561e-10,2.85310219894086e-09,7.292956238913462e-10,7.725858841567401e-10,2.7572301508644724e-16
drc_bufs44729/Y,30994,16803,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs44729,n_668,5.238953368347232e-11,2.85310219894086e-09,8.154022457240728e-10,7.651512201611865e-10,-1
drc_bufs44735/A,34201,15723,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs44735,n_666,5.3152666296130135e-11,2.892799555453962e-09,8.118606342755186e-10,7.588465411600964e-10,2.7572301508644724e-16
drc_bufs44735/Y,34288,15723,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs44735,n_667,2.7349175701907313e-10,2.892799555453962e-09,8.95645779763754e-10,9.286969526733913e-10,-1
drc_bufs44736/A,34039,15723,0,-1,0,0,0,0.0,3.199999987213431e-10,0,drc_bufs44736,n_1433,2.926447417728184e-10,2.892799333409357e-09,7.224760789625861e-10,7.682169345102352e-10,2.7572301508644724e-16
drc_bufs44736/Y,34126,15723,0,-1,0,0,1,2.3040000896729085e-14,2.2699998825093104e-10,0,drc_bufs44736,n_666,5.3152666296130135e-11,2.892799333409357e-09,8.118436478632418e-10,7.588295547478197e-10,-1
